first_column,agent_id,o_zone_id,d_zone_id,path_id,display_code,impacted_flag,info_receiving_flag,diverted_flag,mode_type_no,mode_type,demand_period,volume,toll,departure_time,travel_time,distance_km,distance_mile,speed_kmph,speed_mph,waiting_time,max_link_waiting_time,max_wait_link,node_sequence,time_sequence,geometry
,91,1,2,0,0,0,0,0,0,auto,am,1,0,428.3094,20.0989,20.0000,12.4301,59.7046,37.1067,0.0,0.0,,1;3;2;,0708:24.499;0718:24.499;0728:24.499;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,92,1,2,0,0,0,0,0,0,auto,am,1,0,428.3622,20.0961,20.0000,12.4301,59.7131,37.1119,0.0,0.0,,1;3;2;,0708:27.500;0718:27.500;0728:27.500;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,93,1,2,0,0,0,0,0,0,auto,am,1,0,428.3651,20.1016,20.0000,12.4301,59.6968,37.1018,0.0,0.0,,1;3;2;,0708:27.749;0718:28.000;0728:28.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,94,1,2,0,0,0,0,0,0,auto,am,1,0,428.4179,20.0987,20.0000,12.4301,59.7053,37.1071,0.0,0.0,,1;3;2;,0708:31.000;0718:31.000;0728:31.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,95,1,2,0,0,0,0,0,0,auto,am,1,0,428.4708,20.0959,20.0000,12.4301,59.7137,37.1123,0.0,0.0,,1;3;2;,0708:34.000;0718:34.000;0728:34.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,96,1,2,0,0,0,0,0,0,auto,am,1,0,428.4736,20.1097,20.0000,12.4301,59.6727,37.0868,0.0,0.0,,1;3;2;,0708:34.249;0718:35.000;0728:35.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,97,1,2,0,0,0,0,0,0,auto,am,1,0,428.5265,20.0985,20.0000,12.4301,59.7059,37.1075,0.0,0.0,,1;3;2;,0708:37.500;0718:37.500;0728:37.500;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,98,1,2,0,0,0,0,0,0,auto,am,1,0,428.5793,20.0998,20.0000,12.4301,59.7020,37.1050,0.0,0.0,,1;3;2;,0708:40.750;0718:40.750;0728:40.750;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,99,1,2,0,0,0,0,0,0,auto,am,1,0,428.5822,20.1011,20.0000,12.4301,59.6981,37.1026,0.0,0.0,,1;3;2;,0708:40.750;0718:41.000;0728:41.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,100,1,2,0,0,0,0,0,0,auto,am,1,0,428.6350,20.0983,20.0000,12.4301,59.7066,37.1079,0.0,0.0,,1;3;2;,0708:44.000;0718:44.000;0728:44.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,101,1,2,0,0,0,0,0,0,auto,am,1,0,428.6879,20.0996,20.0000,12.4301,59.7027,37.1054,0.0,0.0,,1;3;2;,0708:47.250;0718:47.250;0728:47.250;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,102,1,2,0,0,0,0,0,0,auto,am,1,0,428.6907,20.1093,20.0000,12.4301,59.6740,37.0876,0.0,0.0,,1;3;2;,0708:47.250;0718:48.000;0728:48.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,103,1,2,0,0,0,0,0,0,auto,am,1,0,428.7436,20.0981,20.0000,12.4301,59.7072,37.1083,0.0,0.0,,1;3;2;,0708:50.500;0718:50.500;0728:50.500;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,104,1,2,0,0,0,0,0,0,auto,am,1,0,428.7964,20.0994,20.0000,12.4301,59.7033,37.1059,0.0,0.0,,1;3;2;,0708:53.750;0718:53.750;0728:53.750;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,105,1,2,0,0,0,0,0,0,auto,am,1,0,428.7993,20.1007,20.0000,12.4301,59.6994,37.1034,0.0,0.0,,1;3;2;,0708:53.750;0718:54.000;0728:54.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,106,1,2,0,0,0,0,0,0,auto,am,1,0,428.8521,20.0979,20.0000,12.4301,59.7079,37.1087,0.0,0.0,,1;3;2;,0708:57.000;0718:57.000;0728:57.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,107,1,2,0,0,0,0,0,0,auto,am,1,0,428.9050,20.0992,20.0000,12.4301,59.7040,37.1063,0.0,0.0,,1;3;2;,0709:00.250;0719:00.250;0729:00.250;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,108,1,2,0,0,0,0,0,0,auto,am,1,0,428.9078,20.1088,20.0000,12.4301,59.6753,37.0884,0.0,0.0,,1;3;2;,0709:00.250;0719:01.000;0729:01.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,109,1,2,0,0,0,0,0,0,auto,am,1,0,428.9607,20.0976,20.0000,12.4301,59.7085,37.1091,0.0,0.0,,1;3;2;,0709:03.499;0719:03.499;0729:03.499;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,110,1,2,0,0,0,0,0,0,auto,am,1,0,429.0135,20.0989,20.0000,12.4301,59.7046,37.1067,0.0,0.0,,1;3;2;,0709:06.749;0719:06.749;0729:06.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,111,1,2,0,0,0,0,0,0,auto,am,1,0,429.0164,20.1003,20.0000,12.4301,59.7007,37.1042,0.0,0.0,,1;3;2;,0709:06.749;0719:07.000;0729:07.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,112,1,2,0,0,0,0,0,0,auto,am,1,0,429.0692,20.0974,20.0000,12.4301,59.7092,37.1095,0.0,0.0,,1;3;2;,0709:10.000;0719:10.000;0729:10.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,113,1,2,0,0,0,0,0,0,auto,am,1,0,429.1221,20.0987,20.0000,12.4301,59.7053,37.1071,0.0,0.0,,1;3;2;,0709:13.249;0719:13.249;0729:13.249;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,114,1,2,0,0,0,0,0,0,auto,am,1,0,429.1249,20.1084,20.0000,12.4301,59.6766,37.0892,0.0,0.0,,1;3;2;,0709:13.249;0719:14.000;0729:14.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,115,1,2,0,0,0,0,0,0,auto,am,1,0,429.1778,20.0972,20.0000,12.4301,59.7098,37.1099,0.0,0.0,,1;3;2;,0709:16.499;0719:16.499;0729:16.499;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,116,1,2,0,0,0,0,0,0,auto,am,1,0,429.2307,20.0985,20.0000,12.4301,59.7059,37.1075,0.0,0.0,,1;3;2;,0709:19.749;0719:19.749;0729:19.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,117,1,2,0,0,0,0,0,0,auto,am,1,0,429.2335,20.0998,20.0000,12.4301,59.7020,37.1050,0.0,0.0,,1;3;2;,0709:20.000;0719:20.000;0729:20.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,118,1,2,0,0,0,0,0,0,auto,am,1,0,429.2863,20.0970,20.0000,12.4301,59.7105,37.1103,0.0,0.0,,1;3;2;,0709:23.000;0719:23.000;0729:23.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,119,1,2,0,0,0,0,0,0,auto,am,1,0,429.3392,20.0983,20.0000,12.4301,59.7066,37.1079,0.0,0.0,,1;3;2;,0709:26.250;0719:26.250;0729:26.250;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,120,1,2,0,0,0,0,0,0,auto,am,1,0,429.3420,20.1079,20.0000,12.4301,59.6779,37.0901,0.0,0.0,,1;3;2;,0709:26.500;0719:26.500;0729:26.500;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,121,1,2,0,0,0,0,0,0,auto,am,1,0,429.3949,20.0968,20.0000,12.4301,59.7111,37.1107,0.0,0.0,,1;3;2;,0709:29.500;0719:29.500;0729:29.500;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,122,1,2,0,0,0,0,0,0,auto,am,1,0,429.4478,20.0981,20.0000,12.4301,59.7072,37.1083,0.0,0.0,,1;3;2;,0709:32.750;0719:32.750;0729:32.750;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,123,1,2,0,0,0,0,0,0,auto,am,1,0,429.4506,20.0994,20.0000,12.4301,59.7033,37.1058,0.0,0.0,,1;3;2;,0709:33.000;0719:33.000;0729:33.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,124,1,2,0,0,0,0,0,0,auto,am,1,0,429.5034,20.0965,20.0000,12.4301,59.7118,37.1111,0.0,0.0,,1;3;2;,0709:36.000;0719:36.000;0729:36.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,125,1,2,0,0,0,0,0,0,auto,am,1,0,429.5563,20.0979,20.0000,12.4301,59.7078,37.1087,0.0,0.0,,1;3;2;,0709:39.250;0719:39.250;0729:39.250;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,126,1,2,0,0,0,0,0,0,auto,am,1,0,429.5591,20.1075,20.0000,12.4301,59.6792,37.0909,0.0,0.0,,1;3;2;,0709:39.499;0719:40.000;0729:40.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,127,1,2,0,0,0,0,0,0,auto,am,1,0,429.6120,20.0963,20.0000,12.4301,59.7124,37.1115,0.0,0.0,,1;3;2;,0709:42.500;0719:42.500;0729:42.500;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,128,1,2,0,0,0,0,0,0,auto,am,1,0,429.6649,20.0976,20.0000,12.4301,59.7085,37.1091,0.0,0.0,,1;3;2;,0709:45.750;0719:45.750;0729:45.750;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,129,1,2,0,0,0,0,0,0,auto,am,1,0,429.6677,20.0990,20.0000,12.4301,59.7046,37.1066,0.0,0.0,,1;3;2;,0709:46.000;0719:46.000;0729:46.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,130,1,2,0,0,0,0,0,0,auto,am,1,0,429.7206,20.0961,20.0000,12.4301,59.7131,37.1119,0.0,0.0,,1;3;2;,0709:49.000;0719:49.000;0729:49.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,131,1,2,0,0,0,0,0,0,auto,am,1,0,429.7734,20.0974,20.0000,12.4301,59.7091,37.1095,0.0,0.0,,1;3;2;,0709:52.249;0719:52.249;0729:52.249;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,132,1,2,0,0,0,0,0,0,auto,am,1,0,429.7762,20.1071,20.0000,12.4301,59.6805,37.0917,0.0,0.0,,1;3;2;,0709:52.500;0719:53.000;0729:53.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,133,1,2,0,0,0,0,0,0,auto,am,1,0,429.8291,20.0959,20.0000,12.4301,59.7137,37.1123,0.0,0.0,,1;3;2;,0709:55.499;0719:55.499;0729:55.499;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,134,1,2,0,0,0,0,0,0,auto,am,1,0,429.8820,20.0972,20.0000,12.4301,59.7098,37.1099,0.0,0.0,,1;3;2;,0709:58.749;0719:58.749;0729:58.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,135,1,2,0,0,0,0,0,0,auto,am,1,0,429.8848,20.0985,20.0000,12.4301,59.7059,37.1074,0.0,0.0,,1;3;2;,0709:59.000;0719:59.000;0729:59.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,136,1,2,0,0,0,0,0,0,auto,am,1,0,429.9377,20.0998,20.0000,12.4301,59.7020,37.1050,0.0,0.0,,1;3;2;,0710:02.250;0720:02.250;0730:02.250;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,137,1,2,0,0,0,0,0,0,auto,am,1,0,429.9905,20.0970,20.0000,12.4301,59.7104,37.1103,0.0,0.0,,1;3;2;,0710:05.249;0720:05.249;0730:05.249;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,138,1,2,0,0,0,0,0,0,auto,am,1,0,429.9933,20.1066,20.0000,12.4301,59.6818,37.0925,0.0,0.0,,1;3;2;,0710:05.500;0720:06.000;0730:06.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,139,1,2,0,0,0,0,0,0,auto,am,1,0,430.0471,20.0988,20.0000,12.4301,59.7051,37.1070,0.0,0.0,,1;3;2;,0710:08.750;0720:08.750;0730:08.750;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,140,1,2,0,0,0,0,0,0,auto,am,1,0,430.1009,20.0991,20.0000,12.4301,59.7042,37.1064,0.0,0.0,,1;3;2;,0710:12.000;0720:12.000;0730:12.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,141,1,2,0,0,0,0,0,0,auto,am,1,0,430.1048,20.1119,20.0000,12.4301,59.6662,37.0828,0.0,0.0,,1;3;2;,0710:12.249;0720:13.000;0730:13.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,142,1,2,0,0,0,0,0,0,auto,am,1,0,430.1587,20.0997,20.0000,12.4301,59.7024,37.1053,0.0,0.0,,1;3;2;,0710:15.499;0720:15.499;0730:15.499;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,143,1,2,0,0,0,0,0,0,auto,am,1,0,430.2125,20.1000,20.0000,12.4301,59.7016,37.1048,0.0,0.0,,1;3;2;,0710:18.750;0720:18.750;0730:18.750;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,144,1,2,0,0,0,0,0,0,auto,am,1,0,430.2164,20.1003,20.0000,12.4301,59.7007,37.1042,0.0,0.0,,1;3;2;,0710:18.750;0720:19.000;0730:19.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,145,1,2,0,0,0,0,0,0,auto,am,1,0,430.2703,20.0964,20.0000,12.4301,59.7122,37.1114,0.0,0.0,,1;3;2;,0710:22.000;0720:22.000;0730:22.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,146,1,2,0,0,0,0,0,0,auto,am,1,0,430.3241,20.0967,20.0000,12.4301,59.7113,37.1108,0.0,0.0,,1;3;2;,0710:25.250;0720:25.250;0730:25.250;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,147,1,2,0,0,0,0,0,0,auto,am,1,0,430.3280,20.1053,20.0000,12.4301,59.6857,37.0949,0.0,0.0,,1;3;2;,0710:25.499;0720:25.499;0730:25.499;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,148,1,2,0,0,0,0,0,0,auto,am,1,0,430.3819,20.0973,20.0000,12.4301,59.7095,37.1097,0.0,0.0,,1;3;2;,0710:28.749;0720:28.749;0730:28.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,149,1,2,0,0,0,0,0,0,auto,am,1,0,430.4357,20.0976,20.0000,12.4301,59.7087,37.1092,0.0,0.0,,1;3;2;,0710:32.000;0720:32.000;0730:32.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,150,1,2,0,0,0,0,0,0,auto,am,1,0,430.4396,20.1104,20.0000,12.4301,59.6707,37.0856,0.0,0.0,,1;3;2;,0710:32.250;0720:33.000;0730:33.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,151,1,2,0,0,0,0,0,0,auto,am,1,0,430.4935,20.0982,20.0000,12.4301,59.7069,37.1081,0.0,0.0,,1;3;2;,0710:35.500;0720:35.500;0730:35.500;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,152,1,2,0,0,0,0,0,0,auto,am,1,0,430.5474,20.0985,20.0000,12.4301,59.7060,37.1075,0.0,0.0,,1;3;2;,0710:38.750;0720:38.750;0730:38.750;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,153,1,2,0,0,0,0,0,0,auto,am,1,0,430.5512,20.0988,20.0000,12.4301,59.7051,37.1070,0.0,0.0,,1;3;2;,0710:39.000;0720:39.000;0730:39.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,154,1,2,0,0,0,0,0,0,auto,am,1,0,430.6051,20.0991,20.0000,12.4301,59.7042,37.1064,0.0,0.0,,1;3;2;,0710:42.249;0720:42.249;0730:42.249;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,155,1,2,0,0,0,0,0,0,auto,am,1,0,430.6590,20.0994,20.0000,12.4301,59.7034,37.1059,0.0,0.0,,1;3;2;,0710:45.499;0720:45.499;0730:45.499;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,156,1,2,0,0,0,0,0,0,auto,am,1,0,430.6628,20.1038,20.0000,12.4301,59.6901,37.0976,0.0,0.0,,1;3;2;,0710:45.750;0720:46.000;0730:46.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,157,1,2,0,0,0,0,0,0,auto,am,1,0,430.7167,20.1000,20.0000,12.4301,59.7016,37.1048,0.0,0.0,,1;3;2;,0710:49.000;0720:49.000;0730:49.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,158,1,2,0,0,0,0,0,0,auto,am,1,0,430.7706,20.0961,20.0000,12.4301,59.7131,37.1119,0.0,0.0,,1;3;2;,0710:52.000;0720:52.000;0730:52.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,159,1,2,0,0,0,0,0,0,auto,am,1,0,430.7744,20.1089,20.0000,12.4301,59.6751,37.0883,0.0,0.0,,1;3;2;,0710:52.249;0720:53.000;0730:53.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,160,1,2,0,0,0,0,0,0,auto,am,1,0,430.8283,20.0967,20.0000,12.4301,59.7113,37.1108,0.0,0.0,,1;3;2;,0710:55.499;0720:55.499;0730:55.499;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,161,1,2,0,0,0,0,0,0,auto,am,1,0,430.8822,20.0970,20.0000,12.4301,59.7104,37.1103,0.0,0.0,,1;3;2;,0710:58.749;0720:58.749;0730:58.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,162,1,2,0,0,0,0,0,0,auto,am,1,0,430.8860,20.0973,20.0000,12.4301,59.7096,37.1097,0.0,0.0,,1;3;2;,0710:59.000;0720:59.000;0730:59.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,163,1,2,0,0,0,0,0,0,auto,am,1,0,430.9399,20.0976,20.0000,12.4301,59.7087,37.1092,0.0,0.0,,1;3;2;,0711:02.250;0721:02.250;0731:02.250;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,164,1,2,0,0,0,0,0,0,auto,am,1,0,430.9938,20.0979,20.0000,12.4301,59.7078,37.1086,0.0,0.0,,1;3;2;,0711:05.500;0721:05.500;0731:05.500;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,165,1,2,0,0,0,0,0,0,auto,am,1,0,430.9977,20.1023,20.0000,12.4301,59.6945,37.1004,0.0,0.0,,1;3;2;,0711:05.749;0721:05.749;0731:05.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,166,1,2,0,0,0,0,0,0,auto,am,1,0,431.0515,20.0985,20.0000,12.4301,59.7060,37.1075,0.0,0.0,,1;3;2;,0711:09.000;0721:09.000;0731:09.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,167,1,2,0,0,0,0,0,0,auto,am,1,0,431.1054,20.0988,20.0000,12.4301,59.7052,37.1070,0.0,0.0,,1;3;2;,0711:12.249;0721:12.249;0731:12.249;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,168,1,2,0,0,0,0,0,0,auto,am,1,0,431.1093,20.1074,20.0000,12.4301,59.6795,37.0911,0.0,0.0,,1;3;2;,0711:12.500;0721:13.000;0731:13.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,169,1,2,0,0,0,0,0,0,auto,am,1,0,431.1631,20.0994,20.0000,12.4301,59.7034,37.1059,0.0,0.0,,1;3;2;,0711:15.750;0721:15.750;0731:15.750;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,170,1,2,0,0,0,0,0,0,auto,am,1,0,431.2170,20.0997,20.0000,12.4301,59.7025,37.1053,0.0,0.0,,1;3;2;,0711:19.000;0721:19.000;0731:19.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,171,1,2,0,0,0,0,0,0,auto,am,1,0,431.2209,20.1125,20.0000,12.4301,59.6645,37.0817,0.0,0.0,,1;3;2;,0711:19.249;0721:20.000;0731:20.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,172,1,2,0,0,0,0,0,0,auto,am,1,0,431.2747,20.0961,20.0000,12.4301,59.7131,37.1119,0.0,0.0,,1;3;2;,0711:22.249;0721:22.249;0731:22.249;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,173,1,2,0,0,0,0,0,0,auto,am,1,0,431.3286,20.0964,20.0000,12.4301,59.7122,37.1114,0.0,0.0,,1;3;2;,0711:25.499;0721:25.499;0731:25.499;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,174,1,2,0,0,0,0,0,0,auto,am,1,0,431.3325,20.1008,20.0000,12.4301,59.6990,37.1032,0.0,0.0,,1;3;2;,0711:25.750;0721:26.000;0731:26.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,175,1,2,0,0,0,0,0,0,auto,am,1,0,431.3864,20.0970,20.0000,12.4301,59.7105,37.1103,0.0,0.0,,1;3;2;,0711:29.000;0721:29.000;0731:29.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,176,1,2,0,0,0,0,0,0,auto,am,1,0,431.4402,20.0973,20.0000,12.4301,59.7096,37.1098,0.0,0.0,,1;3;2;,0711:32.250;0721:32.250;0731:32.250;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,177,1,2,0,0,0,0,0,0,auto,am,1,0,431.4441,20.1059,20.0000,12.4301,59.6840,37.0938,0.0,0.0,,1;3;2;,0711:32.499;0721:33.000;0731:33.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,178,1,2,0,0,0,0,0,0,auto,am,1,0,431.4980,20.0979,20.0000,12.4301,59.7078,37.1087,0.0,0.0,,1;3;2;,0711:35.749;0721:35.749;0731:35.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,179,1,2,0,0,0,0,0,0,auto,am,1,0,431.5518,20.0982,20.0000,12.4301,59.7070,37.1081,0.0,0.0,,1;3;2;,0711:39.000;0721:39.000;0731:39.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,180,1,2,0,0,0,0,0,0,auto,am,1,0,431.5557,20.1110,20.0000,12.4301,59.6690,37.0845,0.0,0.0,,1;3;2;,0711:39.250;0721:40.000;0731:40.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,181,1,2,0,0,0,0,0,0,auto,am,1,0,431.6096,20.0988,20.0000,12.4301,59.7052,37.1070,0.0,0.0,,1;3;2;,0711:42.500;0721:42.500;0731:42.500;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,182,1,2,0,0,0,0,0,0,auto,am,1,0,431.6635,20.0991,20.0000,12.4301,59.7043,37.1065,0.0,0.0,,1;3;2;,0711:45.750;0721:45.750;0731:45.750;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,183,1,2,0,0,0,0,0,0,auto,am,1,0,431.6673,20.0993,20.0000,12.4301,59.7034,37.1059,0.0,0.0,,1;3;2;,0711:46.000;0721:46.000;0731:46.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,184,1,2,0,0,0,0,0,0,auto,am,1,0,431.7212,20.0996,20.0000,12.4301,59.7025,37.1054,0.0,0.0,,1;3;2;,0711:49.249;0721:49.249;0731:49.249;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,185,1,2,0,0,0,0,0,0,auto,am,1,0,431.7751,20.0999,20.0000,12.4301,59.7017,37.1048,0.0,0.0,,1;3;2;,0711:52.500;0721:52.500;0731:52.500;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,186,1,2,0,0,0,0,0,0,auto,am,1,0,431.7789,20.1044,20.0000,12.4301,59.6884,37.0966,0.0,0.0,,1;3;2;,0711:52.500;0721:53.000;0731:53.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,187,1,2,0,0,0,0,0,0,auto,am,1,0,431.8328,20.0964,20.0000,12.4301,59.7123,37.1114,0.0,0.0,,1;3;2;,0711:55.750;0721:55.750;0731:55.750;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,188,1,2,0,0,0,0,0,0,auto,am,1,0,431.8867,20.0967,20.0000,12.4301,59.7114,37.1109,0.0,0.0,,1;3;2;,0711:59.000;0721:59.000;0731:59.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,189,1,2,0,0,0,0,0,0,auto,am,1,0,431.8905,20.1095,20.0000,12.4301,59.6734,37.0873,0.0,0.0,,1;3;2;,0711:59.249;0722:00.000;0732:00.000;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
