agent_id,o_zone_id,d_zone_id,path_id,agent_type,demand_period,volume,toll,travel_time,distance,node_sequence,link_sequence,time_sequence,time_decimal_sequence,link_travel_time_sequence,geometry
747,22,30,0,auto,AM,1.00,0.0,7.5983,3.5470,4380;418;410;901;276;476;674;667;668;477;478;569;570;479;546;545;480;679;49;294;836;448;865;160;520;834;159;864;828;158;157;524;710;156;505;695;617;618;542;541;18;155;881;154;816;153;152;151;337;442;292;403;189;456;180;179;178;177;346;424;194;193;,,0730:00;0730:04;0730:20;0730:33;0730:34;0730:37;0730:44;0730:46;0731:02;0731:29;0731:37;0731:38;0731:41;0731:43;0731:49;0731:50;0731:53;0732:04;0732:17;0732:26;0732:30;0732:49;0733:03;0733:11;0733:14;0733:18;0733:21;0733:23;0733:26;0733:29;0733:33;0733:34;0733:36;0733:39;0733:42;0733:48;0733:51;0733:53;0734:01;0734:10;0734:11;0734:27;0734:39;0734:41;0734:46;0734:51;0735:01;0735:09;0735:26;0735:34;0735:47;0736:00;0736:12;0736:23;0736:26;0736:33;0736:38;0736:44;0736:55;0737:07;0737:19;0737:35;,450.01;450.07;450.35;450.55;450.57;450.62;450.75;450.78;451.04;451.49;451.62;451.65;451.69;451.73;451.82;451.84;451.89;452.07;452.28;452.45;452.50;452.83;453.05;453.19;453.24;453.32;453.36;453.40;453.44;453.49;453.55;453.58;453.61;453.67;453.70;453.81;453.86;453.89;454.02;454.17;454.20;454.46;454.66;454.70;454.78;454.86;455.02;455.17;455.45;455.57;455.79;456.00;456.21;456.39;456.44;456.55;456.65;456.74;456.93;457.13;457.32;457.59;,0.06;0.28;0.21;0.02;0.05;0.12;0.03;0.27;0.45;0.13;0.03;0.05;0.04;0.09;0.02;0.05;0.18;0.22;0.16;0.05;0.32;0.23;0.14;0.05;0.08;0.04;0.04;0.04;0.05;0.06;0.03;0.02;0.06;0.04;0.10;0.05;0.03;0.13;0.15;0.03;0.27;0.20;0.03;0.09;0.08;0.16;0.15;0.28;0.13;0.21;0.21;0.21;0.18;0.05;0.11;0.09;0.09;0.19;0.19;0.20;0.27;,"LINESTRING (-122.321291 47.649316, -122.321266 47.649819, -122.320488 47.650710, -122.321225 47.651505, -122.321307 47.651553, -122.321175 47.651723, -122.320859 47.652132, -122.320785 47.652227, -122.319955 47.653293, -122.318566 47.655078, -122.318316 47.655416, -122.318247 47.655507, -122.318140 47.655659, -122.318044 47.655804, -122.317815 47.656098, -122.317774 47.656157, -122.317667 47.656320, -122.317164 47.656901, -122.316695 47.657641, -122.316667 47.658370, -122.316661 47.658613, -122.316622 47.659829, -122.316602 47.660685, -122.316587 47.661298, -122.316927 47.661299, -122.317346 47.661300, -122.317592 47.661302, -122.317760 47.661303, -122.318030 47.661304, -122.318390 47.661305, -122.318793 47.661306, -122.318983 47.661306, -122.319150 47.661307, -122.319545 47.661308, -122.319782 47.661309, -122.320478 47.661311, -122.320763 47.661313, -122.320929 47.661314, -122.321660 47.661322, -122.322660 47.661336, -122.322863 47.661340, -122.324043 47.661350, -122.324926 47.661352, -122.325115 47.661353, -122.325695 47.661353, -122.326207 47.661354, -122.327261 47.661357, -122.328256 47.661358, -122.328264 47.662616, -122.328971 47.662617, -122.330160 47.662619, -122.331354 47.662615, -122.332535 47.662623, -122.333719 47.662631, -122.333719 47.662830, -122.335149 47.662831, -122.336410 47.662832, -122.337666 47.662833, -122.337669 47.663556, -122.337672 47.664281, -122.337675 47.665015, -122.339159 47.665018)"
748,22,31,0,auto,AM,1.00,0.0,7.6264,3.4202,4380;418;410;901;276;476;674;667;668;477;478;569;570;479;546;545;480;679;49;294;836;448;865;160;520;834;159;864;828;158;157;524;710;156;505;695;617;618;542;541;18;155;881;154;816;153;152;151;337;200;652;199;198;556;759;780;197;405;937;,,0730:00;0730:04;0730:20;0730:33;0730:34;0730:37;0730:44;0730:46;0731:02;0731:29;0731:37;0731:38;0731:41;0731:43;0731:49;0731:50;0731:53;0732:04;0732:17;0732:26;0732:30;0732:49;0733:03;0733:11;0733:14;0733:18;0733:21;0733:23;0733:26;0733:29;0733:33;0733:34;0733:36;0733:39;0733:42;0733:48;0733:51;0733:53;0734:01;0734:10;0734:11;0734:27;0734:39;0734:41;0734:46;0734:51;0735:01;0735:09;0735:26;0735:58;0735:59;0736:06;0736:23;0736:28;0736:49;0736:52;0736:56;0737:08;0737:36;,450.01;450.07;450.35;450.55;450.57;450.62;450.75;450.78;451.04;451.49;451.62;451.65;451.69;451.73;451.82;451.84;451.89;452.07;452.28;452.45;452.50;452.83;453.05;453.19;453.24;453.32;453.36;453.40;453.44;453.49;453.55;453.58;453.61;453.67;453.70;453.81;453.86;453.89;454.02;454.17;454.20;454.46;454.66;454.70;454.78;454.86;455.02;455.17;455.45;455.97;455.98;456.12;456.39;456.48;456.82;456.88;456.94;457.14;457.62;,0.06;0.28;0.21;0.02;0.05;0.12;0.03;0.27;0.45;0.13;0.03;0.05;0.04;0.09;0.02;0.05;0.18;0.22;0.16;0.05;0.32;0.23;0.14;0.05;0.08;0.04;0.04;0.04;0.05;0.06;0.03;0.02;0.06;0.04;0.10;0.05;0.03;0.13;0.15;0.03;0.27;0.20;0.03;0.09;0.08;0.16;0.15;0.28;0.53;0.01;0.13;0.28;0.08;0.34;0.06;0.07;0.20;0.48;,"LINESTRING (-122.321291 47.649316, -122.321266 47.649819, -122.320488 47.650710, -122.321225 47.651505, -122.321307 47.651553, -122.321175 47.651723, -122.320859 47.652132, -122.320785 47.652227, -122.319955 47.653293, -122.318566 47.655078, -122.318316 47.655416, -122.318247 47.655507, -122.318140 47.655659, -122.318044 47.655804, -122.317815 47.656098, -122.317774 47.656157, -122.317667 47.656320, -122.317164 47.656901, -122.316695 47.657641, -122.316667 47.658370, -122.316661 47.658613, -122.316622 47.659829, -122.316602 47.660685, -122.316587 47.661298, -122.316927 47.661299, -122.317346 47.661300, -122.317592 47.661302, -122.317760 47.661303, -122.318030 47.661304, -122.318390 47.661305, -122.318793 47.661306, -122.318983 47.661306, -122.319150 47.661307, -122.319545 47.661308, -122.319782 47.661309, -122.320478 47.661311, -122.320763 47.661313, -122.320929 47.661314, -122.321660 47.661322, -122.322660 47.661336, -122.322863 47.661340, -122.324043 47.661350, -122.324926 47.661352, -122.325115 47.661353, -122.325695 47.661353, -122.326207 47.661354, -122.327261 47.661357, -122.328256 47.661358, -122.328264 47.662616, -122.328265 47.664992, -122.328324 47.664992, -122.329056 47.664997, -122.330590 47.665008, -122.331053 47.665011, -122.332970 47.665026, -122.333340 47.665029, -122.333702 47.665032, -122.333703 47.665763, -122.333682 47.667565)"
749,22,32,0,auto,AM,1.00,0.0,5.1337,2.4716,4380;418;410;901;276;476;674;667;668;477;478;569;570;479;546;545;480;679;49;294;836;448;865;160;520;834;159;864;828;158;157;524;710;156;505;695;617;28;499;69;842;15;841;16;954;,,0730:00;0730:04;0730:20;0730:33;0730:34;0730:37;0730:44;0730:46;0731:02;0731:29;0731:37;0731:38;0731:41;0731:43;0731:49;0731:50;0731:53;0732:04;0732:17;0732:26;0732:30;0732:49;0733:03;0733:11;0733:14;0733:18;0733:21;0733:23;0733:26;0733:29;0733:33;0733:34;0733:36;0733:39;0733:42;0733:48;0733:51;0733:59;0734:02;0734:05;0734:09;0734:14;0734:23;0734:45;0735:07;,450.01;450.07;450.35;450.55;450.57;450.62;450.75;450.78;451.04;451.49;451.62;451.65;451.69;451.73;451.82;451.84;451.89;452.07;452.28;452.45;452.50;452.83;453.05;453.19;453.24;453.32;453.36;453.40;453.44;453.49;453.55;453.58;453.61;453.67;453.70;453.81;453.86;453.99;454.03;454.09;454.16;454.25;454.39;454.75;455.12;,0.06;0.28;0.21;0.02;0.05;0.12;0.03;0.27;0.45;0.13;0.03;0.05;0.04;0.09;0.02;0.05;0.18;0.22;0.16;0.05;0.32;0.23;0.14;0.05;0.08;0.04;0.04;0.04;0.05;0.06;0.03;0.02;0.06;0.04;0.10;0.05;0.14;0.04;0.06;0.07;0.09;0.14;0.36;0.37;,"LINESTRING (-122.321291 47.649316, -122.321266 47.649819, -122.320488 47.650710, -122.321225 47.651505, -122.321307 47.651553, -122.321175 47.651723, -122.320859 47.652132, -122.320785 47.652227, -122.319955 47.653293, -122.318566 47.655078, -122.318316 47.655416, -122.318247 47.655507, -122.318140 47.655659, -122.318044 47.655804, -122.317815 47.656098, -122.317774 47.656157, -122.317667 47.656320, -122.317164 47.656901, -122.316695 47.657641, -122.316667 47.658370, -122.316661 47.658613, -122.316622 47.659829, -122.316602 47.660685, -122.316587 47.661298, -122.316927 47.661299, -122.317346 47.661300, -122.317592 47.661302, -122.317760 47.661303, -122.318030 47.661304, -122.318390 47.661305, -122.318793 47.661306, -122.318983 47.661306, -122.319150 47.661307, -122.319545 47.661308, -122.319782 47.661309, -122.320478 47.661311, -122.320763 47.661313, -122.320739 47.661721, -122.320936 47.662071, -122.321036 47.662271, -122.321333 47.662859, -122.321583 47.663633, -122.321639 47.664274, -122.321783 47.665903, -122.321752 47.667565)"
750,22,33,0,auto,AM,1.00,0.0,4.4191,1.9189,4380;418;410;901;276;476;674;667;668;477;478;569;570;492;493;497;495;825;496;64;342;295;285;612;341;340;475;,,0730:00;0730:04;0730:20;0730:33;0730:34;0730:37;0730:44;0730:46;0731:02;0731:29;0731:37;0731:38;0731:41;0731:51;0731:56;0732:15;0732:28;0732:34;0732:38;0732:41;0732:51;0733:15;0733:27;0733:40;0734:04;0734:16;0734:24;,450.01;450.07;450.35;450.55;450.57;450.62;450.75;450.78;451.04;451.49;451.62;451.65;451.69;451.86;451.94;452.27;452.48;452.58;452.64;452.69;452.86;453.26;453.47;453.67;454.07;454.28;454.41;,0.06;0.28;0.21;0.02;0.05;0.12;0.03;0.27;0.45;0.13;0.03;0.05;0.17;0.08;0.33;0.21;0.10;0.06;0.05;0.17;0.40;0.21;0.21;0.40;0.20;0.13;,"LINESTRING (-122.321291 47.649316, -122.321266 47.649819, -122.320488 47.650710, -122.321225 47.651505, -122.321307 47.651553, -122.321175 47.651723, -122.320859 47.652132, -122.320785 47.652227, -122.319955 47.653293, -122.318566 47.655078, -122.318316 47.655416, -122.318247 47.655507, -122.318140 47.655659, -122.317413 47.656027, -122.317048 47.656028, -122.315599 47.656005, -122.314409 47.655985, -122.313634 47.655972, -122.313287 47.655967, -122.313277 47.656204, -122.313258 47.656837, -122.313219 47.658324, -122.314366 47.658342, -122.315521 47.658355, -122.315562 47.656864, -122.316700 47.656879, -122.316709 47.656382)"
751,22,34,0,auto,AM,1.00,0.0,11.4074,2.9262,4380;418;410;901;276;476;674;667;668;477;478;569;570;479;546;545;480;679;49;294;836;448;865;160;835;444;518;417;326;287;515;327;328;514;329;512;508;314;260;330;621;622;942;,,0730:00;0730:04;0730:20;0730:33;0730:34;0730:37;0730:44;0730:46;0731:02;0731:29;0731:37;0731:38;0731:41;0731:43;0731:49;0731:50;0731:53;0732:04;0732:17;0732:26;0732:30;0732:49;0733:03;0733:11;0733:17;0733:35;0733:40;0733:46;0734:10;0734:18;0734:26;0734:32;0734:44;0734:50;0734:56;0735:01;0735:06;0735:08;0735:20;0735:32;0736:03;0741:08;0741:23;,450.01;450.07;450.35;450.55;450.57;450.62;450.75;450.78;451.04;451.49;451.62;451.65;451.69;451.73;451.82;451.84;451.89;452.07;452.28;452.45;452.50;452.83;453.05;453.19;453.29;453.60;453.68;453.78;454.18;454.31;454.44;454.55;454.74;454.85;454.94;455.02;455.11;455.14;455.34;455.54;456.05;461.14;461.40;,0.06;0.28;0.21;0.02;0.05;0.12;0.03;0.27;0.45;0.13;0.03;0.05;0.04;0.09;0.02;0.05;0.18;0.22;0.16;0.05;0.32;0.23;0.14;0.10;0.31;0.08;0.10;0.40;0.13;0.13;0.10;0.20;0.11;0.09;0.09;0.09;0.03;0.21;0.20;0.51;5.09;0.26;,"LINESTRING (-122.321291 47.649316, -122.321266 47.649819, -122.320488 47.650710, -122.321225 47.651505, -122.321307 47.651553, -122.321175 47.651723, -122.320859 47.652132, -122.320785 47.652227, -122.319955 47.653293, -122.318566 47.655078, -122.318316 47.655416, -122.318247 47.655507, -122.318140 47.655659, -122.318044 47.655804, -122.317815 47.656098, -122.317774 47.656157, -122.317667 47.656320, -122.317164 47.656901, -122.316695 47.657641, -122.316667 47.658370, -122.316661 47.658613, -122.316622 47.659829, -122.316602 47.660685, -122.316587 47.661298, -122.316568 47.661742, -122.316356 47.663110, -122.315821 47.663107, -122.315262 47.663104, -122.315231 47.664921, -122.314225 47.664909, -122.313643 47.664906, -122.313062 47.664898, -122.311959 47.664894, -122.311369 47.664895, -122.310793 47.664892, -122.310212 47.664889, -122.309624 47.664886, -122.309454 47.664886, -122.308312 47.664879, -122.307189 47.664867, -122.307169 47.666397, -122.308301 47.666407, -122.308287 47.667565)"
752,22,35,0,auto,AM,1.00,0.0,6.5531,3.0097,4380;418;410;901;276;476;674;667;668;477;478;569;570;492;493;497;495;825;496;64;342;295;686;832;830;796;531;799;163;688;896;687;510;164;165;166;632;474;37;38;39;671;40;877;79;80;,,0730:00;0730:04;0730:20;0730:33;0730:34;0730:37;0730:44;0730:46;0731:02;0731:29;0731:37;0731:38;0731:41;0731:51;0731:56;0732:15;0732:28;0732:34;0732:38;0732:41;0732:51;0733:15;0733:28;0733:33;0733:42;0734:00;0734:11;0734:19;0734:23;0734:31;0734:36;0734:37;0734:43;0734:49;0735:04;0735:10;0735:13;0735:21;0735:57;0736:10;0736:11;0736:14;0736:18;0736:20;0736:28;0736:32;,450.01;450.07;450.35;450.55;450.57;450.62;450.75;450.78;451.04;451.49;451.62;451.65;451.69;451.86;451.94;452.27;452.48;452.58;452.64;452.69;452.86;453.26;453.48;453.55;453.71;454.01;454.20;454.32;454.39;454.52;454.60;454.63;454.72;454.82;455.08;455.18;455.23;455.36;455.96;456.18;456.20;456.23;456.31;456.35;456.47;456.54;,0.06;0.28;0.21;0.02;0.05;0.12;0.03;0.27;0.45;0.13;0.03;0.05;0.17;0.08;0.33;0.21;0.10;0.06;0.05;0.17;0.40;0.22;0.08;0.16;0.29;0.19;0.12;0.08;0.13;0.08;0.03;0.09;0.10;0.25;0.11;0.05;0.13;0.59;0.22;0.02;0.04;0.08;0.03;0.12;0.07;,"LINESTRING (-122.321291 47.649316, -122.321266 47.649819, -122.320488 47.650710, -122.321225 47.651505, -122.321307 47.651553, -122.321175 47.651723, -122.320859 47.652132, -122.320785 47.652227, -122.319955 47.653293, -122.318566 47.655078, -122.318316 47.655416, -122.318247 47.655507, -122.318140 47.655659, -122.317413 47.656027, -122.317048 47.656028, -122.315599 47.656005, -122.314409 47.655985, -122.313634 47.655972, -122.313287 47.655967, -122.313277 47.656204, -122.313258 47.656837, -122.313219 47.658324, -122.312020 47.658307, -122.312014 47.658660, -122.312003 47.659372, -122.311981 47.660691, -122.311972 47.661267, -122.311302 47.661262, -122.310882 47.661259, -122.310181 47.661255, -122.309732 47.661252, -122.309538 47.661251, -122.308941 47.661247, -122.308367 47.661244, -122.307241 47.661237, -122.306528 47.661237, -122.306320 47.661237, -122.305728 47.661206, -122.302431 47.661242, -122.299430 47.661237, -122.299228 47.661218, -122.298712 47.661180, -122.298307 47.661072, -122.298055 47.661123, -122.297260 47.661222, -122.296681 47.661221)"
753,22,36,0,auto,AM,1.00,0.0,22.0768,4.6365,4380;418;410;901;276;476;674;667;668;477;478;569;570;492;493;497;495;851;852;99;538;100;791;818;50;51;846;71;521;522;74;725;685;726;718;840;75;3;77;849;769;770;133;636;682;132;127;655;683;130;536;660;659;131;502;781;61;744;706;785;707;787;261;277;245;246;149;908;,,0730:00;0730:04;0730:20;0730:33;0730:34;0730:37;0730:44;0730:46;0731:02;0731:29;0731:37;0731:38;0731:41;0731:51;0731:56;0732:15;0732:28;0732:30;0732:37;0732:39;0732:44;0732:50;0732:57;0733:24;0733:30;0733:39;0734:23;0734:32;0734:37;0734:44;0734:46;0734:48;0734:52;0734:54;0734:56;0735:04;0735:05;0735:13;0735:24;0735:31;0735:40;0735:59;0736:13;0736:20;0736:22;0736:29;0736:40;0736:45;0736:49;0737:27;0737:36;0737:39;0737:42;0738:01;0738:20;0738:30;0738:35;0738:40;0738:42;0738:43;0738:57;0738:58;0740:33;0746:53;0751:28;0751:45;0752:01;0752:04;,450.01;450.07;450.35;450.55;450.57;450.62;450.75;450.78;451.04;451.49;451.62;451.65;451.69;451.86;451.94;452.27;452.48;452.50;452.63;452.66;452.74;452.84;452.95;453.41;453.50;453.66;454.39;454.54;454.63;454.74;454.77;454.82;454.87;454.91;454.94;455.08;455.10;455.23;455.40;455.52;455.68;455.99;456.22;456.35;456.38;456.50;456.67;456.75;456.83;457.45;457.60;457.66;457.71;458.02;458.34;458.50;458.59;458.67;458.71;458.72;458.96;458.98;460.55;466.89;471.48;471.76;472.03;472.07;,0.06;0.28;0.21;0.02;0.05;0.12;0.03;0.27;0.45;0.13;0.03;0.05;0.17;0.08;0.33;0.21;0.02;0.13;0.03;0.08;0.09;0.11;0.46;0.09;0.15;0.73;0.15;0.08;0.11;0.03;0.04;0.06;0.04;0.03;0.14;0.01;0.13;0.17;0.12;0.16;0.31;0.23;0.13;0.03;0.12;0.17;0.08;0.07;0.63;0.15;0.05;0.05;0.31;0.32;0.16;0.09;0.08;0.04;0.01;0.24;0.02;1.57;6.34;4.58;0.29;0.26;0.04;,"LINESTRING (-122.321291 47.649316, -122.321266 47.649819, -122.320488 47.650710, -122.321225 47.651505, -122.321307 47.651553, -122.321175 47.651723, -122.320859 47.652132, -122.320785 47.652227, -122.319955 47.653293, -122.318566 47.655078, -122.318316 47.655416, -122.318247 47.655507, -122.318140 47.655659, -122.317413 47.656027, -122.317048 47.656028, -122.315599 47.656005, -122.314409 47.655985, -122.314411 47.655919, -122.314429 47.655427, -122.314430 47.655352, -122.313313 47.655339, -122.312064 47.655344, -122.312077 47.655000, -122.312186 47.653275, -122.312473 47.652990, -122.311921 47.652721, -122.308653 47.651071, -122.307836 47.650661, -122.307386 47.650610, -122.306635 47.650552, -122.306444 47.650548, -122.306161 47.650556, -122.305916 47.650578, -122.305654 47.650618, -122.305497 47.650649, -122.304664 47.650929, -122.304585 47.650964, -122.303886 47.651066, -122.303489 47.651803, -122.303318 47.652138, -122.302983 47.652829, -122.302573 47.654202, -122.302323 47.655037, -122.301898 47.655481, -122.301730 47.655552, -122.300937 47.655610, -122.299819 47.655442, -122.299587 47.655642, -122.299498 47.655854, -122.298610 47.658501, -122.296707 47.658651, -122.296039 47.658848, -122.295740 47.658937, -122.293876 47.659551, -122.292097 47.660320, -122.292535 47.660860, -122.292818 47.661208, -122.292457 47.661459, -122.292391 47.661495, -122.292314 47.661536, -122.291905 47.661758, -122.291808 47.661811, -122.291535 47.661959, -122.290238 47.661588, -122.289228 47.661525, -122.289232 47.662598, -122.289238 47.663582, -122.288694 47.663579)"
754,22,37,0,auto,AM,1.00,0.0,17.3983,4.4013,4380;418;410;901;276;476;674;667;668;477;478;569;570;492;493;497;495;851;852;99;538;100;791;818;50;51;846;71;521;522;74;725;685;726;718;840;75;3;77;849;769;770;133;636;682;132;127;655;683;130;536;660;659;131;502;721;722;343;720;241;719;242;914;,,0730:00;0730:04;0730:20;0730:33;0730:34;0730:37;0730:44;0730:46;0731:02;0731:29;0731:37;0731:38;0731:41;0731:51;0731:56;0732:15;0732:28;0732:30;0732:37;0732:39;0732:44;0732:50;0732:57;0733:24;0733:30;0733:39;0734:23;0734:32;0734:37;0734:44;0734:46;0734:48;0734:52;0734:54;0734:56;0735:04;0735:05;0735:13;0735:24;0735:31;0735:40;0735:59;0736:13;0736:20;0736:22;0736:29;0736:40;0736:45;0736:49;0737:27;0737:36;0737:39;0737:42;0738:01;0738:20;0738:39;0738:46;0738:49;0739:37;0739:54;0740:18;0744:47;0747:23;,450.01;450.07;450.35;450.55;450.57;450.62;450.75;450.78;451.04;451.49;451.62;451.65;451.69;451.86;451.94;452.27;452.48;452.50;452.63;452.66;452.74;452.84;452.95;453.41;453.50;453.66;454.39;454.54;454.63;454.74;454.77;454.82;454.87;454.91;454.94;455.08;455.10;455.23;455.40;455.52;455.68;455.99;456.22;456.35;456.38;456.50;456.67;456.75;456.83;457.45;457.60;457.66;457.71;458.02;458.34;458.66;458.78;458.82;459.62;459.90;460.31;464.79;467.39;,0.06;0.28;0.21;0.02;0.05;0.12;0.03;0.27;0.45;0.13;0.03;0.05;0.17;0.08;0.33;0.21;0.02;0.13;0.03;0.08;0.09;0.11;0.46;0.09;0.15;0.73;0.15;0.08;0.11;0.03;0.04;0.06;0.04;0.03;0.14;0.01;0.13;0.17;0.12;0.16;0.31;0.23;0.13;0.03;0.12;0.17;0.08;0.07;0.63;0.15;0.05;0.05;0.31;0.32;0.32;0.12;0.04;0.80;0.29;0.41;4.47;2.60;,"LINESTRING (-122.321291 47.649316, -122.321266 47.649819, -122.320488 47.650710, -122.321225 47.651505, -122.321307 47.651553, -122.321175 47.651723, -122.320859 47.652132, -122.320785 47.652227, -122.319955 47.653293, -122.318566 47.655078, -122.318316 47.655416, -122.318247 47.655507, -122.318140 47.655659, -122.317413 47.656027, -122.317048 47.656028, -122.315599 47.656005, -122.314409 47.655985, -122.314411 47.655919, -122.314429 47.655427, -122.314430 47.655352, -122.313313 47.655339, -122.312064 47.655344, -122.312077 47.655000, -122.312186 47.653275, -122.312473 47.652990, -122.311921 47.652721, -122.308653 47.651071, -122.307836 47.650661, -122.307386 47.650610, -122.306635 47.650552, -122.306444 47.650548, -122.306161 47.650556, -122.305916 47.650578, -122.305654 47.650618, -122.305497 47.650649, -122.304664 47.650929, -122.304585 47.650964, -122.303886 47.651066, -122.303489 47.651803, -122.303318 47.652138, -122.302983 47.652829, -122.302573 47.654202, -122.302323 47.655037, -122.301898 47.655481, -122.301730 47.655552, -122.300937 47.655610, -122.299819 47.655442, -122.299587 47.655642, -122.299498 47.655854, -122.298610 47.658501, -122.296707 47.658651, -122.296039 47.658848, -122.295740 47.658937, -122.293876 47.659551, -122.292097 47.660320, -122.291250 47.659279, -122.290946 47.658904, -122.290834 47.658767, -122.290749 47.658661, -122.289290 47.658422, -122.289288 47.658483, -122.289273 47.659153, -122.288694 47.659149)"
755,22,42,0,auto,AM,1.00,0.0,5.4215,2.4453,4380;418;410;901;276;476;674;667;668;477;478;569;570;492;493;497;495;851;852;99;538;100;36;118;35;654;555;34;554;672;124;33;634;887;,,0730:00;0730:04;0730:20;0730:33;0730:34;0730:37;0730:44;0730:46;0731:02;0731:29;0731:37;0731:38;0731:41;0731:51;0731:56;0732:15;0732:28;0732:30;0732:37;0732:39;0732:44;0732:50;0732:51;0732:57;0733:01;0733:02;0733:08;0733:36;0733:43;0733:48;0734:29;0735:17;0735:24;0735:24;,450.01;450.07;450.35;450.55;450.57;450.62;450.75;450.78;451.04;451.49;451.62;451.65;451.69;451.86;451.94;452.27;452.48;452.50;452.63;452.66;452.74;452.84;452.87;452.97;453.02;453.05;453.14;453.60;453.73;453.81;454.49;455.28;455.40;455.41;,0.06;0.28;0.21;0.02;0.05;0.12;0.03;0.27;0.45;0.13;0.03;0.05;0.17;0.08;0.33;0.21;0.02;0.13;0.03;0.08;0.09;0.03;0.10;0.06;0.02;0.09;0.46;0.13;0.08;0.68;0.79;0.12;0.01;,"LINESTRING (-122.321291 47.649316, -122.321266 47.649819, -122.320488 47.650710, -122.321225 47.651505, -122.321307 47.651553, -122.321175 47.651723, -122.320859 47.652132, -122.320785 47.652227, -122.319955 47.653293, -122.318566 47.655078, -122.318316 47.655416, -122.318247 47.655507, -122.318140 47.655659, -122.317413 47.656027, -122.317048 47.656028, -122.315599 47.656005, -122.314409 47.655985, -122.314411 47.655919, -122.314429 47.655427, -122.314430 47.655352, -122.313313 47.655339, -122.312064 47.655344, -122.311864 47.655342, -122.311350 47.655203, -122.311018 47.655057, -122.310881 47.655026, -122.310388 47.654976, -122.310431 47.653237, -122.310025 47.652732, -122.309722 47.652517, -122.306213 47.652351, -122.304629 47.655002, -122.304180 47.654567, -122.304142 47.654579)"
756,22,44,0,auto,AM,1.00,0.0,0.1586,0.0698,4360;140;281;,,0730:00;0730:01;0730:08;,450.01;450.03;450.15;,0.02;0.12;,"LINESTRING (-122.321859 47.647446, -122.322110 47.647367, -122.322104 47.646927)"
757,23,1,0,auto,AM,1.00,0.0,5.6121,2.9605,4906;628;116;115;104;103;102;101;760;844;86;843;87;88;89;902;90;91;764;765;766;749;895;712;713;57;203;255;501;500;351;230;273;296;174;173;590;588;581;606;371;403;404;,,0730:00;0730:01;0730:21;0730:29;0730:35;0730:38;0730:53;0730:57;0731:15;0731:18;0731:19;0731:28;0731:33;0731:39;0731:40;0731:41;0731:44;0731:49;0731:53;0732:03;0732:04;0732:05;0732:09;0732:10;0732:12;0732:23;0732:30;0732:44;0732:55;0732:58;0733:07;0733:11;0733:22;0733:56;0734:02;0734:05;0734:10;0734:16;0734:35;0734:53;0735:11;0735:27;0735:36;,450.01;450.03;450.36;450.48;450.60;450.64;450.88;450.96;451.25;451.31;451.32;451.47;451.56;451.65;451.68;451.70;451.74;451.82;451.89;452.06;452.08;452.10;452.16;452.18;452.21;452.39;452.50;452.75;452.93;452.98;453.12;453.19;453.37;453.94;454.03;454.09;454.18;454.27;454.58;454.90;455.18;455.46;455.60;,0.02;0.34;0.12;0.11;0.04;0.24;0.07;0.29;0.06;0.02;0.15;0.08;0.10;0.03;0.02;0.05;0.08;0.07;0.17;0.02;0.02;0.07;0.02;0.03;0.18;0.12;0.25;0.18;0.05;0.14;0.07;0.18;0.57;0.09;0.06;0.09;0.09;0.31;0.31;0.29;0.28;0.14;,"LINESTRING (-122.310573 47.648703, -122.310530 47.648849, -122.312238 47.649785, -122.311255 47.650659, -122.312722 47.650805, -122.312927 47.650865, -122.313709 47.651590, -122.314593 47.651839, -122.317558 47.653400, -122.317445 47.653644, -122.317412 47.653718, -122.317980 47.653943, -122.318847 47.654410, -122.319460 47.654502, -122.319802 47.654542, -122.320032 47.654528, -122.320332 47.654510, -122.320868 47.654473, -122.321185 47.654476, -122.321933 47.654484, -122.322033 47.654485, -122.322154 47.654485, -122.322542 47.654623, -122.322542 47.654694, -122.322542 47.654991, -122.322543 47.655517, -122.323195 47.655503, -122.324559 47.655536, -122.325568 47.655535, -122.325686 47.655662, -122.326465 47.655541, -122.326839 47.655544, -122.327860 47.655551, -122.327832 47.657699, -122.328292 47.657797, -122.329017 47.657937, -122.330207 47.657941, -122.331406 47.657949, -122.331378 47.659118, -122.331382 47.660288, -122.331373 47.661363, -122.331354 47.662615, -122.331355 47.663137)"
