stop_id,stop_name,stop_lat,stop_lon,stop_url,stop_timezone
SIM,Simi Valley Amtrak,34.270204,-118.695163,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269102,America/Los_Angeles
SJC,San Jose Diridon Station,37.329933,-121.902388,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270965,America/Los_Angeles
SJM,St. Joseph-Benton Harbor Amtrak,42.109080,-86.484484,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269604,America/New_York
SKN,Stockton San Joaquin Street Station,37.945468,-121.285632,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270925,America/Los_Angeles
SKT,Stockton Robert Cabral Station,37.957038,-121.279000,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268057,America/Los_Angeles
SKY,Sandusky Amtrak,41.440671,-82.717866,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270588,America/New_York
SLC,Salt Lake City Amtrak,40.761661,-111.908349,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269824,America/Denver
SLM,Salem Amtrak,44.932331,-123.028331,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270470,America/Los_Angeles
SLO,San Luis Obispo Amtrak,35.276434,-120.654701,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268500,America/Los_Angeles
SLQ,St-Lambert Amtrak,45.498896,-73.507287,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270382,America/New_York
SMC,San Marcos Intermodal Station,29.876571,-97.941049,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269445,America/Chicago
SMT,Summit Amtrak,41.794912,-87.809742,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1237405734844,America/Chicago
SNA,Santa Ana Regional Transportation Center,33.751629,-117.856607,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270560,America/Los_Angeles
SNB,San Bernardino Amtrak,34.104112,-117.310659,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268402,America/Los_Angeles
SNC,San Juan Capistrano Amtrak,33.501318,-117.663813,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268889,America/Los_Angeles
SND,Sanderson Amtrak,30.139951,-102.398746,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270526,America/Chicago
SNP,San Clemente Pier Amtrak,33.419645,-117.619733,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270342,America/Los_Angeles
SNS,Salinas Amtrak,36.679145,-121.656745,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269473,America/Los_Angeles
SOB,South Bend Amtrak,41.678360,-86.287345,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268061,America/New_York
SOL,Solana Beach Amtrak,32.992937,-117.271135,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270887,America/Los_Angeles
SOP,Southern Pines Amtrak,35.175069,-79.390303,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269616,America/New_York
SPB,Spartanburg Amtrak,34.953736,-81.936917,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269190,America/New_York
SPG,Springfield Amtrak,42.105987,-72.592905,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270386,America/New_York
SPI,Springfield Amtrak,39.802323,-89.651384,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268697,America/Chicago
SPK,Spokane Amtrak,47.656720,-117.415455,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270334,America/Los_Angeles
SPL,Staples Amtrak,46.354601,-94.795331,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269675,America/Chicago
SPM,South Portsmouth Amtrak,38.721281,-82.963751,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268781,America/New_York
SPT,Sandpoint Amtrak,48.276234,-116.545583,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270039,America/Los_Angeles
SRB,Sorrento Valley,32.902684,-117.224892,http://www.amtrak.com/servlet/ContentServer?pagename=am/AM_Snippet_C/IBLegacy&code=SRB,America/Los_Angeles
SSM,Selma-Smithfield Amtrak,35.532786,-78.280099,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270075,America/New_York
STA,Staunton Amtrak,38.147639,-79.071776,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268143,America/New_York
STL,St. Louis Gateway Station,38.624461,-90.203838,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269864,America/Chicago
STM,Stamford Amtrak,41.047130,-73.542160,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268932,America/New_York
STN,Stanley Amtrak,48.319813,-102.389379,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268306,America/Chicago
STW,Stanwood Amtrak,48.242638,-122.349935,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1246042126551,America/Los_Angeles
SUI,Suisun-Fairfield Amtrak,38.243401,-122.041099,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268913,America/Los_Angeles
SVT,Sturtevant Amtrak,42.718292,-87.906300,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269808,America/Chicago
SYR,Syracuse Regional Transportation Center,43.076548,-76.169244,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268853,America/New_York
TAC,Tacoma Amtrak,47.241894,-122.420509,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270700,America/Los_Angeles
TAY,Taylor Amtrak,30.567667,-97.407763,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270362,America/Chicago
TCA,Toccoa Amtrak,34.578456,-83.331542,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270768,America/New_York
TCL,Tuscaloosa Amtrak,33.193165,-87.560228,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268581,America/Chicago
THN,Thurmond Amtrak,37.956986,-81.078754,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268801,America/New_York
TOH,Tomah Amtrak,43.986007,-90.505331,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726267957,America/Chicago
TOL,Toledo Central Union Plaza,41.638345,-83.541721,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269205,America/New_York
TOP,Topeka Amtrak,39.051415,-95.664916,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726267857,America/Chicago
TPA,Tampa Amtrak,27.952492,-82.450777,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269796,America/New_York
TPL,Temple Amtrak,31.095883,-97.345792,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269528,America/Chicago
TRE,Trenton Transit Center,40.219011,-74.754440,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269197,America/New_York
TRI,Trinidad Amtrak,37.172688,-104.507981,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269449,America/Denver
TRK,Turlock-Denair Amtrak,37.527229,-120.798009,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268025,America/Los_Angeles
TRU,Truckee Amtrak,39.327616,-120.185387,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270115,America/Los_Angeles
TUK,Tukwila Amtrak,47.461081,-122.240254,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270867,America/Los_Angeles
TUS,Tucson Amtrak,32.222977,-110.966770,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270278,America/Phoenix
TWO,Toronto Union Station,43.645427,-79.380762,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270405,America/New_York
TXA,Texarkana Amtrak,33.420067,-94.043082,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270015,America/Chicago
TYR,Tyrone Amtrak,40.667705,-78.240470,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270242,America/New_York
UCA,Utica Boehlert Transportation Center,43.103892,-75.223434,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269848,America/New_York
VAC,Vancouver Pacific Central Station,49.273757,-123.098336,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270945,America/Los_Angeles
VAN,Vancouver Amtrak,45.628901,-122.686544,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268009,America/Los_Angeles
VEC,Ventura Amtrak,34.276929,-119.299918,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268976,America/Los_Angeles
VNC,Van Nuys Amtrak,34.211294,-118.448206,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269213,America/Los_Angeles
VRV,Victorville Victor Valley Transit Center,34.537200,-117.292956,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270899,America/Los_Angeles
WAB,Waterbury-Stowe Amtrak,44.335011,-72.751806,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268406,America/New_York
WAC,Wasco Amtrak,35.594092,-119.332309,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269298,America/Los_Angeles
WAH,Washington Amtrak,38.561466,-91.012717,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269767,America/Chicago
WAR,Warrensburg Amtrak,38.762750,-93.740900,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268131,America/Chicago
WAS,Washington Union Station,38.896993,-77.006422,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1237487764649,America/New_York
WBG,Williamsburg Amtrak,37.276414,-76.708564,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270550,America/New_York
WDB,Woodbridge Amtrak,38.658915,-77.247852,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270338,America/New_York
WDL,Wisconsin Dells Amtrak,43.626509,-89.777451,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268223,America/Chicago
WEM,Wells Amtrak,43.320836,-70.612192,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268928,America/New_York
WEN,Wenatchee Columbia Station,47.421556,-120.306552,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270627,America/Los_Angeles
WFD,Wallingford Amtrak,41.456969,-72.825221,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269651,America/New_York
WFH,Whitefish Amtrak,48.413474,-114.335575,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270949,America/Denver
WGL,West Glacier Amtrak,48.496218,-113.979164,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268897,America/Denver
WHL,Whitehall Amtrak,43.554694,-73.403207,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268805,America/New_York
WIH,Wishram Amtrak,45.657669,-120.966142,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270290,America/Los_Angeles
WIL,Wilmington Amtrak,39.737263,-75.551095,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269572,America/New_York
WIN,Winona Amtrak,44.044404,-91.640073,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268881,America/Chicago
WIP,Fraser-Winter Park Amtrak,39.947566,-105.817388,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270566,America/Denver
WLN,Wilson Amtrak,35.723135,-77.908029,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270455,America/New_York
WLO,Winslow Amtrak,35.021666,-110.694981,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268113,America/Phoenix
WLY,Westerly Amtrak,41.381081,-71.829780,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269044,America/New_York
WMJ,Williams Junction Amtrak,35.251950,-112.190106,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268577,America/Phoenix
WND,Windsor Amtrak,41.852013,-72.642253,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268681,America/New_York
WNL,Windsor Locks Amtrak,41.913956,-72.626101,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268109,America/New_York
WNM,Windsor-Mt. Ascutney Amtrak,43.479908,-72.384985,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270374,America/New_York
WNN,Winnemucca Amtrak,40.969044,-117.732210,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269670,America/Los_Angeles
WNR,Walnut Ridge Amtrak,36.067660,-90.956766,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269421,America/Chicago
WOB,Woburn Anderson Transportation Center,42.517358,-71.143823,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268027,America/New_York
WOR,Worcester Amtrak,42.261478,-71.794812,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268129,America/New_York
WPB,West Palm Beach Amtrak,26.712554,-80.062184,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269481,America/New_York
WPK,Winter Park Amtrak,28.597654,-81.351842,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269991,America/New_York
WPT,Wolf Point Amtrak,48.091672,-105.642736,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270981,America/Denver
WRJ,White River Junction Amtrak,43.647785,-72.317272,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269971,America/New_York
WSP,Westport Amtrak,44.187288,-73.451773,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726267812,America/New_York
WSS,White Sulphur Springs Amtrak,37.786443,-80.304004,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270246,America/New_York
WTH,Winter Haven Amtrak,28.002146,-81.734878,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726267921,America/New_York
WTI,Waterloo Amtrak,41.431687,-85.025659,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726270302,America/New_York
WTN,Williston Amtrak,48.143000,-103.620926,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269496,America/Chicago
YAZ,Yazoo City Amtrak,32.848477,-90.415230,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268472,America/Chicago
YEM,Yemassee Amtrak,32.688286,-80.846901,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726268127,America/New_York
YNY,Yonkers Amtrak,40.935586,-73.902263,http://www.amtrak.com/servlet/ContentServer?c=am2Station&pagename=am%2Fam2Station%2FStation_Page&p=1237405732508&cid=1229726269983,America/New_York
YUM,Yuma,32.723139,-114.615571,http://www.amtrak.com/servlet/ContentServer?pagename=am/AM_Snippet_C/IBLegacy&code=YUM,America/Phoenix
