link_id,name,from_node_id,to_node_id,facility_type,link_type,dir_flag,cell_type,length,lanes,free_speed,capacity,mvmt_txt_id,main_node_id,cycle_length,start_green_time,end_green_time,nema_phase,geometry,
733,0,309,103980,hot,1,1,-1,0.54299,1,25.0,1800.0,,,,,,,"LINESTRING (-84.003531 40.875972, -84.013899 40.875964)"
734,0,309,104285,hot,1,1,-1,1.06117,1,25.0,1800.0,,,,,,,"LINESTRING (-84.003532 40.875970, -83.994857 40.862078)"
735,0,310,103975,hot,1,1,-1,0.14394,1,25.0,1800.0,,,,,,,"LINESTRING (-84.030527 40.845861, -84.028002 40.846683)"
736,0,310,103976,hot,1,1,-1,0.88807,1,25.0,1800.0,,,,,,,"LINESTRING (-84.030527 40.845861, -84.013636 40.846871)"
737,0,310,104075,hot,1,1,-1,1.12121,1,25.0,1800.0,,,,,,,"LINESTRING (-84.030527 40.845864, -84.051902 40.846544)"
738,0,311,103546,hot,1,1,-1,0.66326,1,25.0,1800.0,,,,,,,"LINESTRING (-84.033300 40.822460, -84.034246 40.832045)"
739,0,311,104073,hot,1,1,-1,0.29053,1,25.0,1800.0,,,,,,,"LINESTRING (-84.033301 40.822459, -84.027953 40.823564)"
740,0,312,103976,hot,1,1,-1,0.41970,1,25.0,1800.0,,,,,,,"LINESTRING (-84.005634 40.846599, -84.013636 40.846874)"
741,0,312,104279,hot,1,1,-1,0.57576,1,25.0,1800.0,,,,,,,"LINESTRING (-84.005634 40.846596, -83.994707 40.847471)"
742,0,313,103547,hot,1,1,-1,0.06420,1,25.0,1800.0,,,,,,,"LINESTRING (-83.992139 40.818343, -83.991232 40.817716)"
743,0,313,104247,hot,1,1,-1,0.14848,1,25.0,1800.0,,,,,,,"LINESTRING (-83.992137 40.818345, -83.994496 40.819540)"
744,0,314,104264,hot,1,1,-1,0.47027,1,25.0,1800.0,,,,,,,"LINESTRING (-83.964140 40.817914, -83.961327 40.811442)"
745,0,314,104266,hot,1,1,-1,0.61061,1,25.0,1800.0,,,,,,,"LINESTRING (-83.964139 40.817916, -83.975767 40.818420)"
746,0,315,103552,hot,1,1,-1,0.21629,1,25.0,1800.0,,,,,,,"LINESTRING (-83.979815 40.830823, -83.975833 40.831645)"
747,0,316,104306,hot,1,1,-1,0.10966,1,25.0,1800.0,,,,,,,"LINESTRING (-83.973451 40.834286, -83.974555 40.832934)"
748,0,317,104302,hot,1,1,-1,0.14413,1,25.0,1800.0,,,,,,,"LINESTRING (-83.967691 40.831335, -83.966246 40.833112)"
749,0,318,104310,hot,1,1,-1,0.07992,1,25.0,1800.0,,,,,,,"LINESTRING (-83.956904 40.834078, -83.957881 40.833186)"
750,0,319,104298,hot,1,1,-1,0.09943,1,25.0,1800.0,,,,,,,"LINESTRING (-83.950379 40.846173, -83.952084 40.845534)"
751,0,320,103852,hot,1,1,-1,0.86269,1,25.0,1800.0,,,,,,,"LINESTRING (-83.959644 40.852445, -83.976105 40.852654)"
752,0,320,104193,hot,1,1,-1,0.94186,1,25.0,1800.0,,,,,,,"LINESTRING (-83.959643 40.852443, -83.947440 40.862462)"
753,0,320,104301,hot,1,1,-1,0.47670,1,25.0,1800.0,,,,,,,"LINESTRING (-83.959645 40.852443, -83.956921 40.845851)"
754,0,321,104282,hot,1,1,-1,0.29053,1,25.0,1800.0,,,,,,,"LINESTRING (-83.984991 40.837025, -83.985368 40.832824)"
755,0,322,103924,hot,1,1,-1,0.43201,1,25.0,1800.0,,,,,,,"LINESTRING (-83.986657 40.875211, -83.994874 40.875762)"
756,0,322,104171,hot,1,1,-1,0.54962,1,25.0,1800.0,,,,,,,"LINESTRING (-83.986657 40.875208, -83.976311 40.876533)"
757,0,323,104171,hot,1,1,-1,1.01212,1,25.0,1800.0,,,,,,,"LINESTRING (-83.956990 40.876507, -83.976312 40.876536)"
758,0,323,104191,hot,1,1,-1,1.13845,1,25.0,1800.0,,,,,,,"LINESTRING (-83.956989 40.876505, -83.947902 40.891489)"
759,0,323,104193,hot,1,1,-1,1.09072,1,25.0,1800.0,,,,,,,"LINESTRING (-83.956992 40.876505, -83.947442 40.862463)"
760,0,323,104359,hot,1,1,-1,0.98561,1,25.0,1800.0,,,,,,,"LINESTRING (-83.956990 40.876504, -83.938191 40.877089)"
761,0,324,103545,hot,1,1,-1,1.05417,1,25.0,1800.0,,,,,,,"LINESTRING (-83.991273 40.905603, -83.995161 40.890617)"
762,0,324,103568,hot,1,1,-1,0.77860,1,25.0,1800.0,,,,,,,"LINESTRING (-83.991272 40.905601, -83.976409 40.905323)"
763,0,325,103553,hot,1,1,-1,1.04167,1,25.0,1800.0,,,,,,,"LINESTRING (-83.957990 40.906427, -83.957490 40.891340)"
764,0,325,103568,hot,1,1,-1,0.96761,1,25.0,1800.0,,,,,,,"LINESTRING (-83.957989 40.906428, -83.976409 40.905325)"
765,0,325,104385,hot,1,1,-1,1.06989,1,25.0,1800.0,,,,,,,"LINESTRING (-83.957989 40.906426, -83.937751 40.908568)"
766,0,326,103556,hot,1,1,-1,0.82367,1,25.0,1800.0,,,,,,,"LINESTRING (-83.919177 40.911153, -83.919207 40.899219)"
767,0,326,104385,hot,1,1,-1,0.98883,1,25.0,1800.0,,,,,,,"LINESTRING (-83.919176 40.911154, -83.937752 40.908570)"
768,0,326,104393,hot,1,1,-1,1.03011,1,25.0,1800.0,,,,,,,"LINESTRING (-83.919176 40.911152, -83.899572 40.909883)"
769,0,327,103555,hot,1,1,-1,0.53731,1,25.0,1800.0,,,,,,,"LINESTRING (-83.927024 40.896915, -83.919122 40.891947)"
770,0,327,103556,hot,1,1,-1,0.43920,1,25.0,1800.0,,,,,,,"LINESTRING (-83.927023 40.896915, -83.919205 40.899218)"
771,0,328,103925,hot,1,1,-1,0.21856,1,25.0,1800.0,,,,,,,"LINESTRING (-83.905233 40.901982, -83.907734 40.899447)"
772,0,328,103926,hot,1,1,-1,0.26572,1,25.0,1800.0,,,,,,,"LINESTRING (-83.905232 40.901980, -83.900294 40.902869)"
773,0,329,103554,hot,1,1,-1,0.24545,1,25.0,1800.0,,,,,,,"LINESTRING (-83.909988 40.895609, -83.909021 40.892127)"
774,0,329,103925,hot,1,1,-1,0.28996,1,25.0,1800.0,,,,,,,"LINESTRING (-83.909986 40.895608, -83.907732 40.899445)"
775,0,330,100754,hot,1,1,-1,0.26723,1,25.0,1800.0,,,,,,,"LINESTRING (-83.897987 40.895951, -83.896327 40.899613)"
776,0,330,100758,hot,1,1,-1,0.21989,1,25.0,1800.0,,,,,,,"LINESTRING (-83.897989 40.895951, -83.895190 40.893575)"
777,0,330,103938,hot,1,1,-1,0.11667,1,25.0,1800.0,,,,,,,"LINESTRING (-83.897988 40.895953, -83.900139 40.896393)"
778,0,331,100754,hot,1,1,-1,0.13977,1,25.0,1800.0,,,,,,,"LINESTRING (-83.893696 40.899965, -83.896328 40.899615)"
779,0,331,100755,hot,1,1,-1,0.29716,1,25.0,1800.0,,,,,,,"LINESTRING (-83.893697 40.899962, -83.890822 40.896250)"
780,0,331,103926,hot,1,1,-1,0.39943,1,25.0,1800.0,,,,,,,"LINESTRING (-83.893696 40.899965, -83.900294 40.902871)"
781,0,332,103529,hot,1,1,-1,0.42860,1,25.0,1800.0,,,,,,,"LINESTRING (-83.887102 40.905232, -83.883555 40.899636)"
782,0,333,103533,hot,1,1,-1,0.21629,1,25.0,1800.0,,,,,,,"LINESTRING (-83.884434 40.895416, -83.888258 40.894229)"
783,0,333,104394,hot,1,1,-1,0.31932,1,25.0,1800.0,,,,,,,"LINESTRING (-83.884433 40.895414, -83.880432 40.898906)"
784,0,334,100757,hot,1,1,-1,0.11231,1,25.0,1800.0,,,,,,,"LINESTRING (-83.885499 40.888766, -83.886683 40.887409)"
785,0,335,100753,hot,1,1,-1,0.10379,1,25.0,1800.0,,,,,,,"LINESTRING (-83.888523 40.891888, -83.889003 40.893350)"
786,0,335,103533,hot,1,1,-1,0.16193,1,25.0,1800.0,,,,,,,"LINESTRING (-83.888523 40.891888, -83.888256 40.894227)"
787,0,335,104409,hot,1,1,-1,0.09602,1,25.0,1800.0,,,,,,,"LINESTRING (-83.888524 40.891889, -83.890270 40.892315)"
788,0,336,100758,hot,1,1,-1,0.11799,1,25.0,1800.0,,,,,,,"LINESTRING (-83.894447 40.895191, -83.895190 40.893577)"
789,0,336,103943,hot,1,1,-1,0.14413,1,25.0,1800.0,,,,,,,"LINESTRING (-83.894445 40.895189, -83.891775 40.895702)"
790,0,336,104410,hot,1,1,-1,0.11250,1,25.0,1800.0,,,,,,,"LINESTRING (-83.894446 40.895190, -83.892803 40.894138)"
791,0,337,103944,hot,1,1,-1,0.15170,1,25.0,1800.0,,,,,,,"LINESTRING (-83.897665 40.890495, -83.895634 40.892066)"
792,0,337,103947,hot,1,1,-1,0.07386,1,25.0,1800.0,,,,,,,"LINESTRING (-83.897666 40.890497, -83.898781 40.889842)"
793,0,338,104011,hot,1,1,-1,0.25360,1,25.0,1800.0,,,,,,,"LINESTRING (-83.895678 40.886974, -83.899975 40.885280)"
794,0,338,104016,hot,1,1,-1,0.20322,1,25.0,1800.0,,,,,,,"LINESTRING (-83.895676 40.886973, -83.896675 40.889820)"
795,0,338,104018,hot,1,1,-1,0.35114,1,25.0,1800.0,,,,,,,"LINESTRING (-83.895676 40.886972, -83.891615 40.891021)"
796,0,339,103555,hot,1,1,-1,0.93996,1,25.0,1800.0,,,,,,,"LINESTRING (-83.918282 40.878344, -83.919120 40.891948)"
797,0,339,104337,hot,1,1,-1,0.28750,1,25.0,1800.0,,,,,,,"LINESTRING (-83.918284 40.878343, -83.912900 40.877524)"
798,0,339,104359,hot,1,1,-1,1.04640,1,25.0,1800.0,,,,,,,"LINESTRING (-83.918284 40.878345, -83.938191 40.877092)"
799,0,340,104401,hot,1,1,-1,0.54015,1,25.0,1800.0,,,,,,,"LINESTRING (-83.889525 40.877857, -83.880344 40.881420)"
800,0,341,103504,hot,1,1,-1,0.88352,1,25.0,1800.0,,,,,,,"LINESTRING (-83.916127 40.849947, -83.899353 40.848673)"
801,0,341,104338,hot,1,1,-1,0.16837,1,25.0,1800.0,,,,,,,"LINESTRING (-83.916128 40.849949, -83.918552 40.848348)"
802,0,341,104340,hot,1,1,-1,1.18447,1,25.0,1800.0,,,,,,,"LINESTRING (-83.916127 40.849949, -83.937857 40.854672)"
803,0,342,103504,hot,1,1,-1,0.51477,1,25.0,1800.0,,,,,,,"LINESTRING (-83.889533 40.848430, -83.899353 40.848676)"
804,0,342,104396,hot,1,1,-1,0.48712,1,25.0,1800.0,,,,,,,"LINESTRING (-83.889533 40.848427, -83.880253 40.848846)"
805,0,343,103506,hot,1,1,-1,0.43561,1,25.0,1800.0,,,,,,,"LINESTRING (-83.907374 40.818355, -83.899231 40.819606)"
806,0,343,104321,hot,1,1,-1,0.42746,1,25.0,1800.0,,,,,,,"LINESTRING (-83.907376 40.818357, -83.908724 40.812249)"
807,0,343,104329,hot,1,1,-1,1.57784,1,25.0,1800.0,,,,,,,"LINESTRING (-83.907374 40.818358, -83.937453 40.819038)"
808,0,344,104220,hot,1,1,-1,0.32140,1,25.0,1800.0,,,,,,,"LINESTRING (-83.983582 40.785261, -83.980402 40.789244)"
809,0,344,104224,hot,1,1,-1,0.42898,1,25.0,1800.0,,,,,,,"LINESTRING (-83.983584 40.785262, -83.985120 40.779155)"
810,0,345,104051,hot,1,1,-1,0.54110,1,25.0,1800.0,,,,,,,"LINESTRING (-83.976398 40.772662, -83.966319 40.774325)"
811,0,345,104224,hot,1,1,-1,0.64034,1,25.0,1800.0,,,,,,,"LINESTRING (-83.976398 40.772665, -83.985118 40.779156)"
812,0,345,104231,hot,1,1,-1,0.61458,1,25.0,1800.0,,,,,,,"LINESTRING (-83.976400 40.772664, -83.978822 40.763951)"
813,0,346,104051,hot,1,1,-1,0.56496,1,25.0,1800.0,,,,,,,"LINESTRING (-83.956090 40.776888, -83.966320 40.774328)"
814,0,346,104194,hot,1,1,-1,0.64280,1,25.0,1800.0,,,,,,,"LINESTRING (-83.956089 40.776887, -83.956414 40.786198)"
815,0,346,104326,hot,1,1,-1,0.34640,1,25.0,1800.0,,,,,,,"LINESTRING (-83.956091 40.776886, -83.951587 40.773215)"
816,0,347,104182,hot,1,1,-1,0.56326,1,25.0,1800.0,,,,,,,"LINESTRING (-83.959063 40.797740, -83.951686 40.791807)"
817,0,347,104194,hot,1,1,-1,0.80852,1,25.0,1800.0,,,,,,,"LINESTRING (-83.959063 40.797740, -83.956416 40.786197)"
818,0,347,104228,hot,1,1,-1,0.78769,1,25.0,1800.0,,,,,,,"LINESTRING (-83.959062 40.797742, -83.974000 40.796555)"
819,0,347,104264,hot,1,1,-1,0.95303,1,25.0,1800.0,,,,,,,"LINESTRING (-83.959061 40.797741, -83.961325 40.811443)"
820,0,348,104182,hot,1,1,-1,1.69811,1,25.0,1800.0,,,,,,,"LINESTRING (-83.922393 40.802288, -83.951685 40.791809)"
821,0,348,104318,hot,1,1,-1,0.71212,1,25.0,1800.0,,,,,,,"LINESTRING (-83.922391 40.802286, -83.918355 40.812139)"
822,0,348,104319,hot,1,1,-1,0.72140,1,25.0,1800.0,,,,,,,"LINESTRING (-83.922393 40.802286, -83.918305 40.792306)"
823,0,349,103508,hot,1,1,-1,0.44091,1,25.0,1800.0,,,,,,,"LINESTRING (-83.907386 40.786059, -83.899036 40.786804)"
824,0,349,103993,hot,1,1,-1,0.71136,1,25.0,1800.0,,,,,,,"LINESTRING (-83.907388 40.786061, -83.908593 40.775793)"
825,0,349,104320,hot,1,1,-1,0.59602,1,25.0,1800.0,,,,,,,"LINESTRING (-83.907385 40.786061, -83.908642 40.794646)"
826,0,350,103992,hot,1,1,-1,0.50947,1,25.0,1800.0,,,,,,,"LINESTRING (-83.907705 40.768628, -83.908560 40.761273)"
827,0,350,103993,hot,1,1,-1,0.49659,1,25.0,1800.0,,,,,,,"LINESTRING (-83.907702 40.768628, -83.908591 40.775793)"
828,0,351,103518,hot,1,1,-1,0.48106,1,25.0,1800.0,,,,,,,"LINESTRING (-83.908243 40.753755, -83.908546 40.746786)"
829,0,351,103992,hot,1,1,-1,0.51913,1,25.0,1800.0,,,,,,,"LINESTRING (-83.908240 40.753755, -83.908558 40.761273)"
830,0,352,104005,hot,1,1,-1,0.20928,1,25.0,1800.0,,,,,,,"LINESTRING (-83.948284 40.761929, -83.945212 40.759993)"
831,0,352,104052,hot,1,1,-1,0.20814,1,25.0,1800.0,,,,,,,"LINESTRING (-83.948284 40.761931, -83.951491 40.760155)"
832,0,353,104053,hot,1,1,-1,0.29299,1,25.0,1800.0,,,,,,,"LINESTRING (-83.942455 40.755422, -83.937359 40.753684)"
833,0,353,104168,hot,1,1,-1,0.37348,1,25.0,1800.0,,,,,,,"LINESTRING (-83.942454 40.755425, -83.948561 40.758206)"
834,0,354,103988,hot,1,1,-1,0.63655,1,25.0,1800.0,,,,,,,"LINESTRING (-83.951338 40.758729, -83.961055 40.753207)"
835,0,354,104052,hot,1,1,-1,0.09867,1,25.0,1800.0,,,,,,,"LINESTRING (-83.951336 40.758728, -83.951489 40.760154)"
836,0,354,104168,hot,1,1,-1,0.15000,1,25.0,1800.0,,,,,,,"LINESTRING (-83.951338 40.758727, -83.948561 40.758203)"
837,0,355,103986,hot,1,1,-1,0.71326,1,25.0,1800.0,,,,,,,"LINESTRING (-83.980888 40.755322, -83.975347 40.745883)"
838,0,355,104057,hot,1,1,-1,0.70152,1,25.0,1800.0,,,,,,,"LINESTRING (-83.980887 40.755324, -83.994247 40.754949)"
839,0,355,104231,hot,1,1,-1,0.60511,1,25.0,1800.0,,,,,,,"LINESTRING (-83.980886 40.755322, -83.978820 40.763951)"
840,0,356,100157,hot,1,1,-1,1.01591,1,25.0,1800.0,,,,,,,"LINESTRING (-83.975781 40.736496, -83.994164 40.741096)"
841,0,356,103986,hot,1,1,-1,0.64830,1,25.0,1800.0,,,,,,,"LINESTRING (-83.975780 40.736494, -83.975345 40.745884)"
842,0,356,104140,hot,1,1,-1,0.60000,1,25.0,1800.0,,,,,,,"LINESTRING (-83.975782 40.736496, -83.984829 40.731182)"
843,0,357,104061,hot,1,1,-1,0.51193,1,25.0,1800.0,,,,,,,"LINESTRING (-83.965781 40.724360, -83.968868 40.731396)"
844,0,357,104143,hot,1,1,-1,0.51439,1,25.0,1800.0,,,,,,,"LINESTRING (-83.965784 40.724359, -83.966276 40.716913)"
845,0,358,103518,hot,1,1,-1,0.61231,1,25.0,1800.0,,,,,,,"LINESTRING (-83.907747 40.737932, -83.908544 40.746786)"
846,0,358,104004,hot,1,1,-1,0.39167,1,25.0,1800.0,,,,,,,"LINESTRING (-83.907750 40.737932, -83.908518 40.732287)"
847,0,359,103535,hot,1,1,-1,0.55871,1,25.0,1800.0,,,,,,,"LINESTRING (-83.903804 40.724983, -83.899325 40.732328)"
848,0,359,104159,hot,1,1,-1,0.93750,1,25.0,1800.0,,,,,,,"LINESTRING (-83.903806 40.724985, -83.918517 40.717284)"
849,0,360,104111,hot,1,1,-1,0.23239,1,25.0,1800.0,,,,,,,"LINESTRING (-83.917447 40.706681, -83.921079 40.704756)"
850,0,360,104165,hot,1,1,-1,0.35208,1,25.0,1800.0,,,,,,,"LINESTRING (-83.917445 40.706681, -83.921038 40.710990)"
851,0,361,103510,hot,1,1,-1,0.29034,1,25.0,1800.0,,,,,,,"LINESTRING (-83.894439 40.700864, -83.899300 40.702870)"
852,0,361,104106,hot,1,1,-1,1.50530,1,25.0,1800.0,,,,,,,"LINESTRING (-83.894441 40.700863, -83.906489 40.681072)"
853,0,361,104159,hot,1,1,-1,1.69792,1,25.0,1800.0,,,,,,,"LINESTRING (-83.894439 40.700863, -83.918515 40.717284)"
854,0,362,104094,hot,1,1,-1,0.75549,1,25.0,1800.0,,,,,,,"LINESTRING (-83.925191 40.693627, -83.937587 40.688076)"
855,0,362,104106,hot,1,1,-1,1.30985,1,25.0,1800.0,,,,,,,"LINESTRING (-83.925191 40.693624, -83.906489 40.681071)"
856,0,362,104162,hot,1,1,-1,0.90208,1,25.0,1800.0,,,,,,,"LINESTRING (-83.925189 40.693626, -83.929217 40.706333)"
857,0,363,104164,hot,1,1,-1,0.22008,1,25.0,1800.0,,,,,,,"LINESTRING (-83.926398 40.708859, -83.923725 40.706403)"
858,0,363,104165,hot,1,1,-1,0.31742,1,25.0,1800.0,,,,,,,"LINESTRING (-83.926397 40.708859, -83.921038 40.710987)"
859,0,364,104089,hot,1,1,-1,1.09489,1,25.0,1800.0,,,,,,,"LINESTRING (-83.951090 40.697295, -83.970991 40.692575)"
860,0,364,104091,hot,1,1,-1,0.67197,1,25.0,1800.0,,,,,,,"LINESTRING (-83.951089 40.697294, -83.956666 40.706058)"
861,0,364,104094,hot,1,1,-1,0.95284,1,25.0,1800.0,,,,,,,"LINESTRING (-83.951091 40.697292, -83.937587 40.688074)"
862,0,365,100661,hot,1,1,-1,0.70114,1,25.0,1800.0,,,,,,,"LINESTRING (-83.986069 40.708806, -83.988865 40.698872)"
863,0,365,103502,hot,1,1,-1,0.55644,1,25.0,1800.0,,,,,,,"LINESTRING (-83.986066 40.708806, -83.985572 40.716860)"
864,0,365,103503,hot,1,1,-1,0.41913,1,25.0,1800.0,,,,,,,"LINESTRING (-83.986067 40.708807, -83.993988 40.709555)"
865,0,365,104088,hot,1,1,-1,0.51420,1,25.0,1800.0,,,,,,,"LINESTRING (-83.986067 40.708805, -83.978531 40.713564)"
866,0,366,104128,hot,1,1,-1,0.10530,1,25.0,1800.0,,,,,,,"LINESTRING (-83.979147 40.695211, -83.977686 40.694166)"
867,0,366,104133,hot,1,1,-1,0.10758,1,25.0,1800.0,,,,,,,"LINESTRING (-83.979147 40.695213, -83.980547 40.694074)"
868,0,367,103415,hot,1,1,-1,0.35152,1,25.0,1800.0,,,,,,,"LINESTRING (-83.983496 40.692295, -83.989303 40.694831)"
869,0,367,104112,hot,1,1,-1,0.21136,1,25.0,1800.0,,,,,,,"LINESTRING (-83.983497 40.692293, -83.979543 40.692870)"
870,0,367,104133,hot,1,1,-1,0.19773,1,25.0,1800.0,,,,,,,"LINESTRING (-83.983496 40.692293, -83.980545 40.694072)"
871,0,368,103563,hot,1,1,-1,0.23617,1,25.0,1800.0,,,,,,,"LINESTRING (-83.984970 40.655318, -83.985509 40.658717)"
872,0,368,103583,hot,1,1,-1,0.27386,1,25.0,1800.0,,,,,,,"LINESTRING (-83.984973 40.655318, -83.984762 40.651351)"
873,0,368,104125,hot,1,1,-1,0.49205,1,25.0,1800.0,,,,,,,"LINESTRING (-83.984971 40.655317, -83.975625 40.655746)"
874,0,369,104102,hot,1,1,-1,0.38561,1,25.0,1800.0,,,,,,,"LINESTRING (-83.957509 40.653921, -83.961318 40.658700)"
875,0,369,104104,hot,1,1,-1,0.20019,1,25.0,1800.0,,,,,,,"LINESTRING (-83.957511 40.653921, -83.959772 40.651585)"
876,0,370,104102,hot,1,1,-1,0.76288,1,25.0,1800.0,,,,,,,"LINESTRING (-83.964655 40.669459, -83.961320 40.658698)"
877,0,370,104108,hot,1,1,-1,0.56402,1,25.0,1800.0,,,,,,,"LINESTRING (-83.964653 40.669459, -83.961494 40.677271)"
878,0,370,104118,hot,1,1,-1,0.64110,1,25.0,1800.0,,,,,,,"LINESTRING (-83.964654 40.669461, -83.975797 40.673245)"
879,0,371,104086,hot,1,1,-1,1.01629,1,25.0,1800.0,,,,,,,"LINESTRING (-83.956594 40.683393, -83.937551 40.680800)"
880,0,371,104089,hot,1,1,-1,0.98655,1,25.0,1800.0,,,,,,,"LINESTRING (-83.956593 40.683395, -83.970990 40.692575)"
881,0,371,104108,hot,1,1,-1,0.49470,1,25.0,1800.0,,,,,,,"LINESTRING (-83.956595 40.683395, -83.961496 40.677273)"
882,0,372,104062,hot,1,1,-1,1.05038,1,25.0,1800.0,,,,,,,"LINESTRING (-83.918579 40.665633, -83.903865 40.675938)"
883,0,372,104149,hot,1,1,-1,0.99375,1,25.0,1800.0,,,,,,,"LINESTRING (-83.918580 40.665635, -83.937473 40.666281)"
884,0,372,104151,hot,1,1,-1,0.94564,1,25.0,1800.0,,,,,,,"LINESTRING (-83.918582 40.665634, -83.918868 40.651933)"
885,0,373,104063,hot,1,1,-1,0.18428,1,25.0,1800.0,,,,,,,"LINESTRING (-83.889825 40.655599, -83.893327 40.655461)"
886,0,374,104394,hot,1,1,-1,0.13144,1,25.0,1800.0,,,,,,,"LINESTRING (-83.877927 40.898776, -83.880432 40.898909)"
887,0,375,104400,hot,1,1,-1,0.16667,1,25.0,1800.0,,,,,,,"LINESTRING (-83.878020 40.888568, -83.880311 40.886890)"
888,0,376,104411,hot,1,1,-1,0.07064,1,25.0,1800.0,,,,,,,"LINESTRING (-83.871356 40.893438, -83.871608 40.892430)"
889,0,377,104429,hot,1,1,-1,0.27045,1,25.0,1800.0,,,,,,,"LINESTRING (-83.864952 40.889112, -83.862442 40.892538)"
890,0,378,100190,hot,1,1,-1,0.15814,1,25.0,1800.0,,,,,,,"LINESTRING (-84.010234 40.751032, -84.013246 40.750970)"
891,0,378,100191,hot,1,1,-1,0.44489,1,25.0,1800.0,,,,,,,"LINESTRING (-84.010235 40.751030, -84.005431 40.745716)"
892,0,378,104057,hot,1,1,-1,0.88144,1,25.0,1800.0,,,,,,,"LINESTRING (-84.010233 40.751029, -83.994247 40.754946)"
893,0,379,100774,hot,1,1,-1,0.47973,1,25.0,1800.0,,,,,,,"LINESTRING (-84.194496 40.777129, -84.203496 40.775888)"
894,0,379,100776,hot,1,1,-1,0.30549,1,25.0,1800.0,,,,,,,"LINESTRING (-84.194497 40.777128, -84.195830 40.772818)"
895,0,379,100778,hot,1,1,-1,0.53201,1,25.0,1800.0,,,,,,,"LINESTRING (-84.194496 40.777126, -84.184355 40.777088)"
896,0,380,100777,hot,1,1,-1,0.08864,1,25.0,1800.0,,,,,,,"LINESTRING (-84.179572 40.774024, -84.178721 40.772913)"
897,0,381,101750,hot,1,1,-1,0.08163,1,25.0,1800.0,,,,,,,"LINESTRING (-84.175985 40.774127, -84.174779 40.774876)"
898,0,382,101792,hot,1,1,-1,0.05625,1,25.0,1800.0,,,,,,,"LINESTRING (-84.142930 40.758939, -84.142164 40.759511)"
899,0,383,101798,hot,1,1,-1,0.16477,1,25.0,1800.0,,,,,,,"LINESTRING (-84.138327 40.752217, -84.137881 40.749852)"
900,0,384,101745,hot,1,1,-1,0.06326,1,25.0,1800.0,,,,,,,"LINESTRING (-84.126017 40.749191, -84.126369 40.750068)"
901,0,384,101865,hot,1,1,-1,0.05625,1,25.0,1800.0,,,,,,,"LINESTRING (-84.126020 40.749191, -84.126187 40.748385)"
902,0,385,101898,hot,1,1,-1,0.42235,1,25.0,1800.0,,,,,,,"LINESTRING (-84.116199 40.763481, -84.121386 40.758801)"
903,0,385,101900,hot,1,1,-1,0.15833,1,25.0,1800.0,,,,,,,"LINESTRING (-84.116199 40.763479, -84.113576 40.762343)"
904,0,386,100538,hot,1,1,-1,0.28750,1,25.0,1800.0,,,,,,,"LINESTRING (-84.139012 40.659353, -84.134088 40.657534)"
905,0,386,100542,hot,1,1,-1,0.37159,1,25.0,1800.0,,,,,,,"LINESTRING (-84.139010 40.659354, -84.139058 40.664739)"
906,0,387,100495,hot,1,1,-1,0.57765,1,25.0,1800.0,,,,,,,"LINESTRING (-84.164293 40.700450, -84.175225 40.699514)"
907,0,387,100671,hot,1,1,-1,0.31212,1,25.0,1800.0,,,,,,,"LINESTRING (-84.164292 40.700448, -84.163541 40.704937)"
908,0,388,100494,hot,1,1,-1,0.26288,1,25.0,1800.0,,,,,,,"LINESTRING (-84.179945 40.690032, -84.175078 40.689136)"
909,0,388,100524,hot,1,1,-1,0.26591,1,25.0,1800.0,,,,,,,"LINESTRING (-84.179946 40.690033, -84.178934 40.686256)"
910,0,389,100203,hot,1,1,-1,0.41117,1,25.0,1800.0,,,,,,,"LINESTRING (-84.145451 40.769805, -84.137613 40.769813)"
911,0,390,100104,hot,1,1,-1,0.38580,1,25.0,1800.0,,,,,,,"LINESTRING (-84.072353 40.745228, -84.078611 40.742295)"
912,0,391,100105,hot,1,1,-1,0.25928,1,25.0,1800.0,,,,,,,"LINESTRING (-84.057440 40.748505, -84.060203 40.745390)"
913,0,392,100161,hot,1,1,-1,0.32803,1,25.0,1800.0,,,,,,,"LINESTRING (-84.037159 40.733825, -84.032322 40.736835)"
914,0,393,100200,hot,1,1,-1,0.78750,1,25.0,1800.0,,,,,,,"LINESTRING (-84.141863 40.689583, -84.126899 40.690279)"
915,0,393,100545,hot,1,1,-1,0.50871,1,25.0,1800.0,,,,,,,"LINESTRING (-84.141864 40.689585, -84.151217 40.687672)"
916,0,393,100546,hot,1,1,-1,0.21080,1,25.0,1800.0,,,,,,,"LINESTRING (-84.141865 40.689584, -84.142384 40.686553)"
917,0,393,100553,hot,1,1,-1,0.80890,1,25.0,1800.0,,,,,,,"LINESTRING (-84.141863 40.689583, -84.127561 40.693928)"
918,0,394,100565,hot,1,1,-1,0.14470,1,25.0,1800.0,,,,,,,"LINESTRING (-84.156090 40.723819, -84.158391 40.722662)"
919,0,394,101837,hot,1,1,-1,0.55076,1,25.0,1800.0,,,,,,,"LINESTRING (-84.156089 40.723817, -84.146973 40.727768)"
920,0,395,100737,hot,1,1,-1,0.46989,1,25.0,1800.0,,,,,,,"LINESTRING (-84.180336 40.731361, -84.174930 40.736789)"
921,0,440,100186,hot,1,1,-1,0.19205,1,25.0,1800.0,,,,,,,"LINESTRING (-84.031865 40.642337, -84.031949 40.645120)"
922,0,441,100631,highway,1,1,-1,0.20189,1,41.0,1800.0,,,,,,,"LINESTRING (-84.089540 40.640320, -84.089916 40.643232)"
