node_id,name,x_coord,y_coord,node_type,ctrl_type,zone_id,geometry,control_type,control_type_name,cycle_length_in_second,signal_offset_in_second,,
46646,,-110.937622,32.416756,,,0,"POINT (-110.937622 32.416756)",0,,0,0,,
46647,,-110.935303,32.425709,,,0,"POINT (-110.935303 32.425709)",0,,0,0,,
46648,,-110.949554,32.404598,,,0,"POINT (-110.949554 32.404598)",1,,0,0,,
46650,,-110.936775,32.421947,,,0,"POINT (-110.936775 32.421947)",1,,0,0,,
46654,,-110.925598,32.467171,,,0,"POINT (-110.925598 32.467171)",1,,0,0,,
46655,,-110.910172,32.474506,,,0,"POINT (-110.910172 32.474506)",1,,0,0,,
46656,,-110.922989,32.474545,,,0,"POINT (-110.922989 32.474545)",5,,60,0,,
46657,,-110.921867,32.481705,,,0,"POINT (-110.921867 32.481705)",5,,60,0,,
46658,,-110.914474,32.481701,,,0,"POINT (-110.914474 32.481701)",1,,0,0,,
46659,,-110.915207,32.496170,,,0,"POINT (-110.915207 32.496170)",1,,0,0,,
46660,,-110.919334,32.487858,,,0,"POINT (-110.919334 32.487858)",1,,0,0,,
46661,,-110.922417,32.484325,,,0,"POINT (-110.922417 32.484325)",5,,60,0,,
46664,,-110.933838,32.445274,,,0,"POINT (-110.933838 32.445274)",1,,0,0,,
46666,,-110.946358,32.453152,,,0,"POINT (-110.946358 32.453152)",5,,60,0,,
46667,,-110.942375,32.465603,,,0,"POINT (-110.942375 32.465603)",1,,0,0,,
46669,,-110.924698,32.490765,,,0,"POINT (-110.924698 32.490765)",1,,0,0,,
46671,,-110.910751,32.489079,,,0,"POINT (-110.910751 32.489079)",1,,0,0,,
46672,,-110.901299,32.479446,,,0,"POINT (-110.901299 32.479446)",5,,60,0,,
46673,,-110.914589,32.490955,,,0,"POINT (-110.914589 32.490955)",1,,0,0,,
46674,,-110.914314,32.489075,,,0,"POINT (-110.914314 32.489075)",5,,60,0,,
46675,,-110.901680,32.496300,,,0,"POINT (-110.901680 32.496300)",5,,60,0,,
46676,,-110.905846,32.489098,,,0,"POINT (-110.905846 32.489098)",1,,0,0,,
46677,,-110.910263,32.496250,,,0,"POINT (-110.910263 32.496250)",1,,0,0,,
46678,,-110.908203,32.477589,,,0,"POINT (-110.908203 32.477589)",1,,0,0,,
46679,,-110.902855,32.476223,,,0,"POINT (-110.902855 32.476223)",0,,0,0,,
46680,,-110.907494,32.481678,,,0,"POINT (-110.907494 32.481678)",1,,0,0,,
46682,,-110.914330,32.485386,,,0,"POINT (-110.914330 32.485386)",1,,0,0,,
46687,,-110.841042,32.111477,,,0,"POINT (-110.841042 32.111477)",1,,0,0,,
46689,,-110.755676,32.199043,,,0,"POINT (-110.755676 32.199043)",1,,0,0,,
46691,,-110.807808,32.104122,,,0,"POINT (-110.807808 32.104122)",1,,0,0,,
46694,,-110.772736,32.191776,,,0,"POINT (-110.772736 32.191776)",1,,0,0,,
46696,,-110.781128,32.118973,,,0,"POINT (-110.781128 32.118973)",1,,0,0,,
46698,,-110.725868,32.115318,,,0,"POINT (-110.725868 32.115318)",1,,0,0,,
46700,,-110.773804,32.042614,,,0,"POINT (-110.773804 32.042614)",1,,0,0,,
46701,,-110.755791,32.220863,,,0,"POINT (-110.755791 32.220863)",5,,60,0,,
46702,,-110.761169,32.220795,,,0,"POINT (-110.761169 32.220795)",5,,60,0,,
46703,,-110.755669,32.206318,,,0,"POINT (-110.755669 32.206318)",5,,60,0,,
46704,,-110.759903,32.206314,,,0,"POINT (-110.759903 32.206314)",5,,60,0,,
46705,,-110.687431,32.108902,,,0,"POINT (-110.687431 32.108902)",1,,0,0,,
46706,,-110.687256,32.114002,,,0,"POINT (-110.687256 32.114002)",1,,0,0,,
46707,,-110.760612,32.235485,,,0,"POINT (-110.760612 32.235485)",5,,60,0,,
46708,,-110.755669,32.235451,,,0,"POINT (-110.755669 32.235451)",5,,60,0,,
46710,,-110.757225,32.148098,,,0,"POINT (-110.757225 32.148098)",1,,0,0,,
46711,,-110.772675,32.118938,,,0,"POINT (-110.772675 32.118938)",5,,60,0,,
46712,,-110.772720,32.111881,,,0,"POINT (-110.772720 32.111881)",1,,0,0,,
46713,,-110.801491,32.100914,,,0,"POINT (-110.801491 32.100914)",5,,60,0,,
46714,,-110.796890,32.114933,,,0,"POINT (-110.796890 32.114933)",5,,60,0,,
46715,,-110.766998,32.177216,,,0,"POINT (-110.766998 32.177216)",1,,0,0,,
46716,,-110.755630,32.177223,,,0,"POINT (-110.755630 32.177223)",1,,0,0,,
46717,,-110.763863,32.119061,,,0,"POINT (-110.763863 32.119061)",1,,0,0,,
46718,,-110.754288,32.119053,,,0,"POINT (-110.754288 32.119053)",0,,0,0,,
46719,,-110.813454,32.119106,,,0,"POINT (-110.813454 32.119106)",5,,60,0,,
46720,,-110.857964,32.104824,,,0,"POINT (-110.857964 32.104824)",1,,0,0,,
46721,,-110.857964,32.113945,,,0,"POINT (-110.857964 32.113945)",5,,60,0,,
46722,,-110.769829,32.058979,,,0,"POINT (-110.769829 32.058979)",0,,0,0,,
46723,,-110.754143,32.049114,,,0,"POINT (-110.754143 32.049114)",0,,0,0,,
46724,,-110.853630,32.111973,,,0,"POINT (-110.853630 32.111973)",0,,0,0,,
46725,,-110.855400,32.113281,,,0,"POINT (-110.855400 32.113281)",0,,0,0,,
46726,,-110.865005,32.119102,,,0,"POINT (-110.865005 32.119102)",0,,0,0,,
46727,,-110.857132,32.113491,,,0,"POINT (-110.857132 32.113491)",0,,0,0,,
46728,,-110.844048,32.103767,,,0,"POINT (-110.844048 32.103767)",0,,0,0,,
46729,,-110.854805,32.112244,,,0,"POINT (-110.854805 32.112244)",0,,0,0,,
46730,,-110.864105,32.118202,,,0,"POINT (-110.864105 32.118202)",0,,0,0,,
46731,,-110.853081,32.111256,,,0,"POINT (-110.853081 32.111256)",0,,0,0,,
46732,,-110.755699,32.193771,,,0,"POINT (-110.755699 32.193771)",1,,0,0,,
46733,,-110.764130,32.191822,,,0,"POINT (-110.764130 32.191822)",1,,0,0,,
46734,,-110.702232,32.111580,,,0,"POINT (-110.702232 32.111580)",1,,0,0,,
46735,,-110.710564,32.120922,,,0,"POINT (-110.710564 32.120922)",1,,0,0,,
46736,,-110.753883,32.049320,,,0,"POINT (-110.753883 32.049320)",0,,0,0,,
46737,,-110.762047,32.054436,,,0,"POINT (-110.762047 32.054436)",0,,0,0,,
46738,,-110.841026,32.119720,,,0,"POINT (-110.841026 32.119720)",5,,60,0,,
46740,,-110.772659,32.071545,,,0,"POINT (-110.772659 32.071545)",1,,0,0,,
46742,,-110.747063,32.119045,,,0,"POINT (-110.747063 32.119045)",1,,0,0,,
46743,,-110.841766,32.105629,,,0,"POINT (-110.841766 32.105629)",0,,0,0,,
46744,,-110.857178,32.114590,,,0,"POINT (-110.857178 32.114590)",0,,0,0,,
46745,,-110.791588,32.114101,,,0,"POINT (-110.791588 32.114101)",1,,0,0,,
46746,,-110.787926,32.110664,,,0,"POINT (-110.787926 32.110664)",0,,0,0,,
46748,,-110.757614,32.084469,,,0,"POINT (-110.757614 32.084469)",1,,0,0,,
46749,,-110.750618,32.082348,,,0,"POINT (-110.750618 32.082348)",0,,0,0,,
46752,,-110.765892,32.102592,,,0,"POINT (-110.765892 32.102592)",1,,0,0,,
46753,,-110.764618,32.078125,,,0,"POINT (-110.764618 32.078125)",1,,0,0,,
46754,,-110.753708,32.075405,,,0,"POINT (-110.753708 32.075405)",0,,0,0,,
46756,,-110.738029,32.119091,,,0,"POINT (-110.738029 32.119091)",1,,0,0,,
46758,,-110.858818,32.047005,,,0,"POINT (-110.858818 32.047005)",1,,0,0,,
46760,,-110.858917,32.019913,,,0,"POINT (-110.858917 32.019913)",1,,0,0,,
46761,,-110.810257,32.084728,,,0,"POINT (-110.810257 32.084728)",0,,0,0,,
46762,,-110.834602,32.100018,,,0,"POINT (-110.834602 32.100018)",0,,0,0,,
46763,,-110.835953,32.100502,,,0,"POINT (-110.835953 32.100502)",0,,0,0,,
46764,,-110.809113,32.083683,,,0,"POINT (-110.809113 32.083683)",0,,0,0,,
46766,,-110.790779,32.048622,,,0,"POINT (-110.790779 32.048622)",1,,0,0,,
46767,,-110.773788,32.045612,,,0,"POINT (-110.773788 32.045612)",1,,0,0,,
46768,,-110.773781,32.048611,,,0,"POINT (-110.773781 32.048611)",5,,60,0,,
46770,,-110.858788,32.057026,,,0,"POINT (-110.858788 32.057026)",1,,0,0,,
46772,,-110.782303,32.048641,,,0,"POINT (-110.782303 32.048641)",1,,0,0,,
46774,,-110.858994,31.996130,,,0,"POINT (-110.858994 31.996130)",1,,0,0,,
46777,,-110.858894,32.038784,,,0,"POINT (-110.858894 32.038784)",1,,0,0,,
46782,,-110.858963,32.001671,,,0,"POINT (-110.858963 32.001671)",4,,0,0,,
46785,,-110.859001,31.987350,,,0,"POINT (-110.859001 31.987350)",1,,0,0,,
46788,,-110.859024,31.990591,,,0,"POINT (-110.859024 31.990591)",4,,0,0,,
46789,,-110.859245,32.005600,,,0,"POINT (-110.859245 32.005600)",4,,0,0,,
46795,,-110.858963,32.030567,,,0,"POINT (-110.858963 32.030567)",4,,0,0,,
46801,,-110.866463,32.075710,,,0,"POINT (-110.866463 32.075710)",1,,0,0,,
46803,,-110.858002,32.083130,,,0,"POINT (-110.858002 32.083130)",1,,0,0,,
46805,,-110.858765,32.067047,,,0,"POINT (-110.858765 32.067047)",1,,0,0,,
46808,,-110.857986,32.079403,,,0,"POINT (-110.857986 32.079403)",1,,0,0,,
46811,,-110.858368,32.071362,,,0,"POINT (-110.858368 32.071362)",1,,0,0,,
46813,,-110.857979,32.075676,,,0,"POINT (-110.857979 32.075676)",4,,0,0,,
46814,,-110.858009,32.090534,,,0,"POINT (-110.858009 32.090534)",0,,0,0,,
46815,,-110.841080,32.099014,,,0,"POINT (-110.841080 32.099014)",1,,0,0,,
46816,,-110.847130,32.107891,,,0,"POINT (-110.847130 32.107891)",0,,0,0,,
46817,,-110.841011,32.102043,,,0,"POINT (-110.841011 32.102043)",5,,60,0,,
46818,,-110.837639,32.101463,,,0,"POINT (-110.837639 32.101463)",0,,0,0,,
46819,,-110.847343,32.107677,,,0,"POINT (-110.847343 32.107677)",0,,0,0,,
46820,,-110.837280,32.102345,,,0,"POINT (-110.837280 32.102345)",1,,0,0,,
46821,,-110.839417,32.104988,,,0,"POINT (-110.839417 32.104988)",0,,0,0,,
46823,,-110.841034,32.108494,,,0,"POINT (-110.841034 32.108494)",1,,0,0,,
46824,,-110.841011,32.105515,,,0,"POINT (-110.841011 32.105515)",5,,60,0,,
46825,,-110.845039,32.105686,,,0,"POINT (-110.845039 32.105686)",0,,0,0,,
46826,,-110.844948,32.106628,,,0,"POINT (-110.844948 32.106628)",0,,0,0,,
46827,,-110.844498,32.104702,,,0,"POINT (-110.844498 32.104702)",0,,0,0,,
46828,,-110.844276,32.104237,,,0,"POINT (-110.844276 32.104237)",1,,0,0,,
46830,,-110.840286,32.105289,,,0,"POINT (-110.840286 32.105289)",0,,0,0,,
46832,,-110.836807,32.100967,,,0,"POINT (-110.836807 32.100967)",1,,0,0,,
46835,,-110.773880,32.019527,,,0,"POINT (-110.773880 32.019527)",1,,0,0,,
46837,,-110.773956,31.995564,,,0,"POINT (-110.773956 31.995564)",1,,0,0,,
46838,,-110.773903,32.012257,,,0,"POINT (-110.773903 32.012257)",1,,0,0,,
46839,,-110.773964,32.000839,,,0,"POINT (-110.773964 32.000839)",0,,0,0,,
46843,,-110.772392,31.990520,,,0,"POINT (-110.772392 31.990520)",0,,0,0,,
46846,,-110.773926,32.004986,,,0,"POINT (-110.773926 32.004986)",0,,0,0,,
46847,,-110.774002,32.029831,,,0,"POINT (-110.774002 32.029831)",0,,0,0,,
46848,,-110.773903,32.036221,,,0,"POINT (-110.773903 32.036221)",1,,0,0,,
46850,,-110.773941,32.024681,,,0,"POINT (-110.773941 32.024681)",1,,0,0,,
46853,,-110.804230,32.091118,,,0,"POINT (-110.804230 32.091118)",1,,0,0,,
46854,,-110.772636,32.088100,,,0,"POINT (-110.772636 32.088100)",5,,60,0,,
46855,,-110.790413,32.095112,,,0,"POINT (-110.790413 32.095112)",1,,0,0,,
46856,,-110.806778,32.080620,,,0,"POINT (-110.806778 32.080620)",5,,60,0,,
46857,,-110.806984,32.078121,,,0,"POINT (-110.806984 32.078121)",1,,0,0,,
46858,,-110.772629,32.085716,,,0,"POINT (-110.772629 32.085716)",5,,60,0,,
46859,,-110.778175,32.064594,,,0,"POINT (-110.778175 32.064594)",0,,0,0,,
46860,,-110.802292,32.079716,,,0,"POINT (-110.802292 32.079716)",0,,0,0,,
46861,,-110.801910,32.079136,,,0,"POINT (-110.801910 32.079136)",0,,0,0,,
46862,,-110.804375,32.082550,,,0,"POINT (-110.804375 32.082550)",1,,0,0,,
46863,,-110.803482,32.080013,,,0,"POINT (-110.803482 32.080013)",0,,0,0,,
46864,,-110.802704,32.079563,,,0,"POINT (-110.802704 32.079563)",0,,0,0,,
46867,,-110.789703,32.071484,,,0,"POINT (-110.789703 32.071484)",0,,0,0,,
46868,,-110.777512,32.063824,,,0,"POINT (-110.777512 32.063824)",0,,0,0,,
46870,,-110.790787,32.067463,,,0,"POINT (-110.790787 32.067463)",1,,0,0,,
46871,,-110.806999,32.075603,,,0,"POINT (-110.806999 32.075603)",0,,0,0,,
46877,,-110.804848,32.083015,,,0,"POINT (-110.804848 32.083015)",5,,60,0,,
46878,,-110.808563,32.083755,,,0,"POINT (-110.808563 32.083755)",0,,0,0,,
46880,,-110.809395,32.084259,,,0,"POINT (-110.809395 32.084259)",0,,0,0,,
46881,,-110.807152,32.081303,,,0,"POINT (-110.807152 32.081303)",1,,0,0,,
46883,,-110.804222,32.087021,,,0,"POINT (-110.804222 32.087021)",1,,0,0,,
46886,,-110.772789,32.062851,,,0,"POINT (-110.772789 32.062851)",0,,0,0,,
46887,,-110.776825,32.063843,,,0,"POINT (-110.776825 32.063843)",0,,0,0,,
46888,,-110.770203,32.059551,,,0,"POINT (-110.770203 32.059551)",0,,0,0,,
46889,,-110.772408,32.062340,,,0,"POINT (-110.772408 32.062340)",0,,0,0,,
46890,,-110.774719,32.060364,,,0,"POINT (-110.774719 32.060364)",0,,0,0,,
46891,,-110.771286,32.059765,,,0,"POINT (-110.771286 32.059765)",0,,0,0,,
46893,,-110.772644,32.063366,,,0,"POINT (-110.772644 32.063366)",1,,0,0,,
46898,,-110.772560,32.062763,,,0,"POINT (-110.772560 32.062763)",0,,0,0,,
46900,,-110.772697,32.098316,,,0,"POINT (-110.772697 32.098316)",1,,0,0,,
46901,,-110.764534,32.086750,,,0,"POINT (-110.764534 32.086750)",1,,0,0,,
46902,,-110.772713,32.102638,,,0,"POINT (-110.772713 32.102638)",5,,60,0,,
46904,,-110.781128,32.103458,,,0,"POINT (-110.781128 32.103458)",1,,0,0,,
46906,,-110.759064,32.102547,,,0,"POINT (-110.759064 32.102547)",1,,0,0,,
46909,,-110.849495,32.177544,,,0,"POINT (-110.849495 32.177544)",1,,0,0,,
46911,,-110.836601,32.177361,,,0,"POINT (-110.836601 32.177361)",1,,0,0,,
46913,,-110.823822,32.224670,,,0,"POINT (-110.823822 32.224670)",1,,0,0,,
46915,,-110.828133,32.177322,,,0,"POINT (-110.828133 32.177322)",1,,0,0,,
46917,,-110.823814,32.231247,,,0,"POINT (-110.823814 32.231247)",1,,0,0,,
46919,,-110.823776,32.216373,,,0,"POINT (-110.823776 32.216373)",1,,0,0,,
46921,,-110.823769,32.210106,,,0,"POINT (-110.823769 32.210106)",1,,0,0,,
46923,,-110.823860,32.239220,,,0,"POINT (-110.823860 32.239220)",1,,0,0,,
46925,,-110.824005,32.196995,,,0,"POINT (-110.824005 32.196995)",1,,0,0,,
46927,,-110.823845,32.188190,,,0,"POINT (-110.823845 32.188190)",1,,0,0,,
46929,,-110.823845,32.180996,,,0,"POINT (-110.823845 32.180996)",1,,0,0,,
46930,,-110.819778,32.177349,,,0,"POINT (-110.819778 32.177349)",1,,0,0,,
46932,,-110.811417,32.177330,,,0,"POINT (-110.811417 32.177330)",1,,0,0,,
46934,,-110.823883,32.170078,,,0,"POINT (-110.823883 32.170078)",1,,0,0,,
46936,,-110.802391,32.177277,,,0,"POINT (-110.802391 32.177277)",1,,0,0,,
46938,,-110.772697,32.177391,,,0,"POINT (-110.772697 32.177391)",1,,0,0,,
46939,,-110.772659,32.186462,,,0,"POINT (-110.772659 32.186462)",1,,0,0,,
46940,,-110.829720,32.128819,,,0,"POINT (-110.829720 32.128819)",1,,0,0,,
46941,,-110.818405,32.242867,,,0,"POINT (-110.818405 32.242867)",1,,0,0,,
46942,,-110.789742,32.169960,,,0,"POINT (-110.789742 32.169960)",1,,0,0,,
46943,,-110.789696,32.180042,,,0,"POINT (-110.789696 32.180042)",1,,0,0,,
46944,,-110.820419,32.235546,,,0,"POINT (-110.820419 32.235546)",1,,0,0,,
46945,,-110.823830,32.235554,,,0,"POINT (-110.823830 32.235554)",5,,60,0,,
46946,,-110.815430,32.162926,,,0,"POINT (-110.815430 32.162926)",1,,0,0,,
46947,,-110.823822,32.162922,,,0,"POINT (-110.823822 32.162922)",5,,60,0,,
46948,,-110.819641,32.220966,,,0,"POINT (-110.819641 32.220966)",1,,0,0,,
46949,,-110.823822,32.220966,,,0,"POINT (-110.823822 32.220966)",5,,60,0,,
46950,,-110.823746,32.206440,,,0,"POINT (-110.823746 32.206440)",5,,60,0,,
46951,,-110.818649,32.206421,,,0,"POINT (-110.818649 32.206421)",1,,0,0,,
46952,,-110.814575,32.197594,,,0,"POINT (-110.814575 32.197594)",1,,0,0,,
46953,,-110.819099,32.191902,,,0,"POINT (-110.819099 32.191902)",1,,0,0,,
46954,,-110.823853,32.191910,,,0,"POINT (-110.823853 32.191910)",5,,60,0,,
46955,,-110.819618,32.184498,,,0,"POINT (-110.819618 32.184498)",1,,0,0,,
46956,,-110.823860,32.184616,,,0,"POINT (-110.823860 32.184616)",5,,60,0,,
46957,,-110.806923,32.180531,,,0,"POINT (-110.806923 32.180531)",1,,0,0,,
46958,,-110.806900,32.177315,,,0,"POINT (-110.806900 32.177315)",5,,60,0,,
46959,,-110.832420,32.177368,,,0,"POINT (-110.832420 32.177368)",5,,60,0,,
46960,,-110.832245,32.181034,,,0,"POINT (-110.832245 32.181034)",1,,0,0,,
46961,,-110.823860,32.177326,,,0,"POINT (-110.823860 32.177326)",5,,60,0,,
46962,,-110.840935,32.177395,,,0,"POINT (-110.840935 32.177395)",5,,60,0,,
46963,,-110.840919,32.180992,,,0,"POINT (-110.840919 32.180992)",1,,0,0,,
46964,,-110.853828,32.180851,,,0,"POINT (-110.853828 32.180851)",1,,0,0,,
46965,,-110.823769,32.213676,,,0,"POINT (-110.823769 32.213676)",5,,60,0,,
46966,,-110.818954,32.213203,,,0,"POINT (-110.818954 32.213203)",1,,0,0,,
46967,,-110.823814,32.228111,,,0,"POINT (-110.823814 32.228111)",1,,0,0,,
46968,,-110.816605,32.226856,,,0,"POINT (-110.816605 32.226856)",1,,0,0,,
46970,,-110.849625,32.140488,,,0,"POINT (-110.849625 32.140488)",1,,0,0,,
46971,,-110.857941,32.116974,,,0,"POINT (-110.857941 32.116974)",1,,0,0,,
46972,,-110.840691,32.139389,,,0,"POINT (-110.840691 32.139389)",5,,60,0,,
46973,,-110.840607,32.152969,,,0,"POINT (-110.840607 32.152969)",1,,0,0,,
46974,,-110.857948,32.141544,,,0,"POINT (-110.857948 32.141544)",1,,0,0,,
46975,,-110.857964,32.119942,,,0,"POINT (-110.857964 32.119942)",5,,60,0,,
46976,,-110.849495,32.119831,,,0,"POINT (-110.849495 32.119831)",1,,0,0,,
46977,,-110.840858,32.162838,,,0,"POINT (-110.840858 32.162838)",1,,0,0,,
46979,,-110.874985,32.127625,,,0,"POINT (-110.874985 32.127625)",1,,0,0,,
46980,,-110.857956,32.124634,,,0,"POINT (-110.857956 32.124634)",1,,0,0,,
46981,,-110.866470,32.141556,,,0,"POINT (-110.866470 32.141556)",1,,0,0,,
46982,,-110.874886,32.134178,,,0,"POINT (-110.874886 32.134178)",0,,0,0,,
46983,,-110.878067,32.127491,,,0,"POINT (-110.878067 32.127491)",0,,0,0,,
46984,,-110.884270,32.131401,,,0,"POINT (-110.884270 32.131401)",0,,0,0,,
46985,,-110.861954,32.117378,,,0,"POINT (-110.861954 32.117378)",0,,0,0,,
46986,,-110.870773,32.122898,,,0,"POINT (-110.870773 32.122898)",0,,0,0,,
46987,,-110.869324,32.121788,,,0,"POINT (-110.869324 32.121788)",0,,0,0,,
46988,,-110.880768,32.128971,,,0,"POINT (-110.880768 32.128971)",0,,0,0,,
46989,,-110.871788,32.122833,,,0,"POINT (-110.871788 32.122833)",0,,0,0,,
46990,,-110.862335,32.116875,,,0,"POINT (-110.862335 32.116875)",0,,0,0,,
46991,,-110.869843,32.121723,,,0,"POINT (-110.869843 32.121723)",0,,0,0,,
46992,,-110.880951,32.128761,,,0,"POINT (-110.880951 32.128761)",0,,0,0,,
46993,,-110.868958,32.121220,,,0,"POINT (-110.868958 32.121220)",0,,0,0,,
46994,,-110.878548,32.127064,,,0,"POINT (-110.878548 32.127064)",0,,0,0,,
46996,,-110.875229,32.124050,,,0,"POINT (-110.875229 32.124050)",1,,0,0,,
46997,,-110.877457,32.119358,,,0,"POINT (-110.877457 32.119358)",0,,0,0,,
46998,,-110.879707,32.128391,,,0,"POINT (-110.879707 32.128391)",0,,0,0,,
46999,,-110.879242,32.127529,,,0,"POINT (-110.879242 32.127529)",0,,0,0,,
47000,,-110.879738,32.127888,,,0,"POINT (-110.879738 32.127888)",0,,0,0,,
47001,,-110.875153,32.125877,,,0,"POINT (-110.875153 32.125877)",5,,60,0,,
47002,,-110.875198,32.124756,,,0,"POINT (-110.875198 32.124756)",5,,60,0,,
47003,,-110.882858,32.134697,,,0,"POINT (-110.882858 32.134697)",5,,60,0,,
47005,,-110.885635,32.131699,,,0,"POINT (-110.885635 32.131699)",0,,0,0,,
47007,,-110.863632,32.118313,,,0,"POINT (-110.863632 32.118313)",0,,0,0,,
47008,,-110.857956,32.122288,,,0,"POINT (-110.857956 32.122288)",1,,0,0,,
47013,,-110.857933,32.115074,,,0,"POINT (-110.857933 32.115074)",5,,60,0,,
47014,,-110.856003,32.113693,,,0,"POINT (-110.856003 32.113693)",0,,0,0,,
47017,,-110.841042,32.130379,,,0,"POINT (-110.841042 32.130379)",1,,0,0,,
47022,,-110.832237,32.162933,,,0,"POINT (-110.832237 32.162933)",1,,0,0,,
47024,,-110.840919,32.173752,,,0,"POINT (-110.840919 32.173752)",1,,0,0,,
47025,,-110.840889,32.170109,,,0,"POINT (-110.840889 32.170109)",0,,0,0,,
47028,,-110.866501,32.206947,,,0,"POINT (-110.866501 32.206947)",1,,0,0,,
47030,,-110.857971,32.228897,,,0,"POINT (-110.857971 32.228897)",1,,0,0,,
47031,,-110.853371,32.221031,,,0,"POINT (-110.853371 32.221031)",1,,0,0,,
47032,,-110.857925,32.221275,,,0,"POINT (-110.857925 32.221275)",5,,60,0,,
47034,,-110.853165,32.206509,,,0,"POINT (-110.853165 32.206509)",1,,0,0,,
47035,,-110.857948,32.206734,,,0,"POINT (-110.857948 32.206734)",5,,60,0,,
47036,,-110.858017,32.214493,,,0,"POINT (-110.858017 32.214493)",1,,0,0,,
47038,,-110.857864,32.188370,,,0,"POINT (-110.857864 32.188370)",1,,0,0,,
47040,,-110.857933,32.198765,,,0,"POINT (-110.857933 32.198765)",1,,0,0,,
47042,,-110.830177,32.206470,,,0,"POINT (-110.830177 32.206470)",1,,0,0,,
47043,,-110.840950,32.214302,,,0,"POINT (-110.840950 32.214302)",1,,0,0,,
47044,,-110.840950,32.210396,,,0,"POINT (-110.840950 32.210396)",1,,0,0,,
47045,,-110.858002,32.212620,,,0,"POINT (-110.858002 32.212620)",1,,0,0,,
47046,,-110.857918,32.192135,,,0,"POINT (-110.857918 32.192135)",5,,60,0,,
47047,,-110.853668,32.191967,,,0,"POINT (-110.853668 32.191967)",1,,0,0,,
47048,,-110.853767,32.184681,,,0,"POINT (-110.853767 32.184681)",1,,0,0,,
47049,,-110.857880,32.184681,,,0,"POINT (-110.857880 32.184681)",5,,60,0,,
47050,,-110.875130,32.212875,,,0,"POINT (-110.875130 32.212875)",1,,0,0,,
47051,,-110.875114,32.210602,,,0,"POINT (-110.875114 32.210602)",1,,0,0,,
47052,,-110.850662,32.235577,,,0,"POINT (-110.850662 32.235577)",1,,0,0,,
47053,,-110.857918,32.235802,,,0,"POINT (-110.857918 32.235802)",5,,60,0,,
47054,,-110.832405,32.206474,,,0,"POINT (-110.832405 32.206474)",1,,0,0,,
47055,,-110.832375,32.213753,,,0,"POINT (-110.832375 32.213753)",1,,0,0,,
47056,,-110.857918,32.225273,,,0,"POINT (-110.857918 32.225273)",1,,0,0,,
47058,,-110.823769,32.211891,,,0,"POINT (-110.823769 32.211891)",1,,0,0,,
47061,,-110.866524,32.203335,,,0,"POINT (-110.866524 32.203335)",1,,0,0,,
47063,,-110.870758,32.192280,,,0,"POINT (-110.870758 32.192280)",1,,0,0,,
47064,,-110.866486,32.195972,,,0,"POINT (-110.866486 32.195972)",1,,0,0,,
47066,,-110.862274,32.192238,,,0,"POINT (-110.862274 32.192238)",1,,0,0,,
47067,,-110.857933,32.195892,,,0,"POINT (-110.857933 32.195892)",1,,0,0,,
47068,,-110.870827,32.206924,,,0,"POINT (-110.870827 32.206924)",1,,0,0,,
47069,,-110.870789,32.199715,,,0,"POINT (-110.870789 32.199715)",1,,0,0,,
47070,,-110.866531,32.199696,,,0,"POINT (-110.866531 32.199696)",4,,0,0,,
47071,,-110.866516,32.192272,,,0,"POINT (-110.866516 32.192272)",5,,60,0,,
47072,,-110.875092,32.195957,,,0,"POINT (-110.875092 32.195957)",1,,0,0,,
47074,,-110.879402,32.199669,,,0,"POINT (-110.879402 32.199669)",1,,0,0,,
47075,,-110.875076,32.203274,,,0,"POINT (-110.875076 32.203274)",1,,0,0,,
47076,,-110.875114,32.199696,,,0,"POINT (-110.875114 32.199696)",5,,60,0,,
47077,,-110.875069,32.206902,,,0,"POINT (-110.875069 32.206902)",5,,60,0,,
47078,,-110.879379,32.206909,,,0,"POINT (-110.879379 32.206909)",1,,0,0,,
47080,,-110.862190,32.199722,,,0,"POINT (-110.862190 32.199722)",1,,0,0,,
47081,,-110.862244,32.206982,,,0,"POINT (-110.862244 32.206982)",1,,0,0,,
47082,,-110.857941,32.199715,,,0,"POINT (-110.857941 32.199715)",5,,60,0,,
47083,,-110.857941,32.203362,,,0,"POINT (-110.857941 32.203362)",1,,0,0,,
47085,,-110.879768,32.228931,,,0,"POINT (-110.879768 32.228931)",1,,0,0,,
47087,,-110.870956,32.228920,,,0,"POINT (-110.870956 32.228920)",1,,0,0,,
47089,,-110.862305,32.228905,,,0,"POINT (-110.862305 32.228905)",1,,0,0,,
47090,,-110.883942,32.227123,,,0,"POINT (-110.883942 32.227123)",1,,0,0,,
47091,,-110.868652,32.221600,,,0,"POINT (-110.868652 32.221600)",1,,0,0,,
47092,,-110.875168,32.221607,,,0,"POINT (-110.875168 32.221607)",5,,60,0,,
47093,,-110.862221,32.236118,,,0,"POINT (-110.862221 32.236118)",1,,0,0,,
47094,,-110.870949,32.236172,,,0,"POINT (-110.870949 32.236172)",1,,0,0,,
47095,,-110.875458,32.228924,,,0,"POINT (-110.875458 32.228924)",5,,60,0,,
47096,,-110.875313,32.225285,,,0,"POINT (-110.875313 32.225285)",1,,0,0,,
47098,,-110.875168,32.218006,,,0,"POINT (-110.875168 32.218006)",1,,0,0,,
47099,,-110.879410,32.221645,,,0,"POINT (-110.879410 32.221645)",1,,0,0,,
