link_id,name,from_node_id,to_node_id,facility_type,link_type,dir_flag,cell_type,length,lanes,free_speed,capacity,geometry,ref_volume,link_type_name,dir,VDF_alpha,VDF_beta,VDF_peak_load_factor
34855,NARANJA DR,46602,46594,,6,1,-1,0.49,1,47,1700,"LINESTRING (-110.991791 32.409778, -110.983482 32.409752)",,Major arterial,1,0.15,4,
34856,LA CANADA DR,46603,46595,,6,1,-1,0.49,2,43,1800,"LINESTRING (-110.995754 32.409771, -110.995815 32.402622)",,Major arterial,1,0.15,4,
34856,LA CANADA DR,46595,46603,,6,1,-1,0.49,2,43,1800,"LINESTRING (-110.995807 32.402622, -110.995746 32.409771)",,Major arterial,1,0.15,4,
34857,LAMBERT LN,46592,46604,,6,1,-1,0.65,1,43,1700,"LINESTRING (-110.984550 32.395340, -110.995743 32.395329)",,Major arterial,1,0.15,4,
34857,LAMBERT LN,46604,46592,,6,1,-1,0.65,1,43,1700,"LINESTRING (-110.995743 32.395321, -110.984550 32.395332)",,Major arterial,1,0.15,4,
34858,1ST AV,46605,46606,,6,1,-1,0.36,2,47,1800,"LINESTRING (-110.961216 32.409804, -110.959614 32.404811)",,Major arterial,1,0.15,4,
34858,1ST AV,46606,46605,,6,1,-1,0.36,2,47,1800,"LINESTRING (-110.959606 32.404813, -110.961208 32.409806)",,Major arterial,1,0.15,4,
34859,,715,46595,,5,1,-1,0.5,9,15,1111,"LINESTRING (-111.004379 32.402584, -110.995811 32.402618)",,Zonal connector,1,0.15,4,
34859,,46595,715,,5,1,-1,0.5,9,15,1111,"LINESTRING (-110.995811 32.402626, -111.004379 32.402592)",,Zonal connector,1,0.15,4,
34860,LA CANADA DR,46607,46604,,6,1,-1,0.36,2,47,1800,"LINESTRING (-110.995716 32.390095, -110.995739 32.395325)",,Major arterial,1,0.15,4,
34860,LA CANADA DR,46604,46607,,6,1,-1,0.36,2,47,1800,"LINESTRING (-110.995747 32.395325, -110.995724 32.390095)",,Major arterial,1,0.15,4,
34861,LAMBERT LN,46604,46608,,6,1,-1,0.37,1,43,1700,"LINESTRING (-110.995743 32.395329, -111.002144 32.395340)",,Major arterial,1,0.15,4,
34861,LAMBERT LN,46608,46604,,6,1,-1,0.37,1,43,1700,"LINESTRING (-111.002144 32.395332, -110.995743 32.395321)",,Major arterial,1,0.15,4,
34862,RANCHO SONORA DR,46608,46609,,3,1,-1,0.32,1,35,1600,"LINESTRING (-111.002148 32.395336, -111.002316 32.390965)",,Collector,1,0.15,4,
34862,RANCHO SONORA DR,46609,46608,,3,1,-1,0.32,1,35,1600,"LINESTRING (-111.002308 32.390965, -111.002140 32.395336)",,Collector,1,0.15,4,
34863,RANCHO SONORA DR,46609,46610,,3,1,-1,0.45,1,35,1600,"LINESTRING (-111.002313 32.390961, -110.995759 32.389297)",,Collector,1,0.15,4,
34863,RANCHO SONORA DR,46610,46609,,3,1,-1,0.45,1,35,1600,"LINESTRING (-110.995757 32.389305, -111.002311 32.390969)",,Collector,1,0.15,4,
34864,,713,45671,,5,1,-1,0.45,9,15,1111,"LINESTRING (-111.003372 32.384006, -110.995750 32.384548)",,Zonal connector,1,0.15,4,
34864,,45671,713,,5,1,-1,0.45,9,15,1111,"LINESTRING (-110.995750 32.384556, -111.003372 32.384014)",,Zonal connector,1,0.15,4,
34865,,713,46609,,5,1,-1,0.48,9,15,1111,"LINESTRING (-111.003368 32.384009, -111.002308 32.390964)",,Zonal connector,1,0.15,4,
34865,,46609,713,,5,1,-1,0.48,9,15,1111,"LINESTRING (-111.002316 32.390966, -111.003376 32.384011)",,Zonal connector,1,0.15,4,
34866,,715,45613,,5,1,-1,0.5,9,15,1111,"LINESTRING (-111.004379 32.402592, -111.012939 32.402668)",,Zonal connector,1,0.15,4,
34866,,45613,715,,5,1,-1,0.5,9,15,1111,"LINESTRING (-111.012939 32.402660, -111.004379 32.402584)",,Zonal connector,1,0.15,4,
34867,LAMBERT LN,46608,45627,,6,1,-1,0.63,1,47,1700,"LINESTRING (-111.002144 32.395340, -111.012840 32.395317)",,Major arterial,1,0.15,4,
34867,LAMBERT LN,45627,46608,,6,1,-1,0.63,1,47,1700,"LINESTRING (-111.012840 32.395309, -111.002144 32.395332)",,Major arterial,1,0.15,4,
34868,LA CHOLLA BL,45613,45627,,6,1,-1,0.51,1,47,1700,"LINESTRING (-111.012943 32.402664, -111.012844 32.395313)",,Major arterial,1,0.15,4,
34868,LA CHOLLA BL,45627,45613,,6,1,-1,0.51,1,47,1700,"LINESTRING (-111.012836 32.395313, -111.012935 32.402664)",,Major arterial,1,0.15,4,
34869,,709,46607,,5,1,-1,0.38,9,15,1111,"LINESTRING (-110.989227 32.390454, -110.995720 32.390099)",,Zonal connector,1,0.15,4,
34869,,46607,709,,5,1,-1,0.38,9,15,1111,"LINESTRING (-110.995720 32.390091, -110.989227 32.390446)",,Zonal connector,1,0.15,4,
34870,,709,45671,,5,1,-1,0.56,9,15,1111,"LINESTRING (-110.989230 32.390453, -110.995753 32.384555)",,Zonal connector,1,0.15,4,
34870,,45671,709,,5,1,-1,0.56,9,15,1111,"LINESTRING (-110.995747 32.384549, -110.989224 32.390447)",,Zonal connector,1,0.15,4,
34871,LA CANADA DR,46610,45671,,6,1,-1,0.33,2,47,1800,"LINESTRING (-110.995762 32.389301, -110.995754 32.384552)",,Major arterial,1,0.15,4,
34871,LA CANADA DR,45671,46610,,6,1,-1,0.33,2,47,1800,"LINESTRING (-110.995746 32.384552, -110.995754 32.389301)",,Major arterial,1,0.15,4,
34872,LA CANADA DR,46607,46610,,6,1,-1,0.05,2,47,1800,"LINESTRING (-110.995724 32.390095, -110.995762 32.389301)",,Major arterial,1,0.15,4,
34872,LA CANADA DR,46610,46607,,6,1,-1,0.0793,2,47,1800,"LINESTRING (-110.995754 32.389301, -110.995716 32.390095)",,Major arterial,1,0.15,4,
34873,LA CANADA DR,46604,46595,,6,1,-1,0.5,2,43,1800,"LINESTRING (-110.995739 32.395325, -110.995807 32.402622)",,Major arterial,1,0.15,4,
34873,LA CANADA DR,46595,46604,,6,1,-1,0.5,2,43,1800,"LINESTRING (-110.995815 32.402622, -110.995747 32.395325)",,Major arterial,1,0.15,4,
34874,,714,46612,,5,1,-1,0.52,9,15,1111,"LINESTRING (-111.004547 32.417049, -110.995659 32.417057)",,Zonal connector,1,0.15,4,
34874,,46612,714,,5,1,-1,0.52,9,15,1111,"LINESTRING (-110.995659 32.417065, -111.004547 32.417057)",,Zonal connector,1,0.15,4,
34875,,705,46599,,5,1,-1,0.31,9,15,1111,"LINESTRING (-110.985836 32.428379, -110.985943 32.423870)",,Zonal connector,1,0.15,4,
34875,,46599,705,,5,1,-1,0.31,9,15,1111,"LINESTRING (-110.985935 32.423870, -110.985828 32.428379)",,Zonal connector,1,0.15,4,
34876,,712,46615,,5,1,-1,0.5,9,15,1111,"LINESTRING (-111.003887 32.431126, -111.003880 32.423843)",,Zonal connector,1,0.15,4,
34876,,46615,712,,5,1,-1,0.5,9,15,1111,"LINESTRING (-111.003872 32.423843, -111.003879 32.431126)",,Zonal connector,1,0.15,4,
34877,MOORE RD,46598,46616,,6,1,-1,0.72,1,40,1750,"LINESTRING (-110.991028 32.438290, -111.003426 32.438358)",,Major arterial,1,0.15,4,
34877,MOORE RD,46616,46598,,6,1,-1,0.72,1,40,1750,"LINESTRING (-111.003426 32.438350, -110.991028 32.438282)",,Major arterial,1,0.15,4,
34878,LA CHOLLA BL,45615,45619,,6,1,-1,0.5,1,48,1750,"LINESTRING (-111.012425 32.431091, -111.012867 32.423843)",,Major arterial,1,0.15,4,
34878,LA CHOLLA BL,45619,45615,,6,1,-1,0.5,1,48,1750,"LINESTRING (-111.012859 32.423843, -111.012417 32.431091)",,Major arterial,1,0.15,4,
34879,TANGERINE RD,46615,46617,,6,1,-1,0.48,1,48,1750,"LINESTRING (-111.003876 32.423839, -110.995728 32.423855)",,Major arterial,1,0.15,4,
34879,TANGERINE RD,46617,46615,,6,1,-1,0.48,1,48,1750,"LINESTRING (-110.995728 32.423863, -111.003876 32.423847)",,Major arterial,1,0.15,4,
34880,NARANJA DR,46603,46597,,6,1,-1,0.52,1,47,1700,"LINESTRING (-110.995750 32.409775, -111.004623 32.409767)",,Major arterial,1,0.15,4,
34880,NARANJA DR,46597,46603,,6,1,-1,0.52,1,47,1700,"LINESTRING (-111.004623 32.409759, -110.995750 32.409767)",,Major arterial,1,0.15,4,
34881,LA CANADA DR,46618,46617,,6,1,-1,0.06,2,35,1700,"LINESTRING (-110.995457 32.424707, -110.995732 32.423860)",,Major arterial,1,0.15,4,
34881,LA CANADA DR,46617,46618,,6,1,-1,0.06,2,35,1700,"LINESTRING (-110.995724 32.423858, -110.995449 32.424705)",,Major arterial,1,0.15,4,
34882,,712,46618,,5,1,-1,0.66,9,15,1111,"LINESTRING (-111.003885 32.431123, -110.995455 32.424703)",,Zonal connector,1,0.15,4,
34882,,46618,712,,5,1,-1,0.66,9,15,1111,"LINESTRING (-110.995451 32.424709, -111.003881 32.431129)",,Zonal connector,1,0.15,4,
34883,,714,46597,,5,1,-1,0.5,9,15,1111,"LINESTRING (-111.004551 32.417053, -111.004627 32.409763)",,Zonal connector,1,0.15,4,
34883,,46597,714,,5,1,-1,0.5,9,15,1111,"LINESTRING (-111.004619 32.409763, -111.004543 32.417053)",,Zonal connector,1,0.15,4,
34884,,714,46619,,5,1,-1,0.49,9,15,1111,"LINESTRING (-111.004547 32.417057, -111.012863 32.417088)",,Zonal connector,1,0.15,4,
34884,,46619,714,,5,1,-1,0.49,9,15,1111,"LINESTRING (-111.012863 32.417080, -111.004547 32.417049)",,Zonal connector,1,0.15,4,
34885,,717,45612,,5,1,-1,0.5,9,15,1111,"LINESTRING (-111.017399 32.416992, -111.017758 32.409679)",,Zonal connector,1,0.15,4,
34885,,45612,717,,5,1,-1,0.5,9,15,1111,"LINESTRING (-111.017750 32.409679, -111.017391 32.416992)",,Zonal connector,1,0.15,4,
34886,NARANJA DR,46601,46597,,6,1,-1,0.48,1,47,1700,"LINESTRING (-111.012840 32.409820, -111.004623 32.409759)",,Major arterial,1,0.15,4,
34886,NARANJA DR,46597,46601,,6,1,-1,0.48,1,47,1700,"LINESTRING (-111.004623 32.409767, -111.012840 32.409828)",,Major arterial,1,0.15,4,
34887,LA CHOLLA BL,46601,46619,,6,1,-1,0.5,1,47,1700,"LINESTRING (-111.012836 32.409824, -111.012859 32.417084)",,Major arterial,1,0.15,4,
34887,LA CHOLLA BL,46619,46601,,6,1,-1,0.5,1,47,1700,"LINESTRING (-111.012867 32.417084, -111.012844 32.409824)",,Major arterial,1,0.15,4,
34888,TANGERINE RD,45619,46615,,6,1,-1,0.53,1,48,1750,"LINESTRING (-111.012863 32.423839, -111.003876 32.423839)",,Major arterial,1,0.15,4,
34888,TANGERINE RD,46615,45619,,6,1,-1,0.53,1,48,1750,"LINESTRING (-111.003876 32.423847, -111.012863 32.423847)",,Major arterial,1,0.15,4,
34889,NARANJA DR,46601,45612,,6,1,-1,0.29,1,39,1700,"LINESTRING (-111.012840 32.409828, -111.017754 32.409683)",,Major arterial,1,0.15,4,
34889,NARANJA DR,45612,46601,,6,1,-1,0.29,1,39,1700,"LINESTRING (-111.017754 32.409675, -111.012840 32.409820)",,Major arterial,1,0.15,4,
34890,,717,46619,,5,1,-1,0.26,9,15,1111,"LINESTRING (-111.017395 32.416988, -111.012863 32.417080)",,Zonal connector,1,0.15,4,
34890,,46619,717,,5,1,-1,0.26,9,15,1111,"LINESTRING (-111.012863 32.417088, -111.017395 32.416996)",,Zonal connector,1,0.15,4,
34891,LA CHOLLA BL,45619,46619,,6,1,-1,0.47,1,47,1700,"LINESTRING (-111.012867 32.423843, -111.012867 32.417084)",,Major arterial,1,0.15,4,
34891,LA CHOLLA BL,46619,45619,,6,1,-1,0.47,1,47,1700,"LINESTRING (-111.012859 32.417084, -111.012859 32.423843)",,Major arterial,1,0.15,4,
34892,,714,46615,,5,1,-1,0.47,9,15,1111,"LINESTRING (-111.004543 32.417053, -111.003872 32.423843)",,Zonal connector,1,0.15,4,
34892,,46615,714,,5,1,-1,0.47,9,15,1111,"LINESTRING (-111.003880 32.423843, -111.004551 32.417053)",,Zonal connector,1,0.15,4,
34893,,712,45615,,5,1,-1,0.5,9,15,1111,"LINESTRING (-111.003883 32.431130, -111.012421 32.431095)",,Zonal connector,1,0.15,4,
34893,,45615,712,,5,1,-1,0.5,9,15,1111,"LINESTRING (-111.012421 32.431087, -111.003883 32.431122)",,Zonal connector,1,0.15,4,
34894,,712,46616,,5,1,-1,0.5,9,15,1111,"LINESTRING (-111.003879 32.431126, -111.003422 32.438354)",,Zonal connector,1,0.15,4,
34894,,46616,712,,5,1,-1,0.5,9,15,1111,"LINESTRING (-111.003430 32.438354, -111.003887 32.431126)",,Zonal connector,1,0.15,4,
34895,LA CHOLLA BL,45617,45615,,6,1,-1,0.5,1,48,1750,"LINESTRING (-111.012371 32.438339, -111.012425 32.431091)",,Major arterial,1,0.15,4,
34895,LA CHOLLA BL,45615,45617,,6,1,-1,0.5,1,48,1750,"LINESTRING (-111.012417 32.431091, -111.012363 32.438339)",,Major arterial,1,0.15,4,
34896,MOORE RD,45617,46616,,6,1,-1,0.52,1,48,1750,"LINESTRING (-111.012367 32.438335, -111.003426 32.438350)",,Major arterial,1,0.15,4,
34896,MOORE RD,46616,45617,,6,1,-1,0.52,1,48,1750,"LINESTRING (-111.003426 32.438358, -111.012367 32.438343)",,Major arterial,1,0.15,4,
34897,,706,46602,,5,1,-1,0.51,9,15,1111,"LINESTRING (-110.989849 32.416974, -110.991795 32.409783)",,Zonal connector,1,0.15,4,
34897,,46602,706,,5,1,-1,0.51,9,15,1111,"LINESTRING (-110.991787 32.409781, -110.989841 32.416972)",,Zonal connector,1,0.15,4,
34898,,706,46612,,5,1,-1,0.34,9,15,1111,"LINESTRING (-110.989845 32.416977, -110.995659 32.417065)",,Zonal connector,1,0.15,4,
34898,,46612,706,,5,1,-1,0.34,9,15,1111,"LINESTRING (-110.995659 32.417057, -110.989845 32.416969)",,Zonal connector,1,0.15,4,
34899,TANGERINE RD,46622,46617,,6,1,-1,0.27,2,48,1850,"LINESTRING (-110.991028 32.423859, -110.995728 32.423863)",,Major arterial,1,0.15,4,
34899,TANGERINE RD,46617,46622,,6,1,-1,0.27,2,48,1850,"LINESTRING (-110.995728 32.423855, -110.991028 32.423851)",,Major arterial,1,0.15,4,
34900,NARANJA DR,46602,46603,,6,1,-1,0.23,1,47,1700,"LINESTRING (-110.991791 32.409786, -110.995750 32.409775)",,Major arterial,1,0.15,4,
34900,NARANJA DR,46603,46602,,6,1,-1,0.23,1,47,1700,"LINESTRING (-110.995750 32.409767, -110.991791 32.409778)",,Major arterial,1,0.15,4,
34901,LA CANADA DR,46603,46612,,6,1,-1,0.5,1,43,1700,"LINESTRING (-110.995746 32.409771, -110.995655 32.417061)",,Major arterial,1,0.15,4,
34901,LA CANADA DR,46612,46603,,6,1,-1,0.5,1,43,1700,"LINESTRING (-110.995663 32.417061, -110.995754 32.409771)",,Major arterial,1,0.15,4,
34902,LA CANADA DR,46617,46612,,6,1,-1,0.47,1,43,1700,"LINESTRING (-110.995732 32.423859, -110.995663 32.417061)",,Major arterial,1,0.15,4,
34902,LA CANADA DR,46612,46617,,6,1,-1,0.47,1,43,1700,"LINESTRING (-110.995655 32.417061, -110.995724 32.423859)",,Major arterial,1,0.15,4,
34903,,706,46622,,5,1,-1,0.48,9,15,1111,"LINESTRING (-110.989841 32.416974, -110.991024 32.423856)",,Zonal connector,1,0.15,4,
34903,,46622,706,,5,1,-1,0.48,9,15,1111,"LINESTRING (-110.991032 32.423854, -110.989849 32.416972)",,Zonal connector,1,0.15,4,
34904,TANGERINE RD,46599,46622,,6,1,-1,0.3,2,48,1850,"LINESTRING (-110.985939 32.423874, -110.991028 32.423859)",,Major arterial,1,0.15,4,
34904,TANGERINE RD,46622,46599,,6,1,-1,0.3,2,48,1850,"LINESTRING (-110.991028 32.423851, -110.985939 32.423866)",,Major arterial,1,0.15,4,
34905,LA CANADA DR,46598,46623,,6,1,-1,0.51,2,36,1750,"LINESTRING (-110.991032 32.438287, -110.992886 32.431386)",,Major arterial,1,0.15,4,
34905,LA CANADA DR,46623,46598,,6,1,-1,0.51,2,36,1750,"LINESTRING (-110.992878 32.431384, -110.991024 32.438285)",,Major arterial,1,0.15,4,
34906,LA CANADA DR,46623,46618,,6,1,-1,0.51,2,36,1750,"LINESTRING (-110.992886 32.431386, -110.995457 32.424707)",,Major arterial,1,0.15,4,
34906,LA CANADA DR,46618,46623,,6,1,-1,0.51,2,36,1750,"LINESTRING (-110.995449 32.424705, -110.992878 32.431384)",,Major arterial,1,0.15,4,
34907,,705,46623,,5,1,-1,0.46,9,15,1111,"LINESTRING (-110.985830 32.428383, -110.992880 32.431389)",,Zonal connector,1,0.15,4,
34907,,46623,705,,5,1,-1,0.46,9,15,1111,"LINESTRING (-110.992884 32.431381, -110.985834 32.428375)",,Zonal connector,1,0.15,4,
34908,,707,46625,,5,1,-1,0.42,9,15,1111,"LINESTRING (-110.971458 32.388202, -110.964348 32.388145)",,Zonal connector,1,0.15,4,
34908,,46625,707,,5,1,-1,0.42,9,15,1111,"LINESTRING (-110.964348 32.388153, -110.971458 32.388210)",,Zonal connector,1,0.15,4,
34909,LAMBERT LN,46626,47779,,6,1,-1,0.5,1,47,1700,"LINESTRING (-110.977615 32.398304, -110.969093 32.399147)",,Major arterial,1,0.15,4,
34909,LAMBERT LN,47779,46626,,6,1,-1,0.5,1,47,1700,"LINESTRING (-110.969093 32.399155, -110.977615 32.398312)",,Major arterial,1,0.15,4,
34910,LINDA VISTA BL,45628,45674,,6,1,-1,0.85,1,35,1700,"LINESTRING (-110.963997 32.380898, -110.978607 32.380879)",,Major arterial,1,0.15,4,
34910,LINDA VISTA BL,45674,45628,,6,1,-1,0.85,1,35,1700,"LINESTRING (-110.978607 32.380871, -110.963997 32.380890)",,Major arterial,1,0.15,4,
34911,ORACLE RD,46625,46628,,6,1,-1,0.64,2,58,1800,"LINESTRING (-110.964345 32.388147, -110.959393 32.396223)",,Major arterial,1,0.15,4,
34911,ORACLE RD,46628,46625,,6,1,-1,0.64,2,58,1800,"LINESTRING (-110.959399 32.396227, -110.964351 32.388151)",,Major arterial,1,0.15,4,
34912,,707,46629,,5,1,-1,0.89,9,15,1111,"LINESTRING (-110.971456 32.388203, -110.959829 32.396527)",,Zonal connector,1,0.15,4,
34912,,46629,707,,5,1,-1,0.89,9,15,1111,"LINESTRING (-110.959833 32.396533, -110.971460 32.388209)",,Zonal connector,1,0.15,4,
34913,,707,45602,,5,1,-1,0.76,9,15,1111,"LINESTRING (-110.971460 32.388209, -110.981096 32.380862)",,Zonal connector,1,0.15,4,
34913,,45602,707,,5,1,-1,0.76,9,15,1111,"LINESTRING (-110.981092 32.380856, -110.971456 32.388203)",,Zonal connector,1,0.15,4,
34914,LINDA VISTA BL,45674,45602,,6,1,-1,0.15,1,35,1700,"LINESTRING (-110.978607 32.380879, -110.981094 32.380863)",,Major arterial,1,0.15,4,
34914,LINDA VISTA BL,45602,45674,,6,1,-1,0.15,1,35,1700,"LINESTRING (-110.981094 32.380855, -110.978607 32.380871)",,Major arterial,1,0.15,4,
34915,,708,46626,,5,1,-1,0.32,9,15,1111,"LINESTRING (-110.979649 32.402613, -110.977619 32.398306)",,Zonal connector,1,0.15,4,
34915,,46626,708,,5,1,-1,0.32,9,15,1111,"LINESTRING (-110.977611 32.398310, -110.979641 32.402617)",,Zonal connector,1,0.15,4,
34916,LAMBERT LN,46592,46626,,6,1,-1,0.46,1,43,1700,"LINESTRING (-110.984548 32.395332, -110.977613 32.398304)",,Major arterial,1,0.15,4,
34916,LAMBERT LN,46626,46592,,6,1,-1,0.46,1,43,1700,"LINESTRING (-110.977617 32.398312, -110.984552 32.395340)",,Major arterial,1,0.15,4,
34917,,689,46625,,5,1,-1,0.59,9,15,1111,"LINESTRING (-110.954285 32.387734, -110.964348 32.388153)",,Zonal connector,1,0.15,4,
34917,,46625,689,,5,1,-1,0.59,9,15,1111,"LINESTRING (-110.964348 32.388145, -110.954285 32.387726)",,Zonal connector,1,0.15,4,
34918,ORACLE RD,45628,46625,,6,1,-1,0.5,2,58,1800,"LINESTRING (-110.963993 32.380894, -110.964344 32.388149)",,Major arterial,1,0.15,4,
34918,ORACLE RD,46625,45628,,6,1,-1,0.5,2,58,1800,"LINESTRING (-110.964352 32.388149, -110.964001 32.380894)",,Major arterial,1,0.15,4,
34919,,689,45628,,5,1,-1,0.74,9,15,1111,"LINESTRING (-110.954287 32.387733, -110.963999 32.380897)",,Zonal connector,1,0.15,4,
34919,,45628,689,,5,1,-1,0.74,9,15,1111,"LINESTRING (-110.963995 32.380891, -110.954283 32.387727)",,Zonal connector,1,0.15,4,
34920,ORACLE RD,46586,46628,,6,1,-1,0.36,3,58,1800,"LINESTRING (-110.955310 32.400100, -110.959399 32.396228)",,Major arterial,1,0.15,4,
34920,ORACLE RD,46628,46586,,6,1,-1,0.36,3,58,1800,"LINESTRING (-110.959393 32.396222, -110.955304 32.400094)",,Major arterial,1,0.15,4,
34921,LAMBERT LN,46627,46606,,6,1,-1,0.5,1,47,1700,"LINESTRING (-110.966963 32.401359, -110.959608 32.404808)",,Major arterial,1,0.15,4,
34921,LAMBERT LN,46606,46627,,6,1,-1,0.5,1,47,1700,"LINESTRING (-110.959612 32.404816, -110.966967 32.401367)",,Major arterial,1,0.15,4,
34922,PUSCH VIEW LN,46631,47779,,6,1,-1,0.57,2,35,1700,"LINESTRING (-110.960204 32.396733, -110.969092 32.399155)",,Major arterial,1,0.15,4,
34922,PUSCH VIEW LN,47779,46631,,6,1,-1,0.57,2,35,1700,"LINESTRING (-110.969094 32.399147, -110.960206 32.396725)",,Major arterial,1,0.15,4,
34923,PUSCH VIEW LN,46629,46631,,6,1,-1,0.03,2,35,1700,"LINESTRING (-110.959829 32.396534, -110.960203 32.396733)",,Major arterial,1,0.15,4,
34923,PUSCH VIEW LN,46631,46629,,6,1,-1,0.0595,2,35,1700,"LINESTRING (-110.960207 32.396725, -110.959833 32.396526)",,Major arterial,1,0.15,4,
34924,PUSCH VIEW LN,46628,46629,,6,1,-1,0.03,2,35,1700,"LINESTRING (-110.959394 32.396228, -110.959829 32.396533)",,Major arterial,1,0.15,4,
34924,PUSCH VIEW LN,46629,46628,,6,1,-1,0.0595,2,35,1700,"LINESTRING (-110.959833 32.396527, -110.959398 32.396222)",,Major arterial,1,0.15,4,
34925,1ST AV,46606,46632,,6,1,-1,0.3,2,47,1800,"LINESTRING (-110.959613 32.404809, -110.956599 32.401307)",,Major arterial,1,0.15,4,
34925,1ST AV,46632,46606,,6,1,-1,0.3,2,47,1800,"LINESTRING (-110.956593 32.401313, -110.959607 32.404815)",,Major arterial,1,0.15,4,
34926,1ST AV,46632,46586,,6,1,-1,0.11,2,47,1800,"LINESTRING (-110.956599 32.401307, -110.955310 32.400094)",,Major arterial,1,0.15,4,
34926,1ST AV,46586,46632,,6,1,-1,0.11,2,47,1800,"LINESTRING (-110.955304 32.400100, -110.956593 32.401313)",,Major arterial,1,0.15,4,
34927,,701,46600,,5,1,-1,0.59,9,15,1111,"LINESTRING (-110.974171 32.416943, -110.968594 32.424027)",,Zonal connector,1,0.15,4,
34927,,46600,701,,5,1,-1,0.59,9,15,1111,"LINESTRING (-110.968600 32.424033, -110.974177 32.416949)",,Zonal connector,1,0.15,4,
34928,,701,46569,,5,1,-1,0.76,9,15,1111,"LINESTRING (-110.974174 32.416942, -110.961197 32.416672)",,Zonal connector,1,0.15,4,
34928,,46569,701,,5,1,-1,0.76,9,15,1111,"LINESTRING (-110.961197 32.416680, -110.974174 32.416950)",,Zonal connector,1,0.15,4,
34929,,696,46600,,5,1,-1,0.67,9,15,1111,"LINESTRING (-110.971432 32.433459, -110.968601 32.424029)",,Zonal connector,1,0.15,4,
34929,,46600,696,,5,1,-1,0.67,9,15,1111,"LINESTRING (-110.968593 32.424031, -110.971424 32.433461)",,Zonal connector,1,0.15,4,
34930,,696,46578,,5,1,-1,0.23,9,15,1111,"LINESTRING (-110.971428 32.433456, -110.967468 32.433483)",,Zonal connector,1,0.15,4,
34930,,46578,696,,5,1,-1,0.23,9,15,1111,"LINESTRING (-110.967468 32.433491, -110.971428 32.433464)",,Zonal connector,1,0.15,4,
34931,1ST AV,46635,46569,,6,1,-1,0.53,2,47,1800,"LINESTRING (-110.961163 32.424416, -110.961201 32.416676)",,Major arterial,1,0.15,4,
34931,1ST AV,46569,46635,,6,1,-1,0.53,2,47,1800,"LINESTRING (-110.961193 32.416676, -110.961155 32.424416)",,Major arterial,1,0.15,4,
34932,NARANJA DR,46636,46605,,6,1,-1,0.76,1,47,1700,"LINESTRING (-110.974174 32.409859, -110.961212 32.409801)",,Major arterial,1,0.15,4,
34932,NARANJA DR,46605,46636,,6,1,-1,0.76,1,47,1700,"LINESTRING (-110.961212 32.409809, -110.974174 32.409867)",,Major arterial,1,0.15,4,
34933,,701,46636,,5,1,-1,0.49,9,15,1111,"LINESTRING (-110.974178 32.416946, -110.974178 32.409863)",,Zonal connector,1,0.15,4,
34933,,46636,701,,5,1,-1,0.49,9,15,1111,"LINESTRING (-110.974170 32.409863, -110.974170 32.416946)",,Zonal connector,1,0.15,4,
34934,NARANJA DR,46594,46636,,6,1,-1,0.54,1,47,1700,"LINESTRING (-110.983482 32.409752, -110.974174 32.409859)",,Major arterial,1,0.15,4,
34934,NARANJA DR,46636,46594,,6,1,-1,0.54,1,47,1700,"LINESTRING (-110.974174 32.409867, -110.983482 32.409760)",,Major arterial,1,0.15,4,
34935,,696,46571,,5,1,-1,0.45,9,15,1111,"LINESTRING (-110.971424 32.433461, -110.972545 32.439927)",,Zonal connector,1,0.15,4,
34935,,46571,696,,5,1,-1,0.45,9,15,1111,"LINESTRING (-110.972553 32.439925, -110.971432 32.433459)",,Zonal connector,1,0.15,4,
34936,1ST AV,46569,46605,,6,1,-1,0.47,2,47,1800,"LINESTRING (-110.961201 32.416676, -110.961216 32.409805)",,Major arterial,1,0.15,4,
34936,1ST AV,46605,46569,,6,1,-1,0.47,2,47,1800,"LINESTRING (-110.961208 32.409805, -110.961193 32.416676)",,Major arterial,1,0.15,4,
34937,,692,46578,,5,1,-1,0.45,9,15,1111,"LINESTRING (-110.959831 32.433472, -110.967468 32.433491)",,Zonal connector,1,0.15,4,
34937,,46578,692,,5,1,-1,0.45,9,15,1111,"LINESTRING (-110.967468 32.433483, -110.959831 32.433464)",,Zonal connector,1,0.15,4,
34938,TANGERINE RD,46635,46582,,6,1,-1,0.32,2,48,1850,"LINESTRING (-110.961158 32.424412, -110.955916 32.425556)",,Major arterial,1,0.15,4,
34938,TANGERINE RD,46582,46635,,6,1,-1,0.32,2,48,1850,"LINESTRING (-110.955918 32.425564, -110.961160 32.424420)",,Major arterial,1,0.15,4,
34939,RANCHO VISTOSO BL,46578,46635,,6,1,-1,0.75,2,48,1850,"LINESTRING (-110.967471 32.433485, -110.961162 32.424414)",,Major arterial,1,0.15,4,
34939,RANCHO VISTOSO BL,46635,46578,,6,1,-1,0.75,2,48,1850,"LINESTRING (-110.961156 32.424418, -110.967465 32.433489)",,Major arterial,1,0.15,4,
34940,TANGERINE RD,46600,46635,,6,1,-1,0.44,2,48,1850,"LINESTRING (-110.968597 32.424026, -110.961159 32.424412)",,Major arterial,1,0.15,4,
34940,TANGERINE RD,46635,46600,,6,1,-1,0.44,2,48,1850,"LINESTRING (-110.961159 32.424420, -110.968597 32.424034)",,Major arterial,1,0.15,4,
