link_id,link_no,layer_no,from_node_id,to_node_id,from_gate_flag,to_gate_flag,link_type,link_type_name,link_type_code,lanes,link_distance_VDF,free_speed,cutoff_speed,fftt,capacity,allow_uses,BPR_plf,BPR_alpha,BPR_beta,QVDF_plf,QVDF_alpha,QVDF_beta,QVDF_cd,QVDF_n,geometry
connector,434,0,3002,-29,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.911260 40.581966,-111.911260 40.581966)"
connector,435,0,-29,3002,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.911260 40.581966,-111.911260 40.581966)"
connector,436,0,1360,-30,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.901834 40.584029,-111.901834 40.584029)"
connector,437,0,-30,1360,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.901834 40.584029,-111.901834 40.584029)"
connector,438,0,1314,-31,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.944074 40.606326,-111.944074 40.606326)"
connector,439,0,-31,1314,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.944074 40.606326,-111.944074 40.606326)"
connector,440,0,1285,-32,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.943375 40.616454,-111.943375 40.616454)"
connector,441,0,-32,1285,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.943375 40.616454,-111.943375 40.616454)"
connector,442,0,1351,-33,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.943535 40.568001,-111.943535 40.568001)"
connector,443,0,-33,1351,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.943535 40.568001,-111.943535 40.568001)"
connector,444,0,1319,-34,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.934408 40.607297,-111.934408 40.607297)"
connector,445,0,-34,1319,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.934408 40.607297,-111.934408 40.607297)"
connector,446,0,1290,-35,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.924502 40.617134,-111.924502 40.617134)"
connector,447,0,-35,1290,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.924502 40.617134,-111.924502 40.617134)"
connector,448,0,1299,-36,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.908054 40.616174,-111.908054 40.616174)"
connector,449,0,-36,1299,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.908054 40.616174,-111.908054 40.616174)"
connector,450,0,1349,-37,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.934352 40.576870,-111.934352 40.576870)"
connector,451,0,-37,1349,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.934352 40.576870,-111.934352 40.576870)"
connector,452,0,1397,-38,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.936589 40.553565,-111.936589 40.553565)"
connector,453,0,-38,1397,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.936589 40.553565,-111.936589 40.553565)"
connector,454,0,1404,-39,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.908153 40.571760,-111.908153 40.571760)"
connector,455,0,-39,1404,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.908153 40.571760,-111.908153 40.571760)"
connector,456,0,1296,-40,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.915638 40.613722,-111.915638 40.613722)"
connector,457,0,-40,1296,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.915638 40.613722,-111.915638 40.613722)"
connector,458,0,5578,-41,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.938760 40.630427,-111.938760 40.630427)"
connector,459,0,-41,5578,-1,-1,-1,,,20.000000,0.000010,100.000000,100.000000,0.100000,999999.000000,,1.000000,0.000000,0.000000,1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-111.938760 40.630427,-111.938760 40.630427)"
