link_seq_id,link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,ODME_volume_before,ODME_volume_after,ODME_volume_diff,ODME_obs_count,ODME_upperbound_capacity_type,ODME_obs_count_dev,preload_volume,mode_type_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,lane_capacity,link_capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,plf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_auto,MEU_vol_auto,mode_cap_auto,mode_VOC_auto,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,DTM_type,DTM_volume_before,DTM_volume_after,DTM_volume_diff,DTM_speed_before,DTM_speed_after,DTM_speed_diff,DTM_DoC_before,DTM_DoC_after,DTM_Doc_diff,DTM_P_before,DTM_P_after,DTM_P_diff,notes
275,275,bpr,11129,5027,2.000000,0.227995,0.141700,0.236020,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,607.814,-1.000,0.000,537.283,607.814,70.530,,,,0.000,607.814,0.237,57.792,35.918,0.997,0.373,0.373,814.000,1628.000,0.000,0.000,0.000,1.000,2.000,303.907,0.955,1.142,0.019,0.000,57.960,49.266,0.400,4.000,57.405,49.266,86.127,2.398,86.127,2.398,0.007,0.000,"",607.814,607.814,0.373,0.373,57.960,57.960,57.960,57.960,57.896,57.914,57.931,57.948,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,,607.814,607.814,0.000,57.792,0.000,-57.792,0.373,0.000,-0.373,0.019,0.000,-0.019,period-based
276,276,bpr,11129,5034,2.000000,0.447849,0.278340,0.463612,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1037.322,-1.000,0.000,1198.092,1037.322,-160.771,,,,0.000,1037.322,0.475,56.562,35.153,0.976,0.637,0.637,814.000,1628.000,0.000,0.000,0.000,1.000,2.000,518.661,0.955,1.142,0.157,0.000,57.960,49.266,0.400,4.000,53.567,49.254,288.728,8.213,288.728,8.213,0.198,0.000,"",1037.322,1037.322,0.637,0.637,57.960,57.960,57.960,57.960,57.452,57.590,57.729,57.868,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,,1037.322,1037.322,0.000,56.562,0.000,-56.562,0.637,0.000,-0.637,0.157,0.000,-0.157,period-based
277,277,qvdf,11146,1314,7.000000,0.443762,0.275800,0.787511,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,645.676,-1.000,0.000,712.317,645.676,-66.642,,,,0.000,645.676,0.788,33.810,21.013,1.000,0.009,0.009,10000.000,70000.000,0.000,0.000,0.000,1.000,7.000,92.239,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,178.077,8.475,178.077,8.475,0.000,0.000,"",645.676,645.676,0.009,0.009,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,645.676,645.676,0.000,33.810,0.000,-33.810,0.009,0.000,-0.009,0.000,0.000,-0.000,period-based
278,278,bpr,11146,5017,3.000000,0.401767,0.249700,0.348202,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1645.956,-1.000,0.000,2831.175,1645.956,-1185.218,,,,0.000,1645.956,0.357,67.505,41.955,0.975,0.642,0.642,854.000,2562.000,0.000,0.000,0.000,1.000,3.000,548.652,0.955,1.142,0.163,0.000,69.230,58.846,0.400,4.000,63.821,58.829,410.995,9.796,410.995,9.796,0.244,0.000,"",1645.956,1645.956,0.642,0.642,69.230,69.230,69.230,69.230,68.604,68.775,68.945,69.116,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,,1645.956,1645.956,0.000,67.505,0.000,-67.505,0.642,0.000,-0.642,0.163,0.000,-0.163,period-based
279,279,bpr,11146,5736,3.000000,0.394849,0.245400,0.342206,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1333.691,-1.000,0.000,4043.490,1333.691,-2709.800,,,,0.000,1333.691,0.346,68.476,42.558,0.989,0.521,0.521,854.000,2562.000,0.000,0.000,0.000,1.000,3.000,444.564,0.955,1.142,0.070,0.000,69.230,58.846,0.400,4.000,66.790,58.845,327.288,7.690,327.288,7.690,0.084,0.000,"",1333.691,1333.691,0.521,0.521,69.230,69.230,69.230,69.230,68.949,69.026,69.102,69.179,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,,1333.691,1333.691,0.000,68.476,0.000,-68.476,0.521,0.000,-0.521,0.070,0.000,-0.070,period-based
280,280,bpr,11147,5022,1.000000,0.191471,0.119000,0.222986,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,853.165,-1.000,0.000,1322.322,853.165,-469.157,,,,0.000,853.165,0.313,36.696,22.807,0.712,1.281,1.281,666.000,666.000,0.000,0.000,0.000,1.000,1.000,853.165,0.955,1.142,1.267,0.000,51.520,43.792,0.400,4.000,25.242,21.563,101.527,4.452,101.527,4.452,1.281,0.721,"",853.165,853.165,1.281,1.281,51.520,51.520,51.520,51.520,50.558,50.821,51.083,51.345,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,,853.165,853.165,0.000,36.696,0.000,-36.696,1.281,0.000,-1.281,1.267,0.000,-1.267,period-based
281,281,bpr,11147,5820,1.000000,0.485113,0.301500,0.564961,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1033.875,-1.000,0.000,944.477,1033.875,89.397,,,,0.000,1033.875,1.057,27.535,17.113,0.534,1.552,1.552,666.000,666.000,0.000,0.000,0.000,1.000,1.000,1033.875,0.955,1.142,1.578,0.000,51.520,43.792,0.400,4.000,16.943,12.589,311.713,18.215,311.713,18.215,8.480,6.762,"",1033.875,1033.875,1.552,1.552,51.520,51.520,51.520,51.520,50.538,50.806,51.073,51.341,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,,1033.875,1033.875,0.000,27.535,0.000,-27.535,1.552,0.000,-1.552,1.578,0.000,-1.578,period-based
282,282,qvdf,11148,1316,7.000000,0.419627,0.260800,0.744680,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.745,33.810,21.013,1.000,0.000,0.000,10000.000,70000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,33.810,0.000,-33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
283,283,qvdf,11148,1320,7.000000,0.406594,0.252700,0.721552,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.722,33.810,21.013,1.000,0.000,0.000,10000.000,70000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,33.810,0.000,-33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
284,284,bpr,11148,5113,3.000000,0.557679,0.346600,0.483328,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1333.691,-1.000,0.000,4043.490,1333.691,-2709.800,,,,0.000,1333.691,0.489,68.476,42.558,0.989,0.521,0.521,854.000,2562.000,0.000,0.000,0.000,1.000,3.000,444.564,0.955,1.142,0.070,0.000,69.230,58.846,0.400,4.000,66.790,58.845,462.257,10.862,462.257,10.862,0.118,0.000,"",1333.691,1333.691,0.521,0.521,69.230,69.230,69.230,69.230,68.949,69.026,69.102,69.179,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,,1333.691,1333.691,0.000,68.476,0.000,-68.476,0.521,0.000,-0.521,0.070,0.000,-0.070,period-based
285,285,bpr,11148,5736,3.000000,0.366852,0.228000,0.317942,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1332.078,-1.000,0.000,4317.727,1332.078,-2985.648,,,,0.000,1332.078,0.321,68.479,42.560,0.989,0.520,0.520,854.000,2562.000,0.000,0.000,0.000,1.000,3.000,444.026,0.955,1.142,0.070,0.000,69.230,58.846,0.400,4.000,66.801,58.845,303.714,7.136,303.714,7.136,0.077,0.000,"",1332.078,1332.078,0.520,0.520,69.230,69.230,69.230,69.230,68.950,69.027,69.103,69.179,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,,1332.078,1332.078,0.000,68.479,0.000,-68.479,0.520,0.000,-0.520,0.070,0.000,-0.070,period-based
286,286,bpr,11150,5027,1.000000,0.382620,0.237800,0.491694,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1571.463,-1.000,0.000,1084.143,1571.463,487.319,,,,0.000,1571.463,2.778,8.264,5.136,0.177,2.360,2.360,666.000,666.000,0.000,0.000,0.000,1.000,1.000,1571.463,0.955,1.142,2.544,0.000,46.690,39.687,0.400,4.000,4.196,2.233,373.694,72.755,373.694,72.755,59.877,57.604,"",1571.463,1571.463,2.360,2.360,46.690,46.690,46.690,46.690,45.736,45.996,46.256,46.517,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,,1571.463,1571.463,0.000,8.264,0.000,-8.264,2.360,0.000,-2.360,2.544,0.000,-2.544,period-based
287,287,bpr,11150,5109,1.000000,0.140787,0.087500,0.180922,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1356.839,-1.000,0.000,1174.615,1356.839,182.224,,,,0.000,1356.839,0.648,13.027,8.096,0.279,2.037,2.037,666.000,666.000,0.000,0.000,0.000,1.000,1.000,1356.839,0.955,1.142,2.152,0.000,46.690,39.687,0.400,4.000,6.961,4.144,118.723,14.664,118.723,14.664,10.572,9.850,"",1356.839,1356.839,2.037,2.037,46.690,46.690,46.690,46.690,45.763,46.016,46.269,46.521,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,,1356.839,1356.839,0.000,13.027,0.000,-13.027,2.037,0.000,-2.037,2.152,0.000,-2.152,period-based
288,288,bpr,11151,5109,1.000000,0.313433,0.194800,0.449259,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,718.487,-1.000,0.000,600.782,718.486,117.704,,,,0.000,718.487,0.707,26.617,16.543,0.636,1.398,1.398,514.000,514.000,0.000,0.000,0.000,1.000,1.000,718.486,0.955,1.142,1.400,0.000,41.860,35.581,0.400,4.000,17.426,14.033,139.961,8.461,139.961,8.461,3.081,2.132,"",718.486,718.486,1.398,1.398,41.860,41.860,41.860,41.860,41.072,41.287,41.502,41.717,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,,718.487,718.487,0.000,26.617,0.000,-26.617,1.398,0.000,-1.398,1.400,0.000,-1.400,period-based
289,289,bpr,11159,5112,2.000000,0.412387,0.256300,0.394063,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1856.716,-1.000,0.000,2699.457,1856.716,-842.741,,,,0.000,1856.716,0.463,53.393,33.184,0.850,1.041,1.041,892.000,1784.000,0.000,0.000,0.000,1.000,2.000,928.358,0.955,1.142,1.000,0.000,62.790,53.371,0.400,4.000,40.428,38.142,475.876,14.340,475.876,14.340,2.146,0.000,"",1856.716,1856.716,1.041,1.041,62.790,62.790,62.790,62.790,61.639,61.953,62.267,62.581,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,,1856.716,1856.716,0.000,53.393,0.000,-53.393,1.041,0.000,-1.041,1.000,0.000,-1.000,period-based
290,290,qvdf,11160,1318,7.000000,0.383586,0.238400,0.680720,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.681,33.810,21.013,1.000,0.000,0.000,10000.000,70000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,33.810,0.000,-33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
291,291,bpr,11160,5112,3.000000,0.342395,0.212800,0.296746,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1099.866,-1.000,0.000,3516.497,1099.866,-2416.631,,,,0.000,1099.866,0.298,68.879,42.809,0.995,0.429,0.429,854.000,2562.000,0.000,0.000,0.000,1.000,3.000,366.622,0.955,1.142,0.032,0.000,69.230,58.846,0.400,4.000,68.080,58.845,234.052,5.467,234.052,5.467,0.028,0.000,"",1099.866,1099.866,0.429,0.429,69.230,69.230,69.230,69.230,69.098,69.134,69.170,69.206,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,,1099.866,1099.866,0.000,68.879,0.000,-68.879,0.429,0.000,-0.429,0.032,0.000,-0.032,period-based
292,292,bpr,11160,5113,3.000000,0.351888,0.218700,0.304973,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1332.078,-1.000,0.000,4317.727,1332.078,-2985.648,1306.200,0.000,-25.878,0.000,1332.078,0.308,68.479,42.560,0.989,0.520,0.520,854.000,2562.000,0.000,0.000,0.000,1.000,3.000,444.026,0.955,1.142,0.070,0.000,69.230,58.846,0.400,4.000,66.801,58.845,291.326,6.845,291.326,6.845,0.074,0.000,"",1332.078,1332.078,0.520,0.520,69.230,69.230,69.230,69.230,68.950,69.027,69.103,69.179,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,,1332.078,1332.078,0.000,68.479,0.000,-68.479,0.520,0.000,-0.520,0.070,0.000,-0.070,period-based
293,293,qvdf,11161,1322,7.000000,0.429603,0.267000,0.762383,-1,0,,network_wide,-1,0,-1,1,99,,,0700_0800,20.406,-1.000,0.000,90.703,20.406,-70.297,,,,0.000,20.406,0.762,33.810,21.013,1.000,0.000,0.000,10000.000,70000.000,0.000,0.000,0.000,1.000,7.000,2.915,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,5.448,0.259,5.448,0.259,0.000,0.000,"",20.406,20.406,0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,20.406,20.406,0.000,33.810,0.000,-33.810,0.000,0.000,-0.000,0.000,0.000,-0.000,period-based
294,294,bpr,11161,5103,1.000000,0.437809,0.272100,0.509871,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1156.539,-1.000,0.000,947.141,1156.539,209.398,,,,0.000,1156.539,1.205,21.793,13.544,0.423,1.737,1.737,666.000,666.000,0.000,0.000,0.000,1.000,1.000,1156.539,0.955,1.142,1.793,0.000,51.520,43.792,0.400,4.000,12.579,8.527,314.694,23.234,314.694,23.234,13.406,11.672,"",1156.539,1156.539,1.737,1.737,51.520,51.520,51.520,51.520,50.523,50.795,51.067,51.339,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,,1156.539,1156.539,0.000,21.793,0.000,-21.793,1.737,0.000,-1.737,1.793,0.000,-1.793,period-based
295,295,bpr,11161,5114,1.000000,0.361060,0.224400,0.420489,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,848.178,-1.000,0.000,611.041,848.178,237.137,,,,0.000,848.178,0.586,36.943,22.960,0.717,1.274,1.274,666.000,666.000,0.000,0.000,0.000,1.000,1.000,848.178,0.955,1.142,1.259,0.000,51.520,43.792,0.400,4.000,25.493,21.856,190.331,8.290,190.331,8.290,2.345,1.297,"",848.178,848.178,1.274,1.274,51.520,51.520,51.520,51.520,50.559,50.821,51.083,51.345,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,,848.178,848.178,0.000,36.943,0.000,-36.943,1.274,0.000,-1.274,1.259,0.000,-1.259,period-based
296,296,qvdf,11172,1346,7.000000,0.405146,0.251800,0.718982,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,494.954,-1.000,0.000,361.892,494.954,133.062,,,,0.000,494.954,0.719,33.810,21.013,1.000,0.007,0.007,10000.000,70000.000,0.000,0.000,0.000,1.000,7.000,70.708,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,124.629,5.931,124.629,5.931,0.000,0.000,"",494.954,494.954,0.007,0.007,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,494.954,494.954,0.000,33.810,0.000,-33.810,0.007,0.000,-0.007,0.000,0.000,-0.000,period-based
297,297,qvdf,11172,1353,7.000000,0.385356,0.239500,0.683861,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,49.020,-1.000,0.000,53.203,49.020,-4.182,,,,0.000,49.020,0.684,33.810,21.013,1.000,0.001,0.001,10000.000,70000.000,0.000,0.000,0.000,1.000,7.000,7.003,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,11.740,0.559,11.740,0.559,0.000,0.000,"",49.020,49.020,0.001,0.001,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,49.020,49.020,0.000,33.810,0.000,-33.810,0.001,0.000,-0.001,0.000,0.000,-0.000,period-based
298,298,bpr,11172,5112,2.000000,0.398549,0.247700,0.380840,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1362.568,-1.000,0.000,2982.338,1362.567,-1619.770,1334.200,0.000,-28.368,0.000,1362.568,0.400,59.741,37.129,0.951,0.764,0.764,892.000,1784.000,0.000,0.000,0.000,1.000,2.000,681.284,0.955,1.142,0.325,0.000,62.790,53.371,0.400,4.000,53.699,53.134,337.508,9.090,337.508,9.090,0.441,0.000,"",1362.567,1362.567,0.764,0.764,62.790,62.790,62.790,62.790,61.727,62.017,62.307,62.597,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,,1362.568,1362.568,0.000,59.741,0.000,-59.741,0.764,0.000,-0.764,0.325,0.000,-0.325,period-based
