link_seq_id,link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,ODME_volume_before,ODME_volume_after,ODME_volume_diff,ODME_obs_count,ODME_upperbound_capacity_type,ODME_obs_count_dev,preload_volume,mode_type_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,lane_capacity,link_capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,plf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_auto,MEU_vol_auto,mode_cap_auto,mode_VOC_auto,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,DTM_type,DTM_volume_before,DTM_volume_after,DTM_volume_diff,DTM_speed_before,DTM_speed_after,DTM_speed_diff,DTM_DoC_before,DTM_DoC_after,DTM_Doc_diff,DTM_P_before,DTM_P_after,DTM_P_diff,notes
246,246,bpr,10851,6273,1.000000,0.074175,0.046100,0.115178,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,989.554,-1.000,0.000,861.493,989.554,128.061,,,,0.000,989.554,0.218,20.381,12.667,0.527,1.563,1.563,633.000,633.000,0.000,0.000,0.000,1.000,1.000,989.554,0.955,1.142,1.590,0.000,38.640,32.844,0.400,4.000,12.490,9.228,45.618,3.601,45.618,3.601,1.702,1.367,"",989.554,989.554,1.563,1.563,38.640,38.640,38.640,38.640,37.903,38.104,38.305,38.506,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,989.554,1979.108,989.554,20.381,0.000,-20.381,1.563,0.000,-1.563,1.590,0.000,-1.590,period-based
247,247,bpr,10851,10852,1.000000,0.303136,0.188400,0.470707,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,137.802,-1.000,0.000,100.540,137.802,37.262,,,,0.000,137.802,0.471,38.627,24.007,1.000,0.218,0.218,633.000,633.000,0.000,0.000,0.000,1.000,1.000,137.802,0.955,1.142,0.002,0.000,38.640,32.844,0.400,4.000,38.597,32.844,25.962,1.081,25.962,1.081,0.000,0.000,"",137.802,137.802,0.218,0.218,38.640,38.640,38.640,38.640,38.635,38.636,38.638,38.639,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,137.802,275.605,137.802,38.627,0.000,-38.627,0.218,0.000,-0.218,0.002,0.000,-0.002,period-based
248,248,bpr,10852,5106,1.000000,0.088656,0.055100,0.137664,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,137.802,-1.000,0.000,100.540,137.802,37.262,,,,0.000,137.802,0.138,38.627,24.007,1.000,0.218,0.218,633.000,633.000,0.000,0.000,0.000,1.000,1.000,137.802,0.955,1.142,0.002,0.000,38.640,32.844,0.400,4.000,38.597,32.844,7.593,0.316,7.593,0.316,0.000,0.000,"",137.802,137.802,0.218,0.218,38.640,38.640,38.640,38.640,38.635,38.636,38.638,38.639,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,137.802,275.605,137.802,38.627,0.000,-38.627,0.218,0.000,-0.218,0.002,0.000,-0.002,period-based
249,249,bpr,10852,10851,1.000000,0.303136,0.188400,0.470707,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,989.554,-1.000,0.000,861.493,989.554,128.061,,,,0.000,989.554,0.892,20.381,12.667,0.527,1.563,1.563,633.000,633.000,0.000,0.000,0.000,1.000,1.000,989.554,0.955,1.142,1.590,0.000,38.640,32.844,0.400,4.000,12.490,9.228,186.432,14.718,186.432,14.718,6.955,5.585,"",989.554,989.554,1.563,1.563,38.640,38.640,38.640,38.640,37.903,38.104,38.305,38.506,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,989.554,1979.108,989.554,20.381,0.000,-20.381,1.563,0.000,-1.563,1.590,0.000,-1.590,period-based
250,250,qvdf,10853,1325,7.000000,0.254705,0.158300,0.474605,-1,0,,network_wide,-1,0,-1,1,99,,,0700_0800,2289.726,-1.000,0.000,1796.504,2289.726,493.221,,,,0.000,2289.726,0.475,32.200,20.012,1.000,0.033,0.033,10000.000,70000.000,0.000,0.000,0.000,1.000,7.000,327.104,0.955,1.142,0.000,0.000,32.200,27.370,0.400,4.000,32.200,27.370,362.464,18.112,362.464,18.112,0.000,0.000,"",2289.726,2289.726,0.033,0.033,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,,2289.726,4579.451,2289.726,32.200,0.000,-32.200,0.033,0.000,-0.033,0.000,0.000,-0.000,period-based
251,251,bpr,10853,6270,1.000000,0.162026,0.100700,0.251594,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,137.802,-1.000,0.000,100.540,137.802,37.262,,,,0.000,137.802,0.252,38.627,24.007,1.000,0.218,0.218,633.000,633.000,0.000,0.000,0.000,1.000,1.000,137.802,0.955,1.142,0.002,0.000,38.640,32.844,0.400,4.000,38.597,32.844,13.877,0.578,13.877,0.578,0.000,0.000,"",137.802,137.802,0.218,0.218,38.640,38.640,38.640,38.640,38.635,38.636,38.638,38.639,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,137.802,275.605,137.802,38.627,0.000,-38.627,0.218,0.000,-0.218,0.002,0.000,-0.002,period-based
252,252,bpr,10853,11910,1.000000,0.267094,0.166000,0.414742,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,312.319,-1.000,0.000,181.956,312.319,130.363,,,,0.000,312.319,0.418,38.300,23.803,0.991,0.493,0.493,633.000,633.000,0.000,0.000,0.000,1.000,1.000,312.319,0.955,1.142,0.057,0.000,38.640,32.844,0.400,4.000,37.533,32.844,51.845,2.178,51.845,2.178,0.019,0.000,"",312.319,312.319,0.493,0.493,38.640,38.640,38.640,38.640,38.513,38.547,38.582,38.617,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,312.319,624.638,312.319,38.300,0.000,-38.300,0.493,0.000,-0.493,0.057,0.000,-0.057,period-based
253,253,bpr,10854,5118,1.000000,0.146902,0.091300,0.228108,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1053.772,-1.000,0.000,784.904,1053.772,268.869,,,,0.000,1053.772,0.491,17.955,11.159,0.465,1.665,1.665,633.000,633.000,0.000,0.000,0.000,1.000,1.000,1053.772,0.955,1.142,1.709,0.000,38.640,32.844,0.400,4.000,10.609,7.447,96.209,8.622,96.209,8.622,4.615,3.908,"",1053.772,1053.772,1.665,1.665,38.640,38.640,38.640,38.640,37.896,38.099,38.302,38.505,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,1053.772,2107.545,1053.772,17.955,0.000,-17.955,1.665,0.000,-1.665,1.709,0.000,-1.709,period-based
254,254,bpr,10854,7210,1.000000,0.105872,0.065800,0.164398,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,611.661,-1.000,0.000,359.235,611.661,252.426,,,,0.000,611.661,0.186,34.171,21.238,0.884,0.966,0.966,633.000,633.000,0.000,0.000,0.000,1.000,1.000,611.661,0.955,1.142,0.833,0.000,38.640,32.844,0.400,4.000,26.951,27.549,40.247,1.895,40.247,1.895,0.219,0.000,"",611.661,611.661,0.966,0.966,38.640,38.640,38.640,38.640,37.939,38.130,38.322,38.513,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,611.661,1223.321,611.661,34.171,0.000,-34.171,0.966,0.000,-0.966,0.833,0.000,-0.833,period-based
260,260,qvdf,11124,1289,7.000000,0.815602,0.506900,1.447386,-1,0,,network_wide,-1,0,-1,1,99,,,0700_0800,96.562,-1.000,0.000,85.038,96.562,11.524,,,,0.000,96.562,1.447,33.810,21.013,1.000,0.001,0.001,10000.000,70000.000,0.000,0.000,0.000,1.000,7.000,13.795,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,48.948,2.329,48.948,2.329,0.000,0.000,"",96.562,96.562,0.001,0.001,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,96.562,193.125,96.562,33.810,0.000,-33.810,0.001,0.000,-0.001,0.000,0.000,-0.000,period-based
261,261,qvdf,11124,1319,7.000000,0.330489,0.205400,0.586493,-1,0,,network_wide,-1,0,-1,1,99,,,0700_0800,191.181,-1.000,0.000,349.307,191.181,-158.126,,,,0.000,191.181,0.586,33.810,21.013,1.000,0.003,0.003,10000.000,70000.000,0.000,0.000,0.000,1.000,7.000,27.312,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,39.269,1.869,39.269,1.869,0.000,0.000,"",191.181,191.181,0.003,0.003,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,191.181,382.362,191.181,33.810,0.000,-33.810,0.003,0.000,-0.003,0.000,0.000,-0.000,period-based
262,262,bpr,11124,5017,2.000000,0.586320,0.364400,0.606956,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,82.541,-1.000,0.000,67.767,82.541,14.774,,,,0.000,82.541,0.607,57.960,36.022,1.000,0.051,0.051,814.000,1628.000,0.000,0.000,0.000,1.000,2.000,41.270,0.955,1.142,0.000,0.000,57.960,49.266,0.400,4.000,57.960,49.266,30.078,0.835,30.078,0.835,0.000,0.000,"",82.541,82.541,0.051,0.051,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,,82.541,165.081,82.541,57.960,0.000,-57.960,0.051,0.000,-0.051,0.000,0.000,-0.000,period-based
263,263,bpr,11124,5022,2.000000,0.224938,0.139800,0.232855,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1014.437,-1.000,0.000,1553.828,1014.437,-539.391,,,,0.000,1014.437,0.238,56.678,35.226,0.978,0.623,0.623,814.000,1628.000,0.000,0.000,0.000,1.000,2.000,507.219,0.955,1.142,0.144,0.000,57.960,49.266,0.400,4.000,53.916,49.258,141.818,4.026,141.818,4.026,0.089,0.000,"",1014.437,1014.437,0.623,0.623,57.960,57.960,57.960,57.960,57.492,57.620,57.747,57.875,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,,1014.437,2028.874,1014.437,56.678,0.000,-56.678,0.623,0.000,-0.623,0.144,0.000,-0.144,period-based
274,274,qvdf,11129,1299,7.000000,0.585193,0.363700,1.038497,-1,0,,network_wide,-1,0,-1,1,99,,,0700_0800,128.395,-1.000,0.000,174.249,128.395,-45.855,,,,0.000,128.395,1.038,33.810,21.013,1.000,0.002,0.002,10000.000,70000.000,0.000,0.000,0.000,1.000,7.000,18.342,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,46.697,2.222,46.697,2.222,0.000,0.000,"",128.395,128.395,0.002,0.002,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,128.395,256.789,128.395,33.810,0.000,-33.810,0.002,0.000,-0.002,0.000,0.000,-0.000,period-based
275,275,bpr,11129,5027,2.000000,0.227995,0.141700,0.236020,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,607.814,-1.000,0.000,537.283,607.814,70.530,,,,0.000,607.814,0.237,57.792,35.918,0.997,0.373,0.373,814.000,1628.000,0.000,0.000,0.000,1.000,2.000,303.907,0.955,1.142,0.019,0.000,57.960,49.266,0.400,4.000,57.405,49.266,86.127,2.398,86.127,2.398,0.007,0.000,"",607.814,607.814,0.373,0.373,57.960,57.960,57.960,57.960,57.896,57.914,57.931,57.948,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,,607.814,1215.627,607.814,57.792,0.000,-57.792,0.373,0.000,-0.373,0.019,0.000,-0.019,period-based
276,276,bpr,11129,5034,2.000000,0.447849,0.278340,0.463612,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1037.322,-1.000,0.000,1198.092,1037.322,-160.771,,,,0.000,1037.322,0.475,56.562,35.153,0.976,0.637,0.637,814.000,1628.000,0.000,0.000,0.000,1.000,2.000,518.661,0.955,1.142,0.157,0.000,57.960,49.266,0.400,4.000,53.567,49.254,288.728,8.213,288.728,8.213,0.198,0.000,"",1037.322,1037.322,0.637,0.637,57.960,57.960,57.960,57.960,57.452,57.590,57.729,57.868,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,,1037.322,2074.643,1037.322,56.562,0.000,-56.562,0.637,0.000,-0.637,0.157,0.000,-0.157,period-based
280,280,bpr,11147,5022,1.000000,0.191471,0.119000,0.222986,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,853.165,-1.000,0.000,1322.322,853.165,-469.157,,,,0.000,853.165,0.313,36.696,22.807,0.712,1.281,1.281,666.000,666.000,0.000,0.000,0.000,1.000,1.000,853.165,0.955,1.142,1.267,0.000,51.520,43.792,0.400,4.000,25.242,21.563,101.527,4.452,101.527,4.452,1.281,0.721,"",853.165,853.165,1.281,1.281,51.520,51.520,51.520,51.520,50.558,50.821,51.083,51.345,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,,853.165,1706.331,853.165,36.696,0.000,-36.696,1.281,0.000,-1.281,1.267,0.000,-1.267,period-based
281,281,bpr,11147,5820,1.000000,0.485113,0.301500,0.564961,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1033.875,-1.000,0.000,944.477,1033.875,89.397,,,,0.000,1033.875,1.057,27.535,17.113,0.534,1.552,1.552,666.000,666.000,0.000,0.000,0.000,1.000,1.000,1033.875,0.955,1.142,1.578,0.000,51.520,43.792,0.400,4.000,16.943,12.589,311.713,18.215,311.713,18.215,8.480,6.762,"",1033.875,1033.875,1.552,1.552,51.520,51.520,51.520,51.520,50.538,50.806,51.073,51.341,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,,1033.875,2067.749,1033.875,27.535,0.000,-27.535,1.552,0.000,-1.552,1.578,0.000,-1.578,period-based
286,286,bpr,11150,5027,1.000000,0.382620,0.237800,0.491694,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1571.463,-1.000,0.000,1084.143,1571.463,487.319,,,,0.000,1571.463,2.778,8.264,5.136,0.177,2.360,2.360,666.000,666.000,0.000,0.000,0.000,1.000,1.000,1571.463,0.955,1.142,2.544,0.000,46.690,39.687,0.400,4.000,4.196,2.233,373.694,72.755,373.694,72.755,59.877,57.604,"",1571.463,1571.463,2.360,2.360,46.690,46.690,46.690,46.690,45.736,45.996,46.256,46.517,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,,1571.463,3142.926,1571.463,8.264,0.000,-8.264,2.360,0.000,-2.360,2.544,0.000,-2.544,period-based
287,287,bpr,11150,5109,1.000000,0.140787,0.087500,0.180922,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1356.839,-1.000,0.000,1174.615,1356.839,182.224,,,,0.000,1356.839,0.648,13.027,8.096,0.279,2.037,2.037,666.000,666.000,0.000,0.000,0.000,1.000,1.000,1356.839,0.955,1.142,2.152,0.000,46.690,39.687,0.400,4.000,6.961,4.144,118.723,14.664,118.723,14.664,10.572,9.850,"",1356.839,1356.839,2.037,2.037,46.690,46.690,46.690,46.690,45.763,46.016,46.269,46.521,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,,1356.839,2713.678,1356.839,13.027,0.000,-13.027,2.037,0.000,-2.037,2.152,0.000,-2.152,period-based
288,288,bpr,11151,5109,1.000000,0.313433,0.194800,0.449259,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,718.487,-1.000,0.000,600.782,718.486,117.704,,,,0.000,718.487,0.707,26.617,16.543,0.636,1.398,1.398,514.000,514.000,0.000,0.000,0.000,1.000,1.000,718.486,0.955,1.142,1.400,0.000,41.860,35.581,0.400,4.000,17.426,14.033,139.961,8.461,139.961,8.461,3.081,2.132,"",718.486,718.486,1.398,1.398,41.860,41.860,41.860,41.860,41.072,41.287,41.502,41.717,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,,718.487,1436.973,718.487,26.617,0.000,-26.617,1.398,0.000,-1.398,1.400,0.000,-1.400,period-based
293,293,qvdf,11161,1322,7.000000,0.429603,0.267000,0.762383,-1,0,,network_wide,-1,0,-1,1,99,,,0700_0800,20.406,-1.000,0.000,90.703,20.406,-70.297,,,,0.000,20.406,0.762,33.810,21.013,1.000,0.000,0.000,10000.000,70000.000,0.000,0.000,0.000,1.000,7.000,2.915,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,5.448,0.259,5.448,0.259,0.000,0.000,"",20.406,20.406,0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,20.406,40.812,20.406,33.810,0.000,-33.810,0.000,0.000,-0.000,0.000,0.000,-0.000,period-based
294,294,bpr,11161,5103,1.000000,0.437809,0.272100,0.509871,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1156.539,-1.000,0.000,947.141,1156.539,209.398,,,,0.000,1156.539,1.205,21.793,13.544,0.423,1.737,1.737,666.000,666.000,0.000,0.000,0.000,1.000,1.000,1156.539,0.955,1.142,1.793,0.000,51.520,43.792,0.400,4.000,12.579,8.527,314.694,23.234,314.694,23.234,13.406,11.672,"",1156.539,1156.539,1.737,1.737,51.520,51.520,51.520,51.520,50.523,50.795,51.067,51.339,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,,1156.539,2313.078,1156.539,21.793,0.000,-21.793,1.737,0.000,-1.737,1.793,0.000,-1.793,period-based
295,295,bpr,11161,5114,1.000000,0.361060,0.224400,0.420489,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,848.178,-1.000,0.000,611.041,848.178,237.137,,,,0.000,848.178,0.586,36.943,22.960,0.717,1.274,1.274,666.000,666.000,0.000,0.000,0.000,1.000,1.000,848.178,0.955,1.142,1.259,0.000,51.520,43.792,0.400,4.000,25.493,21.856,190.331,8.290,190.331,8.290,2.345,1.297,"",848.178,848.178,1.274,1.274,51.520,51.520,51.520,51.520,50.559,50.821,51.083,51.345,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,,848.178,1696.357,848.178,36.943,0.000,-36.943,1.274,0.000,-1.274,1.259,0.000,-1.259,period-based
300,300,qvdf,11173,1353,7.000000,0.426063,0.264800,0.756102,-1,0,,network_wide,-1,0,-1,1,99,,,0700_0800,45.722,-1.000,0.000,36.512,45.722,9.211,,,,0.000,45.722,0.756,33.810,21.013,1.000,0.001,0.001,10000.000,70000.000,0.000,0.000,0.000,1.000,7.000,6.532,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,12.107,0.576,12.107,0.576,0.000,0.000,"",45.722,45.722,0.001,0.001,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,45.722,91.444,45.722,33.810,0.000,-33.810,0.001,0.000,-0.001,0.000,0.000,-0.000,period-based
