first_column,agent_id,o_zone_id,d_zone_id,path_id,display_code,impacted_flag,info_receiving_flag,diverted_flag,agent_type_no,agent_type,PCE_unit,demand_period,volume,toll,departure_time,travel_time,distance_km,distance_mile,speed_kmph,speed_mph,waiting_time,max_link_waiting_time,max_wait_link,node_sequence,time_sequence
,9118,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1064.5953,11.8547,23.1696,14.4000,117.2682,72.8826,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1064.716675;1065.516724;1066.324951;1067.125000;1067.929199;1068.808350;1069.687500;1070.570801;1073.770874;1074.650024;1075.449951;1076.449951;
,9119,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1064.6361,11.8639,23.1696,14.4000,117.1766,72.8257,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1064.745850;1065.545776;1066.345825;1067.145874;1067.954224;1068.833374;1069.712524;1070.591675;1073.795776;1074.699951;1075.500000;1076.500000;
,9120,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1064.6268,11.8565,23.1696,14.4000,117.2499,72.8713,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1064.724976;1065.525024;1066.324951;1067.125000;1067.929199;1068.808350;1069.712524;1070.591675;1073.795776;1074.683350;1075.483276;1076.483276;
,9121,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1064.6676,11.8324,23.1696,14.4000,117.4885,73.0196,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1064.766724;1065.566650;1066.366699;1067.166626;1067.966675;1068.845825;1069.724976;1070.604126;1073.804199;1074.699951;1075.500000;1076.500000;
,9122,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1064.7083,11.8375,23.1696,14.4000,117.4381,72.9882,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1064.820801;1065.620850;1066.420776;1067.220825;1068.020874;1068.900024;1069.779175;1070.662476;1073.866699;1074.745850;1075.545776;1076.545776;
,9123,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1064.6991,11.8468,23.1696,14.4000,117.3463,72.9312,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1064.820801;1065.620850;1066.420776;1067.220825;1068.020874;1068.900024;1069.779175;1070.662476;1073.866699;1074.745850;1075.545776;1076.545776;
,9124,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1064.7397,11.8227,23.1696,14.4000,117.5854,73.0798,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1064.841675;1065.641724;1066.441650;1067.245850;1068.045776;1068.925049;1069.804199;1070.683350;1073.883301;1074.762451;1075.562500;1076.562500;
,9125,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1064.7805,11.8361,23.1696,14.4000,117.4520,72.9969,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1064.879150;1065.679199;1066.479126;1067.279175;1068.087524;1068.966675;1069.845825;1070.724976;1073.933350;1074.816650;1075.616699;1076.616699;
,9126,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1064.7712,11.8245,23.1696,14.4000,117.5670,73.0684,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1064.870850;1065.670776;1066.470825;1067.270874;1068.070801;1068.949951;1069.829224;1070.716675;1073.916626;1074.795776;1075.595825;1076.595825;
,9127,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1064.8120,11.8504,23.1696,14.4000,117.3100,72.9086,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1064.933350;1065.733276;1066.541626;1067.341675;1068.141724;1069.020874;1069.900024;1070.779175;1073.983276;1074.862549;1075.662476;1076.662476;
,9128,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1064.8528,11.8430,23.1696,14.4000,117.3834,72.9543,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1064.949951;1065.750000;1066.550049;1067.349976;1068.150024;1069.054199;1069.933350;1070.816650;1074.016724;1074.895874;1075.695801;1076.695801;
,9129,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1064.8435,11.8356,23.1696,14.4000,117.4570,73.0000,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1064.941650;1065.741699;1066.541626;1067.341675;1068.141724;1069.020874;1069.900024;1070.779175;1073.983276;1074.879150;1075.679199;1076.679199;
,9130,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1064.8843,11.8657,23.1696,14.4000,117.1591,72.8149,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.004150;1065.804199;1066.604126;1067.404175;1068.204224;1069.083374;1069.962524;1070.849976;1074.058350;1074.949951;1075.750000;1076.750000;
,9131,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1064.9250,11.8416,23.1696,14.4000,117.3975,72.9630,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.045776;1065.845825;1066.645874;1067.445801;1068.245850;1069.125000;1070.004150;1070.883301;1074.083374;1074.966675;1075.766724;1076.766724;
,9132,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1064.9158,11.8509,23.1696,14.4000,117.3059,72.9061,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.012451;1065.812500;1066.612549;1067.412476;1068.220825;1069.099976;1069.979126;1070.866699;1074.079224;1074.966675;1075.766724;1076.766724;
,9133,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1064.9565,11.8268,23.1696,14.4000,117.5446,73.0544,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.054199;1065.854126;1066.654175;1067.454224;1068.254150;1069.133301;1070.012451;1070.891724;1074.091675;1074.983276;1075.783325;1076.783325;
,9134,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1064.9973,11.8694,23.1696,14.4000,117.1228,72.7923,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.116699;1065.916626;1066.716675;1067.516724;1068.316650;1069.195801;1070.074951;1070.954224;1074.166626;1075.066650;1075.866699;1076.866699;
,9135,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1064.9880,11.8620,23.1696,14.4000,117.1961,72.8378,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.116699;1065.916626;1066.716675;1067.516724;1068.316650;1069.195801;1070.074951;1070.954224;1074.166626;1075.050049;1075.849976;1076.849976;
,9136,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.0288,11.8545,23.1696,14.4000,117.2695,72.8835,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.125000;1065.933350;1066.733276;1067.533325;1068.333374;1069.212524;1070.091675;1070.970825;1074.170776;1075.083374;1075.883301;1076.883301;
,9137,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.0696,11.8805,23.1696,14.4000,117.0136,72.7244,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.187500;1065.987549;1066.787476;1067.595825;1068.395874;1069.275024;1070.154175;1071.050049;1074.250000;1075.150024;1075.949951;1076.949951;
,9138,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.0603,11.8730,23.1696,14.4000,117.0867,72.7699,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.187500;1065.987549;1066.787476;1067.595825;1068.395874;1069.275024;1070.154175;1071.033325;1074.250000;1075.133301;1075.933350;1076.933350;
,9139,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.1011,11.8656,23.1696,14.4000,117.1599,72.8153,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.199951;1066.000000;1066.800049;1067.599976;1068.400024;1069.279175;1070.166626;1071.066650;1074.266724;1075.166626;1075.966675;1076.966675;
,9140,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.1418,11.8416,23.1696,14.4000,117.3981,72.9634,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.254150;1066.054199;1066.854126;1067.654175;1068.458374;1069.337524;1070.216675;1071.099976;1074.300049;1075.183350;1075.983276;1076.983276;
,9141,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.1326,11.8341,23.1696,14.4000,117.4718,73.0092,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.229126;1066.033325;1066.833374;1067.633301;1068.433350;1069.312500;1070.191650;1071.083374;1074.283325;1075.166626;1075.966675;1076.966675;
,9142,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.1733,11.8434,23.1696,14.4000,117.3800,72.9521,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.275024;1066.074951;1066.875000;1067.675049;1068.474976;1069.354126;1070.233276;1071.116699;1074.333374;1075.216675;1076.016724;1077.016724;
,9143,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.2140,11.8651,23.1696,14.4000,117.1649,72.8184,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.324951;1066.125000;1066.929199;1067.733276;1068.533325;1069.433350;1070.316650;1071.195801;1074.400024;1075.279175;1076.079224;1077.079224;
,9144,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.2048,11.8744,23.1696,14.4000,117.0735,72.7616,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.324951;1066.125000;1066.929199;1067.733276;1068.533325;1069.433350;1070.316650;1071.195801;1074.400024;1075.279175;1076.079224;1077.079224;
,9145,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.2455,11.8503,23.1696,14.4000,117.3113,72.9095,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.345825;1066.145874;1066.945801;1067.754150;1068.554199;1069.449951;1070.333374;1071.212524;1074.416626;1075.295776;1076.095825;1077.095825;
,9146,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.2863,11.8804,23.1696,14.4000,117.0142,72.7248,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.404175;1066.204224;1067.004150;1067.816650;1068.616699;1069.495850;1070.375000;1071.279175;1074.479126;1075.366699;1076.166626;1077.166626;
,9147,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.2770,11.8896,23.1696,14.4000,116.9232,72.6683,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.404175;1066.204224;1067.004150;1067.816650;1068.616699;1069.495850;1070.375000;1071.279175;1074.479126;1075.366699;1076.166626;1077.166626;
,9148,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.3177,11.8656,23.1696,14.4000,117.1605,72.8157,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.416626;1066.216675;1067.016724;1067.816650;1068.616699;1069.495850;1070.391724;1071.283325;1074.483276;1075.383301;1076.183350;1077.183350;
,9149,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.3585,11.8748,23.1696,14.4000,117.0693,72.7590,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.470825;1066.270874;1067.070801;1067.870850;1068.675049;1069.554199;1070.433350;1071.312500;1074.516724;1075.433350;1076.233276;1077.233276;
,9150,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.3492,11.8674,23.1696,14.4000,117.1426,72.8046,0.1,0.1,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.445801;1066.245850;1067.045776;1067.845825;1068.645874;1069.525024;1070.404175;1071.283325;1074.483276;1075.416626;1076.216675;1077.216675;
,9151,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.3900,11.8433,23.1696,14.4000,117.3806,72.9525,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.491699;1066.291626;1067.091675;1067.891724;1068.695801;1069.574951;1070.454224;1071.333374;1074.533325;1075.433350;1076.233276;1077.233276;
,9152,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.4308,11.8401,23.1696,14.4000,117.4129,72.9726,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.541626;1066.341675;1067.141724;1067.945801;1068.750000;1069.633301;1070.512451;1071.391724;1074.591675;1075.470825;1076.270874;1077.270874;
,9153,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.4215,11.8493,23.1696,14.4000,117.3212,72.9156,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.541626;1066.341675;1067.141724;1067.945801;1068.750000;1069.633301;1070.512451;1071.391724;1074.591675;1075.470825;1076.270874;1077.270874;
,9154,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.4623,11.8377,23.1696,14.4000,117.4360,72.9869,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.562500;1066.362549;1067.162476;1067.983276;1068.783325;1069.662476;1070.541626;1071.420776;1074.620850;1075.500000;1076.300049;1077.300049;
,9155,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.5031,11.8303,23.1696,14.4000,117.5096,73.0327,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.599976;1066.400024;1067.199951;1068.000000;1068.800049;1069.679199;1070.558350;1071.437500;1074.637451;1075.533325;1076.333374;1077.333374;
,9156,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.4938,11.8229,23.1696,14.4000,117.5833,73.0785,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.591675;1066.391724;1067.191650;1067.991699;1068.791626;1069.670776;1070.550049;1071.429199;1074.629150;1075.516724;1076.316650;1077.316650;
,9157,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.5345,11.8447,23.1696,14.4000,117.3674,72.9443,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.637451;1066.437500;1067.237549;1068.037476;1068.862549;1069.741699;1070.620850;1071.500000;1074.699951;1075.579224;1076.379150;1077.379150;
,9158,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.5752,11.8664,23.1696,14.4000,117.1522,72.8106,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.695801;1066.495850;1067.295776;1068.104126;1068.916626;1069.795776;1070.679199;1071.558350;1074.762451;1075.641724;1076.441650;1077.441650;
,9159,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.5660,11.8132,23.1696,14.4000,117.6803,73.1388,-0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.662476;1066.462524;1067.262451;1068.062500;1068.862549;1069.741699;1070.620850;1071.500000;1074.699951;1075.579224;1076.379150;1077.379150;
,9160,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.6067,11.8349,23.1696,14.4000,117.4640,73.0043,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.704224;1066.504150;1067.304199;1068.104126;1068.916626;1069.795776;1070.679199;1071.558350;1074.762451;1075.641724;1076.441650;1077.441650;
,9161,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.6475,11.8692,23.1696,14.4000,117.1251,72.7937,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.766724;1066.566650;1067.366699;1068.166626;1068.966675;1069.845825;1070.741699;1071.620850;1074.833374;1075.716675;1076.516724;1077.516724;
,9162,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.6382,11.8743,23.1696,14.4000,117.0748,72.7625,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.766724;1066.566650;1067.366699;1068.166626;1068.966675;1069.845825;1070.741699;1071.620850;1074.833374;1075.712524;1076.512451;1077.512451;
,9163,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.6790,11.8543,23.1696,14.4000,117.2715,72.8847,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.775024;1066.574951;1067.375000;1068.175049;1068.983276;1069.862549;1070.750000;1071.633301;1074.833374;1075.733276;1076.533325;1077.533325;
,9164,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.7197,11.8803,23.1696,14.4000,117.0156,72.7257,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.829224;1066.629150;1067.429199;1068.237549;1069.037476;1069.916626;1070.795776;1071.683350;1074.895874;1075.800049;1076.599976;1077.599976;
,9165,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.7104,11.8728,23.1696,14.4000,117.0888,72.7712,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.829224;1066.629150;1067.429199;1068.237549;1069.037476;1069.916626;1070.795776;1071.683350;1074.895874;1075.783325;1076.583374;1077.583374;
,9166,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.7512,11.8488,23.1696,14.4000,117.3268,72.9191,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.870850;1066.670776;1067.470825;1068.270874;1069.070801;1069.949951;1070.833374;1071.716675;1074.916626;1075.800049;1076.599976;1077.599976;
,9167,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.7920,11.8330,23.1696,14.4000,117.4829,73.0161,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.891724;1066.691650;1067.491699;1068.291626;1069.099976;1069.979126;1070.866699;1071.745850;1074.945801;1075.824951;1076.625000;1077.625000;
,9168,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.7827,11.8339,23.1696,14.4000,117.4738,73.0104,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.879150;1066.679199;1067.479126;1068.279175;1069.079224;1069.958374;1070.849976;1071.729126;1074.929199;1075.816650;1076.616699;1077.616699;
,9169,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.8235,11.8598,23.1696,14.4000,117.2170,72.8509,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.933350;1066.733276;1067.533325;1068.333374;1069.150024;1070.029175;1070.908325;1071.787476;1075.000000;1075.883301;1076.683350;1077.683350;
,9170,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.8643,11.8524,23.1696,14.4000,117.2905,72.8965,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.962524;1066.762451;1067.562500;1068.362549;1069.162476;1070.041626;1070.920776;1071.800049;1075.016724;1075.916626;1076.716675;1077.716675;
,9171,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.8550,11.8450,23.1696,14.4000,117.3639,72.9422,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1065.954224;1066.754150;1067.554199;1068.354126;1069.154175;1070.033325;1070.912476;1071.791626;1075.000000;1075.900024;1076.699951;1077.699951;
,9172,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.8958,11.8543,23.1696,14.4000,117.2722,72.8852,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1066.016724;1066.816650;1067.616699;1068.416626;1069.229126;1070.108276;1070.987549;1071.866699;1075.066650;1075.949951;1076.750000;1077.750000;
,9173,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.9365,11.8468,23.1696,14.4000,117.3456,72.9308,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1066.033325;1066.833374;1067.633301;1068.433350;1069.233276;1070.112549;1071.000000;1071.883301;1075.083374;1075.983276;1076.783325;1077.783325;
,9174,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.9272,11.8394,23.1696,14.4000,117.4192,72.9765,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1066.025024;1066.824951;1067.625000;1068.425049;1069.229126;1070.108276;1070.987549;1071.866699;1075.066650;1075.966675;1076.766724;1077.766724;
,9175,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.9680,11.8320,23.1696,14.4000,117.4927,73.0222,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1066.070801;1066.870850;1067.670776;1068.474976;1069.275024;1070.154175;1071.033325;1071.916626;1075.116699;1076.000000;1076.800049;1077.800049;
,9176,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1066.0088,11.8246,23.1696,14.4000,117.5664,73.0680,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1066.108276;1066.908325;1067.708374;1068.508301;1069.308350;1070.187500;1071.066650;1071.949951;1075.150024;1076.033325;1076.833374;1077.833374;
,9177,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1065.9995,11.8338,23.1696,14.4000,117.4746,73.0109,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1066.095825;1066.895874;1067.695801;1068.495850;1069.295776;1070.183350;1071.066650;1071.945801;1075.150024;1076.033325;1076.833374;1077.833374;
,9178,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1066.0403,11.8389,23.1696,14.4000,117.4240,72.9795,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1066.141724;1066.945801;1067.750000;1068.550049;1069.354126;1070.233276;1071.116699;1071.995850;1075.199951;1076.079224;1076.879150;1077.879150;
,9179,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1066.0809,11.8315,23.1696,14.4000,117.4976,73.0252,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1066.179199;1066.979126;1067.779175;1068.579224;1069.379150;1070.258301;1071.137451;1072.016724;1075.216675;1076.112549;1076.912476;1077.912476;
,9180,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1066.0718,11.8241,23.1696,14.4000,117.5714,73.0711,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1066.170776;1066.970825;1067.770874;1068.570801;1069.370850;1070.250000;1071.133301;1072.012451;1075.212524;1076.095825;1076.895874;1077.895874;
,9181,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1066.1124,11.8709,23.1696,14.4000,117.1082,72.7832,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1066.233276;1067.033325;1067.833374;1068.633301;1069.433350;1070.312500;1071.191650;1072.083374;1075.295776;1076.183350;1076.983276;1077.983276;
,9182,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1066.1532,11.8468,23.1696,14.4000,117.3464,72.9313,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1066.262451;1067.062500;1067.862549;1068.662476;1069.466675;1070.349976;1071.229126;1072.116699;1075.316650;1076.199951;1077.000000;1078.000000;
,9183,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1066.1439,11.8560,23.1696,14.4000,117.2547,72.8743,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1066.241699;1067.041626;1067.841675;1068.641724;1069.449951;1070.333374;1071.212524;1072.099976;1075.312500;1076.199951;1077.000000;1078.000000;
,9184,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1066.1847,11.8319,23.1696,14.4000,117.4935,73.0227,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1066.287476;1067.087524;1067.887451;1068.691650;1069.491699;1070.370850;1071.250000;1072.129150;1075.329224;1076.216675;1077.016724;1078.016724;
,9185,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1066.2255,11.8370,23.1696,14.4000,117.4429,72.9912,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1066.324951;1067.125000;1067.925049;1068.724976;1069.525024;1070.420776;1071.300049;1072.179199;1075.383301;1076.262451;1077.062500;1078.062500;
,9186,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1066.2162,11.8171,23.1696,14.4000,117.6408,73.1142,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1066.312500;1067.112549;1067.912476;1068.712524;1069.512451;1070.391724;1071.270874;1072.150024;1075.349976;1076.233276;1077.033325;1078.033325;
,9187,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1066.2570,11.8305,23.1696,14.4000,117.5076,73.0314,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1066.358276;1067.158325;1067.962524;1068.766724;1069.570801;1070.449951;1071.329224;1072.208374;1075.408325;1076.287476;1077.087524;1078.087524;
,9188,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1066.2977,11.8523,23.1696,14.4000,117.2919,72.8974,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1066.416626;1067.216675;1068.016724;1068.816650;1069.616699;1070.495850;1071.375000;1072.254150;1075.454224;1076.349976;1077.150024;1078.150024;
,9189,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1066.2885,11.8449,23.1696,14.4000,117.3653,72.9430,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1066.387451;1067.187500;1068.016724;1068.816650;1069.616699;1070.495850;1071.375000;1072.254150;1075.454224;1076.333374;1077.133301;1078.133301;
,9190,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1066.3292,11.8208,23.1696,14.4000,117.6044,73.0916,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1066.429199;1067.229126;1068.029175;1068.829224;1069.629150;1070.508301;1071.387451;1072.266724;1075.466675;1076.349976;1077.150024;1078.150024;
,9191,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1066.3700,11.8425,23.1696,14.4000,117.3884,72.9574,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1066.479126;1067.279175;1068.079224;1068.879150;1069.695801;1070.574951;1071.454224;1072.333374;1075.533325;1076.412476;1077.212524;1078.212524;
,9192,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1066.3607,11.8143,23.1696,14.4000,117.6689,73.1317,-0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1066.458374;1067.258301;1068.058350;1068.858276;1069.658325;1070.537476;1071.416626;1072.295776;1075.495850;1076.375000;1077.175049;1078.175049;
,9193,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1066.4015,11.8735,23.1696,14.4000,117.0819,72.7669,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1066.520874;1067.320801;1068.120850;1068.933350;1069.733276;1070.612549;1071.491699;1072.383301;1075.595825;1076.474976;1077.275024;1078.275024;
,9194,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1066.4421,11.8536,23.1696,14.4000,117.2784,72.8890,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1066.541626;1067.341675;1068.141724;1068.941650;1069.741699;1070.620850;1071.500000;1072.416626;1075.616699;1076.495850;1077.295776;1078.295776;
,9195,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1066.4330,11.8420,23.1696,14.4000,117.3933,72.9604,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1066.529175;1067.329224;1068.129150;1068.933350;1069.733276;1070.612549;1071.491699;1072.383301;1075.595825;1076.474976;1077.275024;1078.275024;
,9196,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1066.4738,11.8763,23.1696,14.4000,117.0547,72.7499,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1066.591675;1067.391724;1068.191650;1069.000000;1069.812500;1070.695801;1071.574951;1072.458374;1075.658325;1076.550049;1077.349976;1078.349976;
,9197,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1066.5144,11.8522,23.1696,14.4000,117.2925,72.8977,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1066.612549;1067.412476;1068.212524;1069.012451;1069.812500;1070.695801;1071.583374;1072.466675;1075.666626;1076.566650;1077.366699;1078.366699;
,9198,1,2,0,0,0,0,0,1,auto,1,PM,1,0,1066.5052,11.8615,23.1696,14.4000,117.2010,72.8409,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,1066.604126;1067.404175;1068.204224;1069.004150;1069.812500;1070.695801;1071.574951;1072.458374;1075.658325;1076.566650;1077.366699;1078.366699;
