od_no,o_zone_id,d_zone_id,o_sindex,d_sindex,o_district_id,d_district_id,agent_type,demand_period,volume,connectivity_flag,s_x_coord,s_y_coord,t_x_coord,t_y_coord,path_FF_travel_time_min,distance_km,distance_mile,
879,25,23,24,22,0,0,p,AM,6.43,1,-111.923428,40.584054,-111.902492,40.575680,5.1748,3.8373,2.3849,
880,25,24,24,23,0,0,p,AM,36.23,1,-111.923428,40.584054,-111.907451,40.592344,3.9695,2.8381,1.7639,
881,25,26,24,25,0,0,p,AM,4.86,1,-111.923428,40.584054,-111.921418,40.591609,1.5587,0.8566,0.5324,
882,25,27,24,26,0,0,p,AM,7.50,1,-111.923428,40.584054,-111.943605,40.584092,3.0804,1.7100,1.0628,
883,25,28,24,27,0,0,p,AM,11.10,1,-111.923428,40.584054,-111.911824,40.577722,3.1199,2.3717,1.4740,
884,25,30,24,29,0,0,p,AM,4.76,1,-111.923428,40.584054,-111.901834,40.584029,3.7227,2.6770,1.6638,
885,25,31,24,30,0,0,p,AM,14.84,1,-111.923428,40.584054,-111.944074,40.606326,4.7145,4.1377,2.5716,
886,25,32,24,31,0,0,p,AM,9.90,1,-111.923428,40.584054,-111.943375,40.616454,5.6509,5.2806,3.2819,
887,25,33,24,32,0,0,p,AM,4.30,1,-111.923428,40.584054,-111.943535,40.568001,4.7895,3.4967,2.1732,
888,25,34,24,33,0,0,p,AM,24.39,1,-111.923428,40.584054,-111.934408,40.607297,4.2725,3.8888,2.4169,
889,25,35,24,34,0,0,p,AM,3.55,1,-111.923428,40.584054,-111.924502,40.617134,5.8632,4.4840,2.7868,
890,25,36,24,35,0,0,p,AM,5.64,1,-111.923428,40.584054,-111.908054,40.616174,7.0221,4.9512,3.0772,
891,25,37,24,36,0,0,p,AM,11.31,1,-111.923428,40.584054,-111.934352,40.576870,2.7876,1.7787,1.1055,
892,25,38,24,37,0,0,p,AM,9.87,1,-111.923428,40.584054,-111.936589,40.553565,6.3042,4.3950,2.7315,
893,25,39,24,38,0,0,p,AM,3.92,1,-111.923428,40.584054,-111.908153,40.571760,4.8407,3.6795,2.2868,
894,25,40,24,39,0,0,p,AM,1.74,1,-111.923428,40.584054,-111.915638,40.613722,6.7193,5.4640,3.3959,
895,25,41,24,40,0,0,p,AM,47.68,1,-111.923428,40.584054,-111.938760,40.630427,6.3501,6.4165,3.9879,
896,26,1,25,0,0,0,p,AM,8.90,1,-111.921418,40.591609,-111.942300,40.624038,4.9666,4.8102,2.9896,
897,26,2,25,1,0,0,p,AM,6.67,1,-111.921418,40.591609,-111.943739,40.609520,3.6898,3.3143,2.0599,
898,26,3,25,2,0,0,p,AM,13.46,1,-111.921418,40.591609,-111.943604,40.587762,1.9325,1.7751,1.1032,
899,26,4,25,3,0,0,p,AM,0.65,1,-111.921418,40.591609,-111.944442,40.573253,3.7198,3.4763,2.1605,
900,26,5,25,4,0,0,p,AM,4.62,1,-111.921418,40.591609,-111.943762,40.562247,4.6989,4.6193,2.8709,
901,26,6,25,5,0,0,p,AM,6.16,1,-111.921418,40.591609,-111.938753,40.552997,5.2535,5.2213,3.2450,
902,26,7,25,6,0,0,p,AM,4.33,1,-111.921418,40.591609,-111.929153,40.555761,5.3382,4.1110,2.5550,
903,26,8,25,7,0,0,p,AM,0.69,1,-111.921418,40.591609,-111.902749,40.557151,4.9028,3.9040,2.4264,
904,26,9,25,8,0,0,p,AM,29.57,1,-111.921418,40.591609,-111.899113,40.558973,5.0760,4.0089,2.4916,
905,26,10,25,9,0,0,p,AM,1.94,1,-111.921418,40.591609,-111.897106,40.569721,4.8100,3.7395,2.3241,
906,26,11,25,10,0,0,p,AM,39.47,1,-111.921418,40.591609,-111.901030,40.587971,3.0412,2.3824,1.4807,
907,26,12,25,11,0,0,p,AM,1.06,1,-111.921418,40.591609,-111.906610,40.605960,5.5058,3.9393,2.4483,
908,26,13,25,12,0,0,p,AM,20.02,1,-111.921418,40.591609,-111.902804,40.610814,5.1050,4.5343,2.8181,
909,26,14,25,13,0,0,p,AM,24.56,1,-111.921418,40.591609,-111.901884,40.620828,6.3378,5.5432,3.4451,
910,26,15,25,14,0,0,p,AM,9.21,1,-111.921418,40.591609,-111.910059,40.625783,5.8929,5.2111,3.2387,
911,26,16,25,15,0,0,p,AM,11.49,1,-111.921418,40.591609,-111.929192,40.626782,4.7518,3.9756,2.4708,
912,26,17,25,16,0,0,p,AM,8.96,1,-111.921418,40.591609,-111.933868,40.616707,4.3543,3.4300,2.1317,
913,26,18,25,17,0,0,p,AM,8.73,1,-111.921418,40.591609,-111.934202,40.630776,6.1886,4.8653,3.0238,
914,26,19,25,18,0,0,p,AM,11.36,1,-111.921418,40.591609,-111.933963,40.567876,4.3111,3.1566,1.9618,
915,26,20,25,19,0,0,p,AM,8.46,1,-111.921418,40.591609,-111.924114,40.567177,4.3597,3.1839,1.9788,
916,26,21,25,20,0,0,p,AM,22.66,1,-111.921418,40.591609,-111.913648,40.554715,6.2972,4.8721,3.0281,
917,26,22,25,21,0,0,p,AM,11.50,1,-111.921418,40.591609,-111.900748,40.562521,4.3105,3.4728,2.1584,
918,26,23,25,22,0,0,p,AM,5.27,1,-111.921418,40.591609,-111.902492,40.575680,5.1573,3.8486,2.3919,
919,26,24,25,23,0,0,p,AM,29.69,1,-111.921418,40.591609,-111.907451,40.592344,3.9520,2.8493,1.7709,
920,26,25,25,24,0,0,p,AM,2.02,1,-111.921418,40.591609,-111.923428,40.584054,1.5587,0.8566,0.5324,
921,26,27,25,26,0,0,p,AM,6.15,1,-111.921418,40.591609,-111.943605,40.584092,2.6387,2.1664,1.3464,
922,26,28,25,27,0,0,p,AM,9.10,1,-111.921418,40.591609,-111.911824,40.577722,3.1023,2.3829,1.4810,
923,26,30,25,29,0,0,p,AM,3.90,1,-111.921418,40.591609,-111.901834,40.584029,3.7051,2.6883,1.6708,
924,26,31,25,30,0,0,p,AM,12.16,1,-111.921418,40.591609,-111.944074,40.606326,3.6924,2.9344,1.8238,
925,26,32,25,31,0,0,p,AM,8.11,1,-111.921418,40.591609,-111.943375,40.616454,4.6288,4.0773,2.5341,
926,26,33,25,32,0,0,p,AM,3.52,1,-111.921418,40.591609,-111.943535,40.568001,4.3478,3.9530,2.4568,
927,26,34,25,33,0,0,p,AM,19.99,1,-111.921418,40.591609,-111.934408,40.607297,2.8450,2.2373,1.3905,
928,26,35,25,34,0,0,p,AM,2.91,1,-111.921418,40.591609,-111.924502,40.617134,4.3798,3.4443,2.1406,
929,26,36,25,35,0,0,p,AM,4.62,1,-111.921418,40.591609,-111.908054,40.616174,5.6768,4.8578,3.0192,
930,26,37,25,36,0,0,p,AM,9.27,1,-111.921418,40.591609,-111.934352,40.576870,3.1231,2.2213,1.3805,
931,26,38,25,37,0,0,p,AM,8.09,1,-111.921418,40.591609,-111.936589,40.553565,6.3460,5.5192,3.4302,
932,26,39,25,38,0,0,p,AM,3.21,1,-111.921418,40.591609,-111.908153,40.571760,4.8232,3.6908,2.2938,
933,26,40,25,39,0,0,p,AM,1.43,1,-111.921418,40.591609,-111.915638,40.613722,5.2358,4.4243,2.7497,
934,26,41,25,40,0,0,p,AM,39.08,1,-111.921418,40.591609,-111.938760,40.630427,5.3281,5.2133,3.2401,
935,27,1,26,0,0,0,p,AM,18.85,1,-111.943605,40.584092,-111.942300,40.624038,4.9091,5.1369,3.1926,
936,27,2,26,1,0,0,p,AM,14.13,1,-111.943605,40.584092,-111.943739,40.609520,3.6322,3.6410,2.2629,
937,27,3,26,2,0,0,p,AM,28.49,1,-111.943605,40.584092,-111.943604,40.587762,1.4948,1.2161,0.7558,
938,27,4,26,3,0,0,p,AM,1.37,1,-111.943605,40.584092,-111.944442,40.573253,2.5200,2.1202,1.3177,
939,27,5,26,4,0,0,p,AM,9.79,1,-111.943605,40.584092,-111.943762,40.562247,3.4991,3.2632,2.0281,
940,27,6,26,5,0,0,p,AM,13.05,1,-111.943605,40.584092,-111.938753,40.552997,4.0537,3.8651,2.4022,
941,27,7,26,6,0,0,p,AM,9.18,1,-111.943605,40.584092,-111.929153,40.555761,4.7927,4.3519,2.7047,
942,27,8,26,7,0,0,p,AM,1.46,1,-111.943605,40.584092,-111.902749,40.557151,6.6963,5.6746,3.5268,
943,27,9,26,8,0,0,p,AM,62.61,1,-111.943605,40.584092,-111.899113,40.558973,6.8695,5.7795,3.5920,
944,27,10,26,9,0,0,p,AM,4.11,1,-111.943605,40.584092,-111.897106,40.569721,6.6035,5.5101,3.4245,
945,27,11,26,10,0,0,p,AM,83.55,1,-111.943605,40.584092,-111.901030,40.587971,4.8347,4.1530,2.5811,
946,27,12,26,11,0,0,p,AM,2.24,1,-111.943605,40.584092,-111.906610,40.605960,6.5675,5.8601,3.6421,
947,27,13,26,12,0,0,p,AM,42.39,1,-111.943605,40.584092,-111.902804,40.610814,6.1450,5.6991,3.5420,
948,27,14,26,13,0,0,p,AM,52.00,1,-111.943605,40.584092,-111.901884,40.620828,7.3778,6.7080,4.1690,
949,27,15,26,14,0,0,p,AM,19.49,1,-111.943605,40.584092,-111.910059,40.625783,6.9329,6.3760,3.9627,
950,27,16,26,15,0,0,p,AM,24.33,1,-111.943605,40.584092,-111.929192,40.626782,5.7918,5.1404,3.1948,
951,27,17,26,16,0,0,p,AM,18.97,1,-111.943605,40.584092,-111.933868,40.616707,4.6389,4.4421,2.7608,
952,27,18,26,17,0,0,p,AM,18.47,1,-111.943605,40.584092,-111.934202,40.630776,6.3470,5.9895,3.7225,
953,27,19,26,18,0,0,p,AM,24.05,1,-111.943605,40.584092,-111.933963,40.567876,3.1457,2.5956,1.6132,
954,27,20,26,19,0,0,p,AM,17.91,1,-111.943605,40.584092,-111.924114,40.567177,4.3676,3.3910,2.1075,
955,27,21,26,20,0,0,p,AM,47.98,1,-111.943605,40.584092,-111.913648,40.554715,6.3754,5.8424,3.6311,
956,27,22,26,21,0,0,p,AM,24.35,1,-111.943605,40.584092,-111.900748,40.562521,6.1041,5.2433,3.2588,
957,27,23,26,22,0,0,p,AM,11.16,1,-111.943605,40.584092,-111.902492,40.575680,6.9509,5.6191,3.4923,
958,27,24,26,23,0,0,p,AM,62.86,1,-111.943605,40.584092,-111.907451,40.592344,5.7456,4.6199,2.8713,
959,27,25,26,24,0,0,p,AM,4.28,1,-111.943605,40.584092,-111.923428,40.584054,3.0804,1.7100,1.0628,
960,27,26,26,25,0,0,p,AM,8.44,1,-111.943605,40.584092,-111.921418,40.591609,2.6387,2.1664,1.3464,
961,27,28,26,27,0,0,p,AM,19.27,1,-111.943605,40.584092,-111.911824,40.577722,4.8959,4.1535,2.5814,
962,27,30,26,29,0,0,p,AM,8.25,1,-111.943605,40.584092,-111.901834,40.584029,5.4987,4.4588,2.7712,
963,27,31,26,30,0,0,p,AM,25.75,1,-111.943605,40.584092,-111.944074,40.606326,3.6348,3.2611,2.0268,
964,27,32,26,31,0,0,p,AM,17.17,1,-111.943605,40.584092,-111.943375,40.616454,4.5712,4.4040,2.7371,
965,27,33,26,32,0,0,p,AM,7.46,1,-111.943605,40.584092,-111.943535,40.568001,3.1480,2.5969,1.6140,
966,27,34,26,33,0,0,p,AM,42.32,1,-111.943605,40.584092,-111.934408,40.607297,3.1929,3.0123,1.8721,
967,27,35,26,34,0,0,p,AM,6.16,1,-111.943605,40.584092,-111.924502,40.617134,5.4198,4.6091,2.8646,
968,27,36,26,35,0,0,p,AM,9.79,1,-111.943605,40.584092,-111.908054,40.616174,6.7168,6.0226,3.7431,
969,27,37,26,36,0,0,p,AM,19.62,1,-111.943605,40.584092,-111.934352,40.576870,2.1444,1.5770,0.9801,
970,27,38,26,37,0,0,p,AM,17.12,1,-111.943605,40.584092,-111.936589,40.553565,5.1462,4.1631,2.5874,
971,27,39,26,38,0,0,p,AM,6.79,1,-111.943605,40.584092,-111.908153,40.571760,5.9771,4.5380,2.8204,
972,27,40,26,39,0,0,p,AM,3.02,1,-111.943605,40.584092,-111.915638,40.613722,6.2758,5.5891,3.4737,
973,27,41,26,40,0,0,p,AM,82.74,1,-111.943605,40.584092,-111.938760,40.630427,5.2705,5.5399,3.4431,
974,28,1,27,0,0,0,p,AM,12.51,1,-111.911824,40.577722,-111.942300,40.624038,7.6039,7.6830,4.7750,
975,28,2,27,1,0,0,p,AM,9.38,1,-111.911824,40.577722,-111.943739,40.609520,6.3271,6.1871,3.8453,
976,28,3,27,2,0,0,p,AM,18.91,1,-111.911824,40.577722,-111.943604,40.587762,4.1897,3.7622,2.3382,
977,28,4,27,3,0,0,p,AM,0.91,1,-111.911824,40.577722,-111.944442,40.573253,5.9770,5.4634,3.3955,
978,28,5,27,4,0,0,p,AM,6.50,1,-111.911824,40.577722,-111.943762,40.562247,5.8778,4.8636,3.0228,
979,28,6,27,5,0,0,p,AM,8.66,1,-111.911824,40.577722,-111.938753,40.552997,6.4324,5.4655,3.3969,
980,28,7,27,6,0,0,p,AM,6.09,1,-111.911824,40.577722,-111.929153,40.555761,5.5078,4.3462,2.7012,
981,28,8,27,7,0,0,p,AM,0.97,1,-111.911824,40.577722,-111.902749,40.557151,2.2577,1.5492,0.9629,
982,28,9,27,8,0,0,p,AM,41.55,1,-111.911824,40.577722,-111.899113,40.558973,2.4309,1.6541,1.0281,
983,28,10,27,9,0,0,p,AM,2.73,1,-111.911824,40.577722,-111.897106,40.569721,2.1649,1.3848,0.8606,
984,28,11,27,10,0,0,p,AM,55.46,1,-111.911824,40.577722,-111.901030,40.587971,1.8769,1.5587,0.9687,
985,28,12,27,11,0,0,p,AM,1.49,1,-111.911824,40.577722,-111.906610,40.605960,4.3416,3.1155,1.9363,
986,28,13,27,12,0,0,p,AM,28.13,1,-111.911824,40.577722,-111.902804,40.610814,5.2651,4.0014,2.4869,
987,28,14,27,13,0,0,p,AM,34.52,1,-111.911824,40.577722,-111.901884,40.620828,6.5654,5.0610,3.1454,
988,28,15,27,14,0,0,p,AM,12.94,1,-111.911824,40.577722,-111.910059,40.625783,6.1205,4.7290,2.9391,
989,28,16,27,15,0,0,p,AM,16.15,1,-111.911824,40.577722,-111.929192,40.626782,7.7998,6.3958,3.9750,
990,28,17,27,16,0,0,p,AM,12.59,1,-111.911824,40.577722,-111.933868,40.616707,7.3338,6.9882,4.3432,
991,28,18,27,17,0,0,p,AM,12.26,1,-111.911824,40.577722,-111.934202,40.630776,9.0419,8.5356,5.3049,
992,28,19,27,18,0,0,p,AM,15.96,1,-111.911824,40.577722,-111.933963,40.567876,5.7241,3.8684,2.4042,
993,28,20,27,19,0,0,p,AM,11.89,1,-111.911824,40.577722,-111.924114,40.567177,4.7826,3.0666,1.9059,
994,28,21,27,20,0,0,p,AM,31.84,1,-111.911824,40.577722,-111.913648,40.554715,3.6521,2.5174,1.5646,
995,28,22,27,21,0,0,p,AM,16.16,1,-111.911824,40.577722,-111.900748,40.562521,1.6655,1.1180,0.6949,
996,28,23,27,22,0,0,p,AM,7.41,1,-111.911824,40.577722,-111.902492,40.575680,2.7472,1.8554,1.1532,
997,28,24,27,23,0,0,p,AM,41.72,1,-111.911824,40.577722,-111.907451,40.592344,2.7878,2.0256,1.2589,
998,28,25,27,24,0,0,p,AM,2.84,1,-111.911824,40.577722,-111.923428,40.584054,3.1199,2.3717,1.4740,
999,28,26,27,25,0,0,p,AM,5.60,1,-111.911824,40.577722,-111.921418,40.591609,3.1023,2.3829,1.4810,
1000,28,27,27,26,0,0,p,AM,8.64,1,-111.911824,40.577722,-111.943605,40.584092,4.8959,4.1535,2.5814,
1001,28,30,27,29,0,0,p,AM,5.48,1,-111.911824,40.577722,-111.901834,40.584029,1.3453,0.8714,0.5416,
1002,28,31,27,30,0,0,p,AM,17.09,1,-111.911824,40.577722,-111.944074,40.606326,6.3297,5.8072,3.6092,
1003,28,32,27,31,0,0,p,AM,11.40,1,-111.911824,40.577722,-111.943375,40.616454,7.2661,6.9501,4.3195,
1004,28,33,27,32,0,0,p,AM,4.95,1,-111.911824,40.577722,-111.943535,40.568001,6.6050,5.9401,3.6918,
1005,28,34,27,33,0,0,p,AM,28.09,1,-111.911824,40.577722,-111.934408,40.607297,5.8878,5.5583,3.4545,
1006,28,35,27,34,0,0,p,AM,4.09,1,-111.911824,40.577722,-111.924502,40.617134,7.4784,6.1535,3.8244,
1007,28,36,27,35,0,0,p,AM,6.50,1,-111.911824,40.577722,-111.908054,40.616174,5.8404,4.1387,2.5722,
1008,28,37,27,36,0,0,p,AM,13.02,1,-111.911824,40.577722,-111.934352,40.576870,5.3802,4.2083,2.6155,
1009,28,38,27,37,0,0,p,AM,11.36,1,-111.911824,40.577722,-111.936589,40.553565,6.8093,5.0726,3.1527,
1010,28,39,27,38,0,0,p,AM,4.51,1,-111.911824,40.577722,-111.908153,40.571760,2.1782,1.3360,0.8303,
1011,28,40,27,39,0,0,p,AM,2.00,1,-111.911824,40.577722,-111.915638,40.613722,5.8986,4.3767,2.7201,
1012,28,41,27,40,0,0,p,AM,54.91,1,-111.911824,40.577722,-111.938760,40.630427,7.9653,8.0860,5.0255,
1013,30,9,29,8,0,0,p,AM,0.21,1,-111.901834,40.584029,-111.899113,40.558973,2.9037,2.1076,1.3099,
1014,30,11,29,10,0,0,p,AM,0.28,1,-111.901834,40.584029,-111.901030,40.587971,1.3011,0.8526,0.5299,
1015,30,13,29,12,0,0,p,AM,0.14,1,-111.901834,40.584029,-111.902804,40.610814,5.6096,4.0140,2.4947,
1016,30,14,29,13,0,0,p,AM,0.17,1,-111.901834,40.584029,-111.901884,40.620828,6.9099,5.0737,3.1533,
1017,30,21,29,20,0,0,p,AM,0.16,1,-111.901834,40.584029,-111.913648,40.554715,4.1248,2.9708,1.8464,
1018,30,24,29,23,0,0,p,AM,0.21,1,-111.901834,40.584029,-111.907451,40.592344,2.2119,1.3195,0.8201,
1019,30,34,29,33,0,0,p,AM,0.14,1,-111.901834,40.584029,-111.934408,40.607297,6.3333,5.8451,3.6327,
1020,30,41,29,40,0,0,p,AM,0.27,1,-111.901834,40.584029,-111.938760,40.630427,8.4108,8.3728,5.2037,
1021,31,1,30,0,0,0,p,AM,21.54,1,-111.944074,40.606326,-111.942300,40.624038,2.8503,2.7633,1.7174,
1022,31,2,30,1,0,0,p,AM,16.15,1,-111.944074,40.606326,-111.943739,40.609520,1.5734,1.2674,0.7877,
1023,31,3,30,2,0,0,p,AM,32.56,1,-111.944074,40.606326,-111.943604,40.587762,2.9286,2.8698,1.7836,
1024,31,4,30,3,0,0,p,AM,1.56,1,-111.944074,40.606326,-111.944442,40.573253,4.7159,4.5710,2.8409,
1025,31,5,30,4,0,0,p,AM,11.19,1,-111.944074,40.606326,-111.943762,40.562247,5.6950,5.7140,3.5513,
1026,31,6,30,5,0,0,p,AM,14.91,1,-111.944074,40.606326,-111.938753,40.552997,6.2496,6.3160,3.9254,
1027,31,7,30,6,0,0,p,AM,10.49,1,-111.944074,40.606326,-111.929153,40.555761,6.9886,6.8027,4.2279,
1028,31,8,30,7,0,0,p,AM,1.66,1,-111.944074,40.606326,-111.902749,40.557151,8.1301,7.3283,4.5546,
1029,31,9,30,8,0,0,p,AM,71.54,1,-111.944074,40.606326,-111.899113,40.558973,8.3033,7.4332,4.6198,
1030,31,10,30,9,0,0,p,AM,4.69,1,-111.944074,40.606326,-111.897106,40.569721,8.0373,7.1638,4.4523,
1031,31,11,30,10,0,0,p,AM,95.48,1,-111.944074,40.606326,-111.901030,40.587971,6.2685,5.8067,3.6089,
1032,31,12,30,11,0,0,p,AM,2.56,1,-111.944074,40.606326,-111.906610,40.605960,4.5087,3.4865,2.1669,
1033,31,13,30,12,0,0,p,AM,48.44,1,-111.944074,40.606326,-111.902804,40.610814,4.0862,3.3255,2.0668,
1034,31,14,30,13,0,0,p,AM,59.42,1,-111.944074,40.606326,-111.901884,40.620828,5.3190,4.3344,2.6938,
1035,31,15,30,14,0,0,p,AM,22.27,1,-111.944074,40.606326,-111.910059,40.625783,4.8741,4.0024,2.4875,
1036,31,16,30,15,0,0,p,AM,27.80,1,-111.944074,40.606326,-111.929192,40.626782,3.7330,2.7668,1.7196,
1037,31,17,30,16,0,0,p,AM,21.68,1,-111.944074,40.606326,-111.933868,40.616707,2.5802,2.0685,1.2856,
1038,31,18,30,17,0,0,p,AM,21.11,1,-111.944074,40.606326,-111.934202,40.630776,4.2882,3.6159,2.2473,
1039,31,19,30,18,0,0,p,AM,27.48,1,-111.944074,40.606326,-111.933963,40.567876,5.3416,5.0465,3.1364,
1040,31,20,30,19,0,0,p,AM,20.47,1,-111.944074,40.606326,-111.924114,40.567177,6.5636,5.8418,3.6307,
1041,31,21,30,20,0,0,p,AM,54.82,1,-111.944074,40.606326,-111.913648,40.554715,8.5713,8.2933,5.1543,
1042,31,22,30,21,0,0,p,AM,27.83,1,-111.944074,40.606326,-111.900748,40.562521,7.5379,6.8971,4.2866,
1043,31,23,30,22,0,0,p,AM,12.76,1,-111.944074,40.606326,-111.902492,40.575680,8.3847,7.2728,4.5201,
1044,31,24,30,23,0,0,p,AM,71.84,1,-111.944074,40.606326,-111.907451,40.592344,7.0335,5.1777,3.2180,
1045,31,25,30,24,0,0,p,AM,4.89,1,-111.944074,40.606326,-111.923428,40.584054,4.7145,4.1377,2.5716,
1046,31,26,30,25,0,0,p,AM,9.64,1,-111.944074,40.606326,-111.921418,40.591609,3.6924,2.9344,1.8238,
1047,31,27,30,26,0,0,p,AM,14.87,1,-111.944074,40.606326,-111.943605,40.584092,3.6348,3.2611,2.0268,
1048,31,28,30,27,0,0,p,AM,22.02,1,-111.944074,40.606326,-111.911824,40.577722,6.3297,5.8072,3.6092,
1049,31,30,30,29,0,0,p,AM,9.43,1,-111.944074,40.606326,-111.901834,40.584029,6.9325,6.1126,3.7990,
1050,31,32,30,31,0,0,p,AM,19.63,1,-111.944074,40.606326,-111.943375,40.616454,2.5124,2.0304,1.2619,
1051,31,33,30,32,0,0,p,AM,8.52,1,-111.944074,40.606326,-111.943535,40.568001,5.3439,5.0478,3.1372,
1052,31,34,30,33,0,0,p,AM,48.36,1,-111.944074,40.606326,-111.934408,40.607297,1.1341,0.6387,0.3969,
1053,31,35,30,34,0,0,p,AM,7.03,1,-111.944074,40.606326,-111.924502,40.617134,3.3610,2.2355,1.3894,
1054,31,36,30,35,0,0,p,AM,11.19,1,-111.944074,40.606326,-111.908054,40.616174,4.6580,3.6490,2.2679,
1055,31,37,30,36,0,0,p,AM,22.42,1,-111.944074,40.606326,-111.934352,40.576870,4.3403,4.0278,2.5033,
1056,31,38,30,37,0,0,p,AM,19.56,1,-111.944074,40.606326,-111.936589,40.553565,7.3421,6.6140,4.1106,
1057,31,39,30,38,0,0,p,AM,7.76,1,-111.944074,40.606326,-111.908153,40.571760,8.0506,7.1150,4.4220,
1058,31,40,30,39,0,0,p,AM,3.45,1,-111.944074,40.606326,-111.915638,40.613722,4.2171,3.2155,1.9985,
1059,31,41,30,40,0,0,p,AM,94.54,1,-111.944074,40.606326,-111.938760,40.630427,3.2117,3.1664,1.9679,
1060,32,1,31,0,0,0,p,AM,18.22,1,-111.943375,40.616454,-111.942300,40.624038,1.7001,1.5001,0.9323,
1061,32,2,31,1,0,0,p,AM,13.66,1,-111.943375,40.616454,-111.943739,40.609520,1.8130,1.6067,0.9986,
1062,32,3,31,2,0,0,p,AM,27.55,1,-111.943375,40.616454,-111.943604,40.587762,3.8650,4.0127,2.4939,
1063,32,4,31,3,0,0,p,AM,1.32,1,-111.943375,40.616454,-111.944442,40.573253,5.6523,5.7139,3.5512,
1064,32,5,31,4,0,0,p,AM,9.46,1,-111.943375,40.616454,-111.943762,40.562247,6.6314,6.8569,4.2616,
1065,32,6,31,5,0,0,p,AM,12.62,1,-111.943375,40.616454,-111.938753,40.552997,7.1860,7.4588,4.6357,
1066,32,7,31,6,0,0,p,AM,8.87,1,-111.943375,40.616454,-111.929153,40.555761,7.9251,7.9456,4.9382,
1067,32,8,31,7,0,0,p,AM,1.41,1,-111.943375,40.616454,-111.902749,40.557151,9.0665,8.4712,5.2649,
1068,32,9,31,8,0,0,p,AM,60.53,1,-111.943375,40.616454,-111.899113,40.558973,9.2397,8.5761,5.3301,
1069,32,10,31,9,0,0,p,AM,3.97,1,-111.943375,40.616454,-111.897106,40.569721,8.9737,8.3067,5.1626,
1070,32,11,31,10,0,0,p,AM,80.78,1,-111.943375,40.616454,-111.901030,40.587971,7.2049,6.9496,4.3192,
1071,32,12,31,11,0,0,p,AM,2.16,1,-111.943375,40.616454,-111.906610,40.605960,5.0218,4.4576,2.7704,
1072,32,13,31,12,0,0,p,AM,40.98,1,-111.943375,40.616454,-111.902804,40.610814,4.5993,4.2966,2.6703,
1073,32,14,31,13,0,0,p,AM,50.28,1,-111.943375,40.616454,-111.901884,40.620828,5.0774,4.5792,2.8460,
1074,32,15,31,14,0,0,p,AM,18.84,1,-111.943375,40.616454,-111.910059,40.625783,4.6325,4.2472,2.6397,
1075,32,16,31,15,0,0,p,AM,23.52,1,-111.943375,40.616454,-111.929192,40.626782,2.6238,2.3536,1.4628,
1076,32,17,31,16,0,0,p,AM,18.34,1,-111.943375,40.616454,-111.933868,40.616707,1.4300,0.8053,0.5005,
1077,32,18,31,17,0,0,p,AM,17.86,1,-111.943375,40.616454,-111.934202,40.630776,3.1380,2.3527,1.4622,
1078,32,19,31,18,0,0,p,AM,23.25,1,-111.943375,40.616454,-111.933963,40.567876,6.2780,6.1893,3.8467,
1079,32,20,31,19,0,0,p,AM,17.32,1,-111.943375,40.616454,-111.924114,40.567177,7.5000,6.9847,4.3410,
1080,32,21,31,20,0,0,p,AM,46.39,1,-111.943375,40.616454,-111.913648,40.554715,9.5077,9.4361,5.8646,
1081,32,22,31,21,0,0,p,AM,23.55,1,-111.943375,40.616454,-111.900748,40.562521,8.4743,8.0399,4.9969,
1082,32,23,31,22,0,0,p,AM,10.79,1,-111.943375,40.616454,-111.902492,40.575680,9.3211,8.4157,5.2304,
1083,32,24,31,23,0,0,p,AM,60.78,1,-111.943375,40.616454,-111.907451,40.592344,7.5466,6.1488,3.8215,
1084,32,25,31,24,0,0,p,AM,4.14,1,-111.943375,40.616454,-111.923428,40.584054,5.6509,5.2806,3.2819,
1085,32,26,31,25,0,0,p,AM,8.16,1,-111.943375,40.616454,-111.921418,40.591609,4.6288,4.0773,2.5341,
1086,32,27,31,26,0,0,p,AM,12.59,1,-111.943375,40.616454,-111.943605,40.584092,4.5712,4.4040,2.7371,
1087,32,28,31,27,0,0,p,AM,18.63,1,-111.943375,40.616454,-111.911824,40.577722,7.2661,6.9501,4.3195,
1088,32,30,31,29,0,0,p,AM,7.98,1,-111.943375,40.616454,-111.901834,40.584029,7.8689,7.2554,4.5093,
1089,32,31,31,30,0,0,p,AM,24.90,1,-111.943375,40.616454,-111.944074,40.606326,2.5124,2.0304,1.2619,
1090,32,33,31,32,0,0,p,AM,7.21,1,-111.943375,40.616454,-111.943535,40.568001,6.2803,6.1906,3.8475,
1091,32,34,31,33,0,0,p,AM,40.91,1,-111.943375,40.616454,-111.934408,40.607297,2.0705,1.7815,1.1072,
1092,32,35,31,34,0,0,p,AM,5.95,1,-111.943375,40.616454,-111.924502,40.617134,2.8423,1.6006,0.9948,
1093,32,36,31,35,0,0,p,AM,9.47,1,-111.943375,40.616454,-111.908054,40.616174,4.9434,4.4026,2.7363,
1094,32,37,31,36,0,0,p,AM,18.97,1,-111.943375,40.616454,-111.934352,40.576870,5.2767,5.1707,3.2136,
1095,32,38,31,37,0,0,p,AM,16.55,1,-111.943375,40.616454,-111.936589,40.553565,8.2785,7.7568,4.8209,
1096,32,39,31,38,0,0,p,AM,6.57,1,-111.943375,40.616454,-111.908153,40.571760,8.9870,8.2579,5.1323,
