link_id,name,from_node_id,to_node_id,facility_type,link_type,dir_flag,cell_type,length,lanes,free_speed,capacity,geometry,pair,direction,ID,length_mile,length_km,NetSource,HDCPID,StreetName,Type,ChangeInScen,Included2022,Included2025Scen1,Included2025Scen2,Included2025Scen3,Included2050Scen1,Included2050Scen2,Included2050Scen3,AB_FacilityType2022,BA_FacilityType2022,AB_FacilityType2025S1,BA_FacilityType2025S1,AB_FacilityType2025S2,BA_FacilityType2025S2,AB_FacilityType2025S3,BA_FacilityType2025S3,AB_FacilityType2050S1,BA_FacilityType2050S1,AB_FacilityType2050S2,BA_FacilityType2050S2,AB_FacilityType2050S3,BA_FacilityType2050S3,AB_RoadFuncClass2022,BA_RoadFuncClass2022,AB_RoadFuncClass2025S1,BA_RoadFuncClass2025S1,AB_RoadFuncClass2025S2,BA_RoadFuncClass2025S2,AB_RoadFuncClass2025S3,BA_RoadFuncClass2025S3,AB_RoadFuncClass2050S1,BA_RoadFuncClass2050S1,AB_RoadFuncClass2050S2,BA_RoadFuncClass2050S2,AB_RoadFuncClass2050S3,BA_RoadFuncClass2050S3,AB_Lanes2022NB,BA_Lanes2022NB,CenterLane2022NB,AB_Lanes2025NB,BA_Lanes2025NB,CenterLane2025NB,AB_Lanes2050NB,BA_Lanes2050NB,CenterLane2050NB,AB_Lanes2025S1,BA_Lanes2025S1,CenterLane2025S1,AB_Lanes2025S2,BA_Lanes2025S2,AB_Lanes2025S2_v2,CenterLane2025S2,AB_Lanes2025S3,BA_Lanes2025S3,CenterLane2025S3,AB_Lanes2050S1,BA_Lanes2050S1,CenterLane2050S1,AB_Lanes2050S2,BA_Lanes2050S2,50_S2_V2,CenterLane2050S2,AB_Lanes2050S3,BA_Lanes2050S3,CenterLane2050S3,free_speed_mph,free_speed_kmh,max_speed_across different scenarios,multi_use_bike_speed,AB_Speed2022NB,BA_Speed2022NB,AB_Speed2025NB,BA_Speed2025NB,AB_Speed2050NB,BA_Speed2050NB,AB_Speed2025S1,BA_Speed2025S1,AB_Speed2025S2,BA_Speed2025S2,AB_Speed2025S3,BA_Speed2025S3,AB_Speed2050S1,BA_Speed2050S1,AB_Speed2050S2,BA_Speed2050S2,AB_Speed2050S3,BA_Speed2050S3,VDF_allowed_uses1,VDF_allowed_uses2,VDF_allowed_uses3,AB_Bike2022NB,BA_Bike2022NB,AB_Ped2022NB,BA_Ped2022NB,AB_Bike2025S1,BA_Bike2025S1,AB_Ped2025S1,BA_Ped2025S1,AB_Bike2025S2,BA_Bike2025S2,AB_Ped2025S2,BA_Ped2025S2,AB_Bike2025S3,BA_Bike2025S3,AB_Ped2025S3,BA_Ped2025S3,AB_Bike2050S1,BA_Bike2050S1,AB_Ped2050S1,BA_Ped2050S1,AB_Bike2050S2,BA_Bike2050S2,AB_Ped2050S2,BA_Ped2050S2,AB_Bike2050S3,BA_Bike2050S3,AB_Ped2050S3,BA_Ped2050S3,oldS1_22_Inc,oldS1_22_Ln,oldS1_22_Bike,oldS1_50_Inc,oldS1_50_Ln,oldS1_50_Bike,oldS2_22_Inc,oldS2_22_Ln,oldS2_22_Bike,oldS2_50_Inc,oldS2_50_Ln,oldS2_50_Bike,oldS3_22_Inc,oldS3_22_Ln,oldS3_22_Bike,oldS3_50_Inc,oldS3_50_Ln,oldS3_50_Bike,OldInclude,OldFromST,OldToSt,,
,,160,401,,2,1,0,94.36785,1,40.0,2000.0,"LINESTRING (-111.798356 33.355225, -111.798365 33.356076)",160->401,AB,157,0.05865,0.0944265,HDnet,157,N NEELY ST,Street,Y,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,3,Protected,Y,UPRR,W Aviary Way,,
,,401,160,,2,1,0,94.36785,1,40.0,2000.0,"LINESTRING (-111.798365 33.356076, -111.798356 33.355225)",160->401,AB,157,0.05865,0.0944265,HDnet,157,N NEELY ST,Street,Y,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,3,Protected,Y,UPRR,W Aviary Way,,
,,166,78,,2,1,0,262.22839,1,10.0,2000.0,"LINESTRING (-111.796127 33.356916, -111.798399 33.358315)",166->78,AB,163,0.162976,0.26239136,HDnet,163,UPRR TRAIL,Multi-Use Path,N,No,No,No,No,No,No,No,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,NA,Y,NA,MUP,N,NA,NA,Y,NA,MUP,N,NA,NA,Y,0,MUP,Y,Neely St,Elliot Rd,,
,,78,166,,2,1,0,262.22839,1,10.0,2000.0,"LINESTRING (-111.798399 33.358315, -111.796127 33.356916)",166->78,AB,163,0.162976,0.26239136,HDnet,163,UPRR TRAIL,Multi-Use Path,N,No,No,No,No,No,No,No,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,NA,Y,NA,MUP,N,NA,NA,Y,NA,MUP,N,NA,NA,Y,0,MUP,Y,Neely St,Elliot Rd,,
,,166,158,,2,1,0,211.87634,1,10.0,2000.0,"LINESTRING (-111.796127 33.356916, -111.798375 33.356949)",166->158,AB,164,0.131682,0.21200802,HDnet,164,WESTERN POWERLINE TRAIL,Multi-Use Path,N,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b,b,b,Multiuse Path,Multiuse Path,Multiuse Path,Multiuse Path,,,,,,,,,,,,,,,,,,,,,,,,,Y,NA,MUP,Y,NA,MUP,Y,NA,MUP,Y,NA,MUP,Y,NA,MUP,Y,0,MUP,Y,Rail Line,Consolidated Canal,,
,,158,166,,2,1,0,211.87634,1,10.0,2000.0,"LINESTRING (-111.798375 33.356949, -111.796127 33.356916)",166->158,AB,164,0.131682,0.21200802,HDnet,164,WESTERN POWERLINE TRAIL,Multi-Use Path,N,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b,b,b,Multiuse Path,Multiuse Path,Multiuse Path,Multiuse Path,,,,,,,,,,,,,,,,,,,,,,,,,Y,NA,MUP,Y,NA,MUP,Y,NA,MUP,Y,NA,MUP,Y,NA,MUP,Y,0,MUP,Y,Rail Line,Consolidated Canal,,
,,168,149,,2,1,0,282.41330,1,40.0,2000.0,"LINESTRING (-111.795925 33.356942, -111.798400 33.358416)",168->149,AB,165,0.175521,0.28258881,HDnet,165,W VAUGHN AVE,Street,Y,No,No,Yes,Yes,No,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,,,,,Local,Local,Local,Local,,,Local,Local,Local,Local,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,25,40,25,,0,0,0,0,0,0,0,0,25,25,25,25,0,0,25,25,25,25,,,,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,NA,N,NA,NA,N,NA,NA,Y,2,Lanes,N,NA,NA,Y,2,Lanes,Y,Neely St,Existing Terminus,,
,,149,168,,2,1,0,282.41330,1,40.0,2000.0,"LINESTRING (-111.798400 33.358416, -111.795925 33.356942)",168->149,AB,165,0.175521,0.28258881,HDnet,165,W VAUGHN AVE,Street,Y,No,No,Yes,Yes,No,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,,,,,Local,Local,Local,Local,,,Local,Local,Local,Local,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,25,40,25,,0,0,0,0,0,0,0,0,25,25,25,25,0,0,25,25,25,25,,,,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,NA,N,NA,NA,N,NA,NA,Y,2,Lanes,N,NA,NA,Y,2,Lanes,Y,Neely St,Existing Terminus,,
,,168,166,,2,1,0,19.01677,1,10.0,2000.0,"LINESTRING (-111.795925 33.356942, -111.796127 33.356916)",168->166,AB,166,0.011819,0.01902859,HDnet,166,WESTERN POWERLINE TRAIL,Multi-Use Path,N,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b,b,b,Multiuse Path,Multiuse Path,Multiuse Path,Multiuse Path,,,,,,,,,,,,,,,,,,,,,,,,,Y,NA,MUP,Y,NA,MUP,Y,NA,MUP,Y,NA,MUP,Y,NA,MUP,Y,0,MUP,Y,Rail Line,Consolidated Canal,,
,,166,168,,2,1,0,19.01677,1,10.0,2000.0,"LINESTRING (-111.796127 33.356916, -111.795925 33.356942)",168->166,AB,166,0.011819,0.01902859,HDnet,166,WESTERN POWERLINE TRAIL,Multi-Use Path,N,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b,b,b,Multiuse Path,Multiuse Path,Multiuse Path,Multiuse Path,,,,,,,,,,,,,,,,,,,,,,,,,Y,NA,MUP,Y,NA,MUP,Y,NA,MUP,Y,NA,MUP,Y,NA,MUP,Y,0,MUP,Y,Rail Line,Consolidated Canal,,
,,170,165,,2,1,0,50.04473,1,40.0,2000.0,"LINESTRING (-111.795993 33.356837, -111.796528 33.356791)",170->165,AB,167,0.031103,0.05007583,HDnet,167,ACCESS RD,Street,Y,No,No,No,No,No,No,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,,,,,,,,,,,,,Local,Local,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,25,40,25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,,,,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,Y,2,Protected,Y,Neely St,Ash St,,
,,165,170,,2,1,0,50.04473,1,40.0,2000.0,"LINESTRING (-111.796528 33.356791, -111.795993 33.356837)",170->165,AB,167,0.031103,0.05007583,HDnet,167,ACCESS RD,Street,Y,No,No,No,No,No,No,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,,,,,,,,,,,,,Local,Local,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,25,40,25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,,,,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,Y,2,Protected,Y,Neely St,Ash St,,
,,170,166,,2,1,0,15.23884,1,10.0,2000.0,"LINESTRING (-111.795993 33.356837, -111.796127 33.356916)",170->166,AB,168,0.009471,0.01524831,HDnet,168,UPRR TRAIL,Multi-Use Path,N,No,No,No,No,No,No,No,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,NA,Y,NA,MUP,N,NA,NA,Y,NA,MUP,N,NA,NA,Y,0,MUP,Y,Neely St,Elliot Rd,,
,,166,170,,2,1,0,15.23884,1,10.0,2000.0,"LINESTRING (-111.796127 33.356916, -111.795993 33.356837)",170->166,AB,168,0.009471,0.01524831,HDnet,168,UPRR TRAIL,Multi-Use Path,N,No,No,No,No,No,No,No,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,MultiUsePath,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,NA,Y,NA,MUP,N,NA,NA,Y,NA,MUP,N,NA,NA,Y,0,MUP,Y,Neely St,Elliot Rd,,
,,172,168,,2,1,0,16.31848,1,40.0,2000.0,"LINESTRING (-111.795781 33.356858, -111.795925 33.356942)",172->168,AB,169,0.010142,0.01632862,HDnet,169,W VAUGHN AVE,Street,Y,No,No,Yes,Yes,No,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,,,,,Local,Local,Local,Local,,,Local,Local,Local,Local,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,25,40,25,,0,0,0,0,0,0,0,0,25,25,25,25,0,0,25,25,25,25,,,,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,NA,N,NA,NA,N,NA,NA,Y,2,Lanes,N,NA,NA,Y,2,Lanes,Y,Neely St,Existing Terminus,,
,,168,172,,2,1,0,16.31848,1,40.0,2000.0,"LINESTRING (-111.795925 33.356942, -111.795781 33.356858)",172->168,AB,169,0.010142,0.01632862,HDnet,169,W VAUGHN AVE,Street,Y,No,No,Yes,Yes,No,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,,,,,Local,Local,Local,Local,,,Local,Local,Local,Local,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,25,40,25,,0,0,0,0,0,0,0,0,25,25,25,25,0,0,25,25,25,25,,,,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,NA,N,NA,NA,N,NA,NA,Y,2,Lanes,N,NA,NA,Y,2,Lanes,Y,Neely St,Existing Terminus,,
,,172,170,,2,1,0,19.86954,1,40.0,2000.0,"LINESTRING (-111.795781 33.356858, -111.795993 33.356837)",172->170,AB,170,0.012349,0.01988189,HDnet,170,ACCESS RD,Street,Y,No,No,No,No,No,No,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,,,,,,,,,,,,,Local,Local,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,25,40,25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,,,,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,Y,2,Protected,Y,Neely St,Ash St,,
,,170,172,,2,1,0,19.86954,1,40.0,2000.0,"LINESTRING (-111.795993 33.356837, -111.795781 33.356858)",172->170,AB,170,0.012349,0.01988189,HDnet,170,ACCESS RD,Street,Y,No,No,No,No,No,No,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,,,,,,,,,,,,,Local,Local,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,25,40,25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,,,,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,Y,2,Protected,Y,Neely St,Ash St,,
,,179,348,,2,1,0,39.73747,1,40.0,2000.0,"LINESTRING (-111.792574 33.356019, -111.792147 33.356023)",179->348,AB,177,0.024697,0.03976217,HDnet,177,W VAUGHN AVE,Street,Y,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;b;w,d;b;w,d;b;w,Shared,Shared,Wide Sidewalk,Wide Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,2,N,Y,2+Flex,N,Y,2,N,Y,2+Flex,Woonerf,Y,2,N,Y,0,N,Y,Existing Terminus,Gilbert Rd,,
,,348,179,,2,1,0,39.73747,1,40.0,2000.0,"LINESTRING (-111.792147 33.356023, -111.792574 33.356019)",179->348,AB,177,0.024697,0.03976217,HDnet,177,W VAUGHN AVE,Street,Y,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;b;w,d;b;w,d;b;w,Shared,Shared,Wide Sidewalk,Wide Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,2,N,Y,2+Flex,N,Y,2,N,Y,2+Flex,Woonerf,Y,2,N,Y,0,N,Y,Existing Terminus,Gilbert Rd,,
,,32,350,,2,1,0,25.31762,1,40.0,2000.0,"LINESTRING (-111.791696 33.356028, -111.791424 33.356033)",32->350,AB,182,0.015735,0.02533335,HDnet,182,W VAUGHN AVE,Street,Y,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;b;w,d;b;w,d;b;w,Shared,Shared,Wide Sidewalk,Wide Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,2,N,Y,2+Flex,N,Y,2,N,Y,2+Flex,Woonerf,Y,2,N,Y,0,N,Y,Existing Terminus,Gilbert Rd,,
,,350,32,,2,1,0,25.31762,1,40.0,2000.0,"LINESTRING (-111.791424 33.356033, -111.791696 33.356028)",32->350,AB,182,0.015735,0.02533335,HDnet,182,W VAUGHN AVE,Street,Y,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;b;w,d;b;w,d;b;w,Shared,Shared,Wide Sidewalk,Wide Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,2,N,Y,2+Flex,N,Y,2,N,Y,2+Flex,Woonerf,Y,2,N,Y,0,N,Y,Existing Terminus,Gilbert Rd,,
,,198,354,,2,1,0,26.33611,1,40.0,2000.0,"LINESTRING (-111.791675 33.354849, -111.791392 33.354851)",198->354,AB,203,0.016368,0.02635248,HDnet,203,W PAGE AVE,Street,Y,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;b;w,d;b;w,d;b;w,Shared,Shared,Wide Sidewalk,Wide Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,2,N,Y,2,N,Y,2,N,Y,Woonerf,Woonerf,Y,2,N,Y,2,N,Y,Oak St,Gilbert Rd,,
,,354,198,,2,1,0,26.33611,1,40.0,2000.0,"LINESTRING (-111.791392 33.354851, -111.791675 33.354849)",198->354,AB,203,0.016368,0.02635248,HDnet,203,W PAGE AVE,Street,Y,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;b;w,d;b;w,d;b;w,Shared,Shared,Wide Sidewalk,Wide Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,2,N,Y,2,N,Y,2,N,Y,Woonerf,Woonerf,Y,2,N,Y,2,N,Y,Oak St,Gilbert Rd,,
,,198,81,,2,1,0,59.33187,1,40.0,2000.0,"LINESTRING (-111.791675 33.354849, -111.791665 33.354314)",198->81,AB,204,0.036875,0.05936875,HDnet,204,ASH ST REALIGNMENT,Street,Y,No,No,Yes,Yes,No,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,,,,,Local,Local,Local,Local,,,Local,Local,Local,Local,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,25,40,25,,0,0,0,0,0,0,0,0,25,25,25,25,0,0,25,25,25,25,,,,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,NA,N,NA,NA,N,NA,NA,Y,2,Protected,N,NA,NA,Y,2,Buffered,Y,W Vaughn Ave,Cullumber Ave Extension,,
,,81,198,,2,1,0,59.33187,1,40.0,2000.0,"LINESTRING (-111.791665 33.354314, -111.791675 33.354849)",198->81,AB,204,0.036875,0.05936875,HDnet,204,ASH ST REALIGNMENT,Street,Y,No,No,Yes,Yes,No,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,,,,,Local,Local,Local,Local,,,Local,Local,Local,Local,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,25,40,25,,0,0,0,0,0,0,0,0,25,25,25,25,0,0,25,25,25,25,,,,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,NA,N,NA,NA,N,NA,NA,Y,2,Protected,N,NA,NA,Y,2,Buffered,Y,W Vaughn Ave,Cullumber Ave Extension,,
