link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,volume_before_odme,volume_after_odme,volume_diff_odme,obs_count,upper_bound_type,obs_count_dev_odme,preload_volume,person_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,qdf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_rt,person_vol_hist,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,scenario_code,volume_before_sa,volume_after_sa,volume_diff_sa,speed_before_sa,speed_after_sa,speed_diff_sa,DoC_before_sa,DoC_after_sa,Doc_diff_sa,P_before_sa,P_after_sa,P_diff_sa,notes
25,bpr,1349,11181,7.000000,0.497342,0.309100,0.882594,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,206.945,-1.000,0.000,206.945,206.945,0.000,,,,0.000,206.945,0.883,33.810,21.013,1.000,0.021,0.003,10000.000,0.000,0.000,0.000,1.000,7.000,29.564,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,63.967,3.046,63.967,3.046,0.000,0.000,"",206.945,0.000,33.810,33.810,33.810,33.810,33.810,33.810,32.120,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,206.945,206.945,0.000,33.810,33.810,0.000,0.003,0.003,0.000,0.000,0.000,period-based
26,bpr,1351,5209,7.000000,0.406112,0.252400,0.720695,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,187.096,-1.000,0.000,187.096,187.096,0.000,,,,0.000,187.096,0.721,33.810,21.013,1.000,0.019,0.003,10000.000,0.000,0.000,0.000,1.000,7.000,26.728,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,47.223,2.249,47.223,2.249,0.000,0.000,"",187.096,0.000,33.810,33.810,33.810,33.810,33.810,33.810,32.119,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,187.096,187.096,0.000,33.810,33.810,0.000,0.003,0.003,0.000,0.000,0.000,period-based
27,bpr,1352,5209,7.000000,0.404824,0.251600,0.718411,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,67.753,-1.000,0.000,67.753,67.753,0.000,,,,0.000,67.753,0.719,33.810,21.013,1.000,0.007,0.001,10000.000,0.000,0.000,0.000,1.000,7.000,9.679,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,17.047,0.812,17.047,0.812,0.000,0.000,"",67.753,0.000,33.810,33.810,33.810,33.810,33.810,33.810,32.117,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,67.753,67.753,0.000,33.810,33.810,0.000,0.001,0.001,0.000,0.000,0.000,period-based
28,bpr,1352,6256,7.000000,0.408686,0.254000,0.725264,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,234.373,-1.000,0.000,234.373,234.373,0.000,,,,0.000,234.373,0.726,33.810,21.013,1.000,0.023,0.003,10000.000,0.000,0.000,0.000,1.000,7.000,33.482,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,59.531,2.835,59.531,2.835,0.000,0.000,"",234.373,0.000,33.810,33.810,33.810,33.810,33.810,33.810,32.119,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,234.373,234.373,0.000,33.810,33.810,0.000,0.003,0.003,0.000,0.000,0.000,period-based
29,bpr,1352,11181,7.000000,0.638129,0.396600,1.132439,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,1.133,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
30,bpr,1352,11261,7.000000,0.621557,0.386300,1.103029,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,9.701,-1.000,0.000,9.701,9.701,0.000,,,,0.000,9.701,1.104,33.810,21.013,1.000,0.001,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,1.386,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,3.747,0.178,3.747,0.178,0.000,0.000,"",9.701,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,9.701,9.701,0.000,33.810,33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
31,bpr,1353,5589,7.000000,0.412548,0.256400,0.732116,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.733,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
32,bpr,1353,11172,7.000000,0.385356,0.239500,0.683861,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.684,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
33,bpr,1353,11173,7.000000,0.426063,0.264800,0.756102,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.757,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
34,bpr,1354,5592,7.000000,0.422684,0.262700,0.787610,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,247.224,-1.000,0.000,247.224,247.224,0.000,,,,0.000,247.224,0.788,32.200,20.012,1.000,0.025,0.004,10000.000,0.000,0.000,0.000,1.000,7.000,35.318,0.955,1.142,0.000,0.000,32.200,27.370,0.400,4.000,32.200,27.370,64.946,3.247,64.946,3.247,0.000,0.000,"",247.224,0.000,32.200,32.200,32.200,32.200,32.200,32.200,30.590,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,,0.000,247.224,247.224,0.000,32.200,32.200,0.000,0.004,0.004,0.000,0.000,0.000,period-based
35,bpr,1354,11173,7.000000,0.493480,0.306700,0.919529,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,65.202,-1.000,0.000,65.202,65.202,0.000,,,,0.000,65.202,0.920,32.200,20.012,1.000,0.007,0.001,10000.000,0.000,0.000,0.000,1.000,7.000,9.315,0.955,1.142,0.000,0.000,32.200,27.370,0.400,4.000,32.200,27.370,19.998,1.000,19.998,1.000,0.000,0.000,"",65.202,0.000,32.200,32.200,32.200,32.200,32.200,32.200,30.586,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,,0.000,65.202,65.202,0.000,32.200,32.200,0.000,0.001,0.001,0.000,0.000,0.000,period-based
36,bpr,1355,5219,7.000000,0.374736,0.232900,0.665015,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.665,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
37,bpr,1355,11183,7.000000,0.474977,0.295200,0.842905,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.843,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
38,bpr,1356,6255,7.000000,0.406594,0.252700,0.721552,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,130.458,-1.000,0.000,130.458,130.458,0.000,,,,0.000,130.458,0.722,33.810,21.013,1.000,0.013,0.002,10000.000,0.000,0.000,0.000,1.000,7.000,18.637,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,32.967,1.570,32.967,1.570,0.000,0.000,"",130.458,0.000,33.810,33.810,33.810,33.810,33.810,33.810,32.120,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,130.458,130.458,0.000,33.810,33.810,0.000,0.002,0.002,0.000,0.000,0.000,period-based
39,bpr,1356,6256,7.000000,0.436039,0.271000,0.773805,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,83.607,-1.000,0.000,83.607,83.607,0.000,,,,0.000,83.607,0.774,33.810,21.013,1.000,0.008,0.001,10000.000,0.000,0.000,0.000,1.000,7.000,11.944,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,22.658,1.079,22.658,1.079,0.000,0.000,"",83.607,0.000,33.810,33.810,33.810,33.810,33.810,33.810,32.120,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,83.607,83.607,0.000,33.810,33.810,0.000,0.001,0.001,0.000,0.000,0.000,period-based
40,bpr,1356,11183,7.000000,0.591147,0.367400,1.049062,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,12.199,-1.000,0.000,12.199,12.199,0.000,,,,0.000,12.199,1.050,33.810,21.013,1.000,0.001,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,1.743,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,4.482,0.213,4.482,0.213,0.000,0.000,"",12.199,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,12.199,12.199,0.000,33.810,33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
41,bpr,1356,11259,7.000000,0.615121,0.382300,1.091607,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,14.202,-1.000,0.000,14.202,14.202,0.000,,,,0.000,14.202,1.092,33.810,21.013,1.000,0.001,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,2.029,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,5.430,0.259,5.430,0.259,0.000,0.000,"",14.202,0.000,33.810,33.810,33.810,33.810,33.810,33.810,31.511,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,14.202,14.202,0.000,33.810,33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
42,bpr,1357,5174,7.000000,0.671114,0.417100,1.190974,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,1.192,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
43,bpr,1357,5588,7.000000,0.797260,0.495500,1.414835,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,1.416,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
44,bpr,1357,6255,7.000000,0.458404,0.284900,0.813494,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.814,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
45,bpr,1359,6185,7.000000,0.576987,0.358600,1.023935,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,115.414,-1.000,0.000,115.414,115.414,0.000,,,,0.000,115.414,1.025,33.810,21.013,1.000,0.012,0.002,10000.000,0.000,0.000,0.000,1.000,7.000,16.488,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,41.387,1.971,41.387,1.971,0.000,0.000,"",115.414,0.000,33.810,33.810,33.810,33.810,33.810,33.810,32.119,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,115.414,115.414,0.000,33.810,33.810,0.000,0.002,0.002,0.000,0.000,0.000,period-based
46,bpr,1360,10850,7.000000,0.265646,0.165100,0.494992,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,1.164,-1.000,0.000,1.164,1.164,0.000,,,,0.000,1.164,0.495,32.200,20.012,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.166,0.955,1.142,0.000,0.000,32.200,27.370,0.400,4.000,32.200,27.370,0.192,0.010,0.192,0.010,0.000,0.000,"",1.164,0.000,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,,0.000,1.164,1.164,0.000,32.200,32.200,0.000,0.000,0.000,0.000,0.000,0.000,period-based
47,bpr,1360,11489,7.000000,0.381816,0.237300,0.711458,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.100,-1.000,0.000,0.100,0.100,0.000,,,,0.000,0.100,0.712,32.200,20.012,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.014,0.955,1.142,0.000,0.000,32.200,27.370,0.400,4.000,32.200,27.370,0.024,0.001,0.024,0.001,0.000,0.000,"",0.100,0.000,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,,0.000,0.100,0.100,0.000,32.200,32.200,0.000,0.000,0.000,0.000,0.000,0.000,period-based
48,bpr,1361,5728,7.000000,0.274334,0.170500,0.511182,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.511,32.200,20.012,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,32.200,27.370,0.400,4.000,32.200,27.370,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,,0.000,0.000,0.000,0.000,32.200,32.200,0.000,0.000,0.000,0.000,0.000,0.000,period-based
49,bpr,1397,11261,7.000000,0.983421,0.611200,1.745201,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,38.379,-1.000,0.000,38.379,38.379,0.000,,,,0.000,38.379,1.746,33.810,21.013,1.000,0.004,0.001,10000.000,0.000,0.000,0.000,1.000,7.000,5.483,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,23.457,1.117,23.457,1.117,0.000,0.000,"",38.379,0.000,33.810,33.810,33.810,33.810,33.810,33.810,32.069,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,38.379,38.379,0.000,33.810,33.810,0.000,0.001,0.001,0.000,0.000,0.000,period-based
50,bpr,1404,11257,7.000000,0.223490,0.138900,0.416441,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,25.786,-1.000,0.000,25.786,25.786,0.000,,,,0.000,25.786,0.417,32.200,20.012,1.000,0.003,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,3.684,0.955,1.142,0.000,0.000,32.200,27.370,0.400,4.000,32.200,27.370,3.582,0.179,3.582,0.179,0.000,0.000,"",25.786,0.000,32.200,32.200,32.200,32.200,32.200,32.200,30.533,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,,0.000,25.786,25.786,0.000,32.200,32.200,0.000,0.000,0.000,0.000,0.000,0.000,period-based
