name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes,production,attraction,activity_location_tab
,6959,,,2,0,,poi,0,-122.3287535,47.6660776,,6000,,0.417155348,0.417155348,poi
,6960,,,1,0,,poi,0,-122.3331822,47.66551436,,6001,,0.319365222,0.319365222,poi
,6961,,,2,0,,poi,0,-122.330049,47.66542687,,6002,,0.294608228,0.294608228,poi
,6962,,,2,0,,poi,0,-122.3288406,47.6661913,,6003,,0.258710586,0.258710586,poi
,6963,,,2,0,,poi,0,-122.3306182,47.66610235,,6004,,0.290894679,0.290894679,poi
,6964,,,2,0,,poi,0,-122.3293478,47.66544862,,6005,,0.486474931,0.486474931,poi
,6965,,,2,0,,poi,0,-122.3303276,47.66534196,,6006,,0.763753262,0.763753262,poi
,6966,,,2,0,,poi,0,-122.3295793,47.66602282,,6007,,0.641206143,0.641206143,poi
,6967,,,2,0,,poi,0,-122.3298086,47.66534231,,6008,,0.788510256,0.788510256,poi
,6968,,,2,0,,poi,0,-122.3297436,47.66541689,,6009,,0.294608228,0.294608228,poi
,6969,,,1,0,,poi,0,-122.332003,47.66616117,,6010,,0.20300735,0.20300735,poi
,6970,,,1,0,,poi,0,-122.3334612,47.66562415,,6011,,3.353334826,3.353334826,poi
,6971,,,1,0,,poi,0,-122.3322135,47.66616063,,6012,,0.277278332,0.277278332,poi
,6972,,,2,0,,poi,0,-122.3304404,47.6654697,,6013,,0.222812945,0.222812945,poi
,6973,,,2,0,,poi,0,-122.3290707,47.66593925,,6014,,0.360214262,0.360214262,poi
,6974,,,2,0,,poi,0,-122.3300136,47.66534335,,6015,,0.783558858,0.783558858,poi
,6975,,,1,0,,poi,0,-122.3332457,47.66595749,,6016,,0.511231924,0.511231924,poi
,6976,,,2,0,,poi,0,-122.3295374,47.66542613,,6017,,0.356500712,0.356500712,poi
,6977,,,2,0,,poi,0,-122.3304496,47.6656416,,6018,,0.32555447,0.32555447,poi
,6978,,,2,0,,poi,0,-122.3305504,47.6662155,,6019,,0.404776851,0.404776851,poi
,6979,,,1,0,,poi,0,-122.3330244,47.66597466,,6020,,1.721848927,1.721848927,poi
,6980,,,2,0,,poi,0,-122.3293451,47.6660834,,6021,,0.305748875,0.305748875,poi
,6981,,,2,0,,poi,0,-122.3288003,47.66560842,,6022,,0.376306308,0.376306308,poi
,6982,,,1,0,,poi,0,-122.3330342,47.66554022,,6023,,1.846871746,1.846871746,poi
,6983,,,2,0,,poi,0,-122.3294805,47.66602513,,6024,,0.347835765,0.347835765,poi
,6984,,,3,0,,poi,0,-122.3137137,47.66614788,,6025,,2.082924302,49.78189081,poi
,6985,,,3,0,,poi,0,-122.3138526,47.66519018,,6026,,1.34182907,32.06971478,poi
,6986,,,17,0,,poi,0,-122.3262698,47.6527717,,6027,,0.733022298,0.733022298,poi
,6987,,,6,0,,poi,0,-122.3354826,47.66159723,,6028,,88.74142318,0.862404501,poi
,6988,,,6,0,,poi,0,-122.3360188,47.66155997,,6029,,0.781459895,18.67689149,poi
,6989,,,6,0,,poi,0,-122.3353912,47.66189509,,6030,,0.413011242,1.982453962,poi
,6990,,,12,0,,poi,0,-122.3238529,47.65440275,,6031,,3.166419522,3.166419522,poi
,6991,,,17,0,,poi,0,-122.3272091,47.65374797,,6032,,19.7164269,0.966491515,poi
,6992,,,12,0,,poi,0,-122.3262587,47.65416218,,6033,,3.989535751,272.8842453,poi
,6993,,,12,0,,poi,0,-122.3243612,47.6545412,,6034,,0.113989811,0.547151093,poi
,6994,,,17,0,,poi,0,-122.3262061,47.65356151,,6035,,14.24220346,0.698147229,poi
,6995,,,18,0,,poi,0,-122.3116146,47.65112663,,6036,,34.36589368,2.93725587,poi
,6996,,,18,0,,poi,0,-122.3112177,47.65142669,,6037,,24.49867083,2.09390349,poi
,6997,,,18,0,,poi,0,-122.3105655,47.65067932,,6038,,26.66228141,2.278827471,poi
,6998,,,18,0,,poi,0,-122.3098582,47.65046861,,6039,,22.99749283,1.965597678,poi
,6999,,,19,0,,poi,0,-122.3092816,47.65012214,,6040,,28.48208192,2.434365976,poi
,7000,,,19,0,,poi,0,-122.3086918,47.65022433,,6041,,9.663203686,0.825914845,poi
,7001,,,18,0,,poi,0,-122.3100324,47.65090996,,6042,,13.63120085,13.63120085,poi
,7002,,,19,0,,poi,0,-122.3092642,47.65058256,,6043,,15.65532191,1.338061702,poi
,7003,,,19,0,,poi,0,-122.3091318,47.65090539,,6044,,73.65721283,6.295488276,poi
,7004,,,24,0,,poi,0,-122.307502,47.64932233,,6045,,26.49009113,26.49009113,poi
,7005,,,18,0,,poi,0,-122.3117125,47.65048949,,6046,,0.183739951,4.391384818,poi
,7006,,,18,0,,poi,0,-122.3117886,47.65007451,,6047,,0.271681098,6.493178254,poi
,7007,,,15,0,,poi,0,-122.2980561,47.65598349,,6048,,0.796637009,0.796637009,poi
,7008,,,3,0,,poi,0,-122.3145091,47.66455625,,6049,,0.799650904,19.1116566,poi
,7009,,,19,0,,poi,0,-122.3033943,47.65129038,,6050,,1.005349231,24.02784663,poi
,7010,,,24,0,,poi,0,-122.3023465,47.64857601,,6051,,28.92564114,691.3228232,poi
,7011,,,13,0,,poi,0,-122.3176531,47.65483196,,6052,,1.543114195,1.543114195,poi
,7012,,,13,0,,poi,0,-122.3184497,47.65461902,,6053,,0.947331754,0.947331754,poi
,7013,,,13,0,,poi,0,-122.3180364,47.65446396,,6054,,0.966168598,0.966168598,poi
,7014,,,13,0,,poi,0,-122.3176222,47.65429001,,6055,,1.342259627,1.342259627,poi
,7015,,,13,0,,poi,0,-122.3171333,47.65418535,,6056,,1.469811965,1.469811965,poi
,7016,,,19,0,,poi,0,-122.3050691,47.65181562,,6057,,0.410966099,9.822089768,poi
,7017,,,13,0,,poi,0,-122.3101146,47.6541395,,6058,,0.1946115,4.651214851,poi
,7018,,,19,0,,poi,0,-122.3019579,47.6534078,,6059,,0.179326747,4.28590926,poi
,7019,,,13,0,,poi,0,-122.3098757,47.6543609,,6060,,14.49795397,1.239141365,poi
,7020,,,13,0,,poi,0,-122.3100943,47.6541996,,6061,,0.056833447,0.056833447,poi
,7021,,,17,0,,poi,0,-122.323262,47.65155413,,6062,,0.578021988,0.578021988,poi
,7022,,,4,0,,poi,0,-122.3011107,47.66498679,,6063,,0.079114741,1.89084232,poi
,7023,,,4,0,,poi,0,-122.3015861,47.66499153,,6064,,0.034659791,0.828369017,poi
,7024,,,10,0,,poi,0,-122.2988113,47.66153751,,6065,,6.082901045,145.381335,poi
,7025,,,9,0,,poi,0,-122.3004795,47.66159521,,6066,,1.326867235,31.71212692,poi
,7026,,,9,0,,poi,0,-122.3067346,47.65903601,,6067,,0.65110894,15.56150367,poi
,7027,,,13,0,,poi,0,-122.313629,47.65403211,,6068,,0.51774409,12.37408376,poi
,7028,,,13,0,,poi,0,-122.3141214,47.65456262,,6069,,2.735755467,65.38455567,poi
,7029,,,18,0,,poi,0,-122.313796,47.65234003,,6070,,2.139650109,51.13763761,poi
,7030,,,18,0,,poi,0,-122.3141739,47.65195877,,6071,,0.920637257,22.00323043,poi
,7031,,,15,0,,poi,0,-122.2974723,47.65837099,,6072,,1.824052256,43.59484893,poi
,7032,,,10,0,,poi,0,-122.2926657,47.65969429,,6073,,0.860466997,20.56516124,poi
,7033,,,10,0,,poi,0,-122.2913231,47.66056705,,6074,,1.68907282,40.3688404,poi
,7034,,,18,0,,poi,0,-122.3118622,47.65200736,,6075,,0.086111283,2.058059668,poi
,7035,,,9,0,,poi,0,-122.2991845,47.662879,,6076,,0.194342402,0.194342402,poi
,7036,,,13,0,,poi,0,-122.3136341,47.6571141,,6077,,0.877581615,20.9742006,poi
,7037,,,13,0,,poi,0,-122.3135945,47.65731857,,6078,,0.470059967,11.23443322,poi
,7038,,,21,0,,poi,0,-122.3334882,47.6467294,,6079,,0.0360591,0.0360591,poi
,7039,,,12,0,,poi,0,-122.3240326,47.65697038,,6080,,193.6838662,9.494307168,poi
,7040,,,21,0,,poi,0,-122.3317285,47.64847414,,6081,,30.15896999,30.15896999,poi
,7041,,,3,0,,poi,0,-122.3179216,47.66654243,,6082,,142.8458313,7.002246633,poi
,7042,,,13,0,,poi,0,-122.3191211,47.65638063,,6083,,0.407629287,9.742339956,poi
,7043,,,13,0,,poi,0,-122.3190828,47.65622984,,6084,,2.59001212,2.59001212,poi
,7044,,,18,0,,poi,0,-122.3191163,47.6506951,,6085,,0.117972458,0.117972458,poi
,7045,,,6,0,,poi,0,-122.3332248,47.66118645,,6086,,1.917429179,1.917429179,poi
,7046,,,21,0,,poi,0,-122.3381263,47.64754404,,6087,,118.4830118,5.807990774,poi
,7047,,,3,0,,poi,0,-122.3177025,47.66367462,,6088,,0.430879333,10.29801607,poi
,7048,,,3,0,,poi,0,-122.315587,47.6637232,,6089,,0.727747982,3.493190314,poi
,7049,,,1,0,,poi,0,-122.3370259,47.66394448,,6090,,118.4039616,5.804115766,poi
,7050,,,8,0,,poi,0,-122.3181379,47.66276239,,6091,,1.416961165,33.86537184,poi
,7051,,,16,0,,poi,0,-122.3368085,47.64971075,,6092,,0.178142717,0.855085042,poi
,7052,,,16,0,,poi,0,-122.3365924,47.64984974,,6093,,0.133149572,0.639117944,poi
,7053,,,16,0,,poi,0,-122.3365675,47.64969855,,6094,,0.122278022,0.586934506,poi
,7054,,,16,0,,poi,0,-122.3368278,47.64984635,,6095,,0.189875379,0.911401821,poi
,7055,,,21,0,,poi,0,-122.3357069,47.64767997,,6096,,2.511866131,12.05695743,poi
,7056,,,19,0,,poi,0,-122.3038644,47.64979183,,6097,,0.619032487,0.619032487,poi
,7057,,,16,0,,poi,0,-122.335739,47.6538642,,6098,,0.391160504,0.391160504,poi
,7058,,,17,0,,poi,0,-122.329051,47.65176575,,6099,,0.550896934,13.16643673,poi
,7059,,,17,0,,poi,0,-122.328512,47.65256814,,6100,,1.214922567,29.03664935,poi
,7060,,,16,0,,poi,0,-122.3324,47.64966718,,6101,,5.630978267,5.630978267,poi
,7061,,,17,0,,poi,0,-122.3287904,47.65173253,,6102,,0.382334097,29.8220596,poi
,7062,,,16,0,,poi,0,-122.332492,47.64946712,,6103,,2.918849583,2.918849583,poi
,7063,,,6,0,,poi,0,-122.3389678,47.66082691,,6104,,1.507270373,36.02376192,poi
,7064,,,6,0,,poi,0,-122.3364983,47.66066756,,6105,,8.336917703,8.336917703,poi
,7065,,,6,0,,poi,0,-122.3364154,47.66083065,,6106,,1.888958636,1.888958636,poi
,7066,,,7,0,,poi,0,-122.3277925,47.66114106,,6107,,1.813180707,43.33501889,poi
,7067,,,6,0,,poi,0,-122.33705,47.660915,,6108,,0.794591866,18.99074559,poi
,7068,,,6,0,,poi,0,-122.3364503,47.66116353,,6109,,6.620020174,6.620020174,poi
,7069,,,6,0,,poi,0,-122.3335079,47.66099253,,6110,,2.85076785,2.85076785,poi
,7070,,,7,0,,poi,0,-122.327697,47.66167531,,6111,,0.67640413,16.1660587,poi
,7071,,,6,0,,poi,0,-122.3310415,47.66156484,,6112,,0.789963384,18.88012488,poi
,7072,,,6,0,,poi,0,-122.3328903,47.66087969,,6113,,2.590819414,2.590819414,poi
,7073,,,6,0,,poi,0,-122.3327766,47.66103335,,6114,,0.779845308,0.779845308,poi
,7074,,,7,0,,poi,0,-122.3267465,47.6615538,,6115,,0.256719263,0.256719263,poi
,7075,,,7,0,,poi,0,-122.3266316,47.66114865,,6116,,0.132396098,10.32689564,poi
,7076,,,7,0,,poi,0,-122.3278608,47.66083105,,6117,,1.883253764,45.00976495,poi
,7077,,,17,0,,poi,0,-122.3297418,47.65125112,,6118,,1.619968515,38.71724751,poi
,7078,,,21,0,,poi,0,-122.3324883,47.64740491,,6119,,1.508454403,36.05206024,poi
,7079,,,16,0,,poi,0,-122.3308058,47.64996865,,6120,,3.09338639,3.09338639,poi
,7080,,,17,0,,poi,0,-122.3298558,47.65102013,,6121,,2.465796594,2.465796594,poi
,7081,,,16,0,,poi,0,-122.331024,47.65001005,,6122,,1.621583102,1.621583102,poi
,7082,,,17,0,,poi,0,-122.3303573,47.6507226,,6123,,1.26863448,30.32036407,poi
,7083,,,10,0,,poi,0,-122.2948033,47.66181611,,6124,,8.04053343,192.168749,poi
,7084,,,4,0,,poi,0,-122.3005392,47.66470236,,6125,,1.494084583,1.494084583,poi
,7085,,,7,0,,poi,0,-122.3237079,47.66207798,,6126,,0.854331568,20.41852449,poi
,7086,,,9,0,,poi,0,-122.2998674,47.65864824,,6127,,38.83748039,928.2157814,poi
,7087,,,13,0,,poi,0,-122.315013,47.65567665,,6128,,2.900335657,13.92161115,poi
,7088,,,5,0,,poi,0,-122.2983486,47.66509553,,6129,,0.945178972,22.58977744,poi
,7089,,,11,0,,poi,0,-122.3380298,47.65750115,,6130,,205.418423,10.06953054,poi
,7090,,,16,0,,poi,0,-122.3360572,47.65183197,,6131,,3.206030713,3.206030713,poi
,7091,,,9,0,,poi,0,-122.3013998,47.65960094,,6132,,2.36547695,56.53489909,poi
,7092,,,8,0,,poi,0,-122.3183451,47.6585208,,6133,,10.40514927,10.40514927,poi
,7093,,,5,0,,poi,0,-122.2964612,47.66339528,,6134,,10.99845601,262.8630986,poi
,7094,,,6,0,,poi,0,-122.3333777,47.66158853,,6135,,91.44398275,0.888668443,poi
,7095,,,10,0,,poi,0,-122.2941175,47.66173124,,6136,,2.757283288,65.89907058,poi
,7096,,,10,0,,poi,0,-122.2933983,47.66153337,,6137,,0.918592114,21.95435151,poi
,7097,,,12,0,,poi,0,-122.3215092,47.65816552,,6138,,0.109253691,0.524417715,poi
,7098,,,22,0,,poi,0,-122.3240935,47.64832374,,6139,,0.680602055,16.2663891,poi
,7099,,,6,0,,poi,0,-122.3320325,47.66163656,,6140,,4.473588801,4.473588801,poi
,7100,,,3,0,,poi,0,-122.3181839,47.66525247,,6141,,0.579313658,13.84559642,poi
,7101,,,3,0,,poi,0,-122.31797,47.664757,,6142,,0.276955415,6.619234409,poi
,7102,,,8,0,,poi,0,-122.3187452,47.66178937,,6143,,2.927568351,69.96888358,poi
,7103,,,8,0,,poi,0,-122.3192372,47.6617257,,6144,,0.520004511,12.42810782,poi
,7104,,,8,0,,poi,0,-122.3192457,47.66145405,,6145,,0.351441675,8.399456022,poi
,7105,,,8,0,,poi,0,-122.319502,47.66118865,,6146,,0.18621565,4.450554033,poi
,7106,,,8,0,,poi,0,-122.3174053,47.66113486,,6147,,0.292024889,6.979394851,poi
,7107,,,12,0,,poi,0,-122.3240914,47.6541196,,6148,,2.015649862,48.17403169,poi
,7108,,,12,0,,poi,0,-122.323249,47.65435868,,6149,,1.48843353,35.57356137,poi
,7109,,,18,0,,poi,0,-122.3116484,47.65073235,,6150,,0.007319459,0.007319459,poi
,7110,,,24,0,,poi,0,-122.3068365,47.64838225,,6151,,0.6102599,0.6102599,poi
,7111,,,10,0,,poi,0,-122.2945328,47.65904057,,6152,,4.831058266,115.4622926,poi
,7112,,,13,0,,poi,0,-122.3182702,47.65664151,,6153,,3.724958833,17.8798024,poi
,7113,,,6,0,,poi,0,-122.3343549,47.66160754,,6154,,4.88579275,4.88579275,poi
,7114,,,6,0,,poi,0,-122.3339424,47.66156485,,6155,,3.600904766,3.600904766,poi
,7115,,,6,0,,poi,0,-122.3330855,47.66157516,,6156,,2.574727368,2.574727368,poi
,7116,,,6,0,,poi,0,-122.332936,47.66152462,,6157,,1.435905647,1.435905647,poi
,7117,,,6,0,,poi,0,-122.3346578,47.66163073,,6158,,13.0419844,13.0419844,poi
,7118,,,6,0,,poi,0,-122.3327768,47.66157674,,6159,,2.960936473,2.960936473,poi
,7119,,,14,0,,poi,0,-122.3026198,47.6584012,,6160,,0.009795158,0.009795158,poi
,7120,,,9,0,,poi,0,-122.3096161,47.66024808,,6161,,0.009795158,0.009795158,poi
,7121,,,9,0,,poi,0,-122.3096916,47.66024577,,6162,,0.011625023,0.011625023,poi
,7122,,,13,0,,poi,0,-122.3116021,47.65530615,,6163,,0.007427098,0.007427098,poi
,7123,,,21,0,,poi,0,-122.3370895,47.64536175,,6164,,0.751374765,0.751374765,poi
,7124,,,7,0,,poi,0,-122.3211326,47.66186157,,6165,,2.793826764,2.793826764,poi
,7125,,,12,0,,poi,0,-122.3211223,47.65432345,,6166,,0.849164891,0.849164891,poi
,7126,,,24,0,,poi,0,-122.3086815,47.64884312,,6167,,8.515168059,8.515168059,poi
,7127,,,19,0,,poi,0,-122.303879,47.65047453,,6168,,0.829359296,0.829359296,poi
,7128,,,6,0,,poi,0,-122.3333894,47.66119072,,6169,,2.953509375,2.953509375,poi
,7129,,,2,0,,poi,0,-122.3306057,47.66452201,,6170,,0.632164458,15.10873054,poi
,7130,,,10,0,,poi,0,-122.2897484,47.66067837,,6171,,0.765314029,18.2910053,poi
,7131,,,10,0,,poi,0,-122.2890439,47.66076664,,6172,,0.536903851,12.83200203,poi
,7132,,,4,0,,poi,0,-122.303545,47.66322257,,6173,,0.31473674,7.522208088,poi
,7133,,,13,0,,poi,0,-122.3149857,47.65471522,,6174,,0.175559379,4.195869149,poi
,7134,,,13,0,,poi,0,-122.3137049,47.65469981,,6175,,0.086972396,2.078640265,poi
,7135,,,13,0,,poi,0,-122.3175607,47.65525559,,6176,,0.428726551,10.24656457,poi
,7136,,,13,0,,poi,0,-122.3193568,47.65500259,,6177,,0.667254806,15.94738986,poi
,7137,,,13,0,,poi,0,-122.3200278,47.6547575,,6178,,0.431740446,10.31859666,poi
,7138,,,12,0,,poi,0,-122.3205495,47.65485402,,6179,,0.294070032,7.028273768,poi
,7139,,,18,0,,poi,0,-122.3120113,47.65219817,,6180,,42.90758401,42.90758401,poi
,7140,,,19,0,,poi,0,-122.3044688,47.6506381,,6181,,0.363927811,0.363927811,poi
,7141,,,17,0,,poi,0,-122.3235656,47.65378168,,6182,,0.476087757,11.37849739,poi
,7142,,,17,0,,poi,0,-122.3242849,47.65372831,,6183,,0.44444186,10.62216046,poi
,7143,,,17,0,,poi,0,-122.3261472,47.65337573,,6184,,0.596966471,14.26749865,poi
,7144,,,8,0,,poi,0,-122.3146932,47.66024301,,6185,,11.9935257,11.9935257,poi
,7145,,,10,0,,poi,0,-122.2909897,47.65965341,,6186,,0.986189471,23.56992835,poi
,7146,,,16,0,,poi,0,-122.3360861,47.64999693,,6187,,1.308407129,1.308407129,poi
,7147,,,3,0,,poi,0,-122.3170899,47.66574837,,6188,,0.526247579,12.57731715,poi
,7148,,,3,0,,poi,0,-122.3171048,47.66513265,,6189,,0.620324156,14.82574734,poi
,7149,,,3,0,,poi,0,-122.3170988,47.66609,,6190,,0.533244121,12.7445345,poi
,7150,,,19,0,,poi,0,-122.2998697,47.6500732,,6191,,3.264209648,3.264209648,poi
,7151,,,14,0,,poi,0,-122.2995422,47.65446217,,6192,,5.819131421,5.819131421,poi
,7152,,,17,0,,poi,0,-122.3271776,47.65327416,,6193,,1.263898359,30.20717078,poi
,7153,,,21,0,,poi,0,-122.3398671,47.64796214,,6194,,3.556342177,3.556342177,poi
,7154,,,17,0,,poi,0,-122.3227955,47.65384242,,6195,,0.237559503,5.67767211,poi
,7155,,,17,0,,poi,0,-122.3265885,47.65380684,,6196,,0.385993827,9.225252464,poi
,7156,,,18,0,,poi,0,-122.3178687,47.6535866,,6197,,0.919883783,21.98522241,poi
,7157,,,6,0,,poi,0,-122.3379562,47.66113798,,6198,,0.100750201,2.407929812,poi
,7158,,,6,0,,poi,0,-122.3377082,47.66093001,,6199,,0.158121844,3.779112066,poi
,7159,,,21,0,,poi,0,-122.3339486,47.64564611,,6200,,0.012593775,0.012593775,poi
,7160,,,21,0,,poi,0,-122.3342215,47.64551387,,6201,,0.010118076,0.010118076,poi
,7161,,,21,0,,poi,0,-122.3343103,47.64557535,,6202,,0.011086828,0.011086828,poi
,7162,,,21,0,,poi,0,-122.3339707,47.64581159,,6203,,0.009795158,0.009795158,poi
,7163,,,21,0,,poi,0,-122.3340834,47.6458143,,6204,,0.010548632,0.010548632,poi
,7164,,,21,0,,poi,0,-122.3339818,47.64607943,,6205,,0.02281949,0.02281949,poi
,7165,,,21,0,,poi,0,-122.333944,47.64555138,,6206,,0.302035326,0.302035326,poi
,7166,,,21,0,,poi,0,-122.3355602,47.64737431,,6207,,0.583188665,13.9382091,poi
,7167,,,12,0,,poi,0,-122.3239572,47.65751508,,6208,,0.614942201,14.69711861,poi
,7168,,,4,0,,poi,0,-122.3052719,47.66481255,,6209,,0.223781697,5.348382563,poi
,7169,,,4,0,,poi,0,-122.3011441,47.66559406,,6210,,2.015757501,48.17660426,poi
,7170,,,4,0,,poi,0,-122.301001,47.66605901,,6211,,0.226149758,5.404979204,poi
,7171,,,13,0,,poi,0,-122.3174148,47.65758575,,6212,,1.040654857,24.87165109,poi
,7172,,,7,0,,poi,0,-122.3305186,47.66153648,,6213,,0.49018848,11.71550466,poi
,7173,,,6,0,,poi,0,-122.3318315,47.6616588,,6214,,0.275448467,6.583218365,poi
,7174,,,15,0,,poi,0,-122.2902762,47.65737386,,6215,,763.015278,65.21498102,poi
,7175,,,21,0,,poi,0,-122.3340279,47.64738499,,6216,,0.342507629,8.185932331,poi
,7176,,,3,0,,poi,0,-122.3127371,47.66537711,,6217,,1.925448292,9.242151803,poi
,7177,,,13,0,,poi,0,-122.3170127,47.65570458,,6218,,1.650107464,7.920515829,poi
,7178,,,19,0,,poi,0,-122.3094237,47.6537904,,6219,,0.047684123,1.139650541,poi
,7179,,,19,0,,poi,0,-122.3042032,47.65195749,,6220,,0.255965789,6.117582365,poi
,7180,,,11,0,,poi,0,-122.3364316,47.65590738,,6221,,0.081267524,1.942293812,poi
,7181,,,8,0,,poi,0,-122.3123415,47.65995583,,6222,,0.066843884,0.066843884,poi
,7182,,,13,0,,poi,0,-122.3141734,47.65732725,,6223,,0.106777991,2.551993989,poi
,7183,,,13,0,,poi,0,-122.3129511,47.65757632,,6224,,0.616018592,14.72284435,poi
,7184,,,13,0,,poi,0,-122.3125259,47.65422888,,6225,,0.339816651,8.121617967,poi
,7185,,,13,0,,poi,0,-122.3126175,47.65441585,,6226,,0.970258883,0.970258883,poi
,7186,,,17,0,,poi,0,-122.3239083,47.65376267,,6227,,0.155107949,21.91675317,poi
,7187,,,19,0,,poi,0,-122.3054492,47.65211265,,6228,,10.44527712,0.892758729,poi
,7188,,,13,0,,poi,0,-122.3135955,47.65664818,,6229,,0.814935656,50.28153,poi
,7189,,,13,0,,poi,0,-122.3098167,47.65464178,,6230,,14.20074088,1.213738537,poi
,7190,,,19,0,,poi,0,-122.3054176,47.65352258,,6231,,0.069319583,0.069319583,poi
,7191,,,18,0,,poi,0,-122.3102073,47.65131984,,6232,,0.06490638,1.551262475,poi
,7192,,,8,0,,poi,0,-122.3128907,47.65924004,,6233,,0.546160814,2.621571906,poi
,7193,,,8,0,,poi,0,-122.3135418,47.65878088,,6234,,4.893219848,4.893219848,poi
,7194,,,8,0,,poi,0,-122.313535,47.6589484,,6235,,9.157612051,9.157612051,poi
,7195,,,8,0,,poi,0,-122.3134534,47.65855374,,6236,,2.824773006,2.824773006,poi
,7196,,,8,0,,poi,0,-122.3135401,47.65866993,,6237,,4.537956986,4.537956986,poi
,7197,,,6,0,,poi,0,-122.3308905,47.66174551,,6238,,2.207086008,2.207086008,poi
,7198,,,13,0,,poi,0,-122.3129291,47.6570887,,6239,,0.352410426,8.422609193,poi
,7199,,,13,0,,poi,0,-122.3135427,47.65797102,,6240,,3.975973224,3.975973224,poi
,7200,,,13,0,,poi,0,-122.3130034,47.6579651,,6241,,2.183566864,2.183566864,poi
,7201,,,13,0,,poi,0,-122.3135758,47.65785231,,6242,,0.403000805,0.403000805,poi
,7202,,,13,0,,poi,0,-122.312771,47.65750393,,6243,,1.163578714,1.163578714,poi
,7203,,,13,0,,poi,0,-122.3135621,47.65807355,,6244,,4.879603502,4.879603502,poi
,7204,,,13,0,,poi,0,-122.312942,47.65729897,,6245,,4.535481286,4.535481286,poi
,7205,,,13,0,,poi,0,-122.3129399,47.6574123,,6246,,3.937599883,3.937599883,poi
,7206,,,13,0,,poi,0,-122.3129143,47.65806583,,6247,,3.527871634,3.527871634,poi
,7207,,,21,0,,poi,0,-122.3388841,47.64677884,,6248,,5.160595383,5.160595383,poi
,7208,,,9,0,,poi,0,-122.3053468,47.6589739,,6249,,0.062538319,1.494665834,poi
,7209,,,14,0,,poi,0,-122.3053012,47.65760965,,6250,,0.060493176,1.445786917,poi
,7210,,,14,0,,poi,0,-122.3051383,47.65753703,,6251,,0.09375366,2.240712464,poi
,7211,,,14,0,,poi,0,-122.3057967,47.65704384,,6252,,0.184601063,4.411965414,poi
,7212,,,14,0,,poi,0,-122.3061102,47.65684056,,6253,,0.084173779,2.011753326,poi
,7213,,,14,0,,poi,0,-122.3068985,47.6564113,,6254,,0.104840487,2.505687646,poi
,7214,,,14,0,,poi,0,-122.3071575,47.6562609,,6255,,0.15252461,3.645338188,poi
,7215,,,14,0,,poi,0,-122.3070832,47.6562076,,6256,,0.167701724,4.008071204,poi
,7216,,,14,0,,poi,0,-122.3074021,47.65629305,,6257,,0.068889027,1.646447735,poi
,7217,,,14,0,,poi,0,-122.3096998,47.65514586,,6258,,0.564782379,13.49829885,poi
,7218,,,13,0,,poi,0,-122.3098659,47.65624375,,6259,,0.183201755,0.183201755,poi
,7219,,,13,0,,poi,0,-122.3098529,47.65620019,,6260,,0.116357871,0.116357871,poi
,7220,,,13,0,,poi,0,-122.3097951,47.656222,,6261,,0.178250356,0.178250356,poi
,7221,,,14,0,,poi,0,-122.3087011,47.65551227,,6262,,0.549605265,0.549605265,poi
,7222,,,13,0,,poi,0,-122.3107201,47.65736285,,6263,,0.0721182,1.723624972,poi
,7223,,,14,0,,poi,0,-122.3060388,47.65413638,,6264,,0.021420182,0.511942343,poi
,7224,,,14,0,,poi,0,-122.3059198,47.65413035,,6265,,0.056941086,1.360891956,poi
,7225,,,14,0,,poi,0,-122.3056152,47.65423622,,6266,,0.103979374,2.48510705,poi
,7226,,,14,0,,poi,0,-122.3055958,47.65448283,,6267,,0.667577723,15.95510758,poi
,7227,,,19,0,,poi,0,-122.3065298,47.65114325,,6268,,0.882586833,0.882586833,poi
,7228,,,14,0,,poi,0,-122.3042665,47.65415409,,6269,,0.046177176,1.103634497,poi
,7229,,,14,0,,poi,0,-122.3039622,47.65421572,,6270,,0.168885754,4.036369525,poi
,7230,,,19,0,,poi,0,-122.3045146,47.65390444,,6271,,0.32797635,7.838634762,poi
,7231,,,14,0,,poi,0,-122.3036917,47.65449186,,6272,,0.500306555,11.95732667,poi
,7232,,,8,0,,poi,0,-122.316082,47.66276404,,6273,,1.522662765,7.308781273,poi
,7233,,,8,0,,poi,0,-122.3156504,47.66253301,,6274,,2.826602871,13.56769378,poi
,7234,,,8,0,,poi,0,-122.3157748,47.6617067,,6275,,25.24594455,25.24594455,poi
,7235,,,21,0,,poi,0,-122.3349066,47.64487783,,6276,,0.077984531,0.077984531,poi
,7236,,,21,0,,poi,0,-122.3349368,47.64491443,,6277,,0.077984531,0.077984531,poi
,7237,,,21,0,,poi,0,-122.3348855,47.64538425,,6278,,0.077984531,0.077984531,poi
,7238,,,21,0,,poi,0,-122.3348899,47.64517804,,6279,,0.077984531,0.077984531,poi
,7239,,,21,0,,poi,0,-122.334744,47.64491272,,6280,,0.021043445,0.021043445,poi
,7240,,,21,0,,poi,0,-122.3351637,47.64536526,,6281,,0.077984531,0.077984531,poi
,7241,,,21,0,,poi,0,-122.3349465,47.64484259,,6282,,0.055703236,0.055703236,poi
,7242,,,21,0,,poi,0,-122.3350726,47.64528191,,6283,,0.115120022,0.115120022,poi
