link_id,lanes,length,from_node_id,to_node_id,FT,AT,dir_flag,time_period,assignment_period,volume,speed,speed_limit,Date
107,2,0.1364,9,10,1,1,0,1525_1530,1400_1800,336,64.2,35,
107,2,0.1364,9,10,1,1,0,1530_1535,1400_1800,398,62.5,35,
107,2,0.1364,9,10,1,1,0,1535_1540,1400_1800,398,61.9,35,
107,2,0.1364,9,10,1,1,0,1540_1545,1400_1800,420,60.2,35,
107,2,0.1364,9,10,1,1,0,1545_1550,1400_1800,368,59.8,35,
107,2,0.1364,9,10,1,1,0,1550_1555,1400_1800,370,59.5,35,
107,2,0.1364,9,10,1,1,0,1555_1600,1400_1800,332,60.7,35,
107,2,0.1364,9,10,1,1,0,1600_1605,1400_1800,316,61.3,35,
107,2,0.1364,9,10,1,1,0,1605_1610,1400_1800,404,60.9,35,
107,2,0.1364,9,10,1,1,0,1610_1615,1400_1800,384,61.8,35,
107,2,0.1364,9,10,1,1,0,1615_1620,1400_1800,388,61.5,35,
107,2,0.1364,9,10,1,1,0,1620_1625,1400_1800,366,62.4,35,
107,2,0.1364,9,10,1,1,0,1625_1630,1400_1800,342,61.5,35,
107,2,0.1364,9,10,1,1,0,1630_1635,1400_1800,322,63.1,35,
107,2,0.1364,9,10,1,1,0,1635_1640,1400_1800,382,62.2,35,
107,2,0.1364,9,10,1,1,0,1640_1645,1400_1800,376,63,35,
107,2,0.1364,9,10,1,1,0,1645_1650,1400_1800,370,61.7,35,
107,2,0.1364,9,10,1,1,0,1650_1655,1400_1800,366,61.3,35,
107,2,0.1364,9,10,1,1,0,1655_1700,1400_1800,338,62,35,
107,2,0.1364,9,10,1,1,0,1700_1705,1400_1800,296,63.4,35,
107,2,0.1364,9,10,1,1,0,1705_1710,1400_1800,332,64.4,35,
107,2,0.1364,9,10,1,1,0,1710_1715,1400_1800,366,64.7,35,
107,2,0.1364,9,10,1,1,0,1715_1720,1400_1800,378,64.4,35,
107,2,0.1364,9,10,1,1,0,1720_1725,1400_1800,356,62.1,35,
107,2,0.1364,9,10,1,1,0,1725_1730,1400_1800,342,61.1,35,
107,2,0.1364,9,10,1,1,0,1730_1735,1400_1800,362,61.6,35,
107,2,0.1364,9,10,1,1,0,1735_1740,1400_1800,348,63,35,
107,2,0.1364,9,10,1,1,0,1740_1745,1400_1800,340,62.9,35,
107,2,0.1364,9,10,1,1,0,1745_1750,1400_1800,366,63.3,35,
107,2,0.1364,9,10,1,1,0,1750_1755,1400_1800,290,64.6,35,
107,2,0.1364,9,10,1,1,0,1755_1800,1400_1800,312,64.7,35,
107,2,0.1364,9,10,1,1,0,1800_1805,1800_0600,302,64.6,35,
107,2,0.1364,9,10,1,1,0,1805_1810,1800_0600,306,64.4,35,
107,2,0.1364,9,10,1,1,0,1810_1815,1800_0600,346,64.5,35,
107,2,0.1364,9,10,1,1,0,1815_1820,1800_0600,264,64.6,35,
107,2,0.1364,9,10,1,1,0,1820_1825,1800_0600,294,65,35,
107,2,0.1364,9,10,1,1,0,1825_1830,1800_0600,302,65.4,35,
107,2,0.1364,9,10,1,1,0,1830_1835,1800_0600,280,66.2,35,
107,2,0.1364,9,10,1,1,0,1835_1840,1800_0600,310,65.6,35,
107,2,0.1364,9,10,1,1,0,1840_1845,1800_0600,268,66.2,35,
107,2,0.1364,9,10,1,1,0,1845_1850,1800_0600,288,66.5,35,
107,2,0.1364,9,10,1,1,0,1850_1855,1800_0600,308,66.3,35,
107,2,0.1364,9,10,1,1,0,1855_1900,1800_0600,266,66.1,35,
107,2,0.1364,9,10,1,1,0,1900_1905,1800_0600,308,66.3,35,
107,2,0.1364,9,10,1,1,0,1905_1910,1800_0600,284,67.1,35,
107,2,0.1364,9,10,1,1,0,1910_1915,1800_0600,272,66.7,35,
107,2,0.1364,9,10,1,1,0,1915_1920,1800_0600,276,67,35,
107,2,0.1364,9,10,1,1,0,1920_1925,1800_0600,280,67,35,
107,2,0.1364,9,10,1,1,0,1925_1930,1800_0600,266,67.2,35,
107,2,0.1364,9,10,1,1,0,1930_1935,1800_0600,250,68.1,35,
107,2,0.1364,9,10,1,1,0,1935_1940,1800_0600,250,68.9,35,
107,2,0.1364,9,10,1,1,0,1940_1945,1800_0600,216,68.9,35,
107,2,0.1364,9,10,1,1,0,1945_1950,1800_0600,240,68.9,35,
107,2,0.1364,9,10,1,1,0,1950_1955,1800_0600,206,69.1,35,
107,2,0.1364,9,10,1,1,0,1955_2000,1800_0600,234,68.7,35,
107,2,0.1364,9,10,1,1,0,2000_2005,1800_0600,202,68.3,35,
107,2,0.1364,9,10,1,1,0,2005_2010,1800_0600,184,68.2,35,
107,2,0.1364,9,10,1,1,0,2010_2015,1800_0600,206,69.2,35,
107,2,0.1364,9,10,1,1,0,2015_2020,1800_0600,196,68.5,35,
107,2,0.1364,9,10,1,1,0,2020_2025,1800_0600,194,69.1,35,
107,2,0.1364,9,10,1,1,0,2025_2030,1800_0600,200,69.2,35,
107,2,0.1364,9,10,1,1,0,2030_2035,1800_0600,198,69.6,35,
107,2,0.1364,9,10,1,1,0,2035_2040,1800_0600,166,69.4,35,
107,2,0.1364,9,10,1,1,0,2040_2045,1800_0600,172,68.7,35,
107,2,0.1364,9,10,1,1,0,2045_2050,1800_0600,198,69.2,35,
107,2,0.1364,9,10,1,1,0,2050_2055,1800_0600,162,68,35,
107,2,0.1364,9,10,1,1,0,2055_2100,1800_0600,180,69.1,35,
107,2,0.1364,9,10,1,1,0,2100_2105,1800_0600,176,68.8,35,
107,2,0.1364,9,10,1,1,0,2105_2110,1800_0600,214,69.9,35,
107,2,0.1364,9,10,1,1,0,2110_2115,1800_0600,202,69.3,35,
107,2,0.1364,9,10,1,1,0,2115_2120,1800_0600,190,69.1,35,
107,2,0.1364,9,10,1,1,0,2120_2125,1800_0600,190,69.1,35,
107,2,0.1364,9,10,1,1,0,2125_2130,1800_0600,184,69,35,
107,2,0.1364,9,10,1,1,0,2130_2135,1800_0600,202,70.1,35,
107,2,0.1364,9,10,1,1,0,2135_2140,1800_0600,188,68.8,35,
107,2,0.1364,9,10,1,1,0,2140_2145,1800_0600,208,68.9,35,
107,2,0.1364,9,10,1,1,0,2145_2150,1800_0600,170,70.2,35,
107,2,0.1364,9,10,1,1,0,2150_2155,1800_0600,192,69,35,
107,2,0.1364,9,10,1,1,0,2155_2200,1800_0600,172,67.9,35,
107,2,0.1364,9,10,1,1,0,2200_2205,1800_0600,154,68.7,35,
107,2,0.1364,9,10,1,1,0,2205_2210,1800_0600,168,67.7,35,
107,2,0.1364,9,10,1,1,0,2210_2215,1800_0600,164,68.8,35,
107,2,0.1364,9,10,1,1,0,2215_2220,1800_0600,134,68.6,35,
107,2,0.1364,9,10,1,1,0,2220_2225,1800_0600,152,67.4,35,
107,2,0.1364,9,10,1,1,0,2225_2230,1800_0600,150,68.9,35,
107,2,0.1364,9,10,1,1,0,2230_2235,1800_0600,138,69.3,35,
107,2,0.1364,9,10,1,1,0,2235_2240,1800_0600,148,67.8,35,
107,2,0.1364,9,10,1,1,0,2240_2245,1800_0600,156,68.2,35,
107,2,0.1364,9,10,1,1,0,2245_2250,1800_0600,120,66.5,35,
107,2,0.1364,9,10,1,1,0,2250_2255,1800_0600,104,68.2,35,
107,2,0.1364,9,10,1,1,0,2255_2300,1800_0600,104,68,35,
107,2,0.1364,9,10,1,1,0,2300_2305,1800_0600,70,68,35,
107,2,0.1364,9,10,1,1,0,2305_2310,1800_0600,78,67.8,35,
107,2,0.1364,9,10,1,1,0,2310_2315,1800_0600,104,67,35,
107,2,0.1364,9,10,1,1,0,2315_2320,1800_0600,80,67.6,35,
107,2,0.1364,9,10,1,1,0,2320_2325,1800_0600,92,67.9,35,
107,2,0.1364,9,10,1,1,0,2325_2330,1800_0600,74,69.3,35,
107,2,0.1364,9,10,1,1,0,2330_2335,1800_0600,72,69.8,35,
107,2,0.1364,9,10,1,1,0,2335_2340,1800_0600,60,69.6,35,
107,2,0.1364,9,10,1,1,0,2340_2345,1800_0600,58,68,35,
107,2,0.1364,9,10,1,1,0,2345_2350,1800_0600,48,67.2,35,
107,2,0.1364,9,10,1,1,0,2350_2355,1800_0600,62,66,35,
107,2,0.1364,9,10,1,1,0,2355_2400,1800_0600,50,66.9,35,
105,3,0.3255,6,7,1,1,0,0000_0005,1800_0600,63,71.8,35,
105,3,0.3255,6,7,1,1,0,0005_0010,1800_0600,90,72.5,35,
105,3,0.3255,6,7,1,1,0,0010_0015,1800_0600,66,73,35,
105,3,0.3255,6,7,1,1,0,0015_0020,1800_0600,87,72.1,35,
105,3,0.3255,6,7,1,1,0,0020_0025,1800_0600,81,71.9,35,
105,3,0.3255,6,7,1,1,0,0025_0030,1800_0600,60,70.8,35,
105,3,0.3255,6,7,1,1,0,0030_0035,1800_0600,48,70.4,35,
105,3,0.3255,6,7,1,1,0,0035_0040,1800_0600,66,72.5,35,
105,3,0.3255,6,7,1,1,0,0040_0045,1800_0600,63,71.5,35,
105,3,0.3255,6,7,1,1,0,0045_0050,1800_0600,39,71.2,35,
105,3,0.3255,6,7,1,1,0,0050_0055,1800_0600,69,71.1,35,
105,3,0.3255,6,7,1,1,0,0055_0100,1800_0600,48,72.5,35,
105,3,0.3255,6,7,1,1,0,0100_0105,1800_0600,54,71.2,35,
105,3,0.3255,6,7,1,1,0,0105_0110,1800_0600,51,71,35,
105,3,0.3255,6,7,1,1,0,0110_0115,1800_0600,24,68.5,35,
105,3,0.3255,6,7,1,1,0,0115_0120,1800_0600,39,70.1,35,
105,3,0.3255,6,7,1,1,0,0120_0125,1800_0600,45,70.6,35,
105,3,0.3255,6,7,1,1,0,0125_0130,1800_0600,45,71.3,35,
105,3,0.3255,6,7,1,1,0,0130_0135,1800_0600,57,69.8,35,
105,3,0.3255,6,7,1,1,0,0135_0140,1800_0600,51,69.7,35,
105,3,0.3255,6,7,1,1,0,0140_0145,1800_0600,39,70.9,35,
105,3,0.3255,6,7,1,1,0,0145_0150,1800_0600,36,70.6,35,
105,3,0.3255,6,7,1,1,0,0150_0155,1800_0600,45,69.3,35,
105,3,0.3255,6,7,1,1,0,0155_0200,1800_0600,24,70.7,35,
105,3,0.3255,6,7,1,1,0,0200_0205,1800_0600,30,69,35,
105,3,0.3255,6,7,1,1,0,0205_0210,1800_0600,36,69.6,35,
105,3,0.3255,6,7,1,1,0,0210_0215,1800_0600,24,70.3,35,
105,3,0.3255,6,7,1,1,0,0215_0220,1800_0600,42,69.5,35,
105,3,0.3255,6,7,1,1,0,0220_0225,1800_0600,30,67.9,35,
105,3,0.3255,6,7,1,1,0,0225_0230,1800_0600,45,68.2,35,
105,3,0.3255,6,7,1,1,0,0230_0235,1800_0600,24,68.8,35,
105,3,0.3255,6,7,1,1,0,0235_0240,1800_0600,18,70,35,
105,3,0.3255,6,7,1,1,0,0240_0245,1800_0600,45,69.5,35,
105,3,0.3255,6,7,1,1,0,0245_0250,1800_0600,36,70.6,35,
105,3,0.3255,6,7,1,1,0,0250_0255,1800_0600,48,70,35,
105,3,0.3255,6,7,1,1,0,0255_0300,1800_0600,45,68.2,35,
105,3,0.3255,6,7,1,1,0,0300_0305,1800_0600,45,70.6,35,
105,3,0.3255,6,7,1,1,0,0305_0310,1800_0600,42,67.9,35,
105,3,0.3255,6,7,1,1,0,0310_0315,1800_0600,48,66.7,35,
105,3,0.3255,6,7,1,1,0,0315_0320,1800_0600,51,67.7,35,
105,3,0.3255,6,7,1,1,0,0320_0325,1800_0600,39,68.5,35,
105,3,0.3255,6,7,1,1,0,0325_0330,1800_0600,45,68.5,35,
105,3,0.3255,6,7,1,1,0,0330_0335,1800_0600,45,67.8,35,
105,3,0.3255,6,7,1,1,0,0335_0340,1800_0600,0,68,35,
105,3,0.3255,6,7,1,1,0,0340_0345,1800_0600,0,68,35,
105,3,0.3255,6,7,1,1,0,0345_0350,1800_0600,0,68,35,
105,3,0.3255,6,7,1,1,0,0350_0355,1800_0600,0,68,35,
105,3,0.3255,6,7,1,1,0,0355_0400,1800_0600,0,68,35,
105,3,0.3255,6,7,1,1,0,0400_0405,1800_0600,0,68,35,
105,3,0.3255,6,7,1,1,0,0405_0410,1800_0600,0,68,35,
105,3,0.3255,6,7,1,1,0,0410_0415,1800_0600,0,68,35,
105,3,0.3255,6,7,1,1,0,0415_0420,1800_0600,30,70.9,35,
105,3,0.3255,6,7,1,1,0,0420_0425,1800_0600,120,66.3,35,
105,3,0.3255,6,7,1,1,0,0425_0430,1800_0600,132,66.7,35,
105,3,0.3255,6,7,1,1,0,0430_0435,1800_0600,192,66.8,35,
105,3,0.3255,6,7,1,1,0,0435_0440,1800_0600,159,65.4,35,
105,3,0.3255,6,7,1,1,0,0440_0445,1800_0600,111,64.7,35,
105,3,0.3255,6,7,1,1,0,0445_0450,1800_0600,189,63.7,35,
105,3,0.3255,6,7,1,1,0,0450_0455,1800_0600,210,62.6,35,
105,3,0.3255,6,7,1,1,0,0455_0500,1800_0600,237,63.5,35,
105,3,0.3255,6,7,1,1,0,0500_0505,1800_0600,240,63.6,35,
105,3,0.3255,6,7,1,1,0,0505_0510,1800_0600,294,62.4,35,
105,3,0.3255,6,7,1,1,0,0510_0515,1800_0600,282,61.5,35,
105,3,0.3255,6,7,1,1,0,0515_0520,1800_0600,339,62.1,35,
105,3,0.3255,6,7,1,1,0,0520_0525,1800_0600,318,61.2,35,
105,3,0.3255,6,7,1,1,0,0525_0530,1800_0600,384,61.1,35,
105,3,0.3255,6,7,1,1,0,0530_0535,1800_0600,426,60.5,35,
105,3,0.3255,6,7,1,1,0,0535_0540,1800_0600,456,60.1,35,
105,3,0.3255,6,7,1,1,0,0540_0545,1800_0600,492,60.1,35,
105,3,0.3255,6,7,1,1,0,0545_0550,1800_0600,492,59.8,35,
105,3,0.3255,6,7,1,1,0,0550_0555,1800_0600,510,59.1,35,
105,3,0.3255,6,7,1,1,0,0555_0600,1800_0600,546,58.2,35,
105,3,0.3255,6,7,1,1,0,0600_0605,0600_0900,669,56.9,35,
105,3,0.3255,6,7,1,1,0,0605_0610,0600_0900,603,57.6,35,
105,3,0.3255,6,7,1,1,0,0610_0615,0600_0900,645,57.2,35,
105,3,0.3255,6,7,1,1,0,0615_0620,0600_0900,651,56.8,35,
105,3,0.3255,6,7,1,1,0,0620_0625,0600_0900,681,54,35,
105,3,0.3255,6,7,1,1,0,0625_0630,0600_0900,714,52.3,35,
105,3,0.3255,6,7,1,1,0,0630_0635,0600_0900,726,51.3,35,
105,3,0.3255,6,7,1,1,0,0635_0640,0600_0900,780,48.9,35,
105,3,0.3255,6,7,1,1,0,0640_0645,0600_0900,756,47,35,
105,3,0.3255,6,7,1,1,0,0645_0650,0600_0900,705,44.6,35,
105,3,0.3255,6,7,1,1,0,0650_0655,0600_0900,681,44.8,35,
105,3,0.3255,6,7,1,1,0,0655_0700,0600_0900,783,44.4,35,
105,3,0.3255,6,7,1,1,0,0700_0705,0600_0900,690,44.1,35,
105,3,0.3255,6,7,1,1,0,0705_0710,0600_0900,675,43.4,35,
105,3,0.3255,6,7,1,1,0,0710_0715,0600_0900,771,41.6,35,
105,3,0.3255,6,7,1,1,0,0715_0720,0600_0900,741,41.6,35,
105,3,0.3255,6,7,1,1,0,0720_0725,0600_0900,687,41.8,35,
105,3,0.3255,6,7,1,1,0,0725_0730,0600_0900,732,42.8,35,
105,3,0.3255,6,7,1,1,0,0730_0735,0600_0900,720,42.5,35,
105,3,0.3255,6,7,1,1,0,0735_0740,0600_0900,687,42.9,35,
105,3,0.3255,6,7,1,1,0,0740_0745,0600_0900,699,43.4,35,
105,3,0.3255,6,7,1,1,0,0745_0750,0600_0900,678,43.3,35,
105,3,0.3255,6,7,1,1,0,0750_0755,0600_0900,666,43.3,35,
105,3,0.3255,6,7,1,1,0,0755_0800,0600_0900,684,43.9,35,
105,3,0.3255,6,7,1,1,0,0800_0805,0600_0900,714,44.8,35,
105,3,0.3255,6,7,1,1,0,0805_0810,0600_0900,639,44.9,35,
105,3,0.3255,6,7,1,1,0,0810_0815,0600_0900,651,44,35,
105,3,0.3255,6,7,1,1,0,0815_0820,0600_0900,615,44.1,35,
105,3,0.3255,6,7,1,1,0,0820_0825,0600_0900,660,43.9,35,
105,3,0.3255,6,7,1,1,0,0825_0830,0600_0900,645,43.7,35,
105,3,0.3255,6,7,1,1,0,0830_0835,0600_0900,663,43.5,35,
105,3,0.3255,6,7,1,1,0,0835_0840,0600_0900,630,42.8,35,
105,3,0.3255,6,7,1,1,0,0840_0845,0600_0900,711,42.5,35,
105,3,0.3255,6,7,1,1,0,0845_0850,0600_0900,579,40.3,35,
105,3,0.3255,6,7,1,1,0,0850_0855,0600_0900,627,40.9,35,
105,3,0.3255,6,7,1,1,0,0855_0900,0600_0900,567,42,35,
105,3,0.3255,6,7,1,1,0,0900_0905,0900_1400,624,42.1,35,
105,3,0.3255,6,7,1,1,0,0905_0910,0900_1400,600,41.3,35,
105,3,0.3255,6,7,1,1,0,0910_0915,0900_1400,570,40.7,35,
105,3,0.3255,6,7,1,1,0,0915_0920,0900_1400,564,39.4,35,
105,3,0.3255,6,7,1,1,0,0920_0925,0900_1400,528,40,35,
105,3,0.3255,6,7,1,1,0,0925_0930,0900_1400,564,42.1,35,
105,3,0.3255,6,7,1,1,0,0930_0935,0900_1400,483,42,35,
105,3,0.3255,6,7,1,1,0,0935_0940,0900_1400,516,46.2,35,
105,3,0.3255,6,7,1,1,0,0940_0945,0900_1400,552,50.6,35,
105,3,0.3255,6,7,1,1,0,0945_0950,0900_1400,510,48.4,35,
105,3,0.3255,6,7,1,1,0,0950_0955,0900_1400,471,46.8,35,
105,3,0.3255,6,7,1,1,0,0955_1000,0900_1400,510,47,35,
105,3,0.3255,6,7,1,1,0,1000_1005,0900_1400,474,50.8,35,
105,3,0.3255,6,7,1,1,0,1005_1010,0900_1400,474,55.4,35,
105,3,0.3255,6,7,1,1,0,1010_1015,0900_1400,474,57.1,35,
105,3,0.3255,6,7,1,1,0,1015_1020,0900_1400,450,57.4,35,
105,3,0.3255,6,7,1,1,0,1020_1025,0900_1400,453,57.8,35,
105,3,0.3255,6,7,1,1,0,1025_1030,0900_1400,528,59.8,35,
105,3,0.3255,6,7,1,1,0,1030_1035,0900_1400,528,59.3,35,
105,3,0.3255,6,7,1,1,0,1035_1040,0900_1400,591,60,35,
105,3,0.3255,6,7,1,1,0,1040_1045,0900_1400,531,60.4,35,
105,3,0.3255,6,7,1,1,0,1045_1050,0900_1400,435,61.3,35,
105,3,0.3255,6,7,1,1,0,1050_1055,0900_1400,447,60.7,35,
105,3,0.3255,6,7,1,1,0,1055_1100,0900_1400,474,61.2,35,
105,3,0.3255,6,7,1,1,0,1100_1105,0900_1400,402,61.9,35,
105,3,0.3255,6,7,1,1,0,1105_1110,0900_1400,429,62.1,35,
105,3,0.3255,6,7,1,1,0,1110_1115,0900_1400,480,61.2,35,
105,3,0.3255,6,7,1,1,0,1115_1120,0900_1400,447,63.1,35,
105,3,0.3255,6,7,1,1,0,1120_1125,0900_1400,450,60.4,35,
105,3,0.3255,6,7,1,1,0,1125_1130,0900_1400,462,61.4,35,
105,3,0.3255,6,7,1,1,0,1130_1135,0900_1400,504,61.2,35,
105,3,0.3255,6,7,1,1,0,1135_1140,0900_1400,495,60.9,35,
105,3,0.3255,6,7,1,1,0,1140_1145,0900_1400,522,62.4,35,
105,3,0.3255,6,7,1,1,0,1145_1150,0900_1400,537,61.8,35,
105,3,0.3255,6,7,1,1,0,1150_1155,0900_1400,570,61.1,35,
105,3,0.3255,6,7,1,1,0,1155_1200,0900_1400,492,60.5,35,
105,3,0.3255,6,7,1,1,0,1200_1205,0900_1400,519,60.5,35,
105,3,0.3255,6,7,1,1,0,1205_1210,0900_1400,489,60.4,35,
105,3,0.3255,6,7,1,1,0,1210_1215,0900_1400,492,60.7,35,
105,3,0.3255,6,7,1,1,0,1215_1220,0900_1400,498,61.2,35,
105,3,0.3255,6,7,1,1,0,1220_1225,0900_1400,513,61.6,35,
105,3,0.3255,6,7,1,1,0,1225_1230,0900_1400,507,61.7,35,
105,3,0.3255,6,7,1,1,0,1230_1235,0900_1400,543,61,35,
105,3,0.3255,6,7,1,1,0,1235_1240,0900_1400,228,60.3,35,
105,3,0.3255,6,7,1,1,0,1240_1245,0900_1400,504,61.1,35,
105,3,0.3255,6,7,1,1,0,1245_1250,0900_1400,459,62.4,35,
105,3,0.3255,6,7,1,1,0,1250_1255,0900_1400,492,62.3,35,
105,3,0.3255,6,7,1,1,0,1255_1300,0900_1400,489,62.5,35,
105,3,0.3255,6,7,1,1,0,1300_1305,0900_1400,468,61.9,35,
105,3,0.3255,6,7,1,1,0,1305_1310,0900_1400,474,61.2,35,
105,3,0.3255,6,7,1,1,0,1310_1315,0900_1400,384,61.7,35,
105,3,0.3255,6,7,1,1,0,1315_1320,0900_1400,492,60.7,35,
105,3,0.3255,6,7,1,1,0,1320_1325,0900_1400,528,61.1,35,
105,3,0.3255,6,7,1,1,0,1325_1330,0900_1400,525,60.6,35,
105,3,0.3255,6,7,1,1,0,1330_1335,0900_1400,549,60.5,35,
105,3,0.3255,6,7,1,1,0,1335_1340,0900_1400,534,59.9,35,
105,3,0.3255,6,7,1,1,0,1340_1345,0900_1400,588,60.1,35,
105,3,0.3255,6,7,1,1,0,1345_1350,0900_1400,486,61.5,35,
105,3,0.3255,6,7,1,1,0,1350_1355,0900_1400,510,62.1,35,
105,3,0.3255,6,7,1,1,0,1355_1400,0900_1400,483,62.4,35,
105,3,0.3255,6,7,1,1,0,1400_1405,1400_1800,474,62.7,35,
105,3,0.3255,6,7,1,1,0,1405_1410,1400_1800,525,63.1,35,
105,3,0.3255,6,7,1,1,0,1410_1415,1400_1800,561,62.6,35,
105,3,0.3255,6,7,1,1,0,1415_1420,1400_1800,600,63.9,35,
105,3,0.3255,6,7,1,1,0,1420_1425,1400_1800,519,64.2,35,
105,3,0.3255,6,7,1,1,0,1425_1430,1400_1800,513,63.3,35,
105,3,0.3255,6,7,1,1,0,1430_1435,1400_1800,570,62.6,35,
105,3,0.3255,6,7,1,1,0,1435_1440,1400_1800,573,61.9,35,
105,3,0.3255,6,7,1,1,0,1440_1445,1400_1800,528,62.4,35,
105,3,0.3255,6,7,1,1,0,1445_1450,1400_1800,579,61.9,35,
105,3,0.3255,6,7,1,1,0,1450_1455,1400_1800,504,62.5,35,
105,3,0.3255,6,7,1,1,0,1455_1500,1400_1800,495,63.4,35,
105,3,0.3255,6,7,1,1,0,1500_1505,1400_1800,459,62.5,35,
105,3,0.3255,6,7,1,1,0,1505_1510,1400_1800,492,62.3,35,
105,3,0.3255,6,7,1,1,0,1510_1515,1400_1800,540,62.2,35,
105,3,0.3255,6,7,1,1,0,1515_1520,1400_1800,534,62.2,35,
105,3,0.3255,6,7,1,1,0,1520_1525,1400_1800,513,62,35,
105,3,0.3255,6,7,1,1,0,1525_1530,1400_1800,462,62.4,35,
105,3,0.3255,6,7,1,1,0,1530_1535,1400_1800,537,60.4,35,
105,3,0.3255,6,7,1,1,0,1535_1540,1400_1800,561,59.6,35,
105,3,0.3255,6,7,1,1,0,1540_1545,1400_1800,591,58.7,35,
105,3,0.3255,6,7,1,1,0,1545_1550,1400_1800,474,57.8,35,
105,3,0.3255,6,7,1,1,0,1550_1555,1400_1800,501,57,35,
105,3,0.3255,6,7,1,1,0,1555_1600,1400_1800,456,57.3,35,
105,3,0.3255,6,7,1,1,0,1600_1605,1400_1800,390,56.5,35,
105,3,0.3255,6,7,1,1,0,1605_1610,1400_1800,573,56.6,35,
105,3,0.3255,6,7,1,1,0,1610_1615,1400_1800,519,57.3,35,
105,3,0.3255,6,7,1,1,0,1615_1620,1400_1800,531,57.7,35,
105,3,0.3255,6,7,1,1,0,1620_1625,1400_1800,486,58.9,35,
105,3,0.3255,6,7,1,1,0,1625_1630,1400_1800,462,59.9,35,
105,3,0.3255,6,7,1,1,0,1630_1635,1400_1800,453,61.4,35,
105,3,0.3255,6,7,1,1,0,1635_1640,1400_1800,480,60.8,35,
105,3,0.3255,6,7,1,1,0,1640_1645,1400_1800,546,60.6,35,
105,3,0.3255,6,7,1,1,0,1645_1650,1400_1800,528,59.8,35,
105,3,0.3255,6,7,1,1,0,1650_1655,1400_1800,510,59.4,35,
105,3,0.3255,6,7,1,1,0,1655_1700,1400_1800,441,60.2,35,
105,3,0.3255,6,7,1,1,0,1700_1705,1400_1800,399,61.2,35,
105,3,0.3255,6,7,1,1,0,1705_1710,1400_1800,459,62.1,35,
105,3,0.3255,6,7,1,1,0,1710_1715,1400_1800,468,62.3,35,
105,3,0.3255,6,7,1,1,0,1715_1720,1400_1800,495,62,35,
105,3,0.3255,6,7,1,1,0,1720_1725,1400_1800,471,60,35,
105,3,0.3255,6,7,1,1,0,1725_1730,1400_1800,462,60.4,35,
105,3,0.3255,6,7,1,1,0,1730_1735,1400_1800,489,61.4,35,
105,3,0.3255,6,7,1,1,0,1735_1740,1400_1800,480,61.3,35,
105,3,0.3255,6,7,1,1,0,1740_1745,1400_1800,474,60.8,35,
105,3,0.3255,6,7,1,1,0,1745_1750,1400_1800,480,61.1,35,
105,3,0.3255,6,7,1,1,0,1750_1755,1400_1800,417,62.9,35,
105,3,0.3255,6,7,1,1,0,1755_1800,1400_1800,426,63.2,35,
105,3,0.3255,6,7,1,1,0,1800_1805,1800_0600,414,64.1,35,
105,3,0.3255,6,7,1,1,0,1805_1810,1800_0600,411,63.6,35,
105,3,0.3255,6,7,1,1,0,1810_1815,1800_0600,468,63.8,35,
105,3,0.3255,6,7,1,1,0,1815_1820,1800_0600,360,64.2,35,
105,3,0.3255,6,7,1,1,0,1820_1825,1800_0600,387,63.5,35,
105,3,0.3255,6,7,1,1,0,1825_1830,1800_0600,414,64.4,35,
105,3,0.3255,6,7,1,1,0,1830_1835,1800_0600,378,64.7,35,
105,3,0.3255,6,7,1,1,0,1835_1840,1800_0600,417,64.4,35,
105,3,0.3255,6,7,1,1,0,1840_1845,1800_0600,375,64.7,35,
105,3,0.3255,6,7,1,1,0,1845_1850,1800_0600,366,64.5,35,
105,3,0.3255,6,7,1,1,0,1850_1855,1800_0600,411,63.6,35,
105,3,0.3255,6,7,1,1,0,1855_1900,1800_0600,348,63.7,35,
105,3,0.3255,6,7,1,1,0,1900_1905,1800_0600,417,63.5,35,
105,3,0.3255,6,7,1,1,0,1905_1910,1800_0600,384,64.4,35,
105,3,0.3255,6,7,1,1,0,1910_1915,1800_0600,375,64.7,35,
105,3,0.3255,6,7,1,1,0,1915_1920,1800_0600,357,65.2,35,
105,3,0.3255,6,7,1,1,0,1920_1925,1800_0600,384,65,35,
105,3,0.3255,6,7,1,1,0,1925_1930,1800_0600,363,65.4,35,
105,3,0.3255,6,7,1,1,0,1930_1935,1800_0600,336,67.4,35,
105,3,0.3255,6,7,1,1,0,1935_1940,1800_0600,345,67.4,35,
105,3,0.3255,6,7,1,1,0,1940_1945,1800_0600,300,66.9,35,
105,3,0.3255,6,7,1,1,0,1945_1950,1800_0600,315,67.3,35,
105,3,0.3255,6,7,1,1,0,1950_1955,1800_0600,270,67.6,35,
105,3,0.3255,6,7,1,1,0,1955_2000,1800_0600,330,66.9,35,
105,3,0.3255,6,7,1,1,0,2000_2005,1800_0600,270,67,35,
105,3,0.3255,6,7,1,1,0,2005_2010,1800_0600,246,66,35,
105,3,0.3255,6,7,1,1,0,2010_2015,1800_0600,264,67.7,35,
105,3,0.3255,6,7,1,1,0,2015_2020,1800_0600,249,66.8,35,
105,3,0.3255,6,7,1,1,0,2020_2025,1800_0600,255,67.7,35,
105,3,0.3255,6,7,1,1,0,2025_2030,1800_0600,270,66.3,35,
105,3,0.3255,6,7,1,1,0,2030_2035,1800_0600,264,68.4,35,
