od_no,o_zone_id,d_zone_id,o_sindex,d_sindex,o_district_id,d_district_id,agent_type,demand_period,volume,connectivity_flag,s_x_coord,s_y_coord,t_x_coord,t_y_coord,path_FF_travel_time_min,distance_km,distance_mile,OD0,OD1,OD2,OD3,OD4,OD5,OD6,OD7,OD8,OD9,OD10,OD11,OD12,OD13,OD14,OD15,OD16,OD17,OD18,OD19,
1832,26,23,25,22,0,0,dms,AM,2.64,1,-111.921418,40.591609,-111.902492,40.575680,5.1573,3.8486,2.3919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1833,26,24,25,23,0,0,p,AM,14.85,1,-111.921418,40.591609,-111.907451,40.592344,3.9520,2.8493,1.7709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1834,26,24,25,23,0,0,dms,AM,14.85,1,-111.921418,40.591609,-111.907451,40.592344,3.9520,2.8493,1.7709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1835,26,25,25,24,0,0,p,AM,1.01,1,-111.921418,40.591609,-111.923428,40.584054,1.5587,0.8566,0.5324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1836,26,25,25,24,0,0,dms,AM,1.01,1,-111.921418,40.591609,-111.923428,40.584054,1.5587,0.8566,0.5324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1837,26,27,25,26,0,0,p,AM,3.07,1,-111.921418,40.591609,-111.943605,40.584092,2.6387,2.1664,1.3464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1838,26,27,25,26,0,0,dms,AM,3.07,1,-111.921418,40.591609,-111.943605,40.584092,2.6387,2.1664,1.3464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1839,26,28,25,27,0,0,p,AM,4.55,1,-111.921418,40.591609,-111.911824,40.577722,3.1023,2.3829,1.4810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1840,26,28,25,27,0,0,dms,AM,4.55,1,-111.921418,40.591609,-111.911824,40.577722,3.1023,2.3829,1.4810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1841,26,30,25,29,0,0,p,AM,1.95,1,-111.921418,40.591609,-111.901834,40.584029,3.7051,2.6883,1.6708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1842,26,30,25,29,0,0,dms,AM,1.95,1,-111.921418,40.591609,-111.901834,40.584029,3.7051,2.6883,1.6708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1843,26,31,25,30,0,0,p,AM,6.08,1,-111.921418,40.591609,-111.944074,40.606326,3.6924,2.9344,1.8238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1844,26,31,25,30,0,0,dms,AM,6.08,1,-111.921418,40.591609,-111.944074,40.606326,3.6924,2.9344,1.8238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1845,26,32,25,31,0,0,p,AM,4.06,1,-111.921418,40.591609,-111.943375,40.616454,4.6288,4.0773,2.5341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1846,26,32,25,31,0,0,dms,AM,4.06,1,-111.921418,40.591609,-111.943375,40.616454,4.6288,4.0773,2.5341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1847,26,33,25,32,0,0,p,AM,1.76,1,-111.921418,40.591609,-111.943535,40.568001,4.3478,3.9530,2.4568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1848,26,33,25,32,0,0,dms,AM,1.76,1,-111.921418,40.591609,-111.943535,40.568001,4.3478,3.9530,2.4568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1849,26,34,25,33,0,0,p,AM,9.99,1,-111.921418,40.591609,-111.934408,40.607297,2.8450,2.2373,1.3905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1850,26,34,25,33,0,0,dms,AM,9.99,1,-111.921418,40.591609,-111.934408,40.607297,2.8450,2.2373,1.3905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1851,26,35,25,34,0,0,p,AM,1.45,1,-111.921418,40.591609,-111.924502,40.617134,4.3798,3.4443,2.1406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1852,26,35,25,34,0,0,dms,AM,1.45,1,-111.921418,40.591609,-111.924502,40.617134,4.3798,3.4443,2.1406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1853,26,36,25,35,0,0,p,AM,2.31,1,-111.921418,40.591609,-111.908054,40.616174,5.6768,4.8578,3.0192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1854,26,36,25,35,0,0,dms,AM,2.31,1,-111.921418,40.591609,-111.908054,40.616174,5.6768,4.8578,3.0192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1855,26,37,25,36,0,0,p,AM,4.63,1,-111.921418,40.591609,-111.934352,40.576870,3.1231,2.2213,1.3805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1856,26,37,25,36,0,0,dms,AM,4.63,1,-111.921418,40.591609,-111.934352,40.576870,3.1231,2.2213,1.3805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1857,26,38,25,37,0,0,p,AM,4.04,1,-111.921418,40.591609,-111.936589,40.553565,6.3460,5.5192,3.4302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1858,26,38,25,37,0,0,dms,AM,4.04,1,-111.921418,40.591609,-111.936589,40.553565,6.3460,5.5192,3.4302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1859,26,39,25,38,0,0,p,AM,1.60,1,-111.921418,40.591609,-111.908153,40.571760,4.8232,3.6908,2.2938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1860,26,39,25,38,0,0,dms,AM,1.60,1,-111.921418,40.591609,-111.908153,40.571760,4.8232,3.6908,2.2938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1861,26,40,25,39,0,0,p,AM,0.71,1,-111.921418,40.591609,-111.915638,40.613722,5.2358,4.4243,2.7497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1862,26,40,25,39,0,0,dms,AM,0.71,1,-111.921418,40.591609,-111.915638,40.613722,5.2358,4.4243,2.7497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1863,26,41,25,40,0,0,p,AM,19.54,1,-111.921418,40.591609,-111.938760,40.630427,5.3281,5.2133,3.2401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1864,26,41,25,40,0,0,dms,AM,19.54,1,-111.921418,40.591609,-111.938760,40.630427,5.3281,5.2133,3.2401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1865,27,1,26,0,0,0,p,AM,9.42,1,-111.943605,40.584092,-111.942300,40.624038,4.9091,5.1369,3.1926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1866,27,1,26,0,0,0,dms,AM,9.42,1,-111.943605,40.584092,-111.942300,40.624038,4.9091,5.1369,3.1926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1867,27,2,26,1,0,0,p,AM,7.06,1,-111.943605,40.584092,-111.943739,40.609520,3.6322,3.6410,2.2629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1868,27,2,26,1,0,0,dms,AM,7.06,1,-111.943605,40.584092,-111.943739,40.609520,3.6322,3.6410,2.2629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1869,27,3,26,2,0,0,p,AM,14.25,1,-111.943605,40.584092,-111.943604,40.587762,1.4948,1.2161,0.7558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1870,27,3,26,2,0,0,dms,AM,14.25,1,-111.943605,40.584092,-111.943604,40.587762,1.4948,1.2161,0.7558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1871,27,4,26,3,0,0,p,AM,0.68,1,-111.943605,40.584092,-111.944442,40.573253,2.5200,2.1202,1.3177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1872,27,4,26,3,0,0,dms,AM,0.68,1,-111.943605,40.584092,-111.944442,40.573253,2.5200,2.1202,1.3177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1873,27,5,26,4,0,0,p,AM,4.89,1,-111.943605,40.584092,-111.943762,40.562247,3.4991,3.2632,2.0281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1874,27,5,26,4,0,0,dms,AM,4.89,1,-111.943605,40.584092,-111.943762,40.562247,3.4991,3.2632,2.0281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1875,27,6,26,5,0,0,p,AM,6.53,1,-111.943605,40.584092,-111.938753,40.552997,4.0537,3.8651,2.4022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1876,27,6,26,5,0,0,dms,AM,6.53,1,-111.943605,40.584092,-111.938753,40.552997,4.0537,3.8651,2.4022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1877,27,7,26,6,0,0,p,AM,4.59,1,-111.943605,40.584092,-111.929153,40.555761,4.7927,4.3519,2.7047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1878,27,7,26,6,0,0,dms,AM,4.59,1,-111.943605,40.584092,-111.929153,40.555761,4.7927,4.3519,2.7047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1879,27,8,26,7,0,0,p,AM,0.73,1,-111.943605,40.584092,-111.902749,40.557151,6.6963,5.6746,3.5268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1880,27,8,26,7,0,0,dms,AM,0.73,1,-111.943605,40.584092,-111.902749,40.557151,6.6963,5.6746,3.5268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1881,27,9,26,8,0,0,p,AM,31.30,1,-111.943605,40.584092,-111.899113,40.558973,6.8695,5.7795,3.5920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1882,27,9,26,8,0,0,dms,AM,31.30,1,-111.943605,40.584092,-111.899113,40.558973,6.8695,5.7795,3.5920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1883,27,10,26,9,0,0,p,AM,2.05,1,-111.943605,40.584092,-111.897106,40.569721,6.6035,5.5101,3.4245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1884,27,10,26,9,0,0,dms,AM,2.05,1,-111.943605,40.584092,-111.897106,40.569721,6.6035,5.5101,3.4245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1885,27,11,26,10,0,0,p,AM,41.78,1,-111.943605,40.584092,-111.901030,40.587971,4.8347,4.1530,2.5811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1886,27,11,26,10,0,0,dms,AM,41.78,1,-111.943605,40.584092,-111.901030,40.587971,4.8347,4.1530,2.5811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1887,27,12,26,11,0,0,p,AM,1.12,1,-111.943605,40.584092,-111.906610,40.605960,6.5675,5.8601,3.6421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1888,27,12,26,11,0,0,dms,AM,1.12,1,-111.943605,40.584092,-111.906610,40.605960,6.5675,5.8601,3.6421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1889,27,13,26,12,0,0,p,AM,21.19,1,-111.943605,40.584092,-111.902804,40.610814,6.1450,5.6991,3.5420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1890,27,13,26,12,0,0,dms,AM,21.19,1,-111.943605,40.584092,-111.902804,40.610814,6.1450,5.6991,3.5420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1891,27,14,26,13,0,0,p,AM,26.00,1,-111.943605,40.584092,-111.901884,40.620828,7.3778,6.7080,4.1690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1892,27,14,26,13,0,0,dms,AM,26.00,1,-111.943605,40.584092,-111.901884,40.620828,7.3778,6.7080,4.1690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1893,27,15,26,14,0,0,p,AM,9.75,1,-111.943605,40.584092,-111.910059,40.625783,6.9329,6.3760,3.9627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1894,27,15,26,14,0,0,dms,AM,9.75,1,-111.943605,40.584092,-111.910059,40.625783,6.9329,6.3760,3.9627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1895,27,16,26,15,0,0,p,AM,12.16,1,-111.943605,40.584092,-111.929192,40.626782,5.7918,5.1404,3.1948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1896,27,16,26,15,0,0,dms,AM,12.16,1,-111.943605,40.584092,-111.929192,40.626782,5.7918,5.1404,3.1948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1897,27,17,26,16,0,0,p,AM,9.49,1,-111.943605,40.584092,-111.933868,40.616707,4.6389,4.4421,2.7608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1898,27,17,26,16,0,0,dms,AM,9.49,1,-111.943605,40.584092,-111.933868,40.616707,4.6389,4.4421,2.7608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1899,27,18,26,17,0,0,p,AM,9.24,1,-111.943605,40.584092,-111.934202,40.630776,6.3470,5.9895,3.7225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1900,27,18,26,17,0,0,dms,AM,9.24,1,-111.943605,40.584092,-111.934202,40.630776,6.3470,5.9895,3.7225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1901,27,19,26,18,0,0,p,AM,12.03,1,-111.943605,40.584092,-111.933963,40.567876,3.1457,2.5956,1.6132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1902,27,19,26,18,0,0,dms,AM,12.03,1,-111.943605,40.584092,-111.933963,40.567876,3.1457,2.5956,1.6132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1903,27,20,26,19,0,0,p,AM,8.96,1,-111.943605,40.584092,-111.924114,40.567177,4.3676,3.3910,2.1075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1904,27,20,26,19,0,0,dms,AM,8.96,1,-111.943605,40.584092,-111.924114,40.567177,4.3676,3.3910,2.1075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1905,27,21,26,20,0,0,p,AM,23.99,1,-111.943605,40.584092,-111.913648,40.554715,6.3754,5.8424,3.6311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1906,27,21,26,20,0,0,dms,AM,23.99,1,-111.943605,40.584092,-111.913648,40.554715,6.3754,5.8424,3.6311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1907,27,22,26,21,0,0,p,AM,12.18,1,-111.943605,40.584092,-111.900748,40.562521,6.1041,5.2433,3.2588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1908,27,22,26,21,0,0,dms,AM,12.18,1,-111.943605,40.584092,-111.900748,40.562521,6.1041,5.2433,3.2588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1909,27,23,26,22,0,0,p,AM,5.58,1,-111.943605,40.584092,-111.902492,40.575680,6.9509,5.6191,3.4923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
