route_id,agency_id,route_short_name,route_long_name,route_type,route_text_color,route_color,route_url,route_desc
154676,ME,ME:FBY->SDL,ME replacement bus service from FBY to SDL,6,,,,Replacement bus. Standard class only. Reservation not possible
154712,ME,ME:FBY->HNX,ME replacement bus service from FBY to HNX,6,,,,Replacement bus. Standard class only. Reservation not possible
154776,ME,ME:FBY->LVC,ME replacement bus service from FBY to LVC,6,,,,Replacement bus. Standard class only. Reservation not possible
154777,ME,ME:SDL->AIN,ME replacement bus service from SDL to AIN,6,,,,Replacement bus. Standard class only. Reservation not possible
154809,ME,ME:SDL->OMS,ME replacement bus service from SDL to OMS,6,,,,Replacement bus. Standard class only. Reservation not possible
154811,ME,ME:AIN->SDL,ME replacement bus service from AIN to SDL,6,,,,Replacement bus. Standard class only. Reservation not possible
154842,ME,ME:AIN->LVC,ME replacement bus service from AIN to LVC,6,,,,Replacement bus. Standard class only. Reservation not possible
154843,ME,ME:SDL->KIR,ME replacement bus service from SDL to KIR,6,,,,Replacement bus. Standard class only. Reservation not possible
154876,ME,ME:KIR->SDL,ME replacement bus service from KIR to SDL,6,,,,Replacement bus. Standard class only. Reservation not possible
156975,GN,GN:CMB->LTP,GN replacement bus service from CMB to LTP,6,,,,Replacement bus. Standard class only. Reservation not possible
156977,GN,GN:LTP->DOW,GN replacement bus service from LTP to DOW,6,,,,Replacement bus. Standard class only. Reservation not possible
156983,GN,GN:DOW->LTP,GN replacement bus service from DOW to LTP,6,,,,Replacement bus. Standard class only. Reservation not possible
157000,GN,GN:LTP->CMB,GN replacement bus service from LTP to CMB,6,,,,Replacement bus. Standard class only. Reservation not possible
157115,TL,TL:SAC->BFR,TL train service from SAC to BFR,2,,,,Train. Standard class only. Reservation not possible
157162,GX,GX:TBD->VIC,GX train service from TBD to VIC,2,,,,Train. First class available. Reservation not possible
157308,SN,SN:SOU->CCH,SN replacement bus service from SOU to CCH,6,,,,Replacement bus. Standard class only. Reservation not possible
157428,SN,SN:CCH->SOU,SN replacement bus service from CCH to SOU,6,,,,Replacement bus. Standard class only. Reservation not possible
157582,SN,SN:TBD->LWS,SN replacement bus service from TBD to LWS,6,,,,Replacement bus. Standard class only. Reservation not possible
157679,SN,SN:LWS->TBD,SN replacement bus service from LWS to TBD,6,,,,Replacement bus. Standard class only. Reservation not possible
157681,SN,SN:SEF->TBD,SN replacement bus service from SEF to TBD,6,,,,Replacement bus. Standard class only. Reservation not possible
157716,SN,SN:TBD->EBN,SN replacement bus service from TBD to EBN,6,,,,Replacement bus. Standard class only. Reservation not possible
157722,SN,SN:TBD->SEF,SN replacement bus service from TBD to SEF,6,,,,Replacement bus. Standard class only. Reservation not possible
157848,SN,SN:BTN->WRH,SN train service from BTN to WRH,2,,,,Train. First class available. Reservation possible
158026,GN,GN:LTP->CBG,GN replacement bus service from LTP to CBG,6,,,,Replacement bus. Standard class only. Reservation not possible
158938,SE,SE:SOO->GLM,SE replacement bus service from SOO to GLM,6,,,,Replacement bus. Standard class only. Reservation not possible
158944,SE,SE:LEW->SEV,SE replacement bus service from LEW to SEV,6,,,,Replacement bus. Standard class only. Reservation not possible
159022,NT,NT:CFD->LDS,NT replacement bus service from CFD to LDS,6,,,,Replacement bus. Standard class only. Reservation not possible
159179,SW,SW:FTN->HAV,SW replacement bus service from FTN to HAV,6,,,,Replacement bus. Standard class only. Reservation not possible
159181,SW,SW:BNS->TWI,SW replacement bus service from BNS to TWI,6,,,,Replacement bus. Standard class only. Reservation not possible
159185,SW,SW:HOU->TWI,SW replacement bus service from HOU to TWI,6,,,,Replacement bus. Standard class only. Reservation not possible
159218,GW,GW:CDI->YEO,GW replacement bus service from CDI to YEO,6,,,,Replacement bus. Standard class only. Reservation not possible
159219,GW,GW:YEO->CDI,GW replacement bus service from YEO to CDI,6,,,,Replacement bus. Standard class only. Reservation not possible
159220,GW,GW:CDI->BNP,GW replacement bus service from CDI to BNP,6,,,,Replacement bus. Standard class only. Reservation not possible
162396,SN,SN:TBD->WRH,SN replacement bus service from TBD to WRH,6,,,,Replacement bus. Standard class only. Reservation not possible
162612,AW,AW:PTA->SWA,AW replacement bus service from PTA to SWA,6,,,,Replacement bus. Standard class only. Reservation not possible
162615,GW,GW:CPM->BRI,GW replacement bus service from CPM to BRI,6,,,,Replacement bus. Standard class only. Reservation not possible
162616,GW,GW:WOS->CNM,GW replacement bus service from WOS to CNM,6,,,,Replacement bus. Standard class only. Reservation not possible
163090,LE,LE:WTM->HPQ,LE replacement bus service from WTM to HPQ,6,,,,Replacement bus. Standard class only. Reservation not possible
163091,LE,LE:WTM->IPS,LE replacement bus service from WTM to IPS,6,,,,Replacement bus. Standard class only. Reservation not possible
163123,LE,LE:WTM->MNG,LE replacement bus service from WTM to MNG,6,,,,Replacement bus. Standard class only. Reservation not possible
163150,LE,LE:COL->MNG,LE replacement bus service from COL to MNG,6,,,,Replacement bus. Standard class only. Reservation not possible
163161,LE,LE:HPQ->WTM,LE replacement bus service from HPQ to WTM,6,,,,Replacement bus. Standard class only. Reservation not possible
163163,LE,LE:WTM->COL,LE replacement bus service from WTM to COL,6,,,,Replacement bus. Standard class only. Reservation not possible
163248,LE,LE:HWC->IPS,LE train service from HWC to IPS,2,,,,Train. First class available. Reservation not possible
163251,LE,LE:WTM->CLT,LE replacement bus service from WTM to CLT,6,,,,Replacement bus. Standard class only. Reservation not possible
163335,LE,LE:IPS->WTM,LE replacement bus service from IPS to WTM,6,,,,Replacement bus. Standard class only. Reservation not possible
163369,LE,LE:CLT->WTM,LE replacement bus service from CLT to WTM,6,,,,Replacement bus. Standard class only. Reservation not possible
163388,LE,LE:COL->WTM,LE replacement bus service from COL to WTM,6,,,,Replacement bus. Standard class only. Reservation not possible
163408,LE,LE:MNG->WTM,LE replacement bus service from MNG to WTM,6,,,,Replacement bus. Standard class only. Reservation not possible
163441,LE,LE:MNG->COL,LE replacement bus service from MNG to COL,6,,,,Replacement bus. Standard class only. Reservation not possible
164730,SR,SR:EDB->GBG,SR replacement bus service from EDB to GBG,6,,,,Replacement bus. Standard class only. Reservation not possible
164752,SR,SR:GBG->EDB,SR replacement bus service from GBG to EDB,6,,,,Replacement bus. Standard class only. Reservation not possible
165340,SW,SW:WEY->YVJ,SW train service from WEY to YVJ,2,,,,Train. First class available. Reservation possible
165442,SW,SW:SNS->BNS,SW replacement bus service from SNS to BNS,6,,,,Replacement bus. Standard class only. Reservation not possible
165480,SW,SW:TWI->SNS,SW replacement bus service from TWI to SNS,6,,,,Replacement bus. Standard class only. Reservation not possible
165488,SW,SW:HOU->SNS,SW replacement bus service from HOU to SNS,6,,,,Replacement bus. Standard class only. Reservation not possible
165490,SW,SW:SNS->HOU,SW replacement bus service from SNS to HOU,6,,,,Replacement bus. Standard class only. Reservation not possible
166023,SW,SW:HOU->WOK,SW replacement bus service from HOU to WOK,6,,,,Replacement bus. Standard class only. Reservation not possible
166028,SW,SW:SNS->WNR,SW train service from SNS to WNR,2,,,,Train. First class available. Reservation not possible
166189,GW,GW:DID->RAD,GW replacement bus service from DID to RAD,6,,,,Replacement bus. Standard class only. Reservation not possible
166190,GW,GW:RAD->OXF,GW replacement bus service from RAD to OXF,6,,,,Replacement bus. Standard class only. Reservation not possible
166228,AW,AW:MAN->WBQ,AW replacement bus service from MAN to WBQ,6,,,,Replacement bus. Standard class only. Reservation not possible
166232,AW,AW:WBQ->MAN,AW replacement bus service from WBQ to MAN,6,,,,Replacement bus. Standard class only. Reservation not possible
166374,GW,GW:OXF->APF,GW replacement bus service from OXF to APF,6,,,,Replacement bus. Standard class only. Reservation not possible
166375,GW,GW:RAD->DID,GW replacement bus service from RAD to DID,6,,,,Replacement bus. Standard class only. Reservation not possible
166376,GW,GW:OXF->RAD,GW replacement bus service from OXF to RAD,6,,,,Replacement bus. Standard class only. Reservation not possible
166403,GW,GW:OXF->CUM,GW replacement bus service from OXF to CUM,6,,,,Replacement bus. Standard class only. Reservation not possible
166424,GW,GW:APF->OXF,GW replacement bus service from APF to OXF,6,,,,Replacement bus. Standard class only. Reservation not possible
169350,GX,GX:VIC->BTN,GX train service from VIC to BTN,2,,,,Train. First class available. Reservation not possible
169351,GX,GX:BTN->VIC,GX train service from BTN to VIC,2,,,,Train. First class available. Reservation not possible
170081,GX,GX:VIC->HRH,GX train service from VIC to HRH,2,,,,Train. First class available. Reservation not possible
171116,LE,LE:HWN->BIS,LE replacement bus service from HWN to BIS,6,,,,Replacement bus. Standard class only. Reservation not possible
171117,LE,LE:BXB->BIS,LE replacement bus service from BXB to BIS,6,,,,Replacement bus. Standard class only. Reservation not possible
171124,LE,LE:BXB->HWN,LE replacement bus service from BXB to HWN,6,,,,Replacement bus. Standard class only. Reservation not possible
171131,LE,LE:BIC->LST,LE replacement bus service from BIC to LST,6,,,,Replacement bus. Standard class only. Reservation not possible
171356,LE,LE:ZNP->MNG,LE replacement bus service from ZNP to MNG,6,,,,Replacement bus. Standard class only. Reservation not possible
171357,LE,LE:MNG->ZNP,LE replacement bus service from MNG to ZNP,6,,,,Replacement bus. Standard class only. Reservation not possible
171358,LE,LE:ZNP->COL,LE replacement bus service from ZNP to COL,6,,,,Replacement bus. Standard class only. Reservation not possible
171359,LE,LE:COL->ZNP,LE replacement bus service from COL to ZNP,6,,,,Replacement bus. Standard class only. Reservation not possible
171361,LE,LE:WTM->ZNP,LE replacement bus service from WTM to ZNP,6,,,,Replacement bus. Standard class only. Reservation not possible
171362,LE,LE:ZNP->WTM,LE replacement bus service from ZNP to WTM,6,,,,Replacement bus. Standard class only. Reservation not possible
171366,LE,LE:IPS->SSD,LE replacement bus service from IPS to SSD,6,,,,Replacement bus. Standard class only. Reservation not possible
171367,LE,LE:SSD->IPS,LE replacement bus service from SSD to IPS,6,,,,Replacement bus. Standard class only. Reservation not possible
171377,LE,LE:BIC->ZNP,LE replacement bus service from BIC to ZNP,6,,,,Replacement bus. Standard class only. Reservation not possible
171378,LE,LE:ZNP->BIC,LE replacement bus service from ZNP to BIC,6,,,,Replacement bus. Standard class only. Reservation not possible
171440,LE,LE:MNG->LST,LE replacement bus service from MNG to LST,6,,,,Replacement bus. Standard class only. Reservation not possible
171503,LE,LE:ZNP->IPS,LE replacement bus service from ZNP to IPS,6,,,,Replacement bus. Standard class only. Reservation not possible
171515,LE,LE:WTM->SNF,LE replacement bus service from WTM to SNF,6,,,,Replacement bus. Standard class only. Reservation not possible
171767,XR,XR:MAI->SLO,XR replacement bus service from MAI to SLO,6,,,,Replacement bus. Standard class only. Reservation not possible
171774,XR,XR:SLO->MAI,XR replacement bus service from SLO to MAI,6,,,,Replacement bus. Standard class only. Reservation not possible
171925,LO,LO:WHC->CHI,LO replacement bus service from WHC to CHI,6,,,,Replacement bus. Standard class only. Reservation not possible
171945,LO,LO:SVS->ENF,LO replacement bus service from SVS to ENF,6,,,,Replacement bus. Standard class only. Reservation not possible
171946,LO,LO:SVS->CHN,LO replacement bus service from SVS to CHN,6,,,,Replacement bus. Standard class only. Reservation not possible
171957,LO,LO:CHN->SVS,LO replacement bus service from CHN to SVS,6,,,,Replacement bus. Standard class only. Reservation not possible
171958,LO,LO:ENF->SVS,LO replacement bus service from ENF to SVS,6,,,,Replacement bus. Standard class only. Reservation not possible
172190,XR,XR:RMF->SRA,XR replacement bus service from RMF to SRA,6,,,,Replacement bus. Standard class only. Reservation not possible
172290,XR,XR:SRA->RMF,XR replacement bus service from SRA to RMF,6,,,,Replacement bus. Standard class only. Reservation not possible
172392,XR,XR:GDP->ZNP,XR replacement bus service from GDP to ZNP,6,,,,Replacement bus. Standard class only. Reservation not possible
172394,XR,XR:SNF->ZNP,XR replacement bus service from SNF to ZNP,6,,,,Replacement bus. Standard class only. Reservation not possible
172466,XR,XR:ZNP->SNF,XR replacement bus service from ZNP to SNF,6,,,,Replacement bus. Standard class only. Reservation not possible
172722,SE,SE:HNB->RAM,SE train service from HNB to RAM,2,,,,Train. First class available. Reservation possible
172737,SE,SE:RAM->HNB,SE train service from RAM to HNB,2,,,,Train. First class available. Reservation possible
172755,SE,SE:HCN->ORP,SE train service from HCN to ORP,2,,,,Train. First class available. Reservation possible
172756,SE,SE:VIC->SID,SE train service from VIC to SID,2,,,,Train. Standard class only. Reservation not possible
172762,SE,SE:LEW->SID,SE train service from LEW to SID,2,,,,Train. Standard class only. Reservation not possible
172791,SE,SE:SID->VIC,SE train service from SID to VIC,2,,,,Train. Standard class only. Reservation not possible
172887,SE,SE:DFD->SGR,SE replacement bus service from DFD to SGR,6,,,,Replacement bus. Standard class only. Reservation not possible
172957,SE,SE:CRY->SID,SE replacement bus service from CRY to SID,6,,,,Replacement bus. Standard class only. Reservation not possible
172958,SE,SE:DFD->SID,SE replacement bus service from DFD to SID,6,,,,Replacement bus. Standard class only. Reservation not possible
172999,SE,SE:SGR->DFD,SE replacement bus service from SGR to DFD,6,,,,Replacement bus. Standard class only. Reservation not possible
173061,SE,SE:SID->DFD,SE replacement bus service from SID to DFD,6,,,,Replacement bus. Standard class only. Reservation not possible
173095,SE,SE:HNB->SIT,SE replacement bus service from HNB to SIT,6,,,,Replacement bus. Standard class only. Reservation not possible
173112,SE,SE:HCN->AFK,SE replacement bus service from HCN to AFK,6,,,,Replacement bus. Standard class only. Reservation not possible
173129,SE,SE:SIT->HNB,SE replacement bus service from SIT to HNB,6,,,,Replacement bus. Standard class only. Reservation not possible
173146,SE,SE:SIT->DVP,SE replacement bus service from SIT to DVP,6,,,,Replacement bus. Standard class only. Reservation not possible
173162,SE,SE:DVP->SIT,SE replacement bus service from DVP to SIT,6,,,,Replacement bus. Standard class only. Reservation not possible
173179,SE,SE:AFK->HCN,SE replacement bus service from AFK to HCN,6,,,,Replacement bus. Standard class only. Reservation not possible
173232,SE,SE:SIT->SEG,SE replacement bus service from SIT to SEG,6,,,,Replacement bus. Standard class only. Reservation not possible
173248,SE,SE:SEG->CBE,SE replacement bus service from SEG to CBE,6,,,,Replacement bus. Standard class only. Reservation not possible
173250,SE,SE:SEG->SIT,SE replacement bus service from SEG to SIT,6,,,,Replacement bus. Standard class only. Reservation not possible
173267,SE,SE:CBE->SEG,SE replacement bus service from CBE to SEG,6,,,,Replacement bus. Standard class only. Reservation not possible
173308,XC,XC:PGN->NTA,XC replacement bus service from PGN to NTA,6,,,,Replacement bus. Standard class only. Reservation not possible
173309,XC,XC:DID->BAN,XC replacement bus service from DID to BAN,6,,,,Replacement bus. Standard class only. Reservation not possible
173322,XC,XC:BAN->DID,XC replacement bus service from BAN to DID,6,,,,Replacement bus. Standard class only. Reservation not possible
173636,SR,SR:WES->MLN,SR replacement bus service from WES to MLN,6,,,,Replacement bus. Standard class only. Reservation not possible
173665,SR,SR:MLN->WES,SR replacement bus service from MLN to WES,6,,,,Replacement bus. Standard class only. Reservation not possible
174444,SW,SW:EXD->HON,SW replacement bus service from EXD to HON,6,,,,Replacement bus. Standard class only. Reservation not possible
174448,SW,SW:HON->EXD,SW replacement bus service from HON to EXD,6,,,,Replacement bus. Standard class only. Reservation not possible
174450,SW,SW:ADV->BSK,SW train service from ADV to BSK,2,,,,Train. First class available. Reservation possible
174541,SW,SW:WOK->SNS,SW train service from WOK to SNS,2,,,,Train. Standard class only. Reservation not possible
174609,SW,SW:WIM->LHD,SW replacement bus service from WIM to LHD,6,,,,Replacement bus. Standard class only. Reservation not possible
174610,SW,SW:EPS->WIM,SW replacement bus service from EPS to WIM,6,,,,Replacement bus. Standard class only. Reservation not possible
174613,SW,SW:LHD->WIM,SW replacement bus service from LHD to WIM,6,,,,Replacement bus. Standard class only. Reservation not possible
174854,SW,SW:WIM->DKG,SW replacement bus service from WIM to DKG,6,,,,Replacement bus. Standard class only. Reservation not possible
174856,SW,SW:DKG->WIM,SW replacement bus service from DKG to WIM,6,,,,Replacement bus. Standard class only. Reservation not possible
175196,ME,ME:WKI->BID,ME train service from WKI to BID,2,,,,Train. Standard class only. Reservation not possible
175197,ME,ME:NBN->BKN,ME replacement bus service from NBN to BKN,6,,,,Replacement bus. Standard class only. Reservation not possible
175221,ME,ME:NBN->LVC,ME replacement bus service from NBN to LVC,6,,,,Replacement bus. Standard class only. Reservation not possible
175222,ME,ME:BKN->NBN,ME replacement bus service from BKN to NBN,6,,,,Replacement bus. Standard class only. Reservation not possible
175261,ME,ME:WKI->BKN,ME replacement bus service from WKI to BKN,6,,,,Replacement bus. Standard class only. Reservation not possible
175262,ME,ME:LSW->BKN,ME replacement bus service from LSW to BKN,6,,,,Replacement bus. Standard class only. Reservation not possible
175293,ME,ME:LSW->LVC,ME replacement bus service from LSW to LVC,6,,,,Replacement bus. Standard class only. Reservation not possible
175294,ME,ME:BKN->LSW,ME replacement bus service from BKN to LSW,6,,,,Replacement bus. Standard class only. Reservation not possible
175347,ME,ME:BKN->BKN,ME train service from BKN to BKN,2,,,,Train. Standard class only. Reservation not possible
175411,GW,GW:GLD->RBU,GW replacement bus service from GLD to RBU,6,,,,Replacement bus. Standard class only. Reservation not possible
175438,GW,GW:RBU->GLD,GW replacement bus service from RBU to GLD,6,,,,Replacement bus. Standard class only. Reservation not possible
176687,SN,SN:DKG->BAL,SN replacement bus service from DKG to BAL,6,,,,Replacement bus. Standard class only. Reservation not possible
176688,SN,SN:DKG->SUO,SN replacement bus service from DKG to SUO,6,,,,Replacement bus. Standard class only. Reservation not possible
176691,SN,SN:SUO->DKG,SN replacement bus service from SUO to DKG,6,,,,Replacement bus. Standard class only. Reservation not possible
176988,GN,GN:HIT->CBG,GN train service from HIT to CBG,2,,,,Train. First class available. Reservation not possible
176993,TL,TL:SAC->STP,TL replacement bus service from SAC to STP,6,,,,Replacement bus. Standard class only. Reservation not possible
177001,TL,TL:WGC->LET,TL replacement bus service from WGC to LET,6,,,,Replacement bus. Standard class only. Reservation not possible
177005,TL,TL:HIT->WGC,TL replacement bus service from HIT to WGC,6,,,,Replacement bus. Standard class only. Reservation not possible
177012,TL,TL:WGC->HIT,TL replacement bus service from WGC to HIT,6,,,,Replacement bus. Standard class only. Reservation not possible
177021,TL,TL:KTN->STP,TL replacement bus service from KTN to STP,6,,,,Replacement bus. Standard class only. Reservation not possible
177022,TL,TL:WHP->KTN,TL replacement bus service from WHP to KTN,6,,,,Replacement bus. Standard class only. Reservation not possible
177023,TL,TL:STP->KTN,TL replacement bus service from STP to KTN,6,,,,Replacement bus. Standard class only. Reservation not possible
177025,TL,TL:KTN->WHP,TL replacement bus service from KTN to WHP,6,,,,Replacement bus. Standard class only. Reservation not possible
177026,TL,TL:KTN->PLU,TL train service from KTN to PLU,2,,,,Train. Standard class only. Reservation not possible
177027,TL,TL:PLU->KTN,TL train service from PLU to KTN,2,,,,Train. Standard class only. Reservation not possible
177033,GN,GN:CBG->HIT,GN train service from CBG to HIT,2,,,,Train. First class available. Reservation not possible
177034,TL,TL:HIT->CBG,TL train service from HIT to CBG,2,,,,Train. First class available. Reservation not possible
177035,TL,TL:CBG->HIT,TL train service from CBG to HIT,2,,,,Train. First class available. Reservation not possible
177057,TL,TL:WHP->PLU,TL train service from WHP to PLU,2,,,,Train. Standard class only. Reservation not possible
177074,TL,TL:PLU->BDM,TL train service from PLU to BDM,2,,,,Train. Standard class only. Reservation not possible
177075,TL,TL:PLU->BFR,TL train service from PLU to BFR,2,,,,Train. Standard class only. Reservation not possible
177081,TL,TL:SAC->PLU,TL train service from SAC to PLU,2,,,,Train. Standard class only. Reservation not possible
177301,SN,SN:BAL->WCY,SN replacement bus service from BAL to WCY,6,,,,Replacement bus. Standard class only. Reservation not possible
177302,SN,SN:WCY->BAL,SN replacement bus service from WCY to BAL,6,,,,Replacement bus. Standard class only. Reservation not possible
177534,SN,SN:EPS->SUO,SN replacement bus service from EPS to SUO,6,,,,Replacement bus. Standard class only. Reservation not possible
177537,SN,SN:SUO->EPS,SN replacement bus service from SUO to EPS,6,,,,Replacement bus. Standard class only. Reservation not possible
177597,SN,SN:HGS->ORE,SN replacement bus service from HGS to ORE,6,,,,Replacement bus. Standard class only. Reservation not possible
177598,SN,SN:ORE->HGS,SN replacement bus service from ORE to HGS,6,,,,Replacement bus. Standard class only. Reservation not possible
178391,LE,LE:LST->BIC,LE replacement bus service from LST to BIC,6,,,,Replacement bus. Standard class only. Reservation not possible
178402,LO,LO:CHN->HAC,LO replacement bus service from CHN to HAC,6,,,,Replacement bus. Standard class only. Reservation not possible
178403,LO,LO:ENF->HAC,LO replacement bus service from ENF to HAC,6,,,,Replacement bus. Standard class only. Reservation not possible
178404,LO,LO:HAC->ENF,LO replacement bus service from HAC to ENF,6,,,,Replacement bus. Standard class only. Reservation not possible
178405,LO,LO:HAC->CHN,LO replacement bus service from HAC to CHN,6,,,,Replacement bus. Standard class only. Reservation not possible
178419,SE,SE:SID->GLM,SE replacement bus service from SID to GLM,6,,,,Replacement bus. Standard class only. Reservation not possible
178437,SE,SE:HCN->TON,SE train service from HCN to TON,2,,,,Train. First class available. Reservation possible
178439,SE,SE:SID->LEW,SE train service from SID to LEW,2,,,,Train. Standard class only. Reservation not possible
178442,EM,EM:ALF->NOT,EM replacement bus service from ALF to NOT,6,,,,Replacement bus. Standard class only. Reservation not possible
178443,EM,EM:MSW->WRK,EM replacement bus service from MSW to WRK,6,,,,Replacement bus. Standard class only. Reservation not possible
178564,ME,ME:BKN->WKI,ME replacement bus service from BKN to WKI,6,,,,Replacement bus. Standard class only. Reservation not possible
179736,SN,SN:BAL->NWD,SN replacement bus service from BAL to NWD,6,,,,Replacement bus. Standard class only. Reservation not possible
181677,SE,SE:DMK->ORP,SE replacement bus service from DMK to ORP,6,,,,Replacement bus. Standard class only. Reservation not possible
181678,SE,SE:NWX->DFD,SE replacement bus service from NWX to DFD,6,,,,Replacement bus. Standard class only. Reservation not possible
181696,TP,TP:HUD->YRK,TP replacement bus service from HUD to YRK,6,,,,Replacement bus. Standard class only. Reservation not possible
181698,NT,NT:CHD->NOT,NT replacement bus service from CHD to NOT,6,,,,Replacement bus. Standard class only. Reservation not possible
181756,TP,TP:NTR->NTR,TP replacement bus service from NTR to NTR,6,,,,Replacement bus. Standard class only. Reservation not possible
181757,TP,TP:THI->THI,TP replacement bus service from THI to THI,6,,,,Replacement bus. Standard class only. Reservation not possible
181783,SE,SE:DEA->RAM,SE replacement bus service from DEA to RAM,6,,,,Replacement bus. Standard class only. Reservation not possible
181785,SE,SE:MSR->MAR,SE replacement bus service from MSR to MAR,6,,,,Replacement bus. Standard class only. Reservation not possible
181789,SE,SE:MSR->RAM,SE replacement bus service from MSR to RAM,6,,,,Replacement bus. Standard class only. Reservation not possible
182580,LE,LE:LWT->SAX,LE replacement bus service from LWT to SAX,6,,,,Replacement bus. Standard class only. Reservation not possible
182659,SE,SE:RAM->CBW,SE replacement bus service from RAM to CBW,6,,,,Replacement bus. Standard class only. Reservation not possible
182691,SE,SE:MAR->CBW,SE replacement bus service from MAR to CBW,6,,,,Replacement bus. Standard class only. Reservation not possible
182826,SE,SE:RAM->WYE,SE replacement bus service from RAM to WYE,6,,,,Replacement bus. Standard class only. Reservation not possible
182828,SE,SE:SSS->GLM,SE replacement bus service from SSS to GLM,6,,,,Replacement bus. Standard class only. Reservation not possible
182892,XC,XC:EDB->DEE,XC train service from EDB to DEE,2,,,,Train. First class available. Reservation possible
182893,XC,XC:DEE->EDB,XC train service from DEE to EDB,2,,,,Train. First class available. Reservation possible
183404,GC,GC:SUN->EAG,GC replacement bus service from SUN to EAG,6,,,,Replacement bus. Standard class only. Reservation not possible
183405,GC,GC:EAG->SUN,GC replacement bus service from EAG to SUN,6,,,,Replacement bus. Standard class only. Reservation not possible
183971,SW,SW:WRM->WEY,SW replacement bus service from WRM to WEY,6,,,,Replacement bus. Standard class only. Reservation not possible
183972,SW,SW:WEY->WRM,SW replacement bus service from WEY to WRM,6,,,,Replacement bus. Standard class only. Reservation not possible
184116,AW,AW:CMN->SHR,AW train service from CMN to SHR,2,,,,Train. Standard class only. Reservation possible
184120,GW,GW:WEY->DCW,GW replacement bus service from WEY to DCW,6,,,,Replacement bus. Standard class only. Reservation not possible
184121,GW,GW:WEY->DCH,GW replacement bus service from WEY to DCH,6,,,,Replacement bus. Standard class only. Reservation not possible
184146,GW,GW:GCR->CDF,GW train service from GCR to CDF,2,,,,Train. Standard class only. Reservation not possible
184147,GW,GW:WOS->CDF,GW train service from WOS to CDF,2,,,,Train. Standard class only. Reservation not possible
184149,GW,GW:WOF->CDF,GW train service from WOF to CDF,2,,,,Train. Standard class only. Reservation not possible
184151,GW,GW:GMV->CDF,GW train service from GMV to CDF,2,,,,Train. Standard class only. Reservation not possible
184164,GW,GW:DCW->WSB,GW train service from DCW to WSB,2,,,,Train. Standard class only. Reservation not possible
184166,GW,GW:SRD->BRI,GW replacement bus service from SRD to BRI,6,,,,Replacement bus. Standard class only. Reservation not possible
184169,GW,GW:DCW->WEY,GW replacement bus service from DCW to WEY,6,,,,Replacement bus. Standard class only. Reservation not possible
184181,GW,GW:BRI->SRD,GW replacement bus service from BRI to SRD,6,,,,Replacement bus. Standard class only. Reservation not possible
184194,GW,GW:SVB->AVN,GW replacement bus service from SVB to AVN,6,,,,Replacement bus. Standard class only. Reservation not possible
184195,GW,GW:AVN->SVB,GW replacement bus service from AVN to SVB,6,,,,Replacement bus. Standard class only. Reservation not possible
184927,SN,SN:TAT->ECR,SN replacement bus service from TAT to ECR,6,,,,Replacement bus. Standard class only. Reservation not possible
186798,GN,GN:CBG->RYS,GN replacement bus service from CBG to RYS,6,,,,Replacement bus. Standard class only. Reservation not possible
186799,GN,GN:RYS->CBG,GN replacement bus service from RYS to CBG,6,,,,Replacement bus. Standard class only. Reservation not possible
186804,TL,TL:RYS->CBG,TL replacement bus service from RYS to CBG,6,,,,Replacement bus. Standard class only. Reservation not possible
186805,TL,TL:CBG->RYS,TL replacement bus service from CBG to RYS,6,,,,Replacement bus. Standard class only. Reservation not possible
188070,LE,LE:CMB->AUD,LE replacement bus service from CMB to AUD,6,,,,Replacement bus. Standard class only. Reservation not possible
188138,LE,LE:AUD->CBG,LE replacement bus service from AUD to CBG,6,,,,Replacement bus. Standard class only. Reservation not possible
188580,LE,LE:CHM->ZNP,LE replacement bus service from CHM to ZNP,6,,,,Replacement bus. Standard class only. Reservation not possible
188757,LE,LE:CHM->MNG,LE replacement bus service from CHM to MNG,6,,,,Replacement bus. Standard class only. Reservation not possible
189459,EM,EM:NCT->LCN,EM replacement bus service from NCT to LCN,6,,,,Replacement bus. Standard class only. Reservation not possible
189461,EM,EM:LCN->NCT,EM replacement bus service from LCN to NCT,6,,,,Replacement bus. Standard class only. Reservation not possible
189529,SE,SE:GLM->GNH,SE replacement bus service from GLM to GNH,6,,,,Replacement bus. Standard class only. Reservation not possible
189531,SE,SE:SOO->GNH,SE replacement bus service from SOO to GNH,6,,,,Replacement bus. Standard class only. Reservation not possible
189536,SE,SE:ORP->BKJ,SE replacement bus service from ORP to BKJ,6,,,,Replacement bus. Standard class only. Reservation not possible
189770,SE,SE:AFK->FAV,SE train service from AFK to FAV,2,,,,Train. Standard class only. Reservation possible
189849,SE,SE:FAV->AFK,SE train service from FAV to AFK,2,,,,Train. Standard class only. Reservation possible
190008,SE,SE:GNH->SOO,SE replacement bus service from GNH to SOO,6,,,,Replacement bus. Standard class only. Reservation not possible
190564,GR,GR:LCN->NNG,GR replacement bus service from LCN to NNG,6,,,,Replacement bus. Standard class only. Reservation not possible
190569,GR,GR:NNG->LCN,GR replacement bus service from NNG to LCN,6,,,,Replacement bus. Standard class only. Reservation not possible
191088,SW,SW:HON->PIN,SW train service from HON to PIN,2,,,,Train. First class available. Reservation not possible
191109,SW,SW:PIN->HON,SW train service from PIN to HON,2,,,,Train. First class available. Reservation not possible
