stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
GDN,GODSTON,Godstone,0,51.21816,-0.05008,,,,,Europe/London,0
GDP,GIDEAPK,Gidea Park,1,51.5819,0.20596,,,,,Europe/London,0
GEA,GRETGRN,Gretna Green,0,55.00105,-3.0652,,,,,Europe/London,0
GER,GERRDSX,Gerrards Cross,2,51.58902,-0.55528,,,,,Europe/London,0
GFD,GFORD,Greenford,1,51.54233,-0.34584,,,,,Europe/London,0
GFF,GLFCHFR,Gilfach Fargoed,0,51.68425,-3.22657,,,,,Europe/London,0
GFN,GIFNOCK,Giffnock,0,55.80399,-4.29301,,,,,Europe/London,0
GFY,GRVSFRY,GRAVESEND PIERS,1,0,0,,,,,Europe/London,0
GGJ,GRGMASJ,Georgemas Junction,0,58.51362,-3.45212,,,,,Europe/London,0
GGT,GLGAPT,GLASGOW AIRPORT,0,0,0,,,,,Europe/London,0
GGV,GRGRAVE,Gargrave,0,53.97842,-2.10517,,,,,Europe/London,0
GIG,GGLSWCK,Giggleswick,0,54.0618,-2.30285,,,,,Europe/London,0
GIL,GLHM,Gillingham (Dorset),2,51.03403,-2.27262,,,,,Europe/London,0
GIP,GIPSYH,Gipsy Hill,0,51.42445,-0.08384,,,,,Europe/London,0
GIR,GIRVAN,Girvan,0,55.24631,-4.84838,,,,,Europe/London,0
GKC,GRENCKC,Greenock Central,0,55.94534,-4.75263,,,,,Europe/London,0
GKW,GRENCKW,Greenock West,0,55.94734,-4.76783,,,,,Europe/London,0
GLC,GLGCLL,Glasgow Central,9,55.85976,-4.25764,,,,,Europe/London,0
GLD,GUILDFD,Guildford,2,51.23697,-0.58042,,,,,Europe/London,0
GLE,GLNEGLS,Gleneagles,0,56.27485,-3.73117,,,,,Europe/London,0
GLF,GLNFNNN,Glenfinnan,0,56.8724,-5.44962,,,,,Europe/London,0
GLG,GLGN,Glengarnock,1,55.73889,-4.6745,,,,,Europe/London,0
GLH,GLASHTN,Glasshoughton,1,53.70904,-1.34201,,,,,Europe/London,0
GLM,GLNGHMK,Gillingham (Kent),1,51.38657,0.54985,,,,,Europe/London,0
GLO,GLSP,Glossop,0,53.44447,-1.94907,,,,,Europe/London,0
GLQ,GLGQLL,Glasgow Queen Street,9,55.86219,-4.25146,,,,,Europe/London,0
GLS,GLAISDL,Glaisdale,0,54.43938,-0.79379,,,,,Europe/London,0
GLT,GLNRTHS,Glenrothes with Thornton,1,56.16236,-3.14302,,,,,Europe/London,0
GLY,GLYNDE,Glynde,0,50.85917,0.07008,,,,,Europe/London,0
GLZ,GLAZBRK,Glazebrook,0,53.42836,-2.45966,,,,,Europe/London,0
GMB,GRMSBYT,Grimsby Town,1,53.56343,-0.08698,,,,,Europe/London,0
GMD,GRMSBYD,Grimsby Docks,0,53.57432,-0.07562,,,,,Europe/London,0
GMG,GRTHMG,Garth (Bridgend),0,51.59646,-3.64145,,,,,Europe/London,0
GMN,GTMSNDN,Great Missenden,1,51.70352,-0.70914,,,,,Europe/London,0
GMT,GROSMNT,Grosmont,0,54.43611,-0.72497,,,,,Europe/London,0
GMV,GTMLVRN,Great Malvern,1,52.1092,-2.31827,,,,,Europe/London,0
GMY,GODMAYS,Goodmayes,0,51.56558,0.11081,,,,,Europe/London,0
GNB,GBROC,Gainsborough Central,1,53.39958,-0.76969,,,,,Europe/London,0
GNF,GFLD,Greenfield,0,53.53886,-2.01384,,,,,Europe/London,0
GNH,GNHT,Greenhithe for Bluewater,0,51.45037,0.28029,,,,,Europe/London,0
GNL,GNLN,Green Lane,0,53.38325,-3.01641,,,,,Europe/London,0
GNR,GREENRD,Green Road,0,54.24453,-3.24557,,,,,Europe/London,0
GNT,GUNTON,Gunton,0,52.86635,1.34912,,,,,Europe/London,0
GNW,GNWH,Greenwich,1,51.47814,-0.01334,,,,,Europe/London,0
GOB,GOBOWEN,Gobowen,0,52.89351,-3.03717,,,,,Europe/London,0
GOD,GDLMING,Godalming,0,51.18659,-0.61886,,,,,Europe/London,0
GOE,GLDTHRP,Goldthorpe,0,53.53419,-1.31281,,,,,Europe/London,0
GOF,GOLFSTR,Golf Street,0,56.49779,-2.71954,,,,,Europe/London,0
GOL,GOLSPIE,Golspie,0,57.97146,-3.98721,,,,,Europe/London,0
GOM,GOMSHAL,Gomshall,1,51.2194,-0.44185,,,,,Europe/London,0
GOO,GOOLE,Goole,1,53.70491,-0.87421,,,,,Europe/London,0
GOP,GOSTBUS,GOSPORT BUS E1/E2,0,0,0,,,,,Europe/London,0
GOR,GORASTR,Goring & Streatley,0,51.52149,-1.13305,,,,,Europe/London,0
GOS,GOVS,Grange-over-Sands,1,54.19572,-2.90275,,,,,Europe/London,0
GOX,GOXHILL,Goxhill,0,53.6767,-0.33712,,,,,Europe/London,0
GOY,CATZGOY,GOREY       (CIE,0,0,0,,,,,Europe/Dublin,0
GPK,GRPK,Grange Park,0,51.64261,-0.09736,,,,,Europe/London,0
GPO,GOSPLOK,Gospel Oak,2,51.55534,-0.15077,,,,,Europe/London,0
GRA,GTHM,Grantham,2,52.90647,-0.64245,,,,,Europe/London,0
GRB,GTBNTLY,Great Bentley,0,51.85176,1.06515,,,,,Europe/London,0
GRC,GTCHSFD,Great Chesterford,0,52.05981,0.19352,,,,,Europe/London,0
GRF,GARFRTH,Garforth,0,53.79658,-1.38231,,,,,Europe/London,0
GRH,GRTCSH,Gartcosh,0,55.88566,-4.07949,,,,,Europe/London,0
GRK,GOUROCK,Gourock,1,55.96232,-4.81666,,,,,Europe/London,0
GRL,GRNFLDS,Greenfaulds,1,55.93523,-3.9931,,,,,Europe/London,0
GRN,GRNDLFD,Grindleford,0,53.30556,-1.6263,,,,,Europe/London,0
GRP,GRVPK,Grove Park,2,51.43086,0.02173,,,,,Europe/London,0
GRS,GSCD,Garscadden,0,55.88769,-4.365,,,,,Europe/London,0
GRT,GRATELY,Grateley,0,51.17006,-1.62077,,,,,Europe/London,0
GRV,GRVSEND,Gravesend,1,51.44135,0.36664,,,,,Europe/London,0
GRY,GRAYS,Grays,1,51.47625,0.32183,,,,,Europe/London,0
GSC,LAMBH,Gilshochill,0,55.89734,-4.28268,,,,,Europe/London,0
GSD,GARSDLE,Garsdale,0,54.32143,-2.32635,,,,,Europe/London,0
GSL,GUNISLK,Gunnislake,0,50.51608,-4.21941,,,,,Europe/London,0
GSN,GRSTH,Garston (Herts),0,51.68662,-0.38174,,,,,Europe/London,0
GSO,CATZGSO,GREYSTONES  (CIE,0,0,0,,,,,Europe/Dublin,0
GST,GATHRST,Gathurst,0,53.5594,-2.69439,,,,,Europe/London,0
GSW,GARW,Garswood,0,53.48852,-2.67213,,,,,Europe/London,0
GSY,GUISELY,Guiseley,1,53.87593,-1.71508,,,,,Europe/London,0
GTA,GTAYTON,Great Ayton,0,54.48957,-1.11535,,,,,Europe/London,0
GTH,GARTH,Garth (Powys),0,52.13324,-3.52991,,,,,Europe/London,0
GTN,GNTN,Grangetown (Cardiff),1,51.46761,-3.18972,,,,,Europe/London,0
GTO,GORTON,Gorton,0,53.46907,-2.16621,,,,,Europe/London,0
GTR,GOOSTRY,Goostrey,0,53.22255,-2.32647,,,,,Europe/London,0
GTW,GTWK,Gatwick Airport,2,51.15649,-0.16104,,,,,Europe/London,0
GTY,GATLEY,Gatley,0,53.3929,-2.23123,,,,,Europe/London,0
GUD,GOODSND,GOODRINGTON SANDS,0,0,0,,,,,Europe/London,0
GUI,GIDB,Guide Bridge,1,53.47463,-2.11371,,,,,Europe/London,0
GUN,GNRSBRY,Gunnersbury,1,51.49168,-0.27529,,,,,Europe/London,0
GVE,GARVE,Garve,0,57.61304,-4.6884,,,,,Europe/London,0
GVH,GRAVLYH,Gravelly Hill,0,52.515,-1.8526,,,,,Europe/London,0
GWE,GWRSYLT,Gwersyllt,0,53.07257,-3.01789,,,,,Europe/London,0
GWN,GOWERTN,Gowerton,0,51.64873,-4.03593,,,,,Europe/London,0
GWY,GALWAY,GALWAY      (CIE,0,0,0,,,,,Europe/Dublin,0
GXX,GOURPIE,GOUROCK PIER,1,0,0,,,,,Europe/London,0
GYM,YARMTH,Great Yarmouth,0,52.61216,1.72089,,,,,Europe/London,0
GYP,GYPSYLA,Gypsy Lane,0,54.53289,-1.17939,,,,,Europe/London,0
HAB,HABRO,Habrough,1,53.60608,-0.26946,,,,,Europe/London,0
HAC,HAKNYNM,Hackney Downs,1,51.54876,-0.06082,,,,,Europe/London,0
HAD,HADISCO,Haddiscoe,0,52.52879,1.62301,,,,,Europe/London,0
HAF,HTRWTM4,Heathrow Terminal 4,0,51.45827,-0.44546,,,,,Europe/London,0
HAG,HAGLEY,Hagley,0,52.42249,-2.14642,,,,,Europe/London,0
HAI,HALG,Halling,0,51.35248,0.44493,,,,,Europe/London,0
HAL,HALE,Hale,0,53.37872,-2.34736,,,,,Europe/London,0
HAM,HMWTHY,Hamworthy,0,50.72519,-2.01936,,,,,Europe/London,0
HAN,HANWELL,Hanwell,0,51.51183,-0.33858,,,,,Europe/London,0
HAP,HFLPEVL,Hatfield Peverel,0,51.77986,0.59212,,,,,Europe/London,0
HAS,HALSWTH,Halesworth,1,52.34682,1.50567,,,,,Europe/London,0
HAT,HATFILD,Hatfield (Herts),0,51.76388,-0.21559,,,,,Europe/London,0
HAV,HAVANT,Havant,2,50.85443,-0.98161,,,,,Europe/London,0
HAY,HAYESAH,Hayes & Harlington,1,51.5031,-0.42068,,,,,Europe/London,0
HAZ,HAZL,Hazel Grove,1,53.37754,-2.12202,,,,,Europe/London,0
HBB,HBRTBDG,Hubberts Bridge,0,52.97535,-0.11053,,,,,Europe/London,0
HBC,MNCRHBC,HARBOUR CTY MTLK,1,0,0,,,,,Europe/London,0
HBD,HBDNBDG,Hebden Bridge,2,53.73759,-2.00906,,,,,Europe/London,0
HBF,HEVEBUS,HEVER BROCASFARM,1,0,0,,,,,Europe/London,0
HBN,HBRN,Hollingbourne,0,51.26518,0.62785,,,,,Europe/London,0
HBP,HRNBPK,Hornbeam Park,0,53.97987,-1.52682,,,,,Europe/London,0
HBY,HBRY,Hartlebury,0,52.33449,-2.22112,,,,,Europe/London,0
HCB,HKBG,Hackbridge,0,51.37787,-0.15391,,,,,Europe/London,0
HCH,HCHP,Holmes Chapel,0,53.19893,-2.35114,,,,,Europe/London,0
HCN,HEADCRN,Headcorn,2,51.16571,0.62748,,,,,Europe/London,0
HCT,HUNCOAT,Huncoat,0,53.77178,-2.34756,,,,,Europe/London,0
HDB,HYDB,Haydon Bridge,2,54.97518,-2.24759,,,,,Europe/London,0
HDE,HEDGEND,Hedge End,0,50.93232,-1.2945,,,,,Europe/London,0
HDF,HADFILD,Hadfield,0,53.46074,-1.96532,,,,,Europe/London,0
HDG,HLDG,Heald Green,0,53.36942,-2.23667,,,,,Europe/London,0
HDH,HMPSTDH,Hampstead Heath,1,51.55521,-0.16571,,,,,Europe/London,0
HDL,HEDSTNL,Headstone Lane,0,51.60265,-0.35722,,,,,Europe/London,0
HDM,HADMATP,Haddenham & Thame Parkway,1,51.77086,-0.94214,,,,,Europe/London,0
HDN,HARLSDN,Harlesden,0,51.53629,-0.25767,,,,,Europe/London,0
HDW,HADLYWD,Hadley Wood,0,51.6685,-0.17617,,,,,Europe/London,0
HDY,HEDNGLY,Headingley,0,53.81797,-1.59419,,,,,Europe/London,0
HEC,HCKNGTN,Heckington,0,52.97732,-0.29394,,,,,Europe/London,0
HED,HALW,Halewood,0,53.36448,-2.83013,,,,,Europe/London,0
HEI,HGHNGTN,Heighington,0,54.59696,-1.58177,,,,,Europe/London,0
HEL,HENSALL,Hensall,0,53.69854,-1.11452,,,,,Europe/London,0
HEN,HDON,Hendon,1,51.58007,-0.23867,,,,,Europe/London,0
HER,HERSHAM,Hersham,0,51.37681,-0.38996,,,,,Europe/London,0
HES,HESSLE,Hessle,0,53.71744,-0.44182,,,,,Europe/London,0
HEV,HEVER,Hever,0,51.18141,0.09507,,,,,Europe/London,0
HEW,HEWORTH,Heworth,1,54.95157,-1.55577,,,,,Europe/London,0
HEX,HEXHAM,Hexham,1,54.97346,-2.09479,,,,,Europe/London,0
HFD,HEREFRD,Hereford,2,52.06116,-2.70821,,,,,Europe/London,0
HFE,HERTFDE,Hertford East,1,51.79903,-0.07294,,,,,Europe/London,0
HFN,HFDN,Hertford North,1,51.79886,-0.09179,,,,,Europe/London,0
HFS,HTFLASF,Hatfield & Stainforth,1,53.58872,-1.02338,,,,,Europe/London,0
HFX,HLFX,Halifax,2,53.72096,-1.85357,,,,,Europe/London,0
HGD,HUNGRFD,Hungerford,1,51.41491,-1.51229,,,,,Europe/London,0
HGF,HAGFOLD,Hag Fold,0,53.53385,-2.49482,,,,,Europe/London,0
HGG,HAGGERS,Haggerston,0,51.53871,-0.07567,,,,,Europe/London,0
HGM,HIGM,Higham,1,51.42656,0.46628,,,,,Europe/London,0
HGN,HOUGHGR,Hough Green,0,53.37239,-2.77507,,,,,Europe/London,0
HGR,HTHRGRN,Hither Green,2,51.45203,-0.00094,,,,,Europe/London,0
HGS,HASTING,Hastings,2,50.8579,0.57674,,,,,Europe/London,0
HGT,HAGT,Harrogate,1,53.99318,-1.53761,,,,,Europe/London,0
HGY,HRGY,Harringay,1,51.57736,-0.10514,,,,,Europe/London,0
HHB,HEYMST,HEYSHAM PORT,1,0,0,,,,,Europe/London,0
HHD,HLYH,Holyhead,2,53.30768,-4.631,,,,,Europe/London,0
HHE,HYWRDSH,Haywards Heath,2,51.00568,-0.10508,,,,,Europe/London,0
HHL,HEATHHL,Heath High Level,1,51.51643,-3.18154,,,,,Europe/London,0
HHY,HGHI,Highbury & Islington,2,51.54609,-0.10377,,,,,Europe/London,0
HIA,HMPTNIA,Hampton-in-Arden,0,52.42903,-1.69993,,,,,Europe/London,0
HIB,HBROOMS,High Brooms,0,51.1494,0.27733,,,,,Europe/London,0
HID,HITW,Hall i' th' Wood,0,53.59742,-2.41311,,,,,Europe/London,0
HIG,HGHBRDG,Highbridge & Burnham-on-Sea,0,51.21816,-2.97215,,,,,Europe/London,0
HIL,HILLSID,Hillside,0,53.62211,-3.02472,,,,,Europe/London,0
HIN,HINDLEY,Hindley,1,53.54224,-2.5755,,,,,Europe/London,0
HIP,HGHMSPK,Highams Park,0,51.60835,-0.00022,,,,,Europe/London,0
HIR,HTNRIBL,Horton-in-Ribblesdale,0,54.14939,-2.30203,,,,,Europe/London,0
HIT,HITCHIN,Hitchin,2,51.95328,-0.26348,,,,,Europe/London,0
HKC,HACKNYC,Hackney Central,2,51.5471,-0.05606,,,,,Europe/London,0
HKH,HWKHEAD,Hawkhead,0,55.84219,-4.39885,,,,,Europe/London,0
HKM,HYKEHAM,Hykeham,0,53.19501,-0.6002,,,,,Europe/London,0
HKN,HUCKNAL,Hucknall,0,53.03828,-1.19581,,,,,Europe/London,0
HKW,HACKNYW,Hackney Wick,0,51.54341,-0.02492,,,,,Europe/London,0
HLB,HLDNBRO,Hildenborough,0,51.21449,0.22759,,,,,Europe/London,0
HLC,HLNSBRC,Helensburgh Central,0,56.00421,-4.73276,,,,,Europe/London,0
HLD,HELIFLD,Hellifield,1,54.01086,-2.22784,,,,,Europe/London,0
HLE,HLNGTNE,Hillington East,0,55.85418,-4.35501,,,,,Europe/London,0
HLF,HLFT,Hillfoot,0,55.92009,-4.32027,,,,,Europe/London,0
HLG,HLGN,Hall Green,0,52.43691,-1.84565,,,,,Europe/London,0
HLI,HEALING,Healing,0,53.5818,-0.16063,,,,,Europe/London,0
HLL,HEATHLL,Heath Low Level,1,51.51566,-3.18197,,,,,Europe/London,0
HLM,HLMW,Holmwood,0,51.1812,-0.32081,,,,,Europe/London,0
HLN,HRLG,Harlington (Beds),0,51.96206,-0.49569,,,,,Europe/London,0
HLR,HALLRD,Hall Road,1,53.49749,-3.04963,,,,,Europe/London,0
HLS,HILSEA,Hilsea,1,50.82828,-1.0588,,,,,Europe/London,0
HLU,HLNSBRU,Helensburgh Upper,0,56.01236,-4.7298,,,,,Europe/London,0
HLW,HLNGTNW,Hillington West,0,55.85602,-4.37158,,,,,Europe/London,0
HLY,HOLYTNJ,Holytown,9,55.8129,-3.97393,,,,,Europe/London,0
HMC,HCRT,Hampton Court,1,51.40256,-0.34275,,,,,Europe/London,0
HMD,HMPDNPK,Hampden Park (Sussex),2,50.79641,0.27936,,,,,Europe/London,0
HME,HMBLE,Hamble,0,50.87137,-1.32916,,,,,Europe/London,0
HMK,HAWESMP,HAWES,1,0,0,,,,,Europe/London,0
HML,HEMLHMP,Hemel Hempstead,1,51.74233,-0.49077,,,,,Europe/London,0
HMM,HAMERTN,Hammerton,0,53.99633,-1.2841,,,,,Europe/London,0
HMN,HOMRTON,Homerton,0,51.54701,-0.04236,,,,,Europe/London,0
HMP,HAMPTON,Hampton (London),0,51.41593,-0.37212,,,,,Europe/London,0
HMS,HELMSDL,Helmsdale,0,58.11744,-3.65869,,,,,Europe/London,0
HMT,HMST,Ham Street,0,51.06838,0.85451,,,,,Europe/London,0
HMW,HAMWICK,Hampton Wick,0,51.41452,-0.31249,,,,,Europe/London,0
HMY,HARMYRS,Hairmyres,0,55.76197,-4.22001,,,,,Europe/London,0
HNA,HINTONA,Hinton Admiral,0,50.75264,-1.71413,,,,,Europe/London,0
HNB,HRNEBAY,Herne Bay,1,51.36459,1.11773,,,,,Europe/London,0
HNC,HAMLTNC,Hamilton Central,1,55.77319,-4.03888,,,,,Europe/London,0
HND,HANDBRO,Hanborough,2,51.82516,-1.37353,,,,,Europe/London,0
HNF,HDNS,Hednesford,1,52.71011,-2.00178,,,,,Europe/London,0
HNG,HENGOED,Hengoed,0,51.64741,-3.22413,,,,,Europe/London,0
HNH,HERNEH,Herne Hill,2,51.45331,-0.10229,,,,,Europe/London,0
HNK,HINCKLY,Hinckley,0,52.535,-1.37192,,,,,Europe/London,0
HNL,HENLYIA,Henley-in-Arden,0,52.29149,-1.78399,,,,,Europe/London,0
HNT,HNTL,Huntly,1,57.44449,-2.77574,,,,,Europe/London,0
HNW,HAMLTNW,Hamilton West,0,55.77886,-4.05481,,,,,Europe/London,0
HNX,HUNTSX,Hunts Cross,2,53.36071,-2.85586,,,,,Europe/London,0
HNY,STOKHAN,HANLEY BUS STN,0,0,0,,,,,Europe/London,0
HOC,HOCKLEY,Hockley,1,51.60356,0.659,,,,,Europe/London,0
HOD,HOLINWS,HOLLINWOOD MTLK,0,0,0,,,,,Europe/London,0
HOH,HAROOTH,Harrow-on-the-Hill,1,51.57919,-0.33723,,,,,Europe/London,0
HOK,HOOK,Hook,0,51.28,-0.96164,,,,,Europe/London,0
HOL,HOLTONH,Holton Heath,0,50.71141,-2.07784,,,,,Europe/London,0
HON,HONITNS,Honiton,9,50.79658,-3.18672,,,,,Europe/London,0
HOO,HOOTON,Hooton,2,53.2972,-2.97701,,,,,Europe/London,0
HOP,HOPD,Hope (Derbyshire),0,53.34611,-1.72989,,,,,Europe/London,0
HOR,HORLEY,Horley,2,51.16878,-0.16105,,,,,Europe/London,0
HOT,HNLYOT,Henley-on-Thames,0,51.53418,-0.90021,,,,,Europe/London,0
HOU,HOUNSLW,Hounslow,1,51.46195,-0.36228,,,,,Europe/London,0
HOV,HOVE,Hove,2,50.83522,-0.17069,,,,,Europe/London,0
HOW,HOWDEN,Howden,0,53.76471,-0.86046,,,,,Europe/London,0
HOX,HOXTON,Hoxton,0,51.53151,-0.07568,,,,,Europe/London,0
HOY,HONLEY,Honley,0,53.60823,-1.78097,,,,,Europe/London,0
HOZ,HOWOOD,Howwood (Renfrewshire),0,55.81056,-4.56306,,,,,Europe/London,0
HPA,HONROPK,Honor Oak Park,0,51.44999,-0.04551,,,,,Europe/London,0
HPD,HRPNDN,Harpenden,1,51.81464,-0.35148,,,,,Europe/London,0
HPE,HOPC,Hope (Flintshire),0,53.11736,-3.03688,,,,,Europe/London,0
HPK,HTPK,HEATON PARK MTLK,1,0,0,,,,,Europe/London,0
HPL,HRTLEPL,Hartlepool,1,54.68676,-1.20732,,,,,Europe/London,0
HPN,HAPTON,Hapton,0,53.78161,-2.31691,,,,,Europe/London,0
HPQ,PRKSTON,Harwich International,1,51.94729,1.25512,,,,,Europe/London,0
HPT,HOPTONH,Hopton Heath,0,52.39142,-2.91206,,,,,Europe/London,0
HRD,HRLNGRD,Harling Road,0,52.45369,0.90914,,,,,Europe/London,0
HRE,HORD,HORDEN,0,0,0,,,,,Europe/London,0
HRH,HORSHAM,Horsham,2,51.06606,-0.31927,,,,,Europe/London,0
HRL,HRLC,Harlech,0,52.86133,-4.10919,,,,,Europe/London,0
HRM,HRSM,Harrietsham,0,51.24483,0.6724,,,,,Europe/London,0
HRN,HRNSY,Hornsey,0,51.58646,-0.11197,,,,,Europe/London,0
HRO,HRLDWOD,Harold Wood,0,51.59277,0.23313,,,,,Europe/London,0
HRR,HNGT,Harrington,0,54.61348,-3.56551,,,,,Europe/London,0
HRS,HSFT,Horsforth,0,53.84771,-1.63023,,,,,Europe/London,0
HRW,HROW,Harrow & Wealdstone,2,51.59217,-0.33457,,,,,Europe/London,0
HRY,HRGYGL,Harringay Green Lanes,1,51.57718,-0.09814,,,,,Europe/London,0
HSB,HELSBY,Helsby,2,53.2752,-2.77121,,,,,Europe/London,0
HSC,HOSCAR,Hoscar,0,53.59777,-2.80442,,,,,Europe/London,0
HSD,HAMSTED,Hamstead (Birmingham),1,52.53107,-1.92898,,,,,Europe/London,0
HSG,HATHRSG,Hathersage,0,53.32577,-1.65172,,,,,Europe/London,0
HSK,HASOCKS,Hassocks,2,50.92462,-0.14595,,,,,Europe/London,0
HSL,HASLEMR,Haslemere,2,51.08865,-0.71916,,,,,Europe/London,0
HST,GLGHST,High Street (Glasgow),0,55.85956,-4.24012,,,,,Europe/London,0
HSW,HESWALL,Heswall,0,53.32972,-3.0737,,,,,Europe/London,0
HSY,HRSLEY,Horsley,0,51.27935,-0.43541,,,,,Europe/London,0
HTC,HTCP,Heaton Chapel,0,53.42556,-2.17904,,,,,Europe/London,0
HTE,HTCHEND,Hatch End,0,51.60942,-0.3686,,,,,Europe/London,0
HTF,HARTFD,Hartford,0,53.24176,-2.55363,,,,,Europe/London,0
HTH,HNDFRTH,Handforth,0,53.34649,-2.21363,,,,,Europe/London,0
HTM,MNCRHTM,HOLT TOWN MTLK,0,0,0,,,,,Europe/London,0
HTN,HATTON,Hatton (Warks),1,52.29528,-1.67298,,,,,Europe/London,0
HTO,HITN,Hightown,0,53.52511,-3.05707,,,,,Europe/London,0
HTR,HTRWCBS,Heathrow Central Bus Stn (Rail-Air),1,51.4711,-0.45331,,,,,Europe/London,0
HTW,HRTW,Hartwood,0,55.81148,-3.83932,,,,,Europe/London,0
HTY,HATRSLY,Hattersley,0,53.44528,-2.04031,,,,,Europe/London,0
HUB,HUNMNBY,Hunmanby,0,54.17393,-0.31456,,,,,Europe/London,0
HUD,HDRSFLD,Huddersfield,2,53.6485,-1.78469,,,,,Europe/London,0
HUL,HULL,Hull,2,53.74415,-0.34568,,,,,Europe/London,0
HUN,HNTNGDN,Huntingdon,2,52.32865,-0.19207,,,,,Europe/London,0
HUP,HMPHRYP,Humphrey Park,0,53.45223,-2.32754,,,,,Europe/London,0
HUR,HRSTGRN,Hurst Green,1,51.24443,0.00394,,,,,Europe/London,0
HUS,HNSTNTN,HUNSTANTON BUS,0,0,0,,,,,Europe/London,0
HUT,HTNCRNS,Hutton Cranswick,0,53.95586,-0.43386,,,,,Europe/London,0
HUU,HULLBS,HULL BUS STN,1,0,0,,,,,Europe/London,0
HUY,HUYTJUN,Huyton,9,53.40968,-2.84299,,,,,Europe/London,0
HVF,HAVRFDW,Haverfordwest,1,51.80263,-4.9602,,,,,Europe/London,0
HVH,HOEKVHL,HOEK VAN HOLLAND,0,0,0,,,,,Europe/London,0
HVN,HAVENHS,Havenhouse,0,53.11447,0.27317,,,,,Europe/London,0
HWA,HTRBUS2,HEATHROW T2 BUS,9,0,0,,,,,Europe/London,0
HWB,HAWDNBG,Hawarden Bridge,0,53.21807,-3.03272,,,,,Europe/London,0
HWC,HARWICH,Harwich Town,0,51.94415,1.28668,,,,,Europe/London,0
HWD,HAWARDN,Hawarden,0,53.18536,-3.03208,,,,,Europe/London,0
HWE,HTRBUS3,HEATHROW T3 BUS,9,0,0,,,,,Europe/London,0
HWF,HTRBUS4,HEATHROW TERMINAL 4 BUSES,1,0,0,,,,,Europe/London,0
HWH,HLTWHST,Haltwhistle,2,54.96785,-2.46356,,,,,Europe/London,0
HWI,HORWICH,Horwich Parkway,0,53.57811,-2.53967,,,,,Europe/London,0
HWM,HRLWMIL,Harlow Mill,0,51.79037,0.13231,,,,,Europe/London,0
HWN,HRLWTWN,Harlow Town,2,51.78107,0.09513,,,,,Europe/London,0
HWV,HTRWTM5,Heathrow Terminal 5,0,51.47005,-0.49059,,,,,Europe/London,0
HWW,HOWWOOD,How Wood (Herts),0,51.71774,-0.34467,,,,,Europe/London,0
HWX,HTRBUS5,Heathrow Terminal 5,0,51.47125,-0.48937,,,,,Europe/London,0
HWY,HWYCOMB,High Wycombe,2,51.62959,-0.74541,,,,,Europe/London,0
HXM,WROXHAM,Hoveton & Wroxham,0,52.71557,1.408,,,,,Europe/London,0
HXX,HTRWAPT,Heathrow Terminals 1-3,1,51.47185,-0.4541,,,,,Europe/London,0
HYB,HONYBRN,Honeybourne,0,52.1016,-1.83374,,,,,Europe/London,0
HYC,HYDEC,Hyde Central,0,53.45188,-2.08525,,,,,Europe/London,0
HYD,HEYFORD,Heyford,0,51.91919,-1.29927,,,,,Europe/London,0
HYH,CLCHHYT,Hythe (Essex),0,51.88564,0.92753,,,,,Europe/London,0
HYK,HOYLAKE,Hoylake,0,53.39021,-3.17883,,,,,Europe/London,0
HYL,HAYLE,Hayle,0,50.18556,-5.41984,,,,,Europe/London,0
HYM,HAYMRKT,Haymarket,2,55.94581,-3.21845,,,,,Europe/London,0
HYN,HYNDLND,Hyndland,1,55.87975,-4.31467,,,,,Europe/London,0
HYR,HYDNSRD,Haydons Road,0,51.42545,-0.18881,,,,,Europe/London,0
HYS,HAYS,Hayes (Kent),0,51.37633,0.01056,,,,,Europe/London,0
HYT,HYDEN,Hyde North,0,53.4648,-2.08546,,,,,Europe/London,0
HYW,HNCHLYW,Hinchley Wood,0,51.375,-0.34052,,,,,Europe/London,0
IFD,ILFORD,Ilford,2,51.55912,0.06968,,,,,Europe/London,0
IFI,IFIELD,Ifield,0,51.11562,-0.21477,,,,,Europe/London,0
IGD,IVRGRD,Invergordon,0,57.68902,-4.17484,,,,,Europe/London,0
ILK,ILKLEY,Ilkley,0,53.92476,-1.82203,,,,,Europe/London,0
ILN,ILKES,Ilkeston,0,52.97959,-1.29493,,,,,Europe/London,0
IMW,CSEAH,Imperial Wharf,0,51.47495,-0.18282,,,,,Europe/London,0
INC,INCE,Ince (Manchester),0,53.53891,-2.61152,,,,,Europe/London,0
INE,INEL,Ince & Elton,0,53.27661,-2.81652,,,,,Europe/London,0
ING,INVGWRE,Invergowrie,0,56.45647,-3.0574,,,,,Europe/London,0
INH,INVRSHN,Invershin,0,57.92487,-4.39948,,,,,Europe/London,0
INK,IVRKTHG,Inverkeithing,2,56.03468,-3.39619,,,,,Europe/London,0
INP,INVERKP,Inverkip,0,55.9061,-4.87259,,,,,Europe/London,0
INR,INVURIE,Inverurie,2,57.28627,-2.37356,,,,,Europe/London,0
INS,INSCH,Insch,0,57.3375,-2.61711,,,,,Europe/London,0
INT,INGTSTN,Ingatestone,2,51.66704,0.38425,,,,,Europe/London,0
INV,IVRNESS,Inverness,1,57.47987,-4.22336,,,,,Europe/London,0
IPS,IPSWICH,Ipswich,2,52.05059,1.14443,,,,,Europe/London,0
