from_stop_id,to_stop_id,mode,duration,start_time,end_time,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday
SPX,TOM,TUBE,1620,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
TOM,SPX,TUBE,1620,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SPX,VIC,TRANSFER,1260,00:01:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
VIC,SPX,TRANSFER,1260,00:01:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
SPX,VIC,TRANSFER,1260,00:01:00,06:29:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
VIC,SPX,TRANSFER,1260,00:01:00,06:29:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
SPX,VIC,TRANSFER,1260,00:01:00,05:29:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
VIC,SPX,TRANSFER,1260,00:01:00,05:29:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
SPX,VIC,TUBE,960,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
VIC,SPX,TUBE,960,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
SPX,VIC,TUBE,960,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
VIC,SPX,TUBE,960,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
SPX,VIC,TUBE,960,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
VIC,SPX,TUBE,960,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
SPX,VIC,TUBE,660,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
VIC,SPX,TUBE,660,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SPX,VIC,TUBE,960,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
VIC,SPX,TUBE,960,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SPX,VXH,TUBE,1920,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
VXH,SPX,TUBE,1920,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
SPX,VXH,TUBE,1920,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
VXH,SPX,TUBE,1920,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SPX,VXH,TUBE,1620,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
VXH,SPX,TUBE,1620,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SPX,VXH,TUBE,1920,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
VXH,SPX,TUBE,1920,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SPX,WAT,TRANSFER,1980,00:01:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
WAT,SPX,TRANSFER,1980,00:01:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
SPX,WAT,TRANSFER,1980,00:01:00,06:29:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
WAT,SPX,TRANSFER,1980,00:01:00,06:29:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
SPX,WAT,TRANSFER,1980,00:01:00,05:29:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
WAT,SPX,TRANSFER,1980,00:01:00,05:29:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
SPX,WAT,TUBE,1680,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
WAT,SPX,TUBE,1680,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
SPX,WAT,TUBE,1680,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
WAT,SPX,TUBE,1680,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
SPX,WAT,TUBE,1680,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
WAT,SPX,TUBE,1680,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
SPX,WAT,TUBE,1380,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
WAT,SPX,TUBE,1380,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SPX,WAT,TUBE,1680,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
WAT,SPX,TUBE,1680,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SPX,WHC,TUBE,1860,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
WHC,SPX,TUBE,1860,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
SPX,WHC,TUBE,1860,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
WHC,SPX,TUBE,1860,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
SPX,WHC,TUBE,1860,05:30:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
WHC,SPX,TUBE,1860,05:30:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
SPX,WHC,TUBE,1560,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
WHC,SPX,TUBE,1560,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SPX,WHC,TUBE,1860,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
WHC,SPX,TUBE,1860,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SPX,ZBS,TUBE,600,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ZBS,SPX,TUBE,600,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
SPX,ZBS,TUBE,600,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ZBS,SPX,TUBE,600,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SPX,ZHJ,TUBE,3540,07:00:00,23:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ZHJ,SPX,TUBE,3540,07:00:00,23:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
SPX,ZHJ,TUBE,3540,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
ZHJ,SPX,TUBE,3540,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
SPX,ZHJ,TUBE,3540,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
ZHJ,SPX,TUBE,3540,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
SPX,ZHJ,TUBE,3240,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ZHJ,SPX,TUBE,3240,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SPX,ZHJ,TUBE,3540,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ZHJ,SPX,TUBE,3540,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SRA,EUS,TUBE,2400,07:00:00,23:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
EUS,SRA,TUBE,2400,07:00:00,23:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
SRA,EUS,TUBE,2400,05:30:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
EUS,SRA,TUBE,2400,05:30:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SRA,FST,TUBE,1740,07:00:00,23:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
FST,SRA,TUBE,1740,07:00:00,23:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
SRA,FST,TUBE,1740,05:30:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
FST,SRA,TUBE,1740,05:30:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SRA,GNW,METRO,2280,07:00:00,23:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
GNW,SRA,METRO,2280,07:00:00,23:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
SRA,GNW,METRO,2280,05:30:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
GNW,SRA,METRO,2280,05:30:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SRA,KGX,TUBE,2280,07:00:00,23:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
KGX,SRA,TUBE,2280,07:00:00,23:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
SRA,KGX,TUBE,2280,05:30:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
KGX,SRA,TUBE,2280,05:30:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SRA,LEW,METRO,2580,07:00:00,23:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
LEW,SRA,METRO,2580,07:00:00,23:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
SRA,LEW,METRO,2580,05:30:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
LEW,SRA,METRO,2580,05:30:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SRA,MYB,TUBE,3420,07:00:00,23:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MYB,SRA,TUBE,3420,07:00:00,23:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
SRA,MYB,TUBE,3420,05:30:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MYB,SRA,TUBE,3420,05:30:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SRA,PAD,TUBE,3420,07:00:00,23:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
PAD,SRA,TUBE,3420,07:00:00,23:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
SRA,PAD,TUBE,3420,05:30:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
PAD,SRA,TUBE,3420,05:30:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SRA,SFA,METRO,600,07:00:00,23:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
SFA,SRA,METRO,600,07:00:00,23:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
SRA,SFA,METRO,600,05:30:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SFA,SRA,METRO,600,05:30:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SRA,STP,TUBE,2280,07:00:00,23:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
STP,SRA,TUBE,2280,07:00:00,23:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
SRA,STP,TUBE,2280,05:30:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STP,SRA,TUBE,2280,05:30:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SRA,VIC,TUBE,3240,07:00:00,23:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
VIC,SRA,TUBE,3240,07:00:00,23:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
SRA,VIC,TUBE,3240,05:30:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
VIC,SRA,TUBE,3240,05:30:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SRA,ZCW,TUBE,1740,07:00:00,23:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ZCW,SRA,TUBE,1740,07:00:00,23:30:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
SRA,ZCW,TUBE,1740,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
ZCW,SRA,TUBE,1740,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
SRA,ZCW,TUBE,1740,05:30:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
ZCW,SRA,TUBE,1740,05:30:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
SRA,ZCW,TUBE,1440,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ZCW,SRA,TUBE,1440,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SRA,ZCW,TUBE,1740,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ZCW,SRA,TUBE,1740,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SRU,WRU,TUBE,660,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
WRU,SRU,TUBE,660,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
SRU,WRU,TUBE,660,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
WRU,SRU,TUBE,660,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
SRU,WRU,TUBE,660,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
WRU,SRU,TUBE,660,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
SRU,WRU,TUBE,360,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
WRU,SRU,TUBE,360,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SRU,WRU,TUBE,660,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
WRU,SRU,TUBE,660,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STO,WHC,TRANSFER,1620,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
WHC,STO,TRANSFER,1620,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
STO,WHC,TRANSFER,1620,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
WHC,STO,TRANSFER,1620,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STP,LNE,WALK,60,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
LNE,STP,WALK,60,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
STP,LNE,WALK,60,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
LNE,STP,WALK,60,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STP,SVS,TUBE,1440,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
SVS,STP,TUBE,1440,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
STP,SVS,TUBE,1440,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
SVS,STP,TUBE,1440,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
STP,SVS,TUBE,1140,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SVS,STP,TUBE,1140,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STP,SVS,TUBE,1440,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SVS,STP,TUBE,1440,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STP,TOM,TUBE,1560,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
TOM,STP,TUBE,1560,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
STP,TOM,TUBE,1560,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
TOM,STP,TUBE,1560,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
STP,TOM,TUBE,1560,05:30:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
TOM,STP,TUBE,1560,05:30:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
STP,TOM,TUBE,1260,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
TOM,STP,TUBE,1260,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STP,TOM,TUBE,1560,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
TOM,STP,TUBE,1560,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STP,VIC,TRANSFER,1260,00:01:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
VIC,STP,TRANSFER,1260,00:01:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
STP,VIC,TRANSFER,1260,00:01:00,06:29:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
VIC,STP,TRANSFER,1260,00:01:00,06:29:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
STP,VIC,TRANSFER,1260,00:01:00,05:29:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
VIC,STP,TRANSFER,1260,00:01:00,05:29:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
STP,VIC,TUBE,960,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
VIC,STP,TUBE,960,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
STP,VIC,TUBE,960,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
VIC,STP,TUBE,960,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
STP,VIC,TUBE,960,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
VIC,STP,TUBE,960,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
STP,VIC,TUBE,660,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
VIC,STP,TUBE,660,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STP,VIC,TUBE,960,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
VIC,STP,TUBE,960,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STP,VXH,TUBE,1560,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
VXH,STP,TUBE,1560,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
STP,VXH,TUBE,1560,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
VXH,STP,TUBE,1560,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STP,VXH,TUBE,1260,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
VXH,STP,TUBE,1260,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STP,VXH,TUBE,1560,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
VXH,STP,TUBE,1560,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STP,WAT,TRANSFER,1860,00:01:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
WAT,STP,TRANSFER,1860,00:01:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
STP,WAT,TRANSFER,1860,00:01:00,06:29:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
WAT,STP,TRANSFER,1860,00:01:00,06:29:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
STP,WAT,TRANSFER,1860,00:01:00,05:29:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
WAT,STP,TRANSFER,1860,00:01:00,05:29:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
STP,WAT,TUBE,1560,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
WAT,STP,TUBE,1560,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
STP,WAT,TUBE,1560,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
WAT,STP,TUBE,1560,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
STP,WAT,TUBE,1560,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
WAT,STP,TUBE,1560,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
STP,WAT,TUBE,1260,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
WAT,STP,TUBE,1260,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STP,WAT,TUBE,1560,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
WAT,STP,TUBE,1560,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STP,WHC,TUBE,1800,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
WHC,STP,TUBE,1800,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
STP,WHC,TUBE,1800,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
WHC,STP,TUBE,1800,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
STP,WHC,TUBE,1800,05:30:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
WHC,STP,TUBE,1800,05:30:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
STP,WHC,TUBE,1500,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
WHC,STP,TUBE,1500,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STP,WHC,TUBE,1800,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
WHC,STP,TUBE,1800,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STP,ZCM,TUBE,4260,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ZCM,STP,TUBE,4260,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
STP,ZCM,TUBE,4260,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
ZCM,STP,TUBE,4260,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
STP,ZCM,TUBE,4260,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
ZCM,STP,TUBE,4260,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
STP,ZCM,TUBE,3960,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ZCM,STP,TUBE,3960,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STP,ZCM,TUBE,4260,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ZCM,STP,TUBE,4260,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STP,ZCO,TUBE,960,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ZCO,STP,TUBE,960,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
STP,ZCO,TUBE,960,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
ZCO,STP,TUBE,960,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
STP,ZCO,TUBE,960,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
ZCO,STP,TUBE,960,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
STP,ZCO,TUBE,3060,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ZCO,STP,TUBE,3060,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STP,ZCO,TUBE,960,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ZCO,STP,TUBE,960,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STP,ZKX,WALK,60,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ZKX,STP,WALK,60,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
STP,ZKX,WALK,60,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ZKX,STP,WALK,60,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STP,ZWT,TUBE,3480,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ZWT,STP,TUBE,3480,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
STP,ZWT,TUBE,3480,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
ZWT,STP,TUBE,3480,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
STP,ZWT,TUBE,3480,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
ZWT,STP,TUBE,3480,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
STP,ZWT,TUBE,3180,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ZWT,STP,TUBE,3180,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STP,ZWT,TUBE,3480,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ZWT,STP,TUBE,3480,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SVS,STO,WALK,420,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
STO,SVS,WALK,420,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
SVS,STO,WALK,420,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STO,SVS,WALK,420,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SVS,TOM,TUBE,1620,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
TOM,SVS,TUBE,1620,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
SVS,TOM,TUBE,1620,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
TOM,SVS,TUBE,1620,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
SVS,TOM,TUBE,1620,05:30:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
TOM,SVS,TUBE,1620,05:30:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
SVS,TOM,TUBE,1320,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
TOM,SVS,TUBE,1320,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SVS,TOM,TUBE,1620,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
TOM,SVS,TUBE,1620,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
